seed,family,frontier_base,axis,recall_level,n_folds_valid,bacc_mean,bacc_ci_lo,bacc_ci_hi
0,panderm,B0,union,0.26,15,0.7000928810976046,0.6795885979711803,0.7205971642240289
0,panderm,B0,union,0.27,15,0.7000928810976046,0.6795885979711803,0.7205971642240289
0,panderm,B0,union,0.28,15,0.7000928810976046,0.6795885979711803,0.7205971642240289
0,panderm,B0,union,0.29,15,0.7000928810976046,0.6795885979711803,0.7205971642240289
0,panderm,B0,union,0.3,15,0.7000928810976046,0.6795885979711803,0.7205971642240289
0,panderm,B0,union,0.31,15,0.7000928810976046,0.6795885979711803,0.7205971642240289
0,panderm,B0,union,0.32,15,0.7000928810976046,0.6795885979711803,0.7205971642240289
0,panderm,B0,union,0.33,15,0.7000928810976046,0.6795885979711803,0.7205971642240289
0,panderm,B0,union,0.34,15,0.7000928810976046,0.6795885979711803,0.7205971642240289
0,panderm,B0,union,0.35,15,0.7000928810976046,0.6795885979711803,0.7205971642240289
0,panderm,B0,union,0.36,15,0.7000928810976046,0.6795885979711803,0.7205971642240289
0,panderm,B0,union,0.37,15,0.7000928810976046,0.6795885979711803,0.7205971642240289
0,panderm,B0,union,0.38,15,0.7000928810976046,0.6795885979711803,0.7205971642240289
0,panderm,B0,union,0.39,15,0.7000928810976046,0.6795885979711803,0.7205971642240289
0,panderm,B0,union,0.4,15,0.7000928810976046,0.6795885979711803,0.7205971642240289
0,panderm,B0,union,0.41,15,0.7000928810976046,0.6795885979711803,0.7205971642240289
0,panderm,B0,union,0.42,15,0.7000928810976046,0.6795885979711803,0.7205971642240289
0,panderm,B0,union,0.43,15,0.7000928810976046,0.6795885979711803,0.7205971642240289
0,panderm,B0,union,0.44,15,0.7000928810976046,0.6795885979711803,0.7205971642240289
0,panderm,B0,union,0.45,15,0.7000928810976046,0.6795885979711803,0.7205971642240289
0,panderm,B0,union,0.46,15,0.7000928810976046,0.6795885979711803,0.7205971642240289
0,panderm,B0,union,0.47,15,0.7000928810976046,0.6795885979711803,0.7205971642240289
0,panderm,B0,union,0.48,15,0.6996316626255207,0.6783257185054801,0.7209376067455613
0,panderm,B0,union,0.49,15,0.6996316626255207,0.6783257185054801,0.7209376067455613
0,panderm,B0,union,0.5,15,0.6996316626255207,0.6783257185054801,0.7209376067455613
0,panderm,B0,union,0.51,15,0.6996316626255207,0.6783257185054801,0.7209376067455613
0,panderm,B0,union,0.52,15,0.6996316626255207,0.6783257185054801,0.7209376067455613
0,panderm,B0,union,0.53,15,0.6996316626255207,0.6783257185054801,0.7209376067455613
0,panderm,B0,union,0.54,15,0.6996316626255207,0.6783257185054801,0.7209376067455613
0,panderm,B0,union,0.55,15,0.6996316626255207,0.6783257185054801,0.7209376067455613
0,panderm,B0,union,0.56,15,0.6996316626255207,0.6783257185054801,0.7209376067455613
0,panderm,B0,union,0.57,15,0.6996316626255207,0.6783257185054801,0.7209376067455613
0,panderm,B0,union,0.58,15,0.699291133296866,0.6773941936417516,0.7211880729519804
0,panderm,B0,union,0.59,15,0.6990090004420926,0.6768528093534216,0.7211651915307635
0,panderm,B0,union,0.6,15,0.6990090004420926,0.6768528093534216,0.7211651915307635
0,panderm,B0,union,0.61,15,0.6976226018612389,0.675040722225395,0.7202044814970828
0,panderm,B0,union,0.62,15,0.6961499348344807,0.6721707834202258,0.7201290862487356
0,panderm,B0,union,0.63,15,0.6961499348344807,0.6721707834202258,0.7201290862487356
0,panderm,B0,union,0.64,15,0.6961499348344807,0.6721707834202258,0.7201290862487356
0,panderm,B0,union,0.65,15,0.6944741370697926,0.6685627754449799,0.7203854986946052
0,panderm,B0,union,0.66,15,0.693692906811055,0.6680461110690321,0.7193397025530779
0,panderm,B0,union,0.67,15,0.6925450600090524,0.6676583033708829,0.7174318166472218
0,panderm,B0,union,0.68,15,0.6914799797459642,0.6653273944991458,0.7176325649927826
0,panderm,B0,union,0.69,15,0.6892323533782749,0.6649913826017496,0.7134733241548002
0,panderm,B0,union,0.7,15,0.687153929850542,0.6627103017877408,0.7115975579133432
0,panderm,B0,union,0.71,15,0.6852855676683863,0.6589968450976211,0.7115742902391515
0,panderm,B0,union,0.72,15,0.679693260208639,0.6458102073152796,0.7135763131019983
0,panderm,B0,union,0.73,15,0.6773695076335055,0.6394485328759314,0.7152904823910795
0,panderm,B0,union,0.74,15,0.6773695076335055,0.6394485328759314,0.7152904823910795
0,panderm,B0,union,0.75,15,0.6751794118745734,0.6356298212746194,0.7147290024745274
0,panderm,B0,union,0.76,15,0.6727116269181973,0.6298121040141237,0.7156111498222709
0,panderm,B0,union,0.77,15,0.668522174359402,0.6283135734438029,0.7087307752750011
0,panderm,B0,union,0.78,15,0.66800694285937,0.6278207003211305,0.7081931853976096
0,panderm,B0,union,0.79,15,0.6643883626142899,0.6252159668347804,0.7035607583937994
0,panderm,B0,union,0.8,15,0.6625849437741298,0.6216755664661381,0.7034943210821215
0,panderm,B0,union,0.81,15,0.6617886472181346,0.6216024616850857,0.7019748327511834
0,panderm,B0,union,0.82,15,0.6578377215725705,0.6162415384002006,0.6994339047449404
0,panderm,B0,union,0.83,15,0.6553750004446798,0.6137229584298648,0.6970270424594948
0,panderm,B0,union,0.84,15,0.6518619870833805,0.6147483018019201,0.6889756723648409
0,panderm,B0,union,0.85,15,0.6496993216252339,0.6100112688144845,0.6893873744359833
0,panderm,B0,union,0.86,15,0.6406659308153804,0.6025896618322665,0.6787421997984943
0,panderm,B0,union,0.87,15,0.632000098818495,0.590760202289169,0.6732399953478209
0,panderm,B0,union,0.88,15,0.6162821168528303,0.568279474510879,0.6642847591947816
0,panderm,B0,union,0.89,15,0.6101259012636026,0.5658064689357429,0.6544453335914622
0,panderm,B0,union,0.9,15,0.6039532784112984,0.5545218694020694,0.6533846874205275
0,panderm,B0,union,0.91,15,0.5949008046850873,0.5483487996307163,0.6414528097394584
0,panderm,B0,union,0.92,15,0.5903728234910003,0.5410711808504658,0.6396744661315348
0,panderm,B0,union,0.93,15,0.5787160191835653,0.5201855503607195,0.6372464880064111
0,panderm,B0,union,0.94,15,0.5756998218359206,0.5197831904749791,0.6316164531968621
0,panderm,B0,union,0.95,15,0.55172369962506,0.47079245408357606,0.6326549451665439
0,panderm,B0,union,0.96,15,0.539615651960206,0.4591274979971317,0.6201038059232803
0,panderm,B0,union,0.97,15,0.5328276783900614,0.4579212003835993,0.6077341563965235
0,panderm,B0,union,0.98,15,0.5049337371083176,0.41713070160583876,0.5927367726107964
0,panderm,B0,union,0.99,15,0.5049337371083176,0.41713070160583876,0.5927367726107964
0,panderm,B0,union,1.0,15,0.5049337371083176,0.41713070160583876,0.5927367726107964
0,dinov2,B0d,tau,0.0,15,0.6755501673628669,0.6550633200831406,0.6960370146425932
0,dinov2,B0d,tau,0.01,15,0.6755501673628669,0.6550633200831406,0.6960370146425932
0,dinov2,B0d,tau,0.02,15,0.6755501673628669,0.6550633200831406,0.6960370146425932
0,dinov2,B0d,tau,0.03,15,0.6755501673628669,0.6550633200831406,0.6960370146425932
0,dinov2,B0d,tau,0.04,15,0.6755501673628669,0.6550633200831406,0.6960370146425932
0,dinov2,B0d,tau,0.05,15,0.6755501673628669,0.6550633200831406,0.6960370146425932
0,dinov2,B0d,tau,0.06,15,0.6755501673628669,0.6550633200831406,0.6960370146425932
0,dinov2,B0d,tau,0.07,15,0.6755501673628669,0.6550633200831406,0.6960370146425932
0,dinov2,B0d,tau,0.08,15,0.6755501673628669,0.6550633200831406,0.6960370146425932
