seed,arm,family,frontier_base,axis,primary,main_contrast,target_class,target_idx,recall_mean,recall_ci_lo,recall_ci_hi,bacc_mean,bacc_ci_lo,bacc_ci_hi,frontier_mean,frontier_ci_lo,frontier_ci_hi,n_folds_total,n_folds_unreachable,comparable,gap_n_folds,gap_mean,gap_sd,gap_n_above,gap_ci_lo,gap_ci_hi,gap_ttest_p_nb,gap_se_nb,gap_mde_post,gap_tost_p,gap_equivalent,gap_zero_var,gap_noise_flag,above_band,mde_floor,exploratory,ps7_denominator,ps7_above
2,B0_tau,panderm,B0,tau,False,False,severe,3,0.6383269030397762,0.5011079998824612,0.7755458061970912,0.6942828897502983,0.6666272493175117,0.7219385301830848,0.7000231799277472,0.6741492126135912,0.7258971472419032,15,0,True,15,-0.005740290177448852,0.005961818508986531,0,-0.012935840780569065,0.001455260425671361,0.1091339164899647,0.0033549026780414788,0.010107789914453913,0.0004037515319698382,True,False,False,False,0.019,탐색적/exploratory,15,0
2,B0_tau,panderm,B0,offset,False,False,severe,3,0.6383269030397762,0.5011079998824612,0.7755458061970912,0.6942828897502983,0.6666272493175117,0.7219385301830848,0.6752555199815204,0.6588451627265242,0.6916658772365167,15,0,True,15,0.01902736976877813,0.018053104264599152,11,-0.002761623821603904,0.04081636335916017,0.0821068510179793,0.010159049248643031,0.030607604866743934,0.4625418950177107,False,False,False,False,0.019,탐색적/exploratory,15,0
2,B0_tau,panderm,B0,union,True,False,severe,3,0.6383269030397762,0.5011079998824612,0.7755458061970912,0.6942828897502983,0.6666272493175117,0.7219385301830848,0.7003716245896302,0.6749822367818513,0.7257610123974091,15,0,True,15,-0.0060887348393316556,0.005950946917888459,0,-0.01327116409637857,0.0010936944177152592,0.09049029500928484,0.0033487848919944003,0.010089357994949902,0.00048685633868965084,True,False,False,False,0.019,탐색적/exploratory,15,0
2,B0d,dinov2,B0d,tau,False,False,severe,3,0.28664638501450646,0.16148937301471686,0.411803397014296,0.622898352198845,0.5935280423297142,0.6522686620679758,0.6766136105947325,0.6500743370031237,0.7031528841863413,15,0,True,15,-0.05371525839588758,0.024766048155595115,0,-0.08360636502288056,-0.023824151768894606,0.0017528028836466336,0.013936633789919686,0.041988868227147466,0.985122780719373,False,False,False,False,0.019,탐색적/exploratory,15,0
2,B0d,dinov2,B0d,offset,False,False,severe,3,0.28664638501450646,0.16148937301471686,0.411803397014296,0.622898352198845,0.5935280423297142,0.6522686620679758,0.6552183438200443,0.6298751203737867,0.6805615672663019,15,0,True,15,-0.032319991621199334,0.021838254184538212,0,-0.0586774298477714,-0.005962553394627271,0.019787286799891467,0.012289072090507561,0.03702502601564099,0.8334459826986286,False,False,False,False,0.019,탐색적/exploratory,15,0
2,B0d,dinov2,B0d,union,True,False,severe,3,0.28664638501450646,0.16148937301471686,0.411803397014296,0.622898352198845,0.5935280423297142,0.6522686620679758,0.6767087907694916,0.6503883813520723,0.703029200186911,15,0,True,15,-0.05381043857064667,0.024829073912198397,0,-0.08377761343424485,-0.023843263707048496,0.0017631001719459365,0.013972100364303863,0.04209572339323231,0.9851419318569514,False,False,False,False,0.019,탐색적/exploratory,15,0
2,B1d,dinov2,B0d,tau,False,True,severe,3,0.5707459484029942,0.46939097591194373,0.6721009208940446,0.6694502058396634,0.6474544690104396,0.6914459426688873,0.6731213568608698,0.6423142237116432,0.7039284900100965,15,0,True,15,-0.0036711510212062465,0.022970455211878325,6,-0.03139508669697949,0.024052784654567,0.7805609474633107,0.01292619719805304,0.03894458296089731,0.11356849495398257,False,False,True,False,0.019,탐색적/exploratory,15,0
2,B1d,dinov2,B0d,offset,False,True,severe,3,0.5707459484029942,0.46939097591194373,0.6721009208940446,0.6694502058396634,0.6474544690104396,0.6914459426688873,0.6507551594713566,0.623481069213841,0.6780292497288722,15,0,True,15,0.01869504636830707,0.024255764473650382,12,-0.010580179038912913,0.047970271775527054,0.19236453434576498,0.013649481121897882,0.04112372276086118,0.4625947939276958,False,False,True,False,0.019,탐색적/exploratory,15,0
2,B1d,dinov2,B0d,union,True,True,severe,3,0.5707459484029942,0.46939097591194373,0.6721009208940446,0.6694502058396634,0.6474544690104396,0.6914459426688873,0.6757065705014599,0.648939805685568,0.7024733353173518,15,0,True,15,-0.006256364661796273,0.019559441721025972,6,-0.029863415507151193,0.01735068618355865,0.5787582235163483,0.0110067126853919,0.03316148042113807,0.11613352795125283,False,False,True,False,0.019,탐색적/exploratory,15,0
2,B0d_tau,dinov2,B0d,tau,False,False,severe,3,0.5928289229587541,0.4645422666854275,0.7211155792320807,0.6674415818906714,0.6380479246481593,0.6968352391331835,0.6738369685414083,0.6433635466311771,0.7043103904516395,15,0,True,15,-0.006395386650737008,0.005479590903626782,0,-0.013008918003966065,0.00021814470249204802,0.05700112793386514,0.0030835380462251425,0.009290211298369017,0.00029549723167536534,True,False,False,False,0.019,탐색적/exploratory,15,0
2,B0d_tau,dinov2,B0d,offset,False,False,severe,3,0.5928289229587541,0.4645422666854275,0.7211155792320807,0.6674415818906714,0.6380479246481593,0.6968352391331835,0.6526564447130138,0.6270601044620192,0.6782527849640083,15,0,True,15,0.01478513717765754,0.021793404097982687,12,-0.011518169735309764,0.04108844409062484,0.24795778234202923,0.012263833536990926,0.03694898625497652,0.3385688299271017,False,False,True,False,0.019,탐색적/exploratory,15,0
2,B0d_tau,dinov2,B0d,union,True,False,severe,3,0.5928289229587541,0.4645422666854275,0.7211155792320807,0.6674415818906714,0.6380479246481593,0.6968352391331835,0.6764221821819983,0.6501498606334475,0.7026945037305492,15,0,True,15,-0.008980600291327034,0.0072918297625877565,0,-0.01778139319821436,-0.0001798073844397046,0.04607313666366802,0.004103341817845246,0.012362718392232411,0.008877265049955702,True,False,False,False,0.019,탐색적/exploratory,15,0
3,B0,panderm,B0,tau,False,False,severe,3,0.34518907203317467,0.2506026169917938,0.43977552707455553,0.6506926572914095,0.6261015363862036,0.6752837781966153,0.701528845805491,0.6821271436035614,0.7209305480074206,15,0,True,15,-0.05083618851408158,0.020957045539645874,0,-0.0761300617584805,-0.025542315269682668,0.0007186023800521458,0.011793188286227654,0.03553100672606579,0.9898082102874549,False,False,False,False,0.019,탐색적/exploratory,15,0
3,B0,panderm,B0,offset,False,False,severe,3,0.34518907203317467,0.2506026169917938,0.43977552707455553,0.6506926572914095,0.6261015363862036,0.6752837781966153,0.6781724699419587,0.6559859316161677,0.7003590082677497,15,0,True,15,-0.027479812650549277,0.013714947059943777,0,-0.04403291560733759,-0.010926709693760962,0.0031344970869142323,0.007717831824508907,0.0232526037753093,0.8255441421767512,False,False,False,False,0.019,탐색적/exploratory,15,0
3,B0,panderm,B0,union,True,False,severe,3,0.34518907203317467,0.2506026169917938,0.43977552707455553,0.6506926572914095,0.6261015363862036,0.6752837781966153,0.701528845805491,0.6821271436035614,0.7209305480074206,15,0,True,15,-0.05083618851408158,0.020957045539645874,0,-0.0761300617584805,-0.025542315269682668,0.0007186023800521458,0.011793188286227654,0.03553100672606579,0.9898082102874549,False,False,False,False,0.019,탐색적/exploratory,15,0
3,B1,panderm,B0,tau,False,True,severe,3,0.5984081472656325,0.48387833801983593,0.7129379565114291,0.685400033497405,0.6626616881829266,0.7081383788118834,0.7009651175110554,0.6818891123883293,0.7200411226337815,15,0,True,15,-0.015565084013650414,0.014817463284944316,3,-0.03344885667730658,0.00231868865000575,0.08302566426094041,0.008338252360669653,0.025121832495167903,0.30157516714744026,False,False,False,False,0.019,탐색적/exploratory,15,0
3,B1,panderm,B0,offset,False,True,severe,3,0.5984081472656325,0.48387833801983593,0.7129379565114291,0.685400033497405,0.6626616881829266,0.7081383788118834,0.672655026122824,0.65362103470549,0.691689017540158,15,0,True,15,0.012745007374580982,0.017199231961285876,11,-0.00801341452734187,0.033503429276503835,0.2090446152270075,0.009678548463056703,0.02915993217381444,0.23295444794197884,False,False,True,False,0.019,탐색적/exploratory,15,0
3,B1,panderm,B0,union,True,True,severe,3,0.5984081472656325,0.48387833801983593,0.7129379565114291,0.685400033497405,0.6626616881829266,0.7081383788118834,0.7009651175110554,0.6818891123883293,0.7200411226337815,15,0,True,15,-0.015565084013650414,0.014817463284944316,3,-0.03344885667730658,0.00231868865000575,0.08302566426094041,0.008338252360669653,0.025121832495167903,0.30157516714744026,False,False,False,False,0.019,탐색적/exploratory,15,0
3,B4,panderm,B0,tau,False,True,severe,3,0.6498767095701081,0.5324703637937508,0.7672830553464655,0.6822304318717792,0.6529855634266934,0.711475300316865,0.683469452104045,0.622872696071893,0.744066208136197,15,0,True,15,-0.0012390202322656455,0.05769631674761514,3,-0.07087494862313021,0.06839690815859892,0.9700974954735209,0.03246753105246881,0.09781952396632412,0.28627536402332265,False,False,True,False,0.019,탐색적/exploratory,15,0
3,B4,panderm,B0,offset,False,True,severe,3,0.6498767095701081,0.5324703637937508,0.7672830553464655,0.6822304318717792,0.6529855634266934,0.711475300316865,0.667672634399182,0.6379250800507635,0.6974201887476005,15,0,True,15,0.01455779747259723,0.033149510880703524,11,-0.025451636335433042,0.0545672312806275,0.44814980273693106,0.018654271790025177,0.05620236363183332,0.38738172149166406,False,False,True,False,0.019,탐색적/exploratory,15,0
3,B4,panderm,B0,union,True,True,severe,3,0.6498767095701081,0.5324703637937508,0.7672830553464655,0.6822304318717792,0.6529855634266934,0.711475300316865,0.690834267760306,0.6531927719013215,0.7284757636192905,15,0,True,15,-0.008603835888526704,0.039555576995015246,3,-0.0563450000105513,0.0391373282334979,0.7049153525440321,0.02225916656000512,0.06706334008792007,0.30832409339248773,False,False,True,False,0.019,탐색적/exploratory,15,0
3,B0_tau,panderm,B0,tau,False,False,severe,3,0.5885137890041515,0.46919006774219385,0.7078375102661092,0.6893813228109479,0.6701457592458566,0.7086168863760391,0.7005999930925167,0.6808628562267625,0.720337129958271,15,0,True,15,-0.011218670281568881,0.009972571847364614,0,-0.02325495505991288,0.0008176144967751188,0.06539596254455182,0.00561187965505043,0.01690770374643533,0.06997662630484021,False,False,False,False,0.019,탐색적/exploratory,15,0
3,B0_tau,panderm,B0,offset,False,False,severe,3,0.5885137890041515,0.46919006774219385,0.7078375102661092,0.6893813228109479,0.6701457592458566,0.7086168863760391,0.6744277553389602,0.6558526325620562,0.6930028781158641,15,0,True,15,0.014953567471987646,0.01329406556266541,14,-0.0010915572383950554,0.03099869218237035,0.06542186972623994,0.00748098857605562,0.02253903261460422,0.255468511804414,False,False,False,False,0.019,탐색적/exploratory,15,0
3,B0_tau,panderm,B0,union,True,False,severe,3,0.5885137890041515,0.46919006774219385,0.7078375102661092,0.6893813228109479,0.6701457592458566,0.7086168863760391,0.7005999930925167,0.6808628562267625,0.720337129958271,15,0,True,15,-0.011218670281568881,0.009972571847364614,0,-0.02325495505991288,0.0008176144967751188,0.06539596254455182,0.00561187965505043,0.01690770374643533,0.06997662630484021,False,False,False,False,0.019,탐색적/exploratory,15,0
3,B0d,dinov2,B0d,tau,False,False,severe,3,0.31713672297013956,0.22311094374584134,0.4111625021944378,0.6308503009474519,0.6099643109766624,0.6517362909182414,0.675751792087077,0.6518429764702434,0.6996606077039107,15,0,True,15,-0.044901491139625035,0.022530119773462767,0,-0.07209396885090467,-0.017709013428345396,0.0032549553375724846,0.012678406605409176,0.03819802918763425,0.9651538582598163,False,False,False,False,0.019,탐색적/exploratory,15,0
3,B0d,dinov2,B0d,offset,False,False,severe,3,0.31713672297013956,0.22311094374584134,0.4111625021944378,0.6308503009474519,0.6099643109766624,0.6517362909182414,0.6584325314944272,0.6357956149398853,0.681069448048969,15,0,True,15,-0.027582230546975187,0.01770926705676316,0,-0.04895623363999638,-0.006208227453954,0.015108735013974682,0.009965561243659236,0.0300246561814829,0.7703127640773009,False,False,False,False,0.019,탐색적/exploratory,15,0
3,B0d,dinov2,B0d,union,True,False,severe,3,0.31713672297013956,0.22311094374584134,0.4111625021944378,0.6308503009474519,0.6099643109766624,0.6517362909182414,0.6760547814128938,0.6530726399629567,0.6990369228628308,15,0,True,15,-0.0452044804654418,0.021979222803325267,0,-0.07173205920004933,-0.01867690173083427,0.0025998150079129872,0.012368399563488435,0.03726402711590637,0.9695365161864841,False,False,False,False,0.019,탐색적/exploratory,15,0
3,B1d,dinov2,B0d,tau,False,True,severe,3,0.5820253345900004,0.44323769185322703,0.7208129773267737,0.6728878175348978,0.6497498830181451,0.6960257520516505,0.6748864078200391,0.650109285711079,0.6996635299289992,15,0,True,15,-0.0019985902851412662,0.012769080812275417,5,-0.017410090484545726,0.013412909914263194,0.7849707452881565,0.0071855631547081775,0.02164896265403171,0.012605562577453124,True,False,True,False,0.019,탐색적/exploratory,15,0
3,B1d,dinov2,B0d,offset,False,True,severe,3,0.5820253345900004,0.44323769185322703,0.7208129773267737,0.6728878175348978,0.6497498830181451,0.6960257520516505,0.6566644435245645,0.6332568614828694,0.6800720255662597,15,0,True,15,0.016223374010333143,0.01938120855300133,12,-0.007168560293358762,0.039615308314025044,0.15905497427590365,0.010906415279185996,0.03285930023644021,0.3671422896719684,False,False,True,False,0.019,탐색적/exploratory,15,0
3,B1d,dinov2,B0d,union,True,True,severe,3,0.5820253345900004,0.44323769185322703,0.7208129773267737,0.6728878175348978,0.6497498830181451,0.6960257520516505,0.6755619775366938,0.6529221986208011,0.6982017564525864,15,0,True,15,-0.0026741600017960404,0.011633330058763295,5,-0.016714878449439724,0.011366558445847642,0.6890929557463576,0.006546440504664077,0.019723387429898504,0.009577842444636596,True,False,True,False,0.019,탐색적/exploratory,15,0
3,B0d_tau,dinov2,B0d,tau,False,False,severe,3,0.6016851924811578,0.47635720291389916,0.7270131820484165,0.6643179744372512,0.6352385668030228,0.6933973820714795,0.6728307866328243,0.6447013898584716,0.7009601834071769,15,0,True,15,-0.008512812195573234,0.008839607710336393,0,-0.019181678497957485,0.002156054106811016,0.10907077281480254,0.004974325121695963,0.014986853009293626,0.01834869490896778,True,False,False,False,0.019,탐색적/exploratory,15,0
3,B0d_tau,dinov2,B0d,offset,False,False,severe,3,0.6016851924811578,0.47635720291389916,0.7270131820484165,0.6643179744372512,0.6352385668030228,0.6933973820714795,0.6507524582385075,0.6224997922315455,0.6790051242454694,15,0,True,15,0.013565516198743525,0.026055137077807593,10,-0.017881441978866073,0.045012474376353126,0.3705290545056612,0.014662044647503711,0.04417441614128357,0.3337324451612991,False,False,True,False,0.019,탐색적/exploratory,15,0
3,B0d_tau,dinov2,B0d,union,True,False,severe,3,0.6016851924811578,0.47635720291389916,0.7270131820484165,0.6643179744372512,0.6352385668030228,0.6933973820714795,0.6742002680662934,0.648959947701352,0.6994405884312348,15,0,True,15,-0.009882293629042435,0.008968623886615328,0,-0.020706874571789657,0.0009422873137047896,0.07045463959294904,0.00504692657956598,0.015205589692308707,0.032363828399349745,True,False,False,False,0.019,탐색적/exploratory,15,0
4,B0,panderm,B0,tau,False,False,severe,3,0.3362802610730304,0.2651205895643385,0.4074399325817223,0.6481062898935033,0.6293204197956281,0.6668921599913784,0.6988119544277912,0.6772246844944796,0.7203992243611028,15,0,True,15,-0.050705664534287855,0.017913342734631212,0,-0.07232597449907177,-0.029085354569503934,0.00018395772937123168,0.010080401042484149,0.030370650289728685,0.9956412910475381,False,False,False,False,0.019,탐색적/exploratory,15,0
4,B0,panderm,B0,offset,False,False,severe,3,0.3362802610730304,0.2651205895643385,0.4074399325817223,0.6481062898935033,0.6293204197956281,0.6668921599913784,0.6736229958486482,0.6537134966386842,0.6935324950586121,15,0,True,15,-0.025516705955144815,0.009995128893413254,0,-0.03758021570956872,-0.01345319620072091,0.00046541201583727226,0.005624573213917278,0.016945947426984583,0.8283364603625631,False,False,False,False,0.019,탐색적/exploratory,15,0
4,B0,panderm,B0,union,True,False,severe,3,0.3362802610730304,0.2651205895643385,0.4074399325817223,0.6481062898935033,0.6293204197956281,0.6668921599913784,0.6988119544277912,0.6772246844944796,0.7203992243611028,15,0,True,15,-0.050705664534287855,0.017913342734631212,0,-0.07232597449907177,-0.029085354569503934,0.00018395772937123168,0.010080401042484149,0.030370650289728685,0.9956412910475381,False,False,False,False,0.019,탐색적/exploratory,15,0
4,B1,panderm,B0,tau,False,True,severe,3,0.5654372561563213,0.4407520164767058,0.6901224958359369,0.6810208664638101,0.6579503384240355,0.7040913945035847,0.6980851145459899,0.6757649072165426,0.7204053218754372,15,0,True,15,-0.01706424808217973,0.018378222040088935,4,-0.039245638959058214,0.005117142794698756,0.12119131716014338,0.010342003240621393,0.03115881624078222,0.39033367667030167,False,False,False,False,0.019,탐색적/exploratory,15,0
4,B1,panderm,B0,offset,False,True,severe,3,0.5654372561563213,0.4407520164767058,0.6901224958359369,0.6810208664638101,0.6579503384240355,0.7040913945035847,0.671674200769047,0.6530440422766723,0.6903043592614218,15,0,True,15,0.009346665694763027,0.014208286311448506,12,-0.007801867589761173,0.026495198979287225,0.26192411377578817,0.007995449328893076,0.0240890213051699,0.1020015741613482,False,False,True,False,0.019,탐색적/exploratory,15,0
4,B1,panderm,B0,union,True,True,severe,3,0.5654372561563213,0.4407520164767058,0.6901224958359369,0.6810208664638101,0.6579503384240355,0.7040913945035847,0.6980851145459899,0.6757649072165426,0.7204053218754372,15,0,True,15,-0.01706424808217973,0.018378222040088935,4,-0.039245638959058214,0.005117142794698756,0.12119131716014338,0.010342003240621393,0.03115881624078222,0.39033367667030167,False,False,False,False,0.019,탐색적/exploratory,15,0
4,B4,panderm,B0,tau,False,True,severe,3,0.6587709701981149,0.5456878449845564,0.7718540954116735,0.677258768526176,0.6541656911362411,0.7003518459161108,0.6883231905215232,0.6477398672320778,0.7289065138109687,15,0,True,15,-0.011064421995347361,0.03339482204370847,3,-0.051369931385727485,0.029241087395032766,0.5653923363807509,0.018792316092527545,0.05661826923103711,0.3208853289948532,False,False,True,False,0.019,탐색적/exploratory,15,0
4,B4,panderm,B0,offset,False,True,severe,3,0.6587709701981149,0.5456878449845564,0.7718540954116735,0.677258768526176,0.6541656911362411,0.7003518459161108,0.668431143548005,0.6490307984705013,0.6878314886255088,15,0,True,15,0.008827624978170748,0.016178050518244922,11,-0.01069829332819773,0.028353543284539227,0.34867408999029603,0.00910389756537167,0.027428600118798312,0.11999078785629494,False,False,True,False,0.019,탐색적/exploratory,15,0
4,B4,panderm,B0,union,True,True,severe,3,0.6587709701981149,0.5456878449845564,0.7718540954116735,0.677258768526176,0.6541656911362411,0.7003518459161108,0.6939288230769801,0.6670021785310967,0.7208554676228636,15,0,True,15,-0.016670054550804156,0.02081141166700361,3,-0.04178815661086624,0.008448047509257931,0.1765160836047155,0.011711235528255466,0.03528409605830938,0.39015695477758994,False,False,True,False,0.019,탐색적/exploratory,15,0
4,B0_tau,panderm,B0,tau,False,False,severe,3,0.6224607734385024,0.4952964375454537,0.749625109331551,0.6893495604344438,0.6673533789090033,0.7113457419598844,0.6975771909080223,0.6751554545139439,0.7199989273021007,15,0,True,15,-0.008227630473578388,0.007441354191214392,0,-0.017208890228116953,0.0007536292809601775,0.06960037546710861,0.004187483913965075,0.012616225188750729,0.006933859397163214,True,False,False,False,0.019,탐색적/exploratory,15,0
4,B0_tau,panderm,B0,offset,False,False,severe,3,0.6224607734385024,0.4952964375454537,0.749625109331551,0.6893495604344438,0.6673533789090033,0.7113457419598844,0.6713959512190982,0.6509944687651289,0.6917974336730676,15,0,True,15,0.017953609215345546,0.017729756965075495,13,-0.0034451239448342573,0.039352342375525345,0.09352534053936876,0.009977091559143725,0.030059395194130686,0.420219626523708,False,False,False,False,0.019,탐색적/exploratory,15,0
4,B0_tau,panderm,B0,union,True,False,severe,3,0.6224607734385024,0.4952964375454537,0.749625109331551,0.6893495604344438,0.6673533789090033,0.7113457419598844,0.6975771909080223,0.6751554545139439,0.7199989273021007,15,0,True,15,-0.008227630473578388,0.007441354191214392,0,-0.017208890228116953,0.0007536292809601775,0.06960037546710861,0.004187483913965075,0.012616225188750729,0.006933859397163214,True,False,False,False,0.019,탐색적/exploratory,15,0
4,B0d,dinov2,B0d,tau,False,False,severe,3,0.3173470721897766,0.2425762358877009,0.3921179084918523,0.6343638674335185,0.6158015332741805,0.6529262015928564,0.680880786375089,0.6628684332958414,0.6988931394543365,15,0,True,15,-0.04651691894157055,0.020379885631219563,0,-0.07111419544775716,-0.021919642435383933,0.001179108153499096,0.011468402263385982,0.034552477927742756,0.9817512169795582,False,False,False,False,0.019,탐색적/exploratory,15,0
4,B0d,dinov2,B0d,offset,False,False,severe,3,0.3173470721897766,0.2425762358877009,0.3921179084918523,0.6343638674335185,0.6158015332741805,0.6529262015928564,0.6620203634055797,0.6414353119837484,0.682605414827411,15,0,True,15,-0.02765649597206128,0.016086520256309723,0,-0.047071942845849445,-0.008241049098273112,0.008561687429468213,0.009052390609830274,0.027273417827176825,0.7940556869837819,False,False,False,False,0.019,탐색적/exploratory,15,0
4,B0d,dinov2,B0d,union,True,False,severe,3,0.3173470721897766,0.2425762358877009,0.3921179084918523,0.6343638674335185,0.6158015332741805,0.6529262015928564,0.6819184651402435,0.664944954909487,0.6988919753709999,15,0,True,15,-0.04755459770672498,0.018769228775804416,0,-0.07020790981850196,-0.024901285594948006,0.0004968962343046997,0.010562035021663838,0.031821737115309195,0.9896901798708166,False,False,False,False,0.019,탐색적/exploratory,15,0
4,B1d,dinov2,B0d,tau,False,True,severe,3,0.5816564921848054,0.4416134729561591,0.7216995114134517,0.6700416957519889,0.6450863023786249,0.694997089125353,0.674906266922828,0.6514951332306198,0.6983174006150361,15,0,True,15,-0.004864571170839064,0.020670447425245195,5,-0.02981253800567176,0.020083395663993635,0.6821383011447921,0.011631910518366194,0.03504510237894852,0.10709908699021652,False,False,True,False,0.019,탐색적/exploratory,15,0
4,B1d,dinov2,B0d,offset,False,True,severe,3,0.5816564921848054,0.4416134729561591,0.7216995114134517,0.6700416957519889,0.6450863023786249,0.694997089125353,0.6584344934986893,0.6334967593321819,0.6833722276651968,15,0,True,15,0.01160720225329958,0.021327523483674855,10,-0.014133815228982823,0.037348219735581986,0.34988906545460274,0.012001667870888712,0.03615912266427141,0.24790903796144032,False,False,True,False,0.019,탐색적/exploratory,15,0
4,B1d,dinov2,B0d,union,True,True,severe,3,0.5816564921848054,0.4416134729561591,0.7216995114134517,0.6700416957519889,0.6450863023786249,0.694997089125353,0.6788402982856675,0.6606553128042262,0.6970252837671088,15,0,True,15,-0.008798602533678746,0.016988591762412006,3,-0.02930279458815428,0.011705589520796787,0.3729746275531579,0.009560014601913507,0.02880280844142531,0.1304377566566023,False,False,True,False,0.019,탐색적/exploratory,15,0
4,B0d_tau,dinov2,B0d,tau,False,False,severe,3,0.607640402523055,0.4943917178942131,0.7208890871518968,0.668136281732181,0.6500469068094022,0.6862256566549597,0.678352850549391,0.661138385197682,0.6955673159011,15,0,True,15,-0.010216568817210026,0.00874350384394728,0,-0.02076944362593911,0.0003363059915190581,0.05675016070344211,0.0049202444551622575,0.014823916534464065,0.03334077104003456,True,False,False,False,0.019,탐색적/exploratory,15,0
4,B0d_tau,dinov2,B0d,offset,False,False,severe,3,0.607640402523055,0.4943917178942131,0.7208890871518968,0.668136281732181,0.6500469068094022,0.6862256566549597,0.6603772079972667,0.638676152164317,0.6820782638302165,15,0,True,15,0.007759073734914254,0.023344710244837277,9,-0.020416564894256396,0.0359347123640849,0.5641777972950347,0.013136802269383518,0.039579102653483376,0.18361460391666057,False,False,True,False,0.019,탐색적/exploratory,15,0
4,B0d_tau,dinov2,B0d,union,True,False,severe,3,0.607640402523055,0.4943917178942131,0.7208890871518968,0.668136281732181,0.6500469068094022,0.6862256566549597,0.6799085466111975,0.6635465246621516,0.6962705685602434,15,0,True,15,-0.011772264879016526,0.009229004283145156,0,-0.022911109048070748,-0.0006334207099623033,0.03977617748311266,0.005193450813457145,0.01564704398045897,0.06772937346005635,False,False,False,False,0.019,탐색적/exploratory,15,0
