seed,arm,fold,bacc,mcc,mae_plain,macro_mae_true,qwk,lr,wd,epoch,grid_edge_wd,grid_edge_epoch,per_class_recall
1,B4,10,0.6363244053091505,0.6661824728469931,0.27739251040221913,0.45898832707125115,0.8877035748177435,0.01,10.0,210,False,False,"[0.9826589595375722, 0.6052631578947368, 0.5969387755102041, 0.47368421052631576, 0.5230769230769231]"
1,B4,11,0.6777848164170602,0.7063278185375197,0.2418478260869565,0.40545733150593877,0.8969523662312904,0.01,3.0,40,False,False,"[0.978891820580475, 0.6533333333333333, 0.6542553191489362, 0.7631578947368421, 0.3392857142857143]"
1,B4,12,0.7014059196617335,0.7004413336704796,0.24556616643929058,0.37277519379844964,0.8951016243372516,0.01,10.0,50,False,False,"[0.9659090909090909, 0.75, 0.6093023255813953, 0.6818181818181818, 0.5]"
1,B4,13,0.6845122641892398,0.6866995079665459,0.2679296346414073,0.4119743121969274,0.8845414299408869,0.01,10.0,610,False,False,"[0.9863013698630136, 0.7051282051282052, 0.5603864734299517, 0.7741935483870968, 0.39655172413793105]"
1,B4,14,0.7094852617124218,0.7005273931717434,0.26193724420190995,0.3809484091447679,0.8917677777376473,0.01,10.0,720,False,False,"[0.9641873278236914, 0.782608695652174, 0.5906735751295337, 0.7857142857142857, 0.42424242424242425]"
1,B0d,0,0.6551017411081019,0.718582191676507,0.23972602739726026,0.4540400434539462,0.8836355722344111,0.01,10.0,560,False,False,"[0.9758064516129032, 0.5915492957746479, 0.7373737373737373, 0.36363636363636365, 0.6071428571428571]"
1,B0d,1,0.6201041026578994,0.7134015148623822,0.23641304347826086,0.473439646137727,0.8911678682538795,0.01,10.0,580,False,False,"[0.9784366576819407, 0.5142857142857142, 0.7864077669902912, 0.29411764705882354, 0.5272727272727272]"
1,B0d,2,0.5772151924951443,0.693623087887687,0.27800269905533065,0.5659736681770466,0.8612247946228528,0.01,30.0,330,False,False,"[0.9803370786516854, 0.4805194805194805, 0.8592964824120602, 0.11764705882352941, 0.4482758620689655]"
1,B0d,3,0.6594861246070076,0.7332605535987285,0.23553719008264462,0.45026619599841544,0.8838489204029131,0.001,0.01,330,False,False,"[0.9861495844875346, 0.5657894736842105, 0.8010471204188482, 0.4444444444444444, 0.5]"
1,B0d,4,0.5964586759029886,0.6827047978078014,0.29492455418381347,0.5444962365637562,0.8553878317748305,0.001,0.1,230,False,False,"[0.9797101449275363, 0.5789473684210527, 0.7609756097560976, 0.2564102564102564, 0.40625]"
1,B0d,5,0.622804991618551,0.720581154109301,0.25336927223719674,0.5028360340224747,0.8761355056033201,0.01,10.0,740,False,False,"[0.9971751412429378, 0.5641025641025641, 0.7857142857142857, 0.22857142857142856, 0.5384615384615384]"
1,B0d,6,0.6585136058820269,0.7450713265856803,0.2259810554803789,0.4504638720258415,0.8894224286591267,0.01,10.0,680,False,False,"[0.9736842105263158, 0.6103896103896104, 0.8571428571428571, 0.35135135135135137, 0.5]"
1,B0d,7,0.6208936058751202,0.7053273277489244,0.2482758620689655,0.49376430007792704,0.8774181605010645,0.01,10.0,530,False,False,"[0.9865229110512129, 0.4507042253521127, 0.7760416666666666, 0.29545454545454547, 0.5957446808510638]"
1,B0d,8,0.6208455092023784,0.6967916999005732,0.26243093922651933,0.5000525969793769,0.8727543914650251,0.001,3.0,380,False,False,"[0.96398891966759, 0.547945205479452, 0.7755102040816326, 0.3076923076923077, 0.509090909090909]"
1,B0d,9,0.6556450484288121,0.7194228007929557,0.22404371584699453,0.4168445730624729,0.9072439975374512,0.01,0.01,60,False,False,"[0.9734748010610079, 0.5211267605633803, 0.7717391304347826, 0.4473684210526316, 0.5645161290322581]"
1,B0d,10,0.6519871297375751,0.7355695589983612,0.2274618585298197,0.4412938749720009,0.8967321753164712,0.01,10.0,480,False,False,"[0.9855491329479769, 0.5, 0.8367346938775511, 0.3684210526315789, 0.5692307692307692]"
1,B0d,11,0.6209627147079511,0.7409997987889342,0.21331521739130435,0.47267004413858427,0.9006989908702271,0.01,10.0,640,False,False,"[0.9868073878627969, 0.5733333333333334, 0.851063829787234, 0.15789473684210525, 0.5357142857142857]"
1,B0d,12,0.5958267559314071,0.6822412186428012,0.27694406548431105,0.5377103594080339,0.8606804656122752,0.01,3.0,570,False,False,"[0.9829545454545454, 0.4305555555555556, 0.7674418604651163, 0.3181818181818182, 0.48]"
1,B0d,13,0.6201217985566289,0.7108148592636568,0.2571041948579161,0.503618681045509,0.865866711008895,0.01,10.0,610,False,False,"[0.9835616438356164, 0.48717948717948717, 0.7922705314009661, 0.3548387096774194, 0.4827586206896552]"
1,B0d,14,0.6420111035073455,0.7143237243353463,0.252387448840382,0.47842421901894755,0.8773516611342482,0.01,10.0,630,False,False,"[0.9724517906336089, 0.5652173913043478, 0.7979274611398963, 0.40476190476190477, 0.4696969696969697]"
1,B1d,0,0.6422559796707911,0.6636171700531512,0.3178082191780822,0.5079200848623838,0.8454051510225036,0.01,30.0,660,False,False,"[0.9758064516129032, 0.5774647887323944, 0.5606060606060606, 0.45454545454545453, 0.6428571428571429]"
1,B1d,1,0.6769445569031789,0.6913279783470339,0.27309782608695654,0.41524639191718915,0.8783063607170959,0.01,30.0,300,False,False,"[0.967654986522911, 0.6857142857142857, 0.6019417475728155, 0.5294117647058824, 0.6]"
1,B1d,2,0.7080920728659045,0.7007153375860472,0.2793522267206478,0.4145320999976711,0.8712042643623175,0.01,30.0,160,False,False,"[0.949438202247191, 0.6753246753246753, 0.6432160804020101, 0.6862745098039216, 0.5862068965517241]"
1,B1d,3,0.6654815411224708,0.6884472787273896,0.29476584022038566,0.4645551209318092,0.8597153228888039,0.01,30.0,220,False,False,"[0.96398891966759, 0.6710526315789473, 0.643979057591623, 0.5, 0.5483870967741935]"
1,B1d,4,0.629320035011871,0.6483645757064307,0.32647462277091904,0.5039449257115789,0.8532435853230735,0.01,30.0,270,False,False,"[0.9768115942028985, 0.5921052631578947, 0.5804878048780487, 0.5128205128205128, 0.484375]"
1,B1d,5,0.6684261501210654,0.6915385793294127,0.3018867924528302,0.4636617619668467,0.8623664745308444,0.01,30.0,380,False,False,"[0.980225988700565, 0.6923076923076923, 0.5904761904761905, 0.37142857142857144, 0.7076923076923077]"
1,B1d,6,0.6908357258102588,0.6919979317136693,0.28416779431664413,0.4202224670815503,0.8710949896076547,0.01,30.0,200,False,False,"[0.9590643274853801, 0.6103896103896104, 0.663594470046083, 0.6756756756756757, 0.5454545454545454]"
1,B1d,7,0.6602179059632053,0.6698224586184511,0.29517241379310344,0.4619798311755378,0.8615147191567423,0.01,30.0,240,False,False,"[0.9865229110512129, 0.6901408450704225, 0.515625, 0.7045454545454546, 0.40425531914893614]"
1,B1d,8,0.6352101046241587,0.6249102272805143,0.3632596685082873,0.5151820479592867,0.8292150058260297,0.001,10.0,30,False,False,"[0.9418282548476454, 0.6712328767123288, 0.4897959183673469, 0.5641025641025641, 0.509090909090909]"
1,B1d,9,0.6564759585168134,0.6836286206171878,0.26639344262295084,0.4381345455035534,0.8888796563802316,0.001,10.0,80,False,False,"[0.9814323607427056, 0.5492957746478874, 0.6141304347826086, 0.6052631578947368, 0.532258064516129]"
1,B1d,10,0.6736964656448337,0.673709165571612,0.289875173370319,0.42609911840517256,0.8782653111769315,0.01,30.0,40,False,False,"[0.9797687861271677, 0.5921052631578947, 0.5561224489795918, 0.5789473684210527, 0.6615384615384615]"
1,B1d,11,0.6829176973197041,0.7071984949982107,0.24864130434782608,0.415252199999803,0.8916471834747507,0.01,30.0,250,False,False,"[0.9736147757255936, 0.6933333333333334, 0.6329787234042553, 0.5789473684210527, 0.5357142857142857]"
1,B1d,12,0.6856761804087385,0.6823357959098918,0.2878581173260573,0.4244035118628142,0.8675704480397536,0.01,30.0,640,False,False,"[0.9715909090909091, 0.7083333333333334, 0.5720930232558139, 0.6363636363636364, 0.54]"
1,B1d,13,0.6639275706425428,0.670410221773145,0.30581867388362655,0.45672342805901966,0.8544386706385556,0.001,10.0,180,False,False,"[0.9753424657534246, 0.6025641025641025, 0.5748792270531401, 0.5806451612903226, 0.5862068965517241]"
1,B1d,14,0.683014821846254,0.6871809722027648,0.27967257844474763,0.4241032779913364,0.8760802956963134,0.01,10.0,270,False,False,"[0.9586776859504132, 0.7246376811594203, 0.6062176165803109, 0.5952380952380952, 0.5303030303030303]"
2,B0,0,0.6778967876991503,0.7661783731220531,0.20410958904109588,0.4333373489552499,0.8948623403632278,0.01,1.0,70,False,False,"[0.9838709677419355, 0.6197183098591549, 0.8383838383838383, 0.3939393939393939, 0.5535714285714286]"
2,B0,1,0.6600227545263806,0.7475931177745401,0.20923913043478262,0.4236312613606451,0.9039032435404069,0.01,3.0,580,False,False,"[0.9892183288409704, 0.6142857142857143, 0.7912621359223301, 0.3235294117647059, 0.5818181818181818]"
2,B0,2,0.6328992323442433,0.7263185648194399,0.25371120107962214,0.49861594418848637,0.8719273313873098,0.01,10.0,400,False,False,"[0.9775280898876404, 0.5974025974025974, 0.8542713567839196, 0.23529411764705882, 0.5]"
2,B0,3,0.6665993236379125,0.7596665908662206,0.21487603305785125,0.4452211271117732,0.8925914445133292,0.01,10.0,570,False,False,"[0.9861495844875346, 0.6447368421052632, 0.8481675392670157, 0.3055555555555556, 0.5483870967741935]"
2,B0,4,0.6194370990235603,0.7251737280305453,0.252400548696845,0.5070921864781048,0.8767392722115571,0.01,10.0,470,False,False,"[0.9855072463768116, 0.5526315789473685, 0.8439024390243902, 0.23076923076923078, 0.484375]"
2,B0,5,0.6592785745328118,0.7556206781259862,0.2223719676549865,0.4549127708449743,0.8883125499137196,0.01,10.0,380,False,False,"[0.9887005649717514, 0.6153846153846154, 0.8571428571428571, 0.34285714285714286, 0.49230769230769234]"
2,B0,6,0.6612745702728724,0.7366230169154485,0.2395128552097429,0.448919536695428,0.8852978519775901,0.001,0.1,300,False,False,"[0.9824561403508771, 0.5844155844155844, 0.815668202764977, 0.3783783783783784, 0.5454545454545454]"
2,B0,7,0.6369183301241705,0.7223791674069275,0.24413793103448275,0.5013592082830425,0.8722196144935875,0.01,0.1,180,False,False,"[0.9811320754716981, 0.5352112676056338, 0.796875, 0.3181818181818182, 0.5531914893617021]"
2,B0,8,0.6414444971594334,0.716420462028308,0.24585635359116023,0.48232960219196536,0.8809818911196473,0.001,3.0,230,False,False,"[0.9667590027700831, 0.589041095890411, 0.7908163265306123, 0.3333333333333333, 0.5272727272727272]"
2,B0,9,0.6784135114143554,0.7535279776714396,0.21721311475409835,0.4375644904252886,0.89432853807336,0.001,0.0001,210,False,False,"[0.9893899204244032, 0.6197183098591549, 0.8152173913043478, 0.5, 0.46774193548387094]"
2,B0,10,0.6158118013066076,0.7466682282050825,0.22191400832177532,0.48538260948057116,0.8979938315271214,0.01,10.0,610,False,False,"[0.9855491329479769, 0.4473684210526316, 0.923469387755102, 0.18421052631578946, 0.5384615384615384]"
2,B0,11,0.6575805336053884,0.7522761258543362,0.2105978260869565,0.4374789280504917,0.9001407295853998,0.01,3.0,110,False,False,"[0.9841688654353562, 0.64, 0.8404255319148937, 0.39473684210526316, 0.42857142857142855]"
2,B0,12,0.6481325463941743,0.7297688255799489,0.23328785811732605,0.45453400281888656,0.8882965772496667,0.01,1.0,700,False,False,"[0.9744318181818182, 0.5694444444444444, 0.8186046511627907, 0.3181818181818182, 0.56]"
2,B0,13,0.6599014049973325,0.7582696111441714,0.2219215155615697,0.4711620516831786,0.8788670603832711,0.01,10.0,460,False,False,"[0.9917808219178083, 0.6538461538461539, 0.8357487922705314, 0.3870967741935484, 0.43103448275862066]"
2,B0,14,0.6492508665500125,0.7356407713118869,0.24147339699863574,0.47079157505133873,0.8833582377125304,0.01,10.0,580,False,False,"[0.9862258953168044, 0.5942028985507246, 0.8238341968911918, 0.35714285714285715, 0.48484848484848486]"
2,B1,0,0.6674785270764371,0.6900823419187437,0.29178082191780824,0.48064563660883514,0.8532174277104784,0.01,30.0,170,False,False,"[0.9758064516129032, 0.6056338028169014, 0.6212121212121212, 0.5454545454545454, 0.5892857142857143]"
2,B1,1,0.6882824348910574,0.6873806535608876,0.28396739130434784,0.4117724726487374,0.8745307994038144,0.01,10.0,290,False,False,"[0.9784366576819407, 0.7428571428571429, 0.5388349514563107, 0.6176470588235294, 0.5636363636363636]"
2,B1,2,0.7019582323323605,0.6982186480448397,0.28609986504723345,0.42132175935986,0.8695675133336853,0.01,10.0,280,False,False,"[0.9719101123595506, 0.7662337662337663, 0.5728643216080402, 0.6470588235294118, 0.5517241379310345]"
2,B1,3,0.6727180109047363,0.7069801870857245,0.27548209366391185,0.44469809452237374,0.873447913012978,0.01,10.0,590,False,False,"[0.9722991689750693, 0.75, 0.643979057591623, 0.4166666666666667, 0.5806451612903226]"
2,B1,4,0.6760520072614034,0.6707478968478828,0.30864197530864196,0.4411169971077461,0.865216013575976,0.01,10.0,300,False,False,"[0.9797101449275363, 0.7368421052631579, 0.5170731707317073, 0.6153846153846154, 0.53125]"
2,B1,5,0.7153125970075123,0.7119801006373805,0.27628032345013476,0.394116843608369,0.8756589690591424,0.01,10.0,580,False,False,"[0.980225988700565, 0.782051282051282, 0.5857142857142857, 0.6285714285714286, 0.6]"
2,B1,6,0.6847642805197983,0.6889761384750172,0.3004059539918809,0.4498956831724234,0.8590219580951749,0.01,10.0,350,False,False,"[0.9736842105263158, 0.7142857142857143, 0.5990783410138248, 0.6216216216216216, 0.5151515151515151]"
2,B1,7,0.6771134795097116,0.6948831178194464,0.2786206896551724,0.4448430915070854,0.866881450647203,0.01,10.0,70,False,False,"[0.9838274932614556, 0.7183098591549296, 0.5833333333333334, 0.5681818181818182, 0.5319148936170213]"
2,B1,8,0.6869905248389129,0.653211895262983,0.3149171270718232,0.4230285363347471,0.8648479691597062,0.01,30.0,280,False,False,"[0.9473684210526315, 0.7808219178082192, 0.45408163265306123, 0.7435897435897436, 0.509090909090909]"
2,B1,9,0.6847914285090007,0.7260423870469144,0.24316939890710382,0.42150275996101827,0.8928333317534496,0.01,10.0,690,False,False,"[0.986737400530504, 0.704225352112676, 0.6684782608695652, 0.5, 0.5645161290322581]"
2,B1,10,0.6531747729865858,0.6818945503964543,0.2884882108183079,0.45553595606879105,0.8752894825349541,0.01,10.0,280,False,False,"[0.9826589595375722, 0.6447368421052632, 0.6020408163265306, 0.42105263157894735, 0.6153846153846154]"
2,B1,11,0.6913673898719741,0.7027203781646819,0.2554347826086957,0.39681684956792135,0.8904009994601951,0.01,10.0,240,False,False,"[0.978891820580475, 0.76, 0.5797872340425532, 0.7631578947368421, 0.375]"
2,B1,12,0.6770169720460417,0.7039813757251482,0.2728512960436562,0.4240677120037585,0.8728016175745388,0.01,10.0,200,False,False,"[0.9744318181818182, 0.7777777777777778, 0.6465116279069767, 0.38636363636363635, 0.6]"
2,B1,13,0.7067025363101673,0.6980473413226711,0.2828146143437077,0.4102948764692175,0.8700347641557804,0.01,10.0,530,False,False,"[0.9835616438356164, 0.7307692307692307, 0.5555555555555556, 0.6774193548387096, 0.5862068965517241]"
2,B1,14,0.6932450723210313,0.6923993529811777,0.2933151432469304,0.4336027513278736,0.8663604475584628,0.01,10.0,560,False,False,"[0.9669421487603306, 0.782608695652174, 0.5803108808290155, 0.6666666666666666, 0.4696969696969697]"
2,B4,0,0.6885850292370056,0.6845392042588728,0.26575342465753427,0.4230459328142199,0.8811210312941283,0.01,10.0,110,False,False,"[0.978494623655914, 0.6338028169014085, 0.5606060606060606, 0.7878787878787878, 0.48214285714285715]"
2,B4,1,0.6889852838669148,0.6923827689551046,0.24592391304347827,0.3808679354437573,0.9029257373944293,0.01,10.0,80,False,False,"[0.9811320754716981, 0.6857142857142857, 0.5631067961165048, 0.7058823529411765, 0.509090909090909]"
2,B4,2,0.6887578175946597,0.6929613388057636,0.2766531713900135,0.4202921696597371,0.8789166384188708,0.001,0.01,120,False,False,"[0.9691011235955056, 0.7272727272727273, 0.5979899497487438, 0.6666666666666666, 0.4827586206896552]"
2,B4,3,0.6722099700015527,0.6921501845398512,0.2603305785123967,0.4091542594088816,0.8924612644917441,0.01,3.0,60,False,False,"[0.9695290858725761, 0.75, 0.6020942408376964, 0.5555555555555556, 0.4838709677419355]"
2,B4,4,0.6519608293512965,0.6716230716273208,0.2880658436213992,0.45610604382315606,0.8772875799016426,0.01,10.0,260,False,False,"[0.9826086956521739, 0.7368421052631579, 0.5756097560975609, 0.5897435897435898, 0.375]"
2,B4,5,0.6996870925684484,0.6992919707690226,0.27358490566037735,0.4084447755634196,0.8803502560863943,0.01,3.0,40,False,False,"[0.9830508474576272, 0.7435897435897436, 0.5761904761904761, 0.6571428571428571, 0.5384615384615384]"
2,B4,6,0.6744322431928544,0.6764625695369454,0.30581867388362655,0.4538342302349093,0.8637731904617238,0.01,1.0,60,False,False,"[0.9707602339181286, 0.7142857142857143, 0.5806451612903226, 0.6216216216216216, 0.48484848484848486]"
2,B4,7,0.6757357162267303,0.7060714892562214,0.23448275862068965,0.4061220417893172,0.8975326910880923,0.01,10.0,430,False,False,"[0.9811320754716981, 0.676056338028169, 0.6354166666666666, 0.6818181818181818, 0.40425531914893614]"
2,B4,8,0.6915802425010918,0.6746373222675283,0.2776243093922652,0.4110745847329918,0.8798913638353766,0.01,3.0,30,False,False,"[0.9445983379501385, 0.7534246575342466, 0.5510204081632653, 0.717948717948718, 0.4909090909090909]"
2,B4,9,0.6810185958980697,0.7022208980518475,0.2459016393442623,0.4072332250558709,0.9011066329888818,0.01,10.0,550,False,False,"[0.986737400530504, 0.6901408450704225, 0.592391304347826, 0.6842105263157895, 0.45161290322580644]"
2,B4,10,0.6299208766373788,0.6621460623838771,0.27600554785020803,0.45558602247854274,0.8914577057190647,0.01,3.0,40,False,False,"[0.976878612716763, 0.6578947368421053, 0.5816326530612245, 0.39473684210526316, 0.5384615384615384]"
2,B4,11,0.6629358878305065,0.6918918181147123,0.25271739130434784,0.41779866130829796,0.8960579289921895,0.01,10.0,270,False,False,"[0.9815303430079155, 0.64, 0.6170212765957447, 0.7368421052631579, 0.3392857142857143]"
2,B4,12,0.6879838501291989,0.6983899893313206,0.24420190995907232,0.3804295865633075,0.8972317853971616,0.01,10.0,500,False,False,"[0.9630681818181818, 0.7361111111111112, 0.6325581395348837, 0.5681818181818182, 0.54]"
2,B4,13,0.6806747388285077,0.6767981567047758,0.2855209742895805,0.43258550200748563,0.8743858513092395,0.01,0.0001,50,False,False,"[0.9753424657534246, 0.6923076923076923, 0.5410628019323671, 0.6774193548387096, 0.5172413793103449]"
2,B4,14,0.7026516603264028,0.6907502440605017,0.27012278308321963,0.3897760441310381,0.8888263119935514,0.01,10.0,160,False,False,"[0.9669421487603306, 0.7681159420289855, 0.5595854922279793, 0.8095238095238095, 0.4090909090909091]"
2,B0d,0,0.6405182807499937,0.7193359208149955,0.23835616438356164,0.46937803097503233,0.8830183751958597,0.01,10.0,520,False,False,"[0.9758064516129032, 0.5492957746478874, 0.7727272727272727, 0.3333333333333333, 0.5714285714285714]"
2,B0d,1,0.6052889691905672,0.719300075089711,0.2296195652173913,0.4863130320322437,0.8943198068312352,0.01,10.0,430,False,False,"[0.9784366576819407, 0.4714285714285714, 0.8252427184466019, 0.20588235294117646, 0.5454545454545454]"
2,B0d,2,0.60542870561818,0.6865190254745877,0.2807017543859649,0.5262406227755113,0.8632142688304935,0.01,10.0,430,False,False,"[0.9831460674157303, 0.5324675324675324, 0.7738693467336684, 0.2549019607843137, 0.4827586206896552]"
2,B0d,3,0.6407070934847556,0.7323812662891692,0.23829201101928374,0.47331815399112837,0.8814876349926513,0.01,10.0,420,False,False,"[0.9861495844875346, 0.5789473684210527, 0.8167539267015707, 0.3055555555555556, 0.5161290322580645]"
2,B0d,4,0.6054485667887395,0.6947279855233,0.27434842249657065,0.5172641269285867,0.8703260502959264,0.01,3.0,100,False,False,"[0.9797101449275363, 0.5526315789473685, 0.7853658536585366, 0.2564102564102564, 0.453125]"
2,B0d,5,0.6102775190910784,0.7242404766202888,0.24797843665768193,0.5113342025206432,0.8799758471501299,0.01,10.0,670,False,False,"[0.9971751412429378, 0.48717948717948717, 0.8285714285714286, 0.2, 0.5384615384615384]"
2,B0d,6,0.6529836519649762,0.7331917298353126,0.2381596752368065,0.45454151481316163,0.8862426698696954,0.01,10.0,530,False,False,"[0.9736842105263158, 0.6103896103896104, 0.8294930875576036, 0.35135135135135137, 0.5]"
2,B0d,7,0.621473876668157,0.7052607474265622,0.2482758620689655,0.4963976817671597,0.8761340607950117,0.01,10.0,520,False,False,"[0.9865229110512129, 0.4507042253521127, 0.7760416666666666, 0.3409090909090909, 0.5531914893617021]"
2,B0d,8,0.5686333852879271,0.6836782078250777,0.2803867403314917,0.5633504171849494,0.8610043874968302,0.01,30.0,600,False,False,"[0.9529085872576177, 0.4931506849315068, 0.8367346938775511, 0.05128205128205128, 0.509090909090909]"
2,B0d,9,0.6395199929360416,0.7145503896131976,0.23497267759562843,0.4493678072487226,0.8974890648452137,0.01,0.1,50,False,False,"[0.9734748010610079, 0.49295774647887325, 0.7880434782608695, 0.39473684210526316, 0.5483870967741935]"
2,B0d,10,0.6609275539098652,0.723874557736292,0.24410540915395285,0.44169824134750907,0.8879175544318151,0.001,1.0,350,False,False,"[0.9884393063583815, 0.5394736842105263, 0.7755102040816326, 0.4473684210526316, 0.5538461538461539]"
2,B0d,11,0.618835055133483,0.7367098814829492,0.21739130434782608,0.4800608616077892,0.8989064398541919,0.01,10.0,640,False,False,"[0.9868073878627969, 0.5733333333333334, 0.8404255319148937, 0.15789473684210525, 0.5357142857142857]"
2,B0d,12,0.6160924359877848,0.7174474073854583,0.252387448840382,0.5098294573643412,0.8703596624483629,0.01,10.0,580,False,False,"[0.9829545454545454, 0.4722222222222222, 0.8325581395348837, 0.2727272727272727, 0.52]"
2,B0d,13,0.6076949681339577,0.7146056510744726,0.2530446549391069,0.5184455934784571,0.8670580014142197,0.01,10.0,400,False,False,"[0.9835616438356164, 0.4358974358974359, 0.8309178743961353, 0.3225806451612903, 0.46551724137931033]"
2,B0d,14,0.6496452280371672,0.7099120155775133,0.2646657571623465,0.4713658824740354,0.8684221088943546,0.01,1.0,60,False,False,"[0.9724517906336089, 0.5942028985507246, 0.7616580310880829, 0.40476190476190477, 0.5151515151515151]"
2,B1d,0,0.6455418565482173,0.6622082932449466,0.31232876712328766,0.49597010213775317,0.8496346566639925,0.01,30.0,340,False,False,"[0.9758064516129032, 0.5915492957746479, 0.5505050505050505, 0.48484848484848486, 0.625]"
2,B1d,1,0.6719626394746812,0.6791094947093732,0.2798913043478261,0.4249129121581521,0.8786923985821189,0.01,30.0,250,False,False,"[0.9703504043126685, 0.6857142857142857, 0.5631067961165048, 0.5588235294117647, 0.5818181818181818]"
2,B1d,2,0.7009877433386654,0.7014494470269415,0.28205128205128205,0.420033214870639,0.870647665392191,0.01,30.0,720,False,False,"[0.9578651685393258, 0.6753246753246753, 0.6432160804020101, 0.6078431372549019, 0.6206896551724138]"
2,B1d,3,0.6695258733683871,0.6733488978855691,0.30991735537190085,0.4625481401290169,0.8547799105720791,0.01,30.0,270,False,False,"[0.96398891966759, 0.6973684210526315, 0.5706806282722513, 0.5833333333333334, 0.532258064516129]"
2,B1d,4,0.6371835962264745,0.6473890748648157,0.3333333333333333,0.4936443865802854,0.8511457571029765,0.001,30.0,40,False,False,"[0.9681159420289855, 0.6447368421052632, 0.5658536585365853, 0.5384615384615384, 0.46875]"
2,B1d,5,0.6518693735642888,0.682914552445171,0.31266846361185985,0.4836406531321786,0.8580141210643298,0.01,30.0,370,False,False,"[0.980225988700565, 0.6666666666666666, 0.5904761904761905, 0.3142857142857143, 0.7076923076923077]"
2,B1d,6,0.670470911897058,0.6909351874864376,0.2882273342354533,0.4497340482060347,0.8661413932887725,0.01,30.0,280,False,False,"[0.9590643274853801, 0.5844155844155844, 0.695852534562212, 0.5675675675675675, 0.5454545454545454]"
2,B1d,7,0.6698840345853572,0.6815118466818945,0.29379310344827586,0.46198490637877365,0.855929684514458,0.01,30.0,280,False,False,"[0.9865229110512129, 0.6056338028169014, 0.5677083333333334, 0.6363636363636364, 0.5531914893617021]"
2,B1d,8,0.6480816213310752,0.6437649975233004,0.3342541436464088,0.4950149017066853,0.8492536357229803,0.01,30.0,380,False,False,"[0.9529085872576177, 0.6575342465753424, 0.5204081632653061, 0.5641025641025641, 0.5454545454545454]"
2,B1d,9,0.6680509707070287,0.693488280417753,0.2568306010928962,0.42461970359167023,0.8926480553138056,0.01,30.0,280,False,False,"[0.9814323607427056, 0.5915492957746479, 0.6195652173913043, 0.631578947368421, 0.5161290322580645]"
2,B1d,10,0.6712103051887484,0.6706946825673629,0.2926490984743412,0.43314068216975776,0.8759999549949932,0.01,30.0,500,False,False,"[0.9797687861271677, 0.6052631578947368, 0.5459183673469388, 0.5789473684210527, 0.6461538461538462]"
2,B1d,11,0.6997767643720539,0.7138961017146109,0.24592391304347827,0.39999596982688573,0.8918590602120607,0.01,30.0,500,False,False,"[0.978891820580475, 0.72, 0.6063829787234043, 0.6578947368421053, 0.5357142857142857]"
2,B1d,12,0.6802108292224572,0.6842696080323791,0.2837653478854025,0.4275459243598778,0.8701976996617922,0.01,30.0,220,False,False,"[0.9715909090909091, 0.5972222222222222, 0.6186046511627907, 0.6136363636363636, 0.6]"
2,B1d,13,0.6728013388866259,0.6735141685387921,0.3085250338294993,0.4504957726559519,0.8530991876042958,0.01,10.0,70,False,False,"[0.9753424657534246, 0.6538461538461539, 0.5507246376811594, 0.5806451612903226, 0.603448275862069]"
2,B1d,14,0.684195228883836,0.6804186323678595,0.296043656207367,0.44252061195271175,0.8655207734378134,0.01,10.0,30,False,False,"[0.9586776859504132, 0.7391304347826086, 0.5803108808290155, 0.6428571428571429, 0.5]"
3,B0,0,0.6311578332818677,0.7547896721384488,0.21232876712328766,0.49020729132042173,0.8903897186352799,0.01,10.0,730,False,False,"[0.9865591397849462, 0.5352112676056338, 0.8737373737373737, 0.24242424242424243, 0.5178571428571429]"
3,B0,1,0.6720468816013141,0.7576522392915469,0.2078804347826087,0.4314835685310777,0.8975200294557675,0.01,0.1,40,False,False,"[0.9865229110512129, 0.6142857142857143, 0.8203883495145631, 0.4117647058823529, 0.5272727272727272]"
3,B0,2,0.6383547388486046,0.7259293999957037,0.2483130904183536,0.4846970630815499,0.8774791874527889,0.01,10.0,260,False,False,"[0.9775280898876404, 0.6103896103896104, 0.8442211055276382, 0.29411764705882354, 0.46551724137931033]"
3,B0,3,0.6568277306064683,0.7552355724749281,0.21763085399449036,0.45499272014321746,0.8915765509391007,0.01,10.0,540,False,False,"[0.9861495844875346, 0.618421052631579, 0.8534031413612565, 0.2777777777777778, 0.5483870967741935]"
3,B0,4,0.6046145536827223,0.6871547787179676,0.27709190672153633,0.5205432224516753,0.869050668044979,0.01,3.0,410,False,False,"[0.9855072463768116, 0.5526315789473685, 0.7609756097560976, 0.3333333333333333, 0.390625]"
3,B0,5,0.6416961569503943,0.7472312046074747,0.22776280323450135,0.4703706463028497,0.8876702830894808,0.01,10.0,670,False,False,"[0.9887005649717514, 0.5897435897435898, 0.8476190476190476, 0.22857142857142856, 0.5538461538461539]"
3,B0,6,0.662864262185145,0.7487197673139515,0.2259810554803789,0.44531895244968245,0.889998433431137,0.01,3.0,320,False,False,"[0.9824561403508771, 0.6233766233766234, 0.8387096774193549, 0.32432432432432434, 0.5454545454545454]"
3,B0,7,0.6327049818527236,0.7140290680219505,0.2524137931034483,0.5079460252843411,0.8694689934652251,0.01,0.0001,260,False,False,"[0.9811320754716981, 0.5070422535211268, 0.78125, 0.3409090909090909, 0.5531914893617021]"
