seed,arm,family,frontier_base,axis,fold,recall_target,bacc,frontier_bacc,gap,exploratory
3,B1d,dinov2,B0d,offset,8,0.5384615384615384,0.6439738243661354,0.6322321043857221,0.01174171998041329,탐색적/exploratory
3,B1d,dinov2,B0d,union,8,0.5384615384615384,0.6439738243661354,0.6322321043857221,0.01174171998041329,탐색적/exploratory
3,B1d,dinov2,B0d,tau,9,0.6842105263157895,0.6792202748614747,0.67095276120739,0.008267513654084735,탐색적/exploratory
3,B1d,dinov2,B0d,offset,9,0.6842105263157895,0.6792202748614747,0.6420087549838216,0.03721151987765314,탐색적/exploratory
3,B1d,dinov2,B0d,union,9,0.6842105263157895,0.6792202748614747,0.67095276120739,0.008267513654084735,탐색적/exploratory
3,B1d,dinov2,B0d,tau,10,0.47368421052631576,0.6652043562504687,0.6804886621049862,-0.015284305854517455,탐색적/exploratory
3,B1d,dinov2,B0d,offset,10,0.47368421052631576,0.6652043562504687,0.6792188866372882,-0.014014530386819546,탐색적/exploratory
3,B1d,dinov2,B0d,union,10,0.47368421052631576,0.6652043562504687,0.6804886621049862,-0.015284305854517455,탐색적/exploratory
3,B1d,dinov2,B0d,tau,11,0.5526315789473685,0.6723127852753762,0.6838195774340134,-0.011506792158637258,탐색적/exploratory
3,B1d,dinov2,B0d,offset,11,0.5526315789473685,0.6723127852753762,0.6816886252289345,-0.009375839953558285,탐색적/exploratory
3,B1d,dinov2,B0d,union,11,0.5526315789473685,0.6723127852753762,0.6838195774340134,-0.011506792158637258,탐색적/exploratory
3,B1d,dinov2,B0d,tau,12,0.5909090909090909,0.6830684754521964,0.6726916255579046,0.010376849894291773,탐색적/exploratory
3,B1d,dinov2,B0d,offset,12,0.5909090909090909,0.6830684754521964,0.6553985200845666,0.02766995536762984,탐색적/exploratory
3,B1d,dinov2,B0d,union,12,0.5909090909090909,0.6830684754521964,0.6726916255579046,0.010376849894291773,탐색적/exploratory
3,B1d,dinov2,B0d,tau,13,0.7096774193548387,0.6734205983562261,0.6767117527835446,-0.0032911544273184212,탐색적/exploratory
3,B1d,dinov2,B0d,offset,13,0.7096774193548387,0.6734205983562261,0.6412749134910546,0.03214568486517155,탐색적/exploratory
3,B1d,dinov2,B0d,union,13,0.7096774193548387,0.6734205983562261,0.6767117527835446,-0.0032911544273184212,탐색적/exploratory
3,B1d,dinov2,B0d,tau,14,0.5952380952380952,0.6840510912763058,0.6828706310448717,0.001180460231434144,탐색적/exploratory
3,B1d,dinov2,B0d,offset,14,0.5952380952380952,0.6840510912763058,0.6513271555766795,0.03272393569962628,탐색적/exploratory
3,B1d,dinov2,B0d,union,14,0.5952380952380952,0.6840510912763058,0.6828706310448717,0.001180460231434144,탐색적/exploratory
3,B0d_tau,dinov2,B0d,tau,0,0.45454545454545453,0.6308502858139386,0.6648975311628652,-0.03404724534892656,탐색적/exploratory
3,B0d_tau,dinov2,B0d,offset,0,0.45454545454545453,0.6308502858139386,0.6615895929503381,-0.030739307136399496,탐색적/exploratory
3,B0d_tau,dinov2,B0d,union,0,0.45454545454545453,0.6308502858139386,0.6648975311628652,-0.03404724534892656,탐색적/exploratory
3,B0d_tau,dinov2,B0d,tau,1,0.5294117647058824,0.6768927420757641,0.6768927420757641,0.0,탐색적/exploratory
3,B0d_tau,dinov2,B0d,offset,1,0.5294117647058824,0.6768927420757641,0.6477567017747831,0.029136040300981048,탐색적/exploratory
3,B0d_tau,dinov2,B0d,union,1,0.5294117647058824,0.6768927420757641,0.6768927420757641,0.0,탐색적/exploratory
3,B0d_tau,dinov2,B0d,tau,2,0.7647058823529411,0.6910657750189639,0.7011571073100201,-0.010091332291056188,탐색적/exploratory
3,B0d_tau,dinov2,B0d,offset,2,0.7647058823529411,0.6910657750189639,0.6512931963159947,0.03977257870296924,탐색적/exploratory
3,B0d_tau,dinov2,B0d,union,2,0.7647058823529411,0.6910657750189639,0.7011571073100201,-0.010091332291056188,탐색적/exploratory
3,B0d_tau,dinov2,B0d,tau,3,0.6111111111111112,0.676940977617007,0.6781127541146694,-0.0011717764976624245,탐색적/exploratory
3,B0d_tau,dinov2,B0d,offset,3,0.6111111111111112,0.676940977617007,0.6706208278706468,0.006320149746360193,탐색적/exploratory
3,B0d_tau,dinov2,B0d,union,3,0.6111111111111112,0.676940977617007,0.6781127541146694,-0.0011717764976624245,탐색적/exploratory
3,B0d_tau,dinov2,B0d,tau,4,0.6153846153846154,0.6438451645980111,0.6483273137673289,-0.004482149169317773,탐색적/exploratory
3,B0d_tau,dinov2,B0d,offset,4,0.6153846153846154,0.6438451645980111,0.6490580488305764,-0.0052128842325652736,탐색적/exploratory
3,B0d_tau,dinov2,B0d,union,4,0.6153846153846154,0.6438451645980111,0.6490580488305764,-0.0052128842325652736,탐색적/exploratory
3,B0d_tau,dinov2,B0d,tau,5,0.37142857142857144,0.6481964363320296,0.665508164152232,-0.017311727820202405,탐색적/exploratory
3,B0d_tau,dinov2,B0d,offset,5,0.37142857142857144,0.6481964363320296,0.6462171726578506,0.0019792636741789993,탐색적/exploratory
3,B0d_tau,dinov2,B0d,union,5,0.37142857142857144,0.6481964363320296,0.665508164152232,-0.017311727820202405,탐색적/exploratory
3,B0d_tau,dinov2,B0d,tau,6,0.6756756756756757,0.698202137930491,0.7138771673576427,-0.01567502942715171,탐색적/exploratory
3,B0d_tau,dinov2,B0d,offset,6,0.6756756756756757,0.698202137930491,0.6988646817169737,-0.0006625437864826722,탐색적/exploratory
3,B0d_tau,dinov2,B0d,union,6,0.6756756756756757,0.698202137930491,0.7138771673576427,-0.01567502942715171,탐색적/exploratory
3,B0d_tau,dinov2,B0d,tau,7,0.6818181818181818,0.6845472844518176,0.6845472844518176,0.0,탐색적/exploratory
3,B0d_tau,dinov2,B0d,offset,7,0.6818181818181818,0.6845472844518176,0.632300274035733,0.052247010416084594,탐색적/exploratory
3,B0d_tau,dinov2,B0d,union,7,0.6818181818181818,0.6845472844518176,0.6845472844518176,0.0,탐색적/exploratory
3,B0d_tau,dinov2,B0d,tau,8,0.6923076923076923,0.6064415320789494,0.6092969543083111,-0.002855422229361748,탐색적/exploratory
3,B0d_tau,dinov2,B0d,offset,8,0.6923076923076923,0.6064415320789494,0.6223907084778441,-0.015949176398894704,탐색적/exploratory
3,B0d_tau,dinov2,B0d,union,8,0.6923076923076923,0.6064415320789494,0.6223907084778441,-0.015949176398894704,탐색적/exploratory
3,B0d_tau,dinov2,B0d,tau,9,0.5,0.6680374981313733,0.6741346416419802,-0.006097143510606973,탐색적/exploratory
3,B0d_tau,dinov2,B0d,offset,9,0.5,0.6680374981313733,0.6517162816805879,0.016321216450785325,탐색적/exploratory
3,B0d_tau,dinov2,B0d,union,9,0.5,0.6680374981313733,0.6741346416419802,-0.006097143510606973,탐색적/exploratory
3,B0d_tau,dinov2,B0d,tau,10,0.6052631578947368,0.6579906763669638,0.66646344789115,-0.008472771524186129,탐색적/exploratory
3,B0d_tau,dinov2,B0d,offset,10,0.6052631578947368,0.6579906763669638,0.5997901728850488,0.05820050348191508,탐색적/exploratory
3,B0d_tau,dinov2,B0d,union,10,0.6052631578947368,0.6579906763669638,0.66646344789115,-0.008472771524186129,탐색적/exploratory
3,B0d_tau,dinov2,B0d,tau,11,0.6578947368421053,0.6666640109789996,0.6749708929596769,-0.008306881980677305,탐색적/exploratory
3,B0d_tau,dinov2,B0d,offset,11,0.6578947368421053,0.6666640109789996,0.6816886252289345,-0.015024614249934842,탐색적/exploratory
3,B0d_tau,dinov2,B0d,union,11,0.6578947368421053,0.6666640109789996,0.6816886252289345,-0.015024614249934842,탐색적/exploratory
3,B0d_tau,dinov2,B0d,tau,12,0.5454545454545454,0.6612175828047921,0.6726916255579046,-0.011474042753112479,탐색적/exploratory
3,B0d_tau,dinov2,B0d,offset,12,0.5454545454545454,0.6612175828047921,0.6553985200845666,0.005819062720225587,탐색적/exploratory
3,B0d_tau,dinov2,B0d,union,12,0.5454545454545454,0.6612175828047921,0.6726916255579046,-0.011474042753112479,탐색적/exploratory
3,B0d_tau,dinov2,B0d,tau,13,0.6774193548387096,0.6765298039197767,0.6787135416961291,-0.00218373777635239,탐색적/exploratory
3,B0d_tau,dinov2,B0d,offset,13,0.6774193548387096,0.6765298039197767,0.6412749134910546,0.0352548904287221,탐색적/exploratory
3,B0d_tau,dinov2,B0d,union,13,0.6774193548387096,0.6765298039197767,0.6787135416961291,-0.00218373777635239,탐색적/exploratory
3,B0d_tau,dinov2,B0d,tau,14,0.6428571428571429,0.6773477084398872,0.6828706310448717,-0.005522922604984437,탐색적/exploratory
3,B0d_tau,dinov2,B0d,offset,14,0.6428571428571429,0.6773477084398872,0.6513271555766795,0.026020552863207702,탐색적/exploratory
3,B0d_tau,dinov2,B0d,union,14,0.6428571428571429,0.6773477084398872,0.6828706310448717,-0.005522922604984437,탐색적/exploratory
4,B0,panderm,B0,tau,0,0.3333333333333333,0.6407177178417525,0.6884172909729476,-0.047699573131195105,탐색적/exploratory
4,B0,panderm,B0,offset,0,0.3333333333333333,0.6407177178417525,0.6613439352308048,-0.020626217389052348,탐색적/exploratory
4,B0,panderm,B0,union,0,0.3333333333333333,0.6407177178417525,0.6884172909729476,-0.047699573131195105,탐색적/exploratory
4,B0,panderm,B0,tau,1,0.3235294117647059,0.6547957375426314,0.6781381675553199,-0.02334243001268843,탐색적/exploratory
4,B0,panderm,B0,offset,1,0.3235294117647059,0.6547957375426314,0.6757157313124253,-0.02091999376979392,탐색적/exploratory
4,B0,panderm,B0,union,1,0.3235294117647059,0.6547957375426314,0.6781381675553199,-0.02334243001268843,탐색적/exploratory
4,B0,panderm,B0,tau,2,0.27450980392156865,0.6453653501535068,0.7115652422097472,-0.06619989205624033,탐색적/exploratory
4,B0,panderm,B0,offset,2,0.27450980392156865,0.6453653501535068,0.6907539900063541,-0.045388639852847246,탐색적/exploratory
4,B0,panderm,B0,union,2,0.27450980392156865,0.6453653501535068,0.7115652422097472,-0.06619989205624033,탐색적/exploratory
4,B0,panderm,B0,tau,3,0.3333333333333333,0.6513586943384916,0.7177786739520855,-0.06641997961359392,탐색적/exploratory
4,B0,panderm,B0,offset,3,0.3333333333333333,0.6513586943384916,0.6693924348853212,-0.018033740546829602,탐색적/exploratory
4,B0,panderm,B0,union,3,0.3333333333333333,0.6513586943384916,0.7177786739520855,-0.06641997961359392,탐색적/exploratory
4,B0,panderm,B0,tau,4,0.358974358974359,0.618052290261505,0.6709584347625733,-0.05290614450106834,탐색적/exploratory
4,B0,panderm,B0,offset,4,0.358974358974359,0.618052290261505,0.6422280909263942,-0.024175800664889224,탐색적/exploratory
4,B0,panderm,B0,union,4,0.358974358974359,0.618052290261505,0.6709584347625733,-0.05290614450106834,탐색적/exploratory
4,B0,panderm,B0,tau,5,0.2857142857142857,0.6549562302104676,0.7346967157136649,-0.07974048550319734,탐색적/exploratory
4,B0,panderm,B0,offset,5,0.2857142857142857,0.6549562302104676,0.6984938225616191,-0.04353759235115151,탐색적/exploratory
4,B0,panderm,B0,union,5,0.2857142857142857,0.6549562302104676,0.7346967157136649,-0.07974048550319734,탐색적/exploratory
4,B0,panderm,B0,tau,6,0.2972972972972973,0.6477814374249009,0.7001098887346765,-0.05232845130977559,탐색적/exploratory
4,B0,panderm,B0,offset,6,0.2972972972972973,0.6477814374249009,0.6782992195555863,-0.030517782130685345,탐색적/exploratory
4,B0,panderm,B0,union,6,0.2972972972972973,0.6477814374249009,0.7001098887346765,-0.05232845130977559,탐색적/exploratory
4,B0,panderm,B0,tau,7,0.29545454545454547,0.6322842230964464,0.6915276109474873,-0.059243387851040885,탐색적/exploratory
4,B0,panderm,B0,offset,7,0.29545454545454547,0.6322842230964464,0.6554925291870195,-0.023208306090573116,탐색적/exploratory
4,B0,panderm,B0,union,7,0.29545454545454547,0.6322842230964464,0.6915276109474873,-0.059243387851040885,탐색적/exploratory
4,B0,panderm,B0,tau,8,0.3076923076923077,0.6381034676735897,0.7116629686897642,-0.07355950101617448,탐색적/exploratory
4,B0,panderm,B0,offset,8,0.3076923076923077,0.6381034676735897,0.6737450753896158,-0.03564160771602609,탐색적/exploratory
4,B0,panderm,B0,union,8,0.3076923076923077,0.6381034676735897,0.7116629686897642,-0.07355950101617448,탐색적/exploratory
4,B0,panderm,B0,tau,9,0.4473684210526316,0.6577658081132763,0.6846891502643501,-0.026923342151073726,탐색적/exploratory
4,B0,panderm,B0,offset,9,0.4473684210526316,0.6577658081132763,0.6786818780918693,-0.020916069978592966,탐색적/exploratory
4,B0,panderm,B0,union,9,0.4473684210526316,0.6577658081132763,0.6846891502643501,-0.026923342151073726,탐색적/exploratory
4,B0,panderm,B0,tau,10,0.2894736842105263,0.6365645072472835,0.6745818812418839,-0.03801737399460037,탐색적/exploratory
4,B0,panderm,B0,offset,10,0.2894736842105263,0.6365645072472835,0.6567867661913469,-0.020222258944063376,탐색적/exploratory
4,B0,panderm,B0,union,10,0.2894736842105263,0.6365645072472835,0.6745818812418839,-0.03801737399460037,탐색적/exploratory
4,B0,panderm,B0,tau,11,0.3684210526315789,0.6392992963518097,0.6928195796851924,-0.05352028333338266,탐색적/exploratory
4,B0,panderm,B0,offset,11,0.3684210526315789,0.6392992963518097,0.6581820884384093,-0.018882792086599598,탐색적/exploratory
4,B0,panderm,B0,union,11,0.3684210526315789,0.6392992963518097,0.6928195796851924,-0.05352028333338266,탐색적/exploratory
4,B0,panderm,B0,tau,12,0.2727272727272727,0.6547338501291989,0.7104779774489077,-0.05574412731970879,탐색적/exploratory
4,B0,panderm,B0,offset,12,0.2727272727272727,0.6547338501291989,0.6774653511862814,-0.022731501057082437,탐색적/exploratory
4,B0,panderm,B0,union,12,0.2727272727272727,0.6547338501291989,0.7104779774489077,-0.05574412731970879,탐색적/exploratory
4,B0,panderm,B0,tau,13,0.45161290322580644,0.6846282061955754,0.7033692178690558,-0.018741011673480412,탐색적/exploratory
4,B0,panderm,B0,offset,13,0.45161290322580644,0.6846282061955754,0.6922726470024672,-0.00764444080689175,탐색적/exploratory
4,B0,panderm,B0,union,13,0.45161290322580644,0.6846282061955754,0.7033692178690558,-0.018741011673480412,탐색적/exploratory
4,B0,panderm,B0,tau,14,0.40476190476190477,0.6651875318221137,0.7113865163692111,-0.04619898454709748,탐색적/exploratory
4,B0,panderm,B0,offset,14,0.40476190476190477,0.6651875318221137,0.6954913777642073,-0.030303845942093677,탐색적/exploratory
4,B0,panderm,B0,union,14,0.40476190476190477,0.6651875318221137,0.7113865163692111,-0.04619898454709748,탐색적/exploratory
4,B1,panderm,B0,tau,0,0.5757575757575758,0.6667274910459826,0.6884172909729476,-0.02168979992696496,탐색적/exploratory
4,B1,panderm,B0,offset,0,0.5757575757575758,0.6667274910459826,0.6613439352308048,0.0053835558151777985,탐색적/exploratory
4,B1,panderm,B0,union,0,0.5757575757575758,0.6667274910459826,0.6884172909729476,-0.02168979992696496,탐색적/exploratory
4,B1,panderm,B0,tau,1,0.47058823529411764,0.6814302465311592,0.6781381675553199,0.0032920789758393854,탐색적/exploratory
4,B1,panderm,B0,offset,1,0.47058823529411764,0.6814302465311592,0.6757157313124253,0.0057145152187338955,탐색적/exploratory
4,B1,panderm,B0,union,1,0.47058823529411764,0.6814302465311592,0.6781381675553199,0.0032920789758393854,탐색적/exploratory
4,B1,panderm,B0,tau,2,0.6470588235294118,0.7005355344272507,0.7115652422097472,-0.011029707782496456,탐색적/exploratory
4,B1,panderm,B0,offset,2,0.6470588235294118,0.7005355344272507,0.6907539900063541,0.009781544420896626,탐색적/exploratory
4,B1,panderm,B0,union,2,0.6470588235294118,0.7005355344272507,0.7115652422097472,-0.011029707782496456,탐색적/exploratory
4,B1,panderm,B0,tau,3,0.5555555555555556,0.6879010100622598,0.7177786739520855,-0.029877663889825712,탐색적/exploratory
4,B1,panderm,B0,offset,3,0.5555555555555556,0.6879010100622598,0.6617041690143158,0.026196841047943953,탐색적/exploratory
4,B1,panderm,B0,union,3,0.5555555555555556,0.6879010100622598,0.7177786739520855,-0.029877663889825712,탐색적/exploratory
4,B1,panderm,B0,tau,4,0.5384615384615384,0.6709169104903951,0.6646330488663539,0.006283861624041265,탐색적/exploratory
4,B1,panderm,B0,offset,4,0.5384615384615384,0.6709169104903951,0.6422280909263942,0.028688819564000934,탐색적/exploratory
4,B1,panderm,B0,union,4,0.5384615384615384,0.6709169104903951,0.6646330488663539,0.006283861624041265,탐색적/exploratory
4,B1,panderm,B0,tau,5,0.6857142857142857,0.7067101260321599,0.7346967157136649,-0.027986589681505025,탐색적/exploratory
4,B1,panderm,B0,offset,5,0.6857142857142857,0.7067101260321599,0.6971018811696779,0.009608244862482018,탐색적/exploratory
4,B1,panderm,B0,union,5,0.6857142857142857,0.7067101260321599,0.7346967157136649,-0.027986589681505025,탐색적/exploratory
4,B1,panderm,B0,tau,6,0.5405405405405406,0.6782394481885144,0.7001098887346765,-0.02187044054616205,탐색적/exploratory
4,B1,panderm,B0,offset,6,0.5405405405405406,0.6782394481885144,0.6782992195555863,-5.977136707180364e-05,탐색적/exploratory
4,B1,panderm,B0,union,6,0.5405405405405406,0.6782394481885144,0.7001098887346765,-0.02187044054616205,탐색적/exploratory
4,B1,panderm,B0,tau,7,0.4772727272727273,0.6631869804768297,0.6915276109474873,-0.028340630470657602,탐색적/exploratory
4,B1,panderm,B0,offset,7,0.4772727272727273,0.6631869804768297,0.6554925291870195,0.007694451289810167,탐색적/exploratory
4,B1,panderm,B0,union,7,0.4772727272727273,0.6631869804768297,0.6915276109474873,-0.028340630470657602,탐색적/exploratory
4,B1,panderm,B0,tau,8,0.5128205128205128,0.6558393472493791,0.7116629686897642,-0.05582362144038511,탐색적/exploratory
4,B1,panderm,B0,offset,8,0.5128205128205128,0.6558393472493791,0.6737450753896158,-0.01790572814023672,탐색적/exploratory
4,B1,panderm,B0,union,8,0.5128205128205128,0.6558393472493791,0.7116629686897642,-0.05582362144038511,탐색적/exploratory
4,B1,panderm,B0,tau,9,0.5526315789473685,0.6900305091895758,0.6846891502643501,0.005341358925225692,탐색적/exploratory
4,B1,panderm,B0,offset,9,0.5526315789473685,0.6900305091895758,0.6786818780918693,0.011348631097706452,탐색적/exploratory
4,B1,panderm,B0,union,9,0.5526315789473685,0.6900305091895758,0.6846891502643501,0.005341358925225692,탐색적/exploratory
4,B1,panderm,B0,tau,10,0.42105263157894735,0.6505559219779743,0.6745818812418839,-0.024025959263909602,탐색적/exploratory
4,B1,panderm,B0,offset,10,0.42105263157894735,0.6505559219779743,0.6567867661913469,-0.0062308442133726105,탐색적/exploratory
4,B1,panderm,B0,union,10,0.42105263157894735,0.6505559219779743,0.6745818812418839,-0.024025959263909602,탐색적/exploratory
4,B1,panderm,B0,tau,11,0.5526315789473685,0.665426260452681,0.6928195796851924,-0.027393319232511315,탐색적/exploratory
4,B1,panderm,B0,offset,11,0.5526315789473685,0.665426260452681,0.6581820884384093,0.007244172014271744,탐색적/exploratory
4,B1,panderm,B0,union,11,0.5526315789473685,0.665426260452681,0.6928195796851924,-0.027393319232511315,탐색적/exploratory
4,B1,panderm,B0,tau,12,0.45454545454545453,0.6851549213060841,0.7104779774489077,-0.025323056142823597,탐색적/exploratory
4,B1,panderm,B0,offset,12,0.45454545454545453,0.6851549213060841,0.6774653511862814,0.007689570119802758,탐색적/exploratory
4,B1,panderm,B0,union,12,0.45454545454545453,0.6851549213060841,0.7104779774489077,-0.025323056142823597,탐색적/exploratory
4,B1,panderm,B0,tau,13,0.8064516129032258,0.7165805559325327,0.7015599298937613,0.015020626038771412,탐색적/exploratory
4,B1,panderm,B0,offset,13,0.8064516129032258,0.7165805559325327,0.67529478357686,0.041285772355672656,탐색적/exploratory
4,B1,panderm,B0,union,13,0.8064516129032258,0.7165805559325327,0.7015599298937613,0.015020626038771412,탐색적/exploratory
4,B1,panderm,B0,tau,14,0.6904761904761905,0.6960777335943733,0.7086185920137056,-0.01254085841933228,탐색적/exploratory
4,B1,panderm,B0,offset,14,0.6904761904761905,0.6960777335943733,0.6923175222587458,0.003760211335627539,탐색적/exploratory
4,B1,panderm,B0,union,14,0.6904761904761905,0.6960777335943733,0.7086185920137056,-0.01254085841933228,탐색적/exploratory
4,B4,panderm,B0,tau,0,0.7878787878787878,0.6796388628283221,0.6849073751731636,-0.005268512344841492,탐색적/exploratory
4,B4,panderm,B0,offset,0,0.7878787878787878,0.6796388628283221,0.6613439352308048,0.018294927597517274,탐색적/exploratory
4,B4,panderm,B0,union,0,0.7878787878787878,0.6796388628283221,0.6849073751731636,-0.005268512344841492,탐색적/exploratory
4,B4,panderm,B0,tau,1,0.7058823529411765,0.6870990147961799,0.6186311682993902,0.06846784649678961,탐색적/exploratory
4,B4,panderm,B0,offset,1,0.7058823529411765,0.6870990147961799,0.6588026277139776,0.02829638708220228,탐색적/exploratory
4,B4,panderm,B0,union,1,0.7058823529411765,0.6870990147961799,0.6588026277139776,0.02829638708220228,탐색적/exploratory
4,B4,panderm,B0,tau,2,0.6470588235294118,0.6878668520497958,0.7115652422097472,-0.023698390159951344,탐색적/exploratory
4,B4,panderm,B0,offset,2,0.6470588235294118,0.6878668520497958,0.6907539900063541,-0.002887137956558261,탐색적/exploratory
4,B4,panderm,B0,union,2,0.6470588235294118,0.6878668520497958,0.7115652422097472,-0.023698390159951344,탐색적/exploratory
4,B4,panderm,B0,tau,3,0.5833333333333334,0.6783028636667804,0.7177786739520855,-0.03947581028530511,탐색적/exploratory
4,B4,panderm,B0,offset,3,0.5833333333333334,0.6783028636667804,0.6556569547674733,0.022645908899307066,탐색적/exploratory
4,B4,panderm,B0,union,3,0.5833333333333334,0.6783028636667804,0.7177786739520855,-0.03947581028530511,탐색적/exploratory
4,B4,panderm,B0,tau,4,0.6153846153846154,0.6445139777363713,0.6638492557562435,-0.019335278019872226,탐색적/exploratory
4,B4,panderm,B0,offset,4,0.6153846153846154,0.6445139777363713,0.6422280909263942,0.0022858868099771,탐색적/exploratory
4,B4,panderm,B0,union,4,0.6153846153846154,0.6445139777363713,0.6638492557562435,-0.019335278019872226,탐색적/exploratory
4,B4,panderm,B0,tau,5,0.5428571428571428,0.692214565095921,0.7346967157136649,-0.04248215061774385,탐색적/exploratory
4,B4,panderm,B0,offset,5,0.5428571428571428,0.692214565095921,0.6984938225616191,-0.006279257465698018,탐색적/exploratory
4,B4,panderm,B0,union,5,0.5428571428571428,0.692214565095921,0.7346967157136649,-0.04248215061774385,탐색적/exploratory
4,B4,panderm,B0,tau,6,0.5675675675675675,0.6716929307761227,0.7001098887346765,-0.028416957958553812,탐색적/exploratory
4,B4,panderm,B0,offset,6,0.5675675675675675,0.6716929307761227,0.6782992195555863,-0.006606288779463565,탐색적/exploratory
4,B4,panderm,B0,union,6,0.5675675675675675,0.6716929307761227,0.7001098887346765,-0.028416957958553812,탐색적/exploratory
4,B4,panderm,B0,tau,7,0.6136363636363636,0.6764095598125571,0.6915276109474873,-0.015118051134930144,탐색적/exploratory
4,B4,panderm,B0,offset,7,0.6136363636363636,0.6764095598125571,0.6554925291870195,0.020917030625537625,탐색적/exploratory
4,B4,panderm,B0,union,7,0.6136363636363636,0.6764095598125571,0.6915276109474873,-0.015118051134930144,탐색적/exploratory
4,B4,panderm,B0,tau,8,0.7435897435897436,0.7041775475835572,0.7116629686897642,-0.00748542110620698,탐색적/exploratory
4,B4,panderm,B0,offset,8,0.7435897435897436,0.7041775475835572,0.6737450753896158,0.030432472193941407,탐색적/exploratory
4,B4,panderm,B0,union,8,0.7435897435897436,0.7041775475835572,0.7116629686897642,-0.00748542110620698,탐색적/exploratory
4,B4,panderm,B0,tau,9,0.6842105263157895,0.6760979076733498,0.6162233731739934,0.05987453449935631,탐색적/exploratory
4,B4,panderm,B0,offset,9,0.6842105263157895,0.6760979076733498,0.660136402091258,0.01596150558209175,탐색적/exploratory
4,B4,panderm,B0,union,9,0.6842105263157895,0.6760979076733498,0.660136402091258,0.01596150558209175,탐색적/exploratory
4,B4,panderm,B0,tau,10,0.5,0.6271093346655083,0.6745818812418839,-0.04747254657637556,탐색적/exploratory
4,B4,panderm,B0,offset,10,0.5,0.6271093346655083,0.6567867661913469,-0.02967743152583857,탐색적/exploratory
4,B4,panderm,B0,union,10,0.5,0.6271093346655083,0.6745818812418839,-0.04747254657637556,탐색적/exploratory
4,B4,panderm,B0,tau,11,0.7631578947368421,0.6765648005378067,0.6928195796851924,-0.01625477914738571,탐색적/exploratory
4,B4,panderm,B0,offset,11,0.7631578947368421,0.6765648005378067,0.656771220843891,0.019793579693915708,탐색적/exploratory
4,B4,panderm,B0,union,11,0.7631578947368421,0.6765648005378067,0.6928195796851924,-0.01625477914738571,탐색적/exploratory
4,B4,panderm,B0,tau,12,0.5909090909090909,0.6845293046746534,0.7094594785059901,-0.024930173831336666,탐색적/exploratory
4,B4,panderm,B0,offset,12,0.5909090909090909,0.6845293046746534,0.6711045924359877,0.013424712238665704,탐색적/exploratory
4,B4,panderm,B0,union,12,0.5909090909090909,0.6845293046746534,0.7094594785059901,-0.024930173831336666,탐색적/exploratory
4,B4,panderm,B0,tau,13,0.7741935483870968,0.6784998857630681,0.7033692178690558,-0.02486933210598774,탐색적/exploratory
4,B4,panderm,B0,offset,13,0.7741935483870968,0.6784998857630681,0.67529478357686,0.003205102186208064,탐색적/exploratory
4,B4,panderm,B0,union,13,0.7741935483870968,0.6784998857630681,0.7033692178690558,-0.02486933210598774,탐색적/exploratory
4,B4,panderm,B0,tau,14,0.7619047619047619,0.6941641202326452,0.6936654278705109,0.0004986923621342898,탐색적/exploratory
4,B4,panderm,B0,offset,14,0.7619047619047619,0.6941641202326452,0.6915571427418895,0.0026069774907556686,탐색적/exploratory
4,B4,panderm,B0,union,14,0.7619047619047619,0.6941641202326452,0.6936654278705109,0.0004986923621342898,탐색적/exploratory
4,B0_tau,panderm,B0,tau,0,0.7878787878787878,0.6778948536445129,0.6849073751731636,-0.007012521528650728,탐색적/exploratory
4,B0_tau,panderm,B0,offset,0,0.7878787878787878,0.6778948536445129,0.6613439352308048,0.016550918413708038,탐색적/exploratory
4,B0_tau,panderm,B0,union,0,0.7878787878787878,0.6778948536445129,0.6849073751731636,-0.007012521528650728,탐색적/exploratory
4,B0_tau,panderm,B0,tau,1,0.5294117647058824,0.6722558146141434,0.6781381675553199,-0.00588235294117645,탐색적/exploratory
4,B0_tau,panderm,B0,offset,1,0.5294117647058824,0.6722558146141434,0.6757157313124253,-0.0034599166982819396,탐색적/exploratory
4,B0_tau,panderm,B0,union,1,0.5294117647058824,0.6722558146141434,0.6781381675553199,-0.00588235294117645,탐색적/exploratory
4,B0_tau,panderm,B0,tau,2,0.6666666666666666,0.7115652422097472,0.7115652422097472,0.0,탐색적/exploratory
4,B0_tau,panderm,B0,offset,2,0.6666666666666666,0.7115652422097472,0.6907539900063541,0.020811252203393082,탐색적/exploratory
4,B0_tau,panderm,B0,union,2,0.6666666666666666,0.7115652422097472,0.7115652422097472,0.0,탐색적/exploratory
4,B0_tau,panderm,B0,tau,3,0.6111111111111112,0.7177786739520855,0.7177786739520855,0.0,탐색적/exploratory
4,B0_tau,panderm,B0,offset,3,0.6111111111111112,0.7177786739520855,0.6530710552384897,0.06470761871359576,탐색적/exploratory
4,B0_tau,panderm,B0,union,3,0.6111111111111112,0.7177786739520855,0.7177786739520855,0.0,탐색적/exploratory
4,B0_tau,panderm,B0,tau,4,0.5641025641025641,0.6646330488663539,0.6646330488663539,0.0,탐색적/exploratory
4,B0_tau,panderm,B0,offset,4,0.5641025641025641,0.6646330488663539,0.6422280909263942,0.02240495793995967,탐색적/exploratory
4,B0_tau,panderm,B0,union,4,0.5641025641025641,0.6646330488663539,0.6646330488663539,0.0,탐색적/exploratory
