arm,base_arm,recipe,dataset,fold,bacc,mcc,macro_mae,per_class_recall,n_train,n_test,lr,wd,epoch,train_ce_best,train_ce_best_epoch,train_loss_final,grad_norm_final,w_norm,count_mode,seconds
B5s_200,B5s,200,aptos2019,0,0.6654091647690408,0.7593038605542753,0.21828103683492497,"[0.9916897506925207, 0.6891891891891891, 0.83, 0.3076923076923077, 0.5084745762711864]",2929,733,0.01,0.0001,200,0.20267949998378754,188,0.43441468477249146,0.374070942401886,5.658178329467773,train,0.38161563873291016
B5s_200,B5s,200,aptos2019,1,0.625013246988551,0.7103978143663418,0.2660300136425648,"[0.9806094182825484, 0.6621621621621622, 0.76, 0.23076923076923078, 0.4915254237288136]",2929,733,0.01,0.0001,200,0.18997204303741455,188,0.4232155680656433,0.3533570170402527,5.7191853523254395,train,0.3617575168609619
B5s_200,B5s,200,aptos2019,2,0.6551822328925481,0.7203110477525194,0.24726775956284153,"[0.9750692520775623, 0.6621621621621622, 0.76, 0.42105263157894735, 0.4576271186440678]",2930,732,0.01,0.0001,200,0.1935538351535797,184,0.20890754461288452,0.40869224071502686,5.616757392883301,train,0.34386610984802246
B5s_200,B5s,200,aptos2019,3,0.6595565633712026,0.713688929735426,0.26229508196721313,"[0.9695290858725761, 0.6756756756756757, 0.74, 0.42105263157894735, 0.4915254237288136]",2930,732,0.01,0.0001,200,0.1900109201669693,184,0.2099175602197647,0.4472499489784241,5.525564193725586,train,0.3232126235961914
B5s_200,B5s,200,aptos2019,4,0.6374074194027758,0.705366131251294,0.26639344262295084,"[0.9778393351800554, 0.581081081081081, 0.7437185929648241, 0.358974358974359, 0.5254237288135594]",2930,732,0.01,0.0001,200,0.19146728515625,187,0.20854482054710388,0.4559056758880615,5.572421073913574,train,0.3472621440887451
B5s_200,B5s,200,aptos2019,5,0.6170748646055467,0.7158276548275644,0.24965893587994542,"[0.9889196675900277, 0.5945945945945946, 0.78, 0.1794871794871795, 0.5423728813559322]",2929,733,0.01,0.0001,200,0.19394105672836304,188,0.421493262052536,0.38395196199417114,5.719051361083984,train,0.34157538414001465
B5s_200,B5s,200,aptos2019,6,0.6673060530075412,0.7394588111699569,0.23328785811732605,"[0.9861495844875346, 0.6351351351351351, 0.78, 0.358974358974359, 0.576271186440678]",2929,733,0.01,0.0001,200,0.20569773018360138,186,0.42682692408561707,0.36413803696632385,5.822642803192139,train,0.33883118629455566
B5s_200,B5s,200,aptos2019,7,0.6438860687533865,0.7068203390686074,0.27049180327868855,"[0.9750692520775623, 0.6621621621621622, 0.745, 0.4473684210526316, 0.3898305084745763]",2930,732,0.01,0.0001,200,0.18832454085350037,187,0.20555831491947174,0.4137052595615387,5.564153671264648,train,0.3678874969482422
B5s_200,B5s,200,aptos2019,8,0.6459612924347419,0.7015104232249405,0.2581967213114754,"[0.9722991689750693, 0.7432432432432432, 0.69, 0.3157894736842105, 0.5084745762711864]",2930,732,0.01,0.0001,200,0.19344757497310638,187,0.21183931827545166,0.4421338438987732,5.545535564422607,train,0.339585542678833
B5s_200,B5s,200,aptos2019,9,0.5947715462343394,0.6687524537399793,0.296448087431694,"[0.96398891966759, 0.6216216216216216, 0.7085427135678392, 0.20512820512820512, 0.4745762711864407]",2930,732,0.01,0.0001,200,0.1807956099510193,187,0.1996975690126419,0.45630747079849243,5.6816582679748535,train,0.3354368209838867
B5s_200,B5s,200,aptos2019,10,0.6399771911376212,0.7388845051216207,0.23874488403819918,"[0.9833795013850416, 0.6216216216216216, 0.83, 0.2564102564102564, 0.5084745762711864]",2929,733,0.01,0.0001,200,0.20026253163814545,188,0.42369937896728516,0.3071519732475281,5.811659336090088,train,0.36046290397644043
B5s_200,B5s,200,aptos2019,11,0.6379310735504453,0.7235802718577962,0.24693042291950887,"[0.9806094182825484, 0.6756756756756757, 0.785, 0.3076923076923077, 0.4406779661016949]",2929,733,0.01,0.0001,200,0.19223950803279877,186,0.4227272868156433,0.3988538384437561,5.680963039398193,train,0.35415101051330566
B5s_200,B5s,200,aptos2019,12,0.6264561170870857,0.7059206436194742,0.25546448087431695,"[0.9806094182825484, 0.7162162162162162, 0.745, 0.3684210526315789, 0.3220338983050847]",2930,732,0.01,0.0001,200,0.1822660118341446,184,0.20171403884887695,0.4258536696434021,5.63873815536499,train,0.35901308059692383
B5s_200,B5s,200,aptos2019,13,0.681815448764883,0.7432750340054637,0.23087431693989072,"[0.9806094182825484, 0.6756756756756757, 0.78, 0.4473684210526316, 0.5254237288135594]",2930,732,0.01,0.0001,200,0.19577965140342712,187,0.21947799623012543,0.689819872379303,5.550108432769775,train,0.3673226833343506
B5s_200,B5s,200,aptos2019,14,0.696387693415015,0.7281779763684906,0.24180327868852458,"[0.9695290858725761, 0.6351351351351351, 0.7286432160804021, 0.5384615384615384, 0.6101694915254238]",2930,732,0.01,0.0001,200,0.1900160014629364,184,0.2090725153684616,0.41005831956863403,5.634529113769531,train,0.333371639251709
B5s_sel,B5s,sel,aptos2019,0,0.7064043490015132,0.7972988549751214,0.17462482946793997,"[0.9916897506925207, 0.7027027027027027, 0.885, 0.41025641025641024, 0.5423728813559322]",2929,733,0.001,3.0,230,0.3384765088558197,226,0.347908079624176,0.32032328844070435,1.893858790397644,train,23.336958646774292
B5s_sel,B5s,sel,aptos2019,1,0.6341064732004214,0.7377082432466642,0.2373806275579809,"[0.9806094182825484, 0.7432432432432432, 0.81, 0.1282051282051282, 0.5084745762711864]",2929,733,0.01,3.0,280,0.30179691314697266,263,0.3291611969470978,0.5738781094551086,2.0074727535247803,train,23.424062490463257
B5s_sel,B5s,sel,aptos2019,2,0.66618364775405,0.7601471958520741,0.20901639344262296,"[0.9916897506925207, 0.6486486486486487, 0.84, 0.34210526315789475, 0.5084745762711864]",2930,732,0.01,3.0,210,0.3090292811393738,187,0.31856241822242737,0.6908599138259888,2.07387375831604,train,24.71430206298828
B5s_sel,B5s,sel,aptos2019,3,0.6190011395028062,0.7150543557859501,0.2459016393442623,"[0.9861495844875346, 0.47297297297297297, 0.825, 0.42105263157894735, 0.3898305084745763]",2930,732,0.01,10.0,310,0.3644784092903137,297,0.4241013526916504,1.484928011894226,1.3410197496414185,train,23.78781485557556
B5s_sel,B5s,sel,aptos2019,4,0.6432065915676748,0.7127653441135737,0.24863387978142076,"[0.9778393351800554, 0.5675675675675675, 0.7688442211055276, 0.41025641025641024, 0.4915254237288136]",2930,732,0.01,3.0,250,0.3023167550563812,187,0.32809901237487793,0.6715393662452698,2.0073740482330322,train,23.35901117324829
B5s_sel,B5s,sel,aptos2019,5,0.6608187832308213,0.7326284689902659,0.2373806275579809,"[0.9889196675900277, 0.6351351351351351, 0.77, 0.38461538461538464, 0.5254237288135594]",2929,733,0.01,3.0,280,0.3019263446331024,263,0.32556769251823425,0.46904313564300537,2.0208284854888916,train,23.2862548828125
B5s_sel,B5s,sel,aptos2019,6,0.6340130238188364,0.7488973204781321,0.2155525238744884,"[0.9806094182825484, 0.581081081081081, 0.87, 0.1282051282051282, 0.6101694915254238]",2929,733,0.01,10.0,310,0.3799077272415161,289,0.42477792501449585,0.5504157543182373,1.1465539932250977,train,24.187922716140747
B5s_sel,B5s,sel,aptos2019,7,0.6206074082909614,0.7288638351953266,0.25,"[0.9750692520775623, 0.581081081081081, 0.86, 0.2631578947368421, 0.423728813559322]",2930,732,0.01,10.0,160,0.376569002866745,125,0.4091299772262573,0.45312097668647766,1.0925706624984741,train,23.868756532669067
B5s_sel,B5s,sel,aptos2019,8,0.6356704311711119,0.7398909662558537,0.22540983606557377,"[0.9750692520775623, 0.6486486486486487, 0.845, 0.18421052631578946, 0.5254237288135594]",2930,732,0.01,3.0,160,0.31997647881507874,125,0.35407331585884094,0.6471447944641113,1.8205329179763794,train,23.31217336654663
B5s_sel,B5s,sel,aptos2019,9,0.6005027399114602,0.6949352049230886,0.28415300546448086,"[0.9695290858725761, 0.5675675675675675, 0.7939698492462312, 0.23076923076923078, 0.4406779661016949]",2930,732,0.01,3.0,390,0.29361608624458313,360,0.8693397641181946,0.5754696726799011,2.0687453746795654,train,23.721657752990723
B5s_sel,B5s,sel,aptos2019,10,0.6893112725238646,0.7328599502742045,0.2373806275579809,"[0.9806094182825484, 0.7027027027027027, 0.725, 0.5128205128205128, 0.5254237288135594]",2929,733,0.01,10.0,190,0.3816199004650116,92,1.1068307161331177,0.9982903599739075,1.1285786628723145,train,23.43949246406555
B5s_sel,B5s,sel,aptos2019,11,0.6415046593469993,0.6710219351084273,0.2892223738062756,"[0.9750692520775623, 0.6081081081081081, 0.62, 0.5128205128205128, 0.4915254237288136]",2929,733,0.01,10.0,250,0.36816897988319397,92,0.46443554759025574,2.0584750175476074,1.1825131177902222,train,23.363912105560303
B5s_sel,B5s,sel,aptos2019,12,0.6393138695764171,0.7290548985638775,0.24180327868852458,"[0.9806094182825484, 0.6891891891891891, 0.81, 0.39473684210526316, 0.3220338983050847]",2930,732,0.01,3.0,350,0.295447438955307,187,0.30344825983047485,0.3489927053451538,2.129241704940796,train,23.401368618011475
B5s_sel,B5s,sel,aptos2019,13,0.6537975580632513,0.7237466751043843,0.2540983606557377,"[0.9833795013850416, 0.581081081081081, 0.775, 0.42105263157894735, 0.5084745762711864]",2930,732,0.01,3.0,390,0.30643704533576965,360,0.8758906722068787,0.6871429085731506,2.026747941970825,train,23.897185564041138
B5s_sel,B5s,sel,aptos2019,14,0.6547589261396101,0.7546070116038619,0.2103825136612022,"[0.9833795013850416, 0.5540540540540541, 0.8693467336683417, 0.3076923076923077, 0.559322033898305]",2930,732,0.01,3.0,290,0.3073800802230835,187,0.35477215051651,0.6204105019569397,2.073477029800415,train,23.069477558135986
B0d_200,B0d,200,aptos2019,0,0.6452128113732415,0.7147681212415369,0.2673942701227831,"[0.9833795013850416, 0.5945945945945946, 0.755, 0.38461538461538464, 0.5084745762711864]",2929,733,0.01,0.0001,200,0.06443142890930176,200,0.06443142890930176,0.013428322039544582,9.125471115112305,train,0.2019336223602295
B0d_200,B0d,200,aptos2019,1,0.6254897884807271,0.6955745285396729,0.2592087312414734,"[0.9833795013850416, 0.5405405405405406, 0.72, 0.2564102564102564, 0.6271186440677966]",2929,733,0.01,0.0001,200,0.05940815433859825,200,0.05940815433859825,0.012791508808732033,9.172137260437012,train,0.20705199241638184
B0d_200,B0d,200,aptos2019,2,0.672061542034076,0.710806005617019,0.26366120218579236,"[0.9695290858725761, 0.6216216216216216, 0.725, 0.5526315789473685, 0.4915254237288136]",2930,732,0.01,0.0001,200,0.06089211255311966,200,0.06089211255311966,0.013302430510520935,9.196170806884766,train,0.21541237831115723
B0d_200,B0d,200,aptos2019,3,0.6249031156138533,0.6936451724839096,0.2718579234972678,"[0.9722991689750693, 0.5540540540540541, 0.74, 0.3157894736842105, 0.5423728813559322]",2930,732,0.01,0.0001,200,0.05780986323952675,200,0.05780986323952675,0.012461600825190544,9.05387020111084,train,0.18267035484313965
B0d_200,B0d,200,aptos2019,4,0.597586598604718,0.6807550412972191,0.2814207650273224,"[0.9889196675900277, 0.44594594594594594, 0.7286432160804021, 0.28205128205128205, 0.5423728813559322]",2930,732,0.01,0.0001,200,0.05688614398241043,200,0.05688614398241043,0.012841720134019852,9.084155082702637,train,0.23425078392028809
B0d_200,B0d,200,aptos2019,5,0.6054022942067921,0.6880892158651729,0.27694406548431105,"[0.9833795013850416, 0.5945945945945946, 0.735, 0.2564102564102564, 0.4576271186440678]",2929,733,0.01,0.0001,200,0.05974975600838661,200,0.05974975600838661,0.012822265736758709,9.000104904174805,train,0.22236204147338867
B0d_200,B0d,200,aptos2019,6,0.6526229899555408,0.7098239126640835,0.24283765347885403,"[0.9778393351800554, 0.527027027027027, 0.73, 0.3333333333333333, 0.6949152542372882]",2929,733,0.01,0.0001,200,0.059661705046892166,200,0.059661705046892166,0.012814977206289768,9.224267959594727,train,0.20685386657714844
B0d_200,B0d,200,aptos2019,7,0.619692439563842,0.6826220772541653,0.2827868852459016,"[0.9833795013850416, 0.47297297297297297, 0.705, 0.39473684210526316, 0.5423728813559322]",2930,732,0.01,0.0001,200,0.05619979649782181,200,0.05619979649782181,0.012692191638052464,9.101749420166016,train,0.19140195846557617
B0d_200,B0d,200,aptos2019,8,0.6134048102753206,0.690473663254013,0.27049180327868855,"[0.9833795013850416, 0.5945945945945946, 0.725, 0.2894736842105263, 0.4745762711864407]",2930,732,0.01,0.0001,200,0.060403045266866684,200,0.060403045266866684,0.013283630833029747,9.195664405822754,train,0.2035353183746338
B0d_200,B0d,200,aptos2019,9,0.6276639447903062,0.6994217363428318,0.273224043715847,"[0.9833795013850416, 0.5405405405405406, 0.7386934673366834, 0.3333333333333333, 0.5423728813559322]",2930,732,0.01,0.0001,200,0.05704540014266968,200,0.05704540014266968,0.012836365960538387,9.135184288024902,train,0.21125102043151855
B0d_200,B0d,200,aptos2019,10,0.6176578631599055,0.6902867682800495,0.286493860845839,"[0.9778393351800554, 0.4864864864864865, 0.74, 0.3076923076923077, 0.576271186440678]",2929,733,0.01,0.0001,200,0.060710158199071884,200,0.060710158199071884,0.013182835653424263,9.191370010375977,train,0.20366716384887695
B0d_200,B0d,200,aptos2019,11,0.6254063479305978,0.6834848702774232,0.29195088676671216,"[0.9667590027700831, 0.581081081081081, 0.72, 0.38461538461538464, 0.4745762711864407]",2929,733,0.01,0.0001,200,0.05708974599838257,200,0.05708974599838257,0.01256395224481821,9.109968185424805,train,0.2022688388824463
B0d_200,B0d,200,aptos2019,12,0.6255257955264998,0.6951572635307307,0.2650273224043716,"[0.9778393351800554, 0.6081081081081081, 0.725, 0.34210526315789475, 0.4745762711864407]",2930,732,0.01,0.0001,200,0.05843260511755943,200,0.05843260511755943,0.012920395471155643,9.086882591247559,train,0.19720959663391113
B0d_200,B0d,200,aptos2019,13,0.626715369202716,0.6856998931919992,0.29098360655737704,"[0.9806094182825484, 0.6351351351351351, 0.69, 0.42105263157894735, 0.4067796610169492]",2930,732,0.01,0.0001,200,0.058177731931209564,200,0.058177731931209564,0.012974996119737625,9.046932220458984,train,0.19029688835144043
B0d_200,B0d,200,aptos2019,14,0.6440748867814003,0.697473187496932,0.26639344262295084,"[0.9861495844875346, 0.5135135135135135, 0.7085427135678392, 0.4358974358974359, 0.576271186440678]",2930,732,0.01,0.0001,200,0.059444304555654526,200,0.059444304555654526,0.012848522514104843,9.139116287231445,train,0.1972355842590332
B0d_sel,B0d,sel,aptos2019,0,0.6790398306369948,0.7672850756027947,0.208731241473397,"[0.9916897506925207, 0.6621621621621622, 0.84, 0.358974358974359, 0.5423728813559322]",2929,733,0.001,3.0,240,0.25491175055503845,240,0.25491175055503845,0.08192221820354462,2.817780017852783,train,13.836948156356812
B0d_sel,B0d,sel,aptos2019,1,0.6239717528440474,0.7048380850448259,0.25648021828103684,"[0.9833795013850416, 0.5405405405405406, 0.755, 0.23076923076923078, 0.6101694915254238]",2929,733,0.01,0.01,100,0.11360611021518707,100,0.11360611021518707,0.02685737796127796,6.314644813537598,train,13.330420970916748
B0d_sel,B0d,sel,aptos2019,2,0.672009145207934,0.740254255286696,0.23497267759562843,"[0.9833795013850416, 0.6216216216216216, 0.805, 0.5263157894736842, 0.423728813559322]",2930,732,0.001,3.0,260,0.2425600290298462,260,0.2425600290298462,0.07840453088283539,2.9810945987701416,train,13.736721515655518
B0d_sel,B0d,sel,aptos2019,3,0.6185409859364035,0.7027877235630832,0.2540983606557377,"[0.9750692520775623, 0.5540540540540541, 0.775, 0.2631578947368421, 0.5254237288135594]",2930,732,0.01,3.0,50,0.2622826397418976,50,0.2622826397418976,0.11014681309461594,2.4145171642303467,train,13.739693880081177
B0d_sel,B0d,sel,aptos2019,4,0.5844866313464057,0.6856765869824432,0.2827868852459016,"[0.9833795013850416, 0.40540540540540543, 0.7939698492462312, 0.28205128205128205, 0.4576271186440678]",2930,732,0.001,3.0,180,0.2703455686569214,180,0.2703455686569214,0.09492886811494827,2.457582473754883,train,14.081215620040894
B0d_sel,B0d,sel,aptos2019,5,0.5928478782299619,0.6876727518644669,0.27148703956343795,"[0.9806094182825484, 0.581081081081081, 0.765, 0.23076923076923078, 0.4067796610169492]",2929,733,0.01,1.0,90,0.16837066411972046,90,0.16837066411972046,0.04669508710503578,4.092624187469482,train,13.500606060028076
B0d_sel,B0d,sel,aptos2019,6,0.6453914065896788,0.7240715308972657,0.2305593451568895,"[0.9750692520775623, 0.5405405405405406, 0.81, 0.358974358974359, 0.5423728813559322]",2929,733,0.001,0.1,150,0.2745872735977173,150,0.2745872735977173,0.08239401131868362,2.732977867126465,train,13.671167850494385
B0d_sel,B0d,sel,aptos2019,7,0.6279711723555097,0.6879099908485651,0.2773224043715847,"[0.9833795013850416, 0.5, 0.71, 0.42105263157894735, 0.5254237288135594]",2930,732,0.01,0.1,130,0.09249812364578247,130,0.09249812364578247,0.0222527664154768,6.834639549255371,train,13.805196762084961
B0d_sel,B0d,sel,aptos2019,8,0.638193974339615,0.7283453467020027,0.23224043715846995,"[0.9750692520775623, 0.5540540540540541, 0.83, 0.2894736842105263, 0.5423728813559322]",2930,732,0.001,1.0,90,0.35125628113746643,90,0.35125628113746643,0.12481492757797241,2.0033140182495117,train,13.934361934661865
B0d_sel,B0d,sel,aptos2019,9,0.6362937187467133,0.7216816114342463,0.25,"[0.9833795013850416, 0.5540540540540541, 0.7939698492462312, 0.3076923076923077, 0.5423728813559322]",2930,732,0.01,1.0,40,0.24492576718330383,40,0.24492576718330383,0.1601361632347107,3.3568575382232666,train,13.64231562614441
B0d_sel,B0d,sel,aptos2019,10,0.6300787685951309,0.7177960056149263,0.24829467939972716,"[0.9833795013850416, 0.5, 0.8, 0.3076923076923077, 0.559322033898305]",2929,733,0.01,0.1,60,0.1838178187608719,60,0.1838178187608719,0.06341957300901413,4.665970325469971,train,13.923156976699829
B0d_sel,B0d,sel,aptos2019,11,0.6231092848329809,0.699808596369798,0.2660300136425648,"[0.9750692520775623, 0.5675675675675675, 0.765, 0.3333333333333333, 0.4745762711864407]",2929,733,0.01,3.0,60,0.2531454265117645,60,0.2531454265117645,0.09336238354444504,2.5202853679656982,train,13.630653619766235
B0d_sel,B0d,sel,aptos2019,12,0.610067758542147,0.70193714737768,0.2581967213114754,"[0.9778393351800554, 0.581081081081081, 0.78, 0.23684210526315788, 0.4745762711864407]",2930,732,0.001,0.01,100,0.324205219745636,100,0.324205219745636,0.1087602823972702,2.224550485610962,train,13.611388921737671
B0d_sel,B0d,sel,aptos2019,13,0.6133904434036366,0.6950486397253257,0.2691256830601093,"[0.9778393351800554, 0.5945945945945946, 0.755, 0.3157894736842105, 0.423728813559322]",2930,732,0.001,1.0,230,0.22096768021583557,230,0.22096768021583557,0.06578005105257034,3.306011915206909,train,13.511751413345337
B0d_sel,B0d,sel,aptos2019,14,0.6382160823991793,0.7225903796003715,0.2336065573770492,"[0.9889196675900277, 0.44594594594594594, 0.8040201005025126, 0.358974358974359, 0.5932203389830508]",2930,732,0.01,1.0,50,0.21982058882713318,50,0.21982058882713318,0.09074629843235016,3.5158748626708984,train,13.89882493019104
B1d_200,B1d,200,aptos2019,0,0.6625615206411488,0.7022703055702388,0.286493860845839,"[0.9750692520775623, 0.6351351351351351, 0.69, 0.48717948717948717, 0.5254237288135594]",2929,733,0.01,0.0001,200,0.07861830294132233,200,0.07861830294132233,0.01465864758938551,9.667244911193848,train,0.2108445167541504
B1d_200,B1d,200,aptos2019,1,0.6327823294551779,0.6871820555328894,0.2755798090040928,"[0.9750692520775623, 0.6216216216216216, 0.675, 0.28205128205128205, 0.6101694915254238]",2929,733,0.01,0.0001,200,0.07101444154977798,200,0.07101444154977798,0.013094043359160423,9.741573333740234,train,0.2026674747467041
B1d_200,B1d,200,aptos2019,2,0.6744578111140861,0.7061928708094516,0.26639344262295084,"[0.9667590027700831, 0.6081081081081081, 0.71, 0.5789473684210527, 0.5084745762711864]",2930,732,0.01,0.0001,200,0.0677485540509224,200,0.0677485540509224,0.012780508026480675,10.100385665893555,train,0.20484685897827148
B1d_200,B1d,200,aptos2019,3,0.6140582402675927,0.662925082195011,0.30191256830601093,"[0.9667590027700831, 0.5540540540540541, 0.665, 0.34210526315789475, 0.5423728813559322]",2930,732,0.01,0.0001,200,0.0744626522064209,200,0.0744626522064209,0.013330455869436264,9.511527061462402,train,0.2291243076324463
B1d_200,B1d,200,aptos2019,4,0.6026030654131957,0.6666207105801889,0.3005464480874317,"[0.9889196675900277, 0.43243243243243246, 0.6733668341708543, 0.358974358974359, 0.559322033898305]",2930,732,0.01,0.0001,200,0.06670152395963669,200,0.06670152395963669,0.013539936393499374,9.55056381225586,train,0.23241329193115234
B1d_200,B1d,200,aptos2019,5,0.5968278714994054,0.6563552169027269,0.3015006821282401,"[0.9778393351800554, 0.6216216216216216, 0.645, 0.28205128205128205, 0.4576271186440678]",2929,733,0.01,0.0001,200,0.07147623598575592,200,0.07147623598575592,0.013120665214955807,9.646071434020996,train,0.20829129219055176
B1d_200,B1d,200,aptos2019,6,0.6464898787702675,0.7014421724177262,0.252387448840382,"[0.9806094182825484, 0.5405405405405406, 0.7, 0.3333333333333333, 0.6779661016949152]",2929,733,0.01,0.0001,200,0.07013978064060211,200,0.07013978064060211,0.01318872720003128,9.807295799255371,train,0.20487475395202637
B1d_200,B1d,200,aptos2019,7,0.6206958885266787,0.6655200575317988,0.30601092896174864,"[0.9806094182825484, 0.527027027027027, 0.64, 0.4473684210526316, 0.5084745762711864]",2930,732,0.01,0.0001,200,0.06654135137796402,200,0.06654135137796402,0.013026325032114983,9.699976921081543,train,0.21419095993041992
B1d_200,B1d,200,aptos2019,8,0.6293915511830906,0.6908568990546227,0.2650273224043716,"[0.9806094182825484, 0.6351351351351351, 0.69, 0.3157894736842105, 0.5254237288135594]",2930,732,0.01,0.0001,200,0.07078222185373306,200,0.07078222185373306,0.013728713616728783,9.830105781555176,train,0.20141005516052246
B1d_200,B1d,200,aptos2019,9,0.6305321094504818,0.6870184079740247,0.2937158469945355,"[0.9833795013850416, 0.5675675675675675, 0.6834170854271356, 0.358974358974359, 0.559322033898305]",2930,732,0.01,0.0001,200,0.06478983163833618,200,0.06478983163833618,0.012319878675043583,9.99479866027832,train,0.19478368759155273
B1d_200,B1d,200,aptos2019,10,0.6253457742559109,0.6843711965909466,0.29740791268758526,"[0.9750692520775623, 0.5405405405405406, 0.685, 0.28205128205128205, 0.6440677966101694]",2929,733,0.01,0.0001,200,0.0700451135635376,200,0.0700451135635376,0.013723966665565968,9.801216125488281,train,0.18918824195861816
B1d_200,B1d,200,aptos2019,11,0.6278163503262804,0.6760438112619107,0.2946793997271487,"[0.961218836565097, 0.581081081081081, 0.695, 0.41025641025641024, 0.4915254237288136]",2929,733,0.01,0.0001,200,0.06912035495042801,200,0.06912035495042801,0.013142307288944721,9.600906372070312,train,0.1934351921081543
B1d_200,B1d,200,aptos2019,12,0.6391291444973308,0.6903588240696028,0.27049180327868855,"[0.9722991689750693, 0.6351351351351351, 0.685, 0.39473684210526316, 0.5084745762711864]",2930,732,0.01,0.0001,200,0.0698644146323204,200,0.0698644146323204,0.013397548347711563,9.65726089477539,train,0.1998002529144287
B1d_200,B1d,200,aptos2019,13,0.6407021101104861,0.6828145470849757,0.2896174863387978,"[0.9778393351800554, 0.6756756756756757, 0.645, 0.4473684210526316, 0.4576271186440678]",2930,732,0.01,0.0001,200,0.06917258352041245,200,0.06917258352041245,0.013496138155460358,9.645438194274902,train,0.19982552528381348
B1d_200,B1d,200,aptos2019,14,0.6379010308696064,0.6848107987002687,0.27595628415300544,"[0.9806094182825484, 0.527027027027027, 0.678391959798995, 0.41025641025641024, 0.5932203389830508]",2930,732,0.01,0.0001,200,0.07318054139614105,200,0.07318054139614105,0.013276157900691032,9.800511360168457,train,0.19969868659973145
B1d_sel,B1d,sel,aptos2019,0,0.7003220316532678,0.7128924503604167,0.26193724420190995,"[0.9806094182825484, 0.7432432432432432, 0.62, 0.6153846153846154, 0.5423728813559322]",2929,733,0.001,10.0,50,0.6069856882095337,50,0.6069856882095337,0.2594773769378662,1.3406331539154053,train,13.623715162277222
B1d_sel,B1d,sel,aptos2019,1,0.6919333793988942,0.7225543366570778,0.24420190995907232,"[0.9833795013850416, 0.7567567567567568, 0.64, 0.38461538461538464, 0.6949152542372882]",2929,733,0.01,10.0,250,0.3868395686149597,250,0.3868395686149597,0.13961650431156158,2.221769094467163,train,13.556586980819702
B1d_sel,B1d,sel,aptos2019,2,0.6986827068394278,0.7087061329376767,0.26229508196721313,"[0.9667590027700831, 0.7027027027027027, 0.65, 0.631578947368421, 0.5423728813559322]",2930,732,0.01,10.0,320,0.38867053389549255,319,0.3886805772781372,0.28213614225387573,2.2957589626312256,train,14.185354232788086
B1d_sel,B1d,sel,aptos2019,3,0.6397268061056033,0.6372029957175326,0.32786885245901637,"[0.961218836565097, 0.6756756756756757, 0.51, 0.5263157894736842, 0.5254237288135594]",2930,732,0.01,10.0,40,0.48951849341392517,40,0.48951849341392517,0.20512309670448303,1.5172598361968994,train,13.496349811553955
B1d_sel,B1d,sel,aptos2019,4,0.6249899049720968,0.6323268875976382,0.3469945355191257,"[0.9750692520775623, 0.4594594594594595, 0.5326633165829145, 0.6153846153846154, 0.5423728813559322]",2930,732,0.001,10.0,50,0.5881711840629578,50,0.5881711840629578,0.2634947597980499,1.341246247291565,train,13.780160427093506
B1d_sel,B1d,sel,aptos2019,5,0.6252642079214219,0.6551516579349823,0.3083219645293315,"[0.9722991689750693, 0.6891891891891891, 0.58, 0.41025641025641024, 0.4745762711864407]",2929,733,0.01,10.0,170,0.3993402421474457,170,0.3993402421474457,0.14458005130290985,2.0704004764556885,train,13.912652015686035
B1d_sel,B1d,sel,aptos2019,6,0.6988187296102223,0.7128543569977216,0.24420190995907232,"[0.9750692520775623, 0.6621621621621622, 0.64, 0.5897435897435898, 0.6271186440677966]",2929,733,0.01,10.0,170,0.40364858508110046,170,0.40364858508110046,0.14276133477687836,2.0910260677337646,train,13.603935956954956
B1d_sel,B1d,sel,aptos2019,7,0.6721661288501046,0.6726471501028575,0.30191256830601093,"[0.9722991689750693, 0.6621621621621622, 0.56, 0.6578947368421053, 0.5084745762711864]",2930,732,0.01,10.0,50,0.47481611371040344,50,0.47481611371040344,0.19178643822669983,1.6259633302688599,train,13.729075193405151
B1d_sel,B1d,sel,aptos2019,8,0.6823114408365829,0.6924102913775331,0.2677595628415301,"[0.9667590027700831, 0.6621621621621622, 0.635, 0.6052631578947368, 0.5423728813559322]",2930,732,0.01,10.0,40,0.5015047788619995,40,0.5015047788619995,0.20467349886894226,1.5233606100082397,train,13.63749384880066
B1d_sel,B1d,sel,aptos2019,9,0.667211861701895,0.68043133705264,0.29508196721311475,"[0.9778393351800554, 0.6486486486486487, 0.5778894472361809, 0.5384615384615384, 0.5932203389830508]",2930,732,0.001,10.0,80,0.5283710360527039,80,0.5283710360527039,0.2229069173336029,1.5090843439102173,train,14.00032639503479
B1d_sel,B1d,sel,aptos2019,10,0.6677829674036537,0.6910056213898259,0.2837653478854025,"[0.9778393351800554, 0.6756756756756757, 0.605, 0.48717948717948717, 0.5932203389830508]",2929,733,0.01,10.0,300,0.39126425981521606,300,0.39126425981521606,0.13058176636695862,2.231414318084717,train,13.9942946434021
B1d_sel,B1d,sel,aptos2019,11,0.6722023120824943,0.6652067573730164,0.31241473396998637,"[0.9667590027700831, 0.6621621621621622, 0.54, 0.6666666666666666, 0.5254237288135594]",2929,733,0.001,10.0,60,0.5629276037216187,60,0.5629276037216187,0.24397623538970947,1.3957599401474,train,13.638397216796875
