bacc,mcc,macro_mae,per_class_recall,arm,dataset,fold,n_train,n_test
0.6043821223195842,0.6970971371966267,0.2646657571623465,"[0.9889196675900277, 0.5945945945945946, 0.75, 0.23076923076923078, 0.4576271186440678]",B4n,aptos2019,5,2929,733
0.6895416732431616,0.7507689700763778,0.21282401091405184,"[0.9861495844875346, 0.6081081081081081, 0.79, 0.48717948717948717, 0.576271186440678]",B4n,aptos2019,6,2929,733
0.646415007429609,0.7175939416175553,0.25546448087431695,"[0.9861495844875346, 0.6756756756756757, 0.75, 0.4473684210526316, 0.3728813559322034]",B4n,aptos2019,7,2930,732
0.6400205948001619,0.716302428946957,0.24180327868852458,"[0.9889196675900277, 0.6351351351351351, 0.75, 0.3684210526315789, 0.4576271186440678]",B4n,aptos2019,8,2930,732
0.5880158655536318,0.6878037314892683,0.28005464480874315,"[0.9750692520775623, 0.527027027027027, 0.7839195979899497, 0.1794871794871795, 0.4745762711864407]",B4n,aptos2019,9,2930,732
0.6604285687884448,0.7346261394587392,0.23192360163710776,"[0.9916897506925207, 0.581081081081081, 0.785, 0.4358974358974359, 0.5084745762711864]",B4n,aptos2019,10,2929,733
0.606780970621996,0.6898874857088382,0.27012278308321963,"[0.9778393351800554, 0.6081081081081081, 0.75, 0.358974358974359, 0.3389830508474576]",B4n,aptos2019,11,2929,733
0.647208002405899,0.7309013451074376,0.24043715846994534,"[0.9833795013850416, 0.6756756756756757, 0.8, 0.42105263157894735, 0.3559322033898305]",B4n,aptos2019,12,2930,732
0.6423926843412265,0.7300217718949632,0.22950819672131148,"[0.9806094182825484, 0.6216216216216216, 0.81, 0.34210526315789475, 0.4576271186440678]",B4n,aptos2019,13,2930,732
0.6518168985775812,0.7338595701470458,0.23087431693989072,"[0.9861495844875346, 0.5675675675675675, 0.8040201005025126, 0.358974358974359, 0.5423728813559322]",B4n,aptos2019,14,2930,732
