axis,param,bacc,recall_target,fold,frontier_base,family,pareto_union,marked_tau,dataset,exploratory
tau,2.8,0.6055663608112549,0.6578947368421053,7,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.85,0.612798443779241,0.6842105263157895,7,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.9,0.6201086930867202,0.7368421052631579,7,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.95,0.6202573791689243,0.7368421052631579,7,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
tau,3.0,0.61604131268693,0.7368421052631579,7,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
offset,0.0,0.619692439563842,0.39473684210526316,7,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
offset,2.350248336791992,0.6300806331473499,0.631578947368421,7,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,2.662787914276122,0.625174299516663,0.6578947368421053,7,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,4.745763301849365,0.60613290815582,0.8421052631578947,7,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,5.845967769622803,0.5774002636845024,0.868421052631579,7,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,6.412458315491676,0.5763426210848624,0.9473684210526315,7,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,7.079193711280823,0.5521061158815983,0.9736842105263158,7,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,7.991239070892334,0.5325455858224533,1.0,7,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
tau,0.0,0.6134048102753206,0.2894736842105263,8,B0d,dinov2,False,True,aptos2019,탐색적/exploratory
tau,0.05,0.6176679681700575,0.3157894736842105,8,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.1,0.6205037820580335,0.3157894736842105,8,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.15,0.6232064847607361,0.3157894736842105,8,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.2,0.6212064847607361,0.3157894736842105,8,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.25,0.6212064847607361,0.3157894736842105,8,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.3,0.6212064847607361,0.3157894736842105,8,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.35,0.6229091874634388,0.3157894736842105,8,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.4,0.6242990179719133,0.3157894736842105,8,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.45,0.6232990179719133,0.3157894736842105,8,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.5,0.6217450013514149,0.3157894736842105,8,B0d,dinov2,False,True,aptos2019,탐색적/exploratory
tau,0.55,0.6241348318598894,0.3157894736842105,8,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.6,0.6268375345625921,0.3157894736842105,8,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.65,0.6268375345625921,0.3157894736842105,8,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.7,0.6248375345625921,0.3157894736842105,8,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.75,0.6282273650710667,0.3157894736842105,8,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.8,0.6272273650710667,0.3157894736842105,8,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.85,0.630319898282244,0.3157894736842105,8,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.9,0.630319898282244,0.3157894736842105,8,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.95,0.6355455426786945,0.3157894736842105,8,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.0,0.6325455426786946,0.3157894736842105,8,B0d,dinov2,False,True,aptos2019,탐색적/exploratory
tau,1.05,0.6288584148729226,0.3157894736842105,8,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.1,0.625304398252424,0.3157894736842105,8,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.15,0.635276697421399,0.3684210526315789,8,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.2,0.6341686641804017,0.3684210526315789,8,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.25,0.6363237888341414,0.39473684210526316,8,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.3,0.634769772213643,0.39473684210526316,8,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.35,0.6376275995700851,0.42105263157894735,8,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.4,0.6435998987390603,0.47368421052631576,8,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.45,0.649698870521773,0.5,8,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.5,0.6471448539012744,0.5,8,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.55,0.6494080117960113,0.5263157894736842,8,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.6,0.6545005450071886,0.5263157894736842,8,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.65,0.6525005450071885,0.5263157894736842,8,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.7,0.6489465283866899,0.5263157894736842,8,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.75,0.6565006198742994,0.5263157894736842,8,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.8,0.6580952893360049,0.5263157894736842,8,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.85,0.6647482777392163,0.5526315789473685,8,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.9,0.6690114356339532,0.5789473684210527,8,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.95,0.6708472495219291,0.5789473684210527,8,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
tau,2.0,0.6664574190134546,0.5789473684210527,8,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.05,0.6643493857724574,0.5789473684210527,8,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.1,0.6666125436671941,0.6052631578947368,8,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
tau,2.15,0.665504510426197,0.6052631578947368,8,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.2,0.660504510426197,0.6052631578947368,8,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.25,0.6589504938056983,0.6052631578947368,8,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.3,0.6562884439442025,0.6052631578947368,8,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.35,0.6527344273237039,0.6052631578947368,8,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.4,0.6557002879211433,0.631578947368421,8,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.45,0.6565736153074057,0.6578947368421053,8,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
tau,2.5,0.6565736153074057,0.6578947368421053,8,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.55,0.6540195986869071,0.6578947368421053,8,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.6,0.6503575488254112,0.6578947368421053,8,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.65,0.654620706720148,0.6842105263157895,8,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.7,0.6546271452916835,0.7105263157894737,8,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.75,0.6519650954301877,0.7105263157894737,8,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.8,0.6521137815123919,0.7105263157894737,8,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.85,0.6549495954003677,0.7105263157894737,8,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
tau,2.9,0.6549495954003677,0.7105263157894737,8,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.95,0.6528415621593705,0.7105263157894737,8,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,3.0,0.6496254956773762,0.7105263157894737,8,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
offset,0.0,0.6134048102753206,0.2894736842105263,8,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
offset,4.4955925941467285,0.6230245830599838,0.8157894736842105,8,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,4.907165050506592,0.6203438938257474,0.8421052631578947,8,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,5.578862309455872,0.6184712427813512,0.9210526315789473,8,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,6.160459518432617,0.6074102260859855,0.9473684210526315,8,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,6.900276780128479,0.5890561845943789,0.9736842105263158,8,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,7.227871134877205,0.5832674621191453,1.0,8,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
tau,0.0,0.6276639447903062,0.3333333333333333,9,B0d,dinov2,False,True,aptos2019,탐색적/exploratory
tau,0.05,0.62565389453905,0.3333333333333333,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.1,0.6287720494159987,0.358974358974359,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.15,0.6277670242903707,0.358974358974359,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.2,0.6257569740391143,0.358974358974359,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.25,0.6247519489134862,0.358974358974359,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.3,0.6247519489134862,0.358974358974359,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.35,0.6342805343214686,0.38461538461538464,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.4,0.6332755091958404,0.38461538461538464,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.45,0.6322704840702122,0.38461538461538464,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.5,0.6312654589445842,0.38461538461538464,9,B0d,dinov2,False,True,aptos2019,탐색적/exploratory
tau,0.55,0.6291524005779587,0.38461538461538464,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.6,0.6281473754523306,0.38461538461538464,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.65,0.630532180835177,0.38461538461538464,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.7,0.629527155709549,0.38461538461538464,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.75,0.6255070552070363,0.38461538461538464,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.8,0.6234970049557801,0.38461538461538464,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.85,0.6224919798301519,0.38461538461538464,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.9,0.6238717600873702,0.38461538461538464,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.95,0.6267075739753463,0.38461538461538464,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.0,0.6308307539779232,0.41025641025641024,9,B0d,dinov2,False,True,aptos2019,탐색적/exploratory
tau,1.05,0.6319744149344991,0.41025641025641024,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.1,0.6304153731883723,0.41025641025641024,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.15,0.6304153731883723,0.41025641025641024,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.2,0.628405322937116,0.41025641025641024,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.25,0.6329795114448228,0.4358974358974359,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.3,0.6355436497012729,0.46153846153846156,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.35,0.6362363021527193,0.46153846153846156,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.4,0.6390721160406954,0.46153846153846156,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.45,0.637062065789439,0.46153846153846156,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.5,0.6386567352511445,0.46153846153846156,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.55,0.6376517101255164,0.46153846153846156,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.6,0.6373393374513346,0.46153846153846156,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.65,0.6352262790847092,0.46153846153846156,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.7,0.6344930009753023,0.46153846153846156,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.75,0.6324829507240459,0.46153846153846156,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.8,0.637611155852251,0.48717948717948717,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.85,0.638754816808827,0.48717948717948717,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.9,0.6366417584422016,0.48717948717948717,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.95,0.6346317081909453,0.48717948717948717,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.0,0.632621657939689,0.48717948717948717,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.05,0.6396213488728979,0.5384615384615384,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.1,0.6370572820011431,0.5384615384615384,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.15,0.6386163951319652,0.5641025641025641,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.2,0.6325594896363667,0.5641025641025641,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.25,0.6341541590980722,0.5641025641025641,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.3,0.6320411007314467,0.5641025641025641,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.35,0.6341897868136508,0.5641025641025641,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.4,0.6343284226445987,0.5641025641025641,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.45,0.6307593306472155,0.5641025641025641,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.5,0.630205314026717,0.5641025641025641,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.55,0.622928494201003,0.5641025641025641,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.6,0.6263183247094777,0.5641025641025641,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.65,0.6241022582274832,0.5641025641025641,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.7,0.6241022582274832,0.5641025641025641,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.75,0.622092207976227,0.5641025641025641,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.8,0.6149540239814609,0.5641025641025641,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.85,0.6163071208815447,0.5897435897435898,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.9,0.6131890373892912,0.5897435897435898,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.95,0.6081639117611506,0.5897435897435898,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,3.0,0.6055998448893957,0.5897435897435898,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
offset,0.0,0.6276639447903062,0.3333333333333333,9,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
offset,2.190375328063964,0.650085813976798,0.5641025641025641,9,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,2.454383373260499,0.6468753163419273,0.5897435897435898,9,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,3.314177483320236,0.6445012477012233,0.6666666666666666,9,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,3.7180343568325043,0.6398915742473288,0.6923076923076923,9,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,4.692617654800414,0.6113332000872431,0.717948717948718,9,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,6.106122970581055,0.5963127480850846,0.8717948717948718,9,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,7.0046361684799185,0.5660351244685188,0.8974358974358975,9,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,7.134014815092087,0.5583836208959101,0.9230769230769231,9,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,7.784353345632553,0.5482744782796853,0.9743589743589743,9,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,8.152565270662308,0.5378528916045835,1.0,9,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
tau,0.0,0.6176578631599055,0.3076923076923077,10,B0d,dinov2,False,True,aptos2019,탐색적/exploratory
tau,0.05,0.6156578631599056,0.3076923076923077,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.1,0.6217503963710828,0.3076923076923077,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.15,0.6197503963710828,0.3076923076923077,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.2,0.6187503963710828,0.3076923076923077,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.25,0.6204530990737854,0.3076923076923077,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.3,0.6164530990737855,0.3076923076923077,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.35,0.6164530990737855,0.3076923076923077,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.4,0.6239711347104653,0.3333333333333333,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.45,0.6224171180899667,0.3333333333333333,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.5,0.6242529319779426,0.3333333333333333,10,B0d,dinov2,False,True,aptos2019,탐색적/exploratory
tau,0.55,0.6232529319779425,0.3333333333333333,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.6,0.6254016180601466,0.3333333333333333,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.65,0.624847601439648,0.3333333333333333,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.7,0.6330888207330294,0.3333333333333333,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.75,0.6320888207330294,0.3333333333333333,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.8,0.6337915234357322,0.3333333333333333,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.85,0.6354942261384349,0.3333333333333333,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.9,0.6334942261384348,0.3333333333333333,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.95,0.6404582451546159,0.358974358974359,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.0,0.6404582451546159,0.358974358974359,10,B0d,dinov2,False,True,aptos2019,탐색적/exploratory
tau,1.05,0.6389042285341172,0.358974358974359,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.1,0.6389042285341172,0.358974358974359,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.15,0.641735136365025,0.38461538461538464,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.2,0.6448633414932302,0.41025641025641024,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.25,0.6499915466214354,0.4358974358974359,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.3,0.6492733438889127,0.4358974358974359,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.35,0.6534015490171179,0.46153846153846156,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.4,0.654550235099322,0.46153846153846156,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.45,0.6532529378020246,0.46153846153846156,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.5,0.6502529378020246,0.46153846153846156,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.55,0.6516427683104992,0.46153846153846156,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.6,0.6527914543927033,0.46153846153846156,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.65,0.6482935906432314,0.46153846153846156,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.7,0.6545704818536408,0.48717948717948717,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.75,0.657975887259046,0.48717948717948717,10,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
tau,1.8,0.6549758872590461,0.48717948717948717,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.85,0.6524218706385475,0.48717948717948717,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.9,0.6545500757667526,0.5128205128205128,10,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
tau,1.95,0.6495500757667526,0.5128205128205128,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.0,0.6441602452582781,0.5128205128205128,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.05,0.6486987618489567,0.5128205128205128,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.1,0.6466987618489567,0.5128205128205128,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.15,0.646144745228458,0.5128205128205128,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.2,0.646144745228458,0.5128205128205128,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.25,0.6440367119874608,0.5128205128205128,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.3,0.641374662125965,0.5128205128205128,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.35,0.6378206455054664,0.5128205128205128,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.4,0.6413948340131729,0.5384615384615384,10,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
tau,2.45,0.6398408173926743,0.5384615384615384,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.5,0.636732784151677,0.5384615384615384,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.55,0.6320707342901811,0.5384615384615384,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.6,0.6350909061773891,0.5641025641025641,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.65,0.6325368895568905,0.5641025641025641,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.7,0.6305368895568904,0.5641025641025641,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.75,0.6285368895568905,0.5641025641025641,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.8,0.6264288563158933,0.5641025641025641,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.85,0.6233208230748961,0.5641025641025641,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.9,0.6158229593254243,0.5641025641025641,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,2.95,0.6148229593254243,0.5641025641025641,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,3.0,0.6110277982786552,0.5641025641025641,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
offset,0.0,0.6176578631599055,0.3076923076923077,10,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
offset,2.3764822483062744,0.6377185425465627,0.5641025641025641,10,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,3.1928763389587402,0.6271434114160533,0.6153846153846154,10,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,4.284000515937805,0.6210655259014336,0.7692307692307693,10,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,4.460707664489745,0.620491028326936,0.7948717948717948,10,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,4.783676862716675,0.6128395724381921,0.8205128205128205,10,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,5.401061058044434,0.5945260666879523,0.8461538461538461,10,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,6.939677357673646,0.537655786923452,0.8717948717948718,10,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,7.162612676620483,0.527229267008036,0.9230769230769231,10,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,7.348257064819336,0.5255467361925411,0.9487179487179487,10,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,7.486770868301392,0.5190283914890703,0.9743589743589743,10,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
offset,7.78778812289238,0.513981108109377,1.0,10,B0d,dinov2,True,False,aptos2019,탐색적/exploratory
tau,0.0,0.6254063479305978,0.38461538461538464,11,B0d,dinov2,False,True,aptos2019,탐색적/exploratory
tau,0.05,0.6234063479305979,0.38461538461538464,11,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.1,0.6261090506333006,0.38461538461538464,11,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.15,0.6251090506333006,0.38461538461538464,11,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.2,0.6278117533360034,0.38461538461538464,11,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.25,0.6329399584642085,0.41025641025641024,11,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.3,0.6319399584642085,0.41025641025641024,11,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.35,0.6309399584642084,0.41025641025641024,11,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.4,0.6309399584642084,0.41025641025641024,11,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.45,0.6411963687206187,0.46153846153846156,11,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.5,0.6391963687206188,0.46153846153846156,11,B0d,dinov2,False,True,aptos2019,탐색적/exploratory
tau,0.55,0.6391963687206188,0.46153846153846156,11,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.6,0.6418990714233215,0.46153846153846156,11,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.65,0.6460272765515265,0.48717948717948717,11,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.7,0.6460272765515265,0.48717948717948717,11,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.75,0.6450272765515266,0.48717948717948717,11,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.8,0.6451759626337307,0.48717948717948717,11,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.85,0.6493041677619358,0.5128205128205128,11,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.9,0.6511912284638703,0.5384615384615384,11,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,0.95,0.6480831952228732,0.5384615384615384,11,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
tau,1.0,0.6494730257313477,0.5384615384615384,11,B0d,dinov2,False,True,aptos2019,탐색적/exploratory
tau,1.05,0.6454730257313477,0.5384615384615384,11,B0d,dinov2,False,False,aptos2019,탐색적/exploratory
