dataset,target_prior,method,source_prior,arm,base,metric,metric_label,n_folds,mean_base,mean_arm,mean_diff,sd,wins,ci_lo,ci_hi,p_nb,se_nb,mde_post,mde_floor_bacc_ref,note,exploratory,gate,holm_p_within_w11_family
aptos2019,uniform,oracle,uniform,B3,B0,rec_4,proliferative,15,0.5107344632768361,0.5875706214689266,0.0768361581920904,0.0409527977040159,14,0.02740863406089953,0.12626368232328128,0.004916915513391702,0.023045426573015504,0.06943221686092743,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.014750746540175108
aptos2019,uniform,oracle,uniform,B4,B0,bacc,BACC,15,0.6457036359493563,0.6617792137144641,0.01607557776510778,0.019792062394746027,12,-0.007812232017578042,0.039963387547793605,0.1709213976690793,0.011137615650662454,0.03355587030339213,0.019,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.3418427953381586
aptos2019,uniform,oracle,uniform,B4,B0,rec_0,no_dr,15,0.9819021237303784,0.9778393351800553,-0.00406278855032316,0.005220986430450637,2,-0.010364200108205886,0.002238623007559567,0.18837515890690582,0.0029380131802292406,0.008851767947259443,0.019,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.2749558195964083
aptos2019,uniform,oracle,uniform,B4,B0,rec_1,mild,15,0.6036036036036035,0.709009009009009,0.10540540540540544,0.04369933225303757,15,0.05266298191910639,0.15814782889170448,0.0007531904603061215,0.024590987897963087,0.07408874811434658,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.0012993899975679338
aptos2019,uniform,oracle,uniform,B4,B0,rec_2,moderate,15,0.7727638190954774,0.6486700167504188,-0.12409380234505862,0.03468172733701892,0,-0.16595252777943315,-0.0822350769106841,1.7732502735640124e-05,0.019516498153488493,0.05880011497576678,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),1.7732502735640124e-05
aptos2019,uniform,oracle,uniform,B4,B0,rec_3,severe,15,0.3595141700404858,0.42874493927125507,0.06923076923076925,0.08070726707944742,11,-0.028177969970964695,0.1666395084325032,0.1496882472518984,0.045416516127438314,0.1368327631878365,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.1496882472518984
aptos2019,uniform,oracle,uniform,B4,B0,rec_4,proliferative,15,0.5107344632768361,0.544632768361582,0.03389830508474576,0.04249377427308534,9,-0.017389083593521225,0.08518569376301274,0.17818096837752198,0.023912582527289776,0.07204482028046731,0.019,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.34069629151088876
aptos2019,uniform,raw,none,B1,B0,bacc,BACC,15,0.6457036359493563,0.6554548011915637,0.009751165242207397,0.013488027591129157,11,-0.006528059783176615,0.026030390267591408,0.21974223648336125,0.007590137106449578,0.022867879833313978,0.019,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.2514669163018211
aptos2019,uniform,raw,none,B1,B0,rec_0,no_dr,15,0.9819021237303784,0.9758079409048938,-0.006094182825484766,0.003503908764729488,0,-0.010323186574480763,-0.0018651790764887674,0.00797788089486683,0.0019717596033298718,0.005940599100748257,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.01595576178973366
aptos2019,uniform,raw,none,B1,B0,rec_1,mild,15,0.6036036036036035,0.6648648648648648,0.061261261261261274,0.024952562040000674,15,0.031145043773970368,0.09137747874855218,0.0006496949987839669,0.0140415910155281,0.0423050877089938,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.0019490849963519007
aptos2019,uniform,raw,none,B1,B0,rec_2,moderate,15,0.7727638190954774,0.6656633165829144,-0.1071005025125628,0.024704229684648506,0,-0.13691699802297103,-0.07728400700215458,2.117892482850913e-06,0.013901846593124179,0.041884059918047396,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),4.235784965701826e-06
aptos2019,uniform,raw,none,B1,B0,rec_3,severe,15,0.3595141700404858,0.4285650022492128,0.06905083220872693,0.04749964019830944,13,0.0117216692759929,0.12637999514146098,0.021669297041589812,0.026729540637157805,0.08053186849165225,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.043338594083179624
aptos2019,uniform,raw,none,B1,B0,rec_4,proliferative,15,0.5107344632768361,0.5423728813559322,0.031638418079096044,0.03889698187131865,12,-0.015307861976553608,0.0785846981347457,0.17034814575544438,0.021888554381706796,0.06594674434806987,0.019,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.5110444372663332
aptos2019,uniform,raw,none,B3,B0,bacc,BACC,15,0.6457036359493563,0.6636538848253793,0.01795024887602316,0.012030525455120893,15,0.0034301398582799666,0.03247035789376635,0.018975038676836788,0.006769954839583402,0.020396800687171365,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.05692511603051036
aptos2019,uniform,raw,none,B3,B0,rec_0,no_dr,15,0.9819021237303784,0.9420129270544784,-0.03988919667590028,0.010769278592108515,0,-0.052887057807003486,-0.026891335544797078,1.2246803904056414e-05,0.006060211583894972,0.018258456773752905,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),3.6740411712169244e-05
aptos2019,uniform,raw,none,B3,B0,rec_1,mild,15,0.6036036036036035,0.6810810810810811,0.07747747747747749,0.043479886604603585,14,0.024999911478128398,0.12995504347682657,0.0068621648458402715,0.02446749893356305,0.0737166954413796,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.0068621648458402715
aptos2019,uniform,raw,none,B3,B0,rec_2,moderate,15,0.7727638190954774,0.5829396984924623,-0.18982412060301504,0.03762513347477521,0,-0.2352353573689311,-0.144412883837099,3.5492063032170853e-07,0.021172845309853198,0.06379042637630973,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),1.0647618909651256e-06
aptos2019,uniform,raw,none,B3,B0,rec_3,severe,15,0.3595141700404858,0.5789023841655421,0.21938821412505624,0.06228792659630334,15,0.14421049324815696,0.2945659350019555,2.094661418829688e-05,0.035051374246397954,0.10560423389164367,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),6.283984256489063e-05
aptos2019,uniform,raw,none,B3,B0,rec_4,proliferative,15,0.5107344632768361,0.5333333333333333,0.022598870056497175,0.04469045423698831,9,-0.031339777095221316,0.07653751720821567,0.38405580397475075,0.025148723393132892,0.07576911674319246,0.019,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.7681116079495015
aptos2019,uniform,raw,none,B4,B0,bacc,BACC,15,0.6457036359493563,0.6649790345496154,0.019275398600259064,0.021035300831050235,12,-0.006112923998556643,0.044663721199074774,0.12573345815091055,0.011837224998567633,0.03566368235919337,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.2514669163018211
aptos2019,uniform,raw,none,B4,B0,rec_0,no_dr,15,0.9819021237303784,0.9776546629732223,-0.004247460757156037,0.005220986430450639,2,-0.010548872315038765,0.0020539508007266904,0.17027650742003786,0.002938013180229241,0.008851767947259444,0.019,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.17027650742003786
aptos2019,uniform,raw,none,B4,B0,rec_1,mild,15,0.6036036036036035,0.6990990990990992,0.09549549549549553,0.04524409047271696,15,0.04088864324093749,0.15010234775005357,0.0021501326874063427,0.025460271905907494,0.07670776302223312,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.004300265374812685
aptos2019,uniform,raw,none,B4,B0,rec_2,moderate,15,0.7727638190954774,0.6523333333333333,-0.12043048576214409,0.03681149874178071,0,-0.16485971512798653,-0.07600125639630165,4.494515776511622e-05,0.020714987469907842,0.062410973288998015,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),4.494515776511622e-05
aptos2019,uniform,raw,none,B4,B0,rec_3,severe,15,0.3595141700404858,0.4737741790373369,0.11426000899685108,0.08665534511302746,12,0.009672303106104979,0.2188477148875972,0.03441045375702518,0.04876368660805223,0.14691725721723342,0.019,,탐색적/exploratory,없음 (서술 · 판정 아님),0.043338594083179624
aptos2019,uniform,raw,none,B4,B0,rec_4,proliferative,15,0.5107344632768361,0.5220338983050847,0.011299435028248591,0.04034705326860367,7,-0.03739699258750845,0.059995862644005624,0.6264402830778805,0.022704555138316516,0.0684052252667068,0.019,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.7681116079495015
oral_diseases,benign_heavy,argmax_p,none,A2,A0,bacc,BACC,15,0.7438928663928664,0.7470267743951955,0.003133908002329059,0.01302350416528001,4,-0.012584665635899283,0.0188524816405574,0.6754327424381351,0.007328735172954754,0.022080317247879767,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6754327424381351
oral_diseases,benign_heavy,argmax_p,none,A2,A0,rec_0,CaS,15,0.8902777777777778,0.8944444444444445,0.004166666666666667,0.016137430609197572,1,-0.015310225891843787,0.023643559225177118,0.6533976653313036,0.009081039465709737,0.027359732288231436,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6533976653313036
oral_diseases,benign_heavy,argmax_p,none,A2,A0,rec_1,CoS,15,0.9733333333333334,0.9733333333333334,0.0,0.0,0,,,,0.0,,0.032,예측 불변 (Δ ≡ 0),탐색적/exploratory,없음 (서술 · 판정 아님),1.0
oral_diseases,benign_heavy,argmax_p,none,A2,A0,rec_2,Gum,15,0.6769230769230768,0.688034188034188,0.011111111111111117,0.043033148291193535,1,-0.040827269044916764,0.063049491267139,0.6533976653313035,0.02421610524189264,0.07295928610195052,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6533976653313035
oral_diseases,benign_heavy,argmax_p,none,A2,A0,rec_3,MC,15,0.6148148148148148,0.6074074074074073,-0.0074074074074073955,0.01954809862636099,0,-0.031000767830707814,0.01618595301589302,0.5116693012006673,0.011000329569466538,0.03314224910478333,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.5116693012006673
oral_diseases,benign_heavy,argmax_p,none,A2,A0,rec_4,OC,15,0.6793939393939393,0.696969696969697,0.01757575757575758,0.06265162638641276,3,-0.05804092672146938,0.09319244187298453,0.6258597188683376,0.03525603955078486,0.1062208580080633,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6258597188683376
oral_diseases,benign_heavy,argmax_p,none,A2,A0,rec_5,OLP,15,0.6592592592592592,0.6557504873294346,-0.0035087719298245576,0.01358941524985057,0,-0.019910365663307023,0.012892821803657906,0.6533976653313035,0.007647191129018717,0.023039774558510653,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6533976653313035
oral_diseases,benign_heavy,argmax_p,none,A2,A0,rec_6,OT,15,0.7132478632478633,0.7132478632478633,0.0,0.0,0,,,,0.0,,0.032,예측 불변 (Δ ≡ 0),탐색적/exploratory,없음 (서술 · 판정 아님),1.0
oral_diseases,benign_heavy,em,train,A2,A0,bacc,BACC,15,0.7408440438703596,0.7432304732304733,0.0023864293601135807,0.011418111139057694,6,-0.01139453300385821,0.01616739172408537,0.7158929485531229,0.006425330053381946,0.01935850083989459,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.7158929485531229
oral_diseases,benign_heavy,em,train,A2,A0,rec_0,CaS,15,0.8902777777777778,0.8944444444444445,0.004166666666666667,0.016137430609197572,1,-0.015310225891843787,0.023643559225177118,0.6533976653313036,0.009081039465709737,0.027359732288231436,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6533976653313036
oral_diseases,benign_heavy,em,train,A2,A0,rec_1,CoS,15,0.9733333333333334,0.9733333333333334,0.0,0.0,0,,,,0.0,,0.032,예측 불변 (Δ ≡ 0),탐색적/exploratory,없음 (서술 · 판정 아님),1.0
oral_diseases,benign_heavy,em,train,A2,A0,rec_2,Gum,15,0.6991452991452992,0.7047008547008548,0.005555555555555558,0.04946806997538867,3,-0.05414938182390443,0.06526049293501554,0.8446843449801369,0.02783723794808824,0.08386918488564966,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.8446843449801369
oral_diseases,benign_heavy,em,train,A2,A0,rec_3,MC,15,0.5703703703703705,0.5592592592592592,-0.011111111111111101,0.023002185311411787,0,-0.038873343077950324,0.016651120855728126,0.40513150474697424,0.012944052722460377,0.038998378825302306,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.40513150474697424
oral_diseases,benign_heavy,em,train,A2,A0,rec_4,OC,15,0.6666666666666666,0.6727272727272727,0.006060606060606062,0.04161251892882396,2,-0.0441631612722028,0.05628437339341493,0.7995438151665463,0.023416672443806973,0.07055072181581941,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.7995438151665463
oral_diseases,benign_heavy,em,train,A2,A0,rec_5,OLP,15,0.6732943469785575,0.6592592592592593,-0.01403508771929824,0.031242991563403343,0,-0.05174346922211504,0.02367329378351856,0.4380340960006565,0.017581413440897822,0.05297001150672606,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.4380340960006565
oral_diseases,benign_heavy,em,train,A2,A0,rec_6,OT,15,0.7128205128205128,0.7388888888888889,0.02606837606837607,0.03819094884829636,5,-0.02002576527540653,0.07216251741215866,0.24520924250386467,0.021491247406301085,0.06474972141645577,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.24520924250386467
oral_diseases,benign_heavy,em,uniform,A2,A0,bacc,BACC,15,0.7332608716819244,0.7402444534023483,0.006983581720423845,0.016498098993885935,8,-0.012928615537325591,0.02689577897817328,0.46438065980959975,0.009283998902977406,0.027971216897452824,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.46438065980959975
oral_diseases,benign_heavy,em,uniform,A2,A0,rec_0,CaS,15,0.8944444444444445,0.8944444444444445,0.0,0.0,0,,,,0.0,,0.032,예측 불변 (Δ ≡ 0),탐색적/exploratory,없음 (서술 · 판정 아님),1.0
oral_diseases,benign_heavy,em,uniform,A2,A0,rec_1,CoS,15,0.9733333333333334,0.9733333333333334,0.0,0.0,0,,,,0.0,,0.032,예측 불변 (Δ ≡ 0),탐색적/exploratory,없음 (서술 · 판정 아님),1.0
oral_diseases,benign_heavy,em,uniform,A2,A0,rec_2,Gum,15,0.6713675213675214,0.6935897435897437,0.022222222222222233,0.04946806997538867,3,-0.03748271515723775,0.08192715960168222,0.4380340960006565,0.02783723794808824,0.08386918488564966,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.4380340960006565
oral_diseases,benign_heavy,em,uniform,A2,A0,rec_3,MC,15,0.5888888888888888,0.5814814814814814,-0.007407407407407403,0.028688765527462343,1,-0.04203299417809264,0.027218179363277833,0.6533976653313036,0.01614407016126175,0.04863952406796698,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.6533976653313036
oral_diseases,benign_heavy,em,uniform,A2,A0,rec_4,OC,15,0.629090909090909,0.653939393939394,0.024848484848484842,0.05481175972662256,3,-0.04130595949842733,0.09100292919539701,0.43393815692739984,0.030844300143962593,0.09292898657067115,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.43393815692739984
oral_diseases,benign_heavy,em,uniform,A2,A0,rec_5,OLP,15,0.6838206627680312,0.6768031189083821,-0.007017543859649122,0.018519251330236755,0,-0.02936914847119692,0.015334060751898674,0.5116693012006671,0.010421364855284103,0.03139792020453162,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.5116693012006671
oral_diseases,benign_heavy,em,uniform,A2,A0,rec_6,OT,15,0.6918803418803419,0.7081196581196582,0.016239316239316234,0.04446879909395698,4,-0.037431806700499407,0.06991043917913188,0.5268737908156991,0.02502399107666996,0.07539331804756924,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.5268737908156991
oral_diseases,benign_heavy,oracle,train,A2,A0,bacc,BACC,15,0.7395466327045275,0.7407602339181287,0.0012136012136012267,0.009023987113044375,4,-0.009677799760106059,0.012105002187308513,0.8145778298790596,0.00507808120735813,0.01529945364689139,0.032,잡음 수준 — 부호 해석 금지,탐색적/exploratory,없음 (서술 · 판정 아님),0.8145778298790596
oral_diseases,benign_heavy,oracle,train,A2,A0,rec_0,CaS,15,0.8944444444444445,0.8944444444444445,0.0,0.0,0,,,,0.0,,0.032,예측 불변 (Δ ≡ 0),탐색적/exploratory,없음 (서술 · 판정 아님),1.0
oral_diseases,benign_heavy,oracle,train,A2,A0,rec_1,CoS,15,0.9733333333333334,0.9733333333333334,0.0,0.0,0,,,,0.0,,0.032,예측 불변 (Δ ≡ 0),탐색적/exploratory,없음 (서술 · 판정 아님),1.0
