dataset,arm,wave,fold,variant,n_test,n_excluded,n_leaked_in_fold,n_conflict_in_fold,n_leaked_and_conflict,bacc,mcc,per_class_recall,per_class_n,recall_c0,recall_c1,recall_c2,recall_c3,recall_c4,recall_c5,recall_c6
oral_diseases,A4,w1,14,leaked_only,3,100,3,0,0,1.0,0.0,"[null, null, null, null, 1.0, null, null]","[0, 0, 0, 0, 3, 0, 0]",,,,,1.0,,
oral_diseases,A5,w2,0,full,104,0,4,0,0,0.6693156258945733,0.6415483435869672,"[0.875, 0.9333333333333333, 0.4166666666666667, 0.6111111111111112, 0.5454545454545454, 0.8421052631578947, 0.46153846153846156]","[16, 15, 12, 18, 11, 19, 13]",0.875,0.9333333333333333,0.4166666666666667,0.6111111111111112,0.5454545454545454,0.8421052631578947,0.46153846153846156
oral_diseases,A5,w2,0,leakfree,100,4,4,0,0,0.6580889440796562,0.6267434810033392,"[0.875, 0.9230769230769231, 0.4166666666666667, 0.5882352941176471, 0.5, 0.8421052631578947, 0.46153846153846156]","[16, 13, 12, 17, 10, 19, 13]",0.875,0.9230769230769231,0.4166666666666667,0.5882352941176471,0.5,0.8421052631578947,0.46153846153846156
oral_diseases,A5,w2,0,conflict_excluded,100,4,4,0,0,0.6580889440796562,0.6267434810033392,"[0.875, 0.9230769230769231, 0.4166666666666667, 0.5882352941176471, 0.5, 0.8421052631578947, 0.46153846153846156]","[16, 13, 12, 17, 10, 19, 13]",0.875,0.9230769230769231,0.4166666666666667,0.5882352941176471,0.5,0.8421052631578947,0.46153846153846156
oral_diseases,A5,w2,0,leaked_only,4,100,4,0,0,1.0,1.0,"[null, 1.0, null, 1.0, 1.0, null, null]","[0, 2, 0, 1, 1, 0, 0]",,1.0,,1.0,1.0,,
oral_diseases,A5,w2,1,full,103,0,6,0,0,0.6792160325055062,0.6191227955240276,"[0.9375, 0.8, 0.5833333333333334, 0.6111111111111112, 0.8181818181818182, 0.42105263157894735, 0.5833333333333334]","[16, 15, 12, 18, 11, 19, 12]",0.9375,0.8,0.5833333333333334,0.6111111111111112,0.8181818181818182,0.42105263157894735,0.5833333333333334
oral_diseases,A5,w2,1,leakfree,97,6,6,0,0,0.6604905119942713,0.5956940840258034,"[0.9375, 0.7857142857142857, 0.5833333333333334, 0.5625, 0.75, 0.42105263157894735, 0.5833333333333334]","[16, 14, 12, 16, 8, 19, 12]",0.9375,0.7857142857142857,0.5833333333333334,0.5625,0.75,0.42105263157894735,0.5833333333333334
oral_diseases,A5,w2,1,conflict_excluded,97,6,6,0,0,0.6604905119942713,0.5956940840258034,"[0.9375, 0.7857142857142857, 0.5833333333333334, 0.5625, 0.75, 0.42105263157894735, 0.5833333333333334]","[16, 14, 12, 16, 8, 19, 12]",0.9375,0.7857142857142857,0.5833333333333334,0.5625,0.75,0.42105263157894735,0.5833333333333334
oral_diseases,A5,w2,1,leaked_only,6,97,6,0,0,1.0,1.0,"[null, 1.0, null, 1.0, 1.0, null, null]","[0, 1, 0, 2, 3, 0, 0]",,1.0,,1.0,1.0,,
oral_diseases,A5,w2,2,full,103,0,8,0,0,0.6393265360370624,0.5891388590745955,"[0.8125, 0.8666666666666667, 0.75, 0.6111111111111112, 0.2727272727272727, 0.5789473684210527, 0.5833333333333334]","[16, 15, 12, 18, 11, 19, 12]",0.8125,0.8666666666666667,0.75,0.6111111111111112,0.2727272727272727,0.5789473684210527,0.5833333333333334
oral_diseases,A5,w2,2,leakfree,95,8,8,0,0,0.6030812324929972,0.5532390131515504,"[0.8, 0.8333333333333334, 0.75, 0.5882352941176471, 0.1111111111111111, 0.5555555555555556, 0.5833333333333334]","[15, 12, 12, 17, 9, 18, 12]",0.8,0.8333333333333334,0.75,0.5882352941176471,0.1111111111111111,0.5555555555555556,0.5833333333333334
oral_diseases,A5,w2,2,conflict_excluded,95,8,8,0,0,0.6030812324929972,0.5532390131515504,"[0.8, 0.8333333333333334, 0.75, 0.5882352941176471, 0.1111111111111111, 0.5555555555555556, 0.5833333333333334]","[15, 12, 12, 17, 9, 18, 12]",0.8,0.8333333333333334,0.75,0.5882352941176471,0.1111111111111111,0.5555555555555556,0.5833333333333334
oral_diseases,A5,w2,2,leaked_only,8,95,8,0,0,1.0,1.0,"[1.0, 1.0, null, 1.0, 1.0, 1.0, null]","[1, 3, 0, 1, 2, 1, 0]",1.0,1.0,,1.0,1.0,1.0,
oral_diseases,A5,w2,3,full,103,0,3,0,0,0.7134088134088135,0.6707317878569008,"[0.8666666666666667, 0.9333333333333333, 0.5384615384615384, 0.6111111111111112, 0.45454545454545453, 0.6666666666666666, 0.9230769230769231]","[15, 15, 13, 18, 11, 18, 13]",0.8666666666666667,0.9333333333333333,0.5384615384615384,0.6111111111111112,0.45454545454545453,0.6666666666666666,0.9230769230769231
oral_diseases,A5,w2,3,leakfree,100,3,3,0,0,0.7009880875427094,0.6605918194144734,"[0.8571428571428571, 0.9333333333333333, 0.5384615384615384, 0.5882352941176471, 0.4, 0.6666666666666666, 0.9230769230769231]","[14, 15, 13, 17, 10, 18, 13]",0.8571428571428571,0.9333333333333333,0.5384615384615384,0.5882352941176471,0.4,0.6666666666666666,0.9230769230769231
oral_diseases,A5,w2,3,conflict_excluded,100,3,3,0,0,0.7009880875427094,0.6605918194144734,"[0.8571428571428571, 0.9333333333333333, 0.5384615384615384, 0.5882352941176471, 0.4, 0.6666666666666666, 0.9230769230769231]","[14, 15, 13, 17, 10, 18, 13]",0.8571428571428571,0.9333333333333333,0.5384615384615384,0.5882352941176471,0.4,0.6666666666666666,0.9230769230769231
oral_diseases,A5,w2,3,leaked_only,3,100,3,0,0,1.0,1.0,"[1.0, null, null, 1.0, 1.0, null, null]","[1, 0, 0, 1, 1, 0, 0]",1.0,,,1.0,1.0,,
oral_diseases,A5,w2,4,full,103,0,3,0,0,0.6990055266371057,0.6498067785995817,"[0.625, 0.9333333333333333, 0.75, 0.5555555555555556, 0.6, 0.7368421052631579, 0.6923076923076923]","[16, 15, 12, 18, 10, 19, 13]",0.625,0.9333333333333333,0.75,0.5555555555555556,0.6,0.7368421052631579,0.6923076923076923
oral_diseases,A5,w2,4,leakfree,100,3,3,0,0,0.6868329383035265,0.639403138246802,"[0.625, 0.9333333333333333, 0.75, 0.5294117647058824, 0.5555555555555556, 0.7222222222222222, 0.6923076923076923]","[16, 15, 12, 17, 9, 18, 13]",0.625,0.9333333333333333,0.75,0.5294117647058824,0.5555555555555556,0.7222222222222222,0.6923076923076923
oral_diseases,A5,w2,4,conflict_excluded,100,3,3,0,0,0.6868329383035265,0.639403138246802,"[0.625, 0.9333333333333333, 0.75, 0.5294117647058824, 0.5555555555555556, 0.7222222222222222, 0.6923076923076923]","[16, 15, 12, 17, 9, 18, 13]",0.625,0.9333333333333333,0.75,0.5294117647058824,0.5555555555555556,0.7222222222222222,0.6923076923076923
oral_diseases,A5,w2,4,leaked_only,3,100,3,0,0,1.0,1.0,"[null, null, null, 1.0, 1.0, 1.0, null]","[0, 0, 0, 1, 1, 1, 0]",,,,1.0,1.0,1.0,
oral_diseases,A5,w2,5,full,104,0,7,0,0,0.7568630200209148,0.7184108362886814,"[1.0, 1.0, 0.6666666666666666, 0.5555555555555556, 0.5454545454545454, 0.6842105263157895, 0.8461538461538461]","[16, 15, 12, 18, 11, 19, 13]",1.0,1.0,0.6666666666666666,0.5555555555555556,0.5454545454545454,0.6842105263157895,0.8461538461538461
oral_diseases,A5,w2,5,leakfree,97,7,7,0,0,0.7344964976543923,0.6975118340542391,"[1.0, 1.0, 0.6666666666666666, 0.5, 0.4444444444444444, 0.6842105263157895, 0.8461538461538461]","[15, 13, 12, 16, 9, 19, 13]",1.0,1.0,0.6666666666666666,0.5,0.4444444444444444,0.6842105263157895,0.8461538461538461
oral_diseases,A5,w2,5,conflict_excluded,97,7,7,0,0,0.7344964976543923,0.6975118340542391,"[1.0, 1.0, 0.6666666666666666, 0.5, 0.4444444444444444, 0.6842105263157895, 0.8461538461538461]","[15, 13, 12, 16, 9, 19, 13]",1.0,1.0,0.6666666666666666,0.5,0.4444444444444444,0.6842105263157895,0.8461538461538461
oral_diseases,A5,w2,5,leaked_only,7,97,7,0,0,1.0,1.0,"[1.0, 1.0, null, 1.0, 1.0, null, null]","[1, 2, 0, 2, 2, 0, 0]",1.0,1.0,,1.0,1.0,,
oral_diseases,A5,w2,6,full,103,0,4,0,0,0.7229275841117947,0.6940639077443581,"[0.9375, 0.9333333333333333, 0.6666666666666666, 0.7777777777777778, 0.36363636363636365, 0.631578947368421, 0.75]","[16, 15, 12, 18, 11, 19, 12]",0.9375,0.9333333333333333,0.6666666666666666,0.7777777777777778,0.36363636363636365,0.631578947368421,0.75
oral_diseases,A5,w2,6,leakfree,99,4,4,0,0,0.7001778781688114,0.6809108613528169,"[0.9375, 0.9285714285714286, 0.6666666666666666, 0.7647058823529411, 0.2222222222222222, 0.631578947368421, 0.75]","[16, 14, 12, 17, 9, 19, 12]",0.9375,0.9285714285714286,0.6666666666666666,0.7647058823529411,0.2222222222222222,0.631578947368421,0.75
oral_diseases,A5,w2,6,conflict_excluded,99,4,4,0,0,0.7001778781688114,0.6809108613528169,"[0.9375, 0.9285714285714286, 0.6666666666666666, 0.7647058823529411, 0.2222222222222222, 0.631578947368421, 0.75]","[16, 14, 12, 17, 9, 19, 12]",0.9375,0.9285714285714286,0.6666666666666666,0.7647058823529411,0.2222222222222222,0.631578947368421,0.75
oral_diseases,A5,w2,6,leaked_only,4,99,4,0,0,1.0,1.0,"[null, 1.0, null, 1.0, 1.0, null, null]","[0, 1, 0, 1, 2, 0, 0]",,1.0,,1.0,1.0,,
oral_diseases,A5,w2,7,full,103,0,5,0,0,0.7048568390673653,0.6601495498850738,"[0.75, 0.9333333333333333, 0.5833333333333334, 0.7777777777777778, 0.7272727272727273, 0.5789473684210527, 0.5833333333333334]","[16, 15, 12, 18, 11, 19, 12]",0.75,0.9333333333333333,0.5833333333333334,0.7777777777777778,0.7272727272727273,0.5789473684210527,0.5833333333333334
oral_diseases,A5,w2,7,leakfree,98,5,5,0,0,0.6903094571161797,0.6430454753438916,"[0.75, 0.9285714285714286, 0.5833333333333334, 0.7647058823529411, 0.6666666666666666, 0.5555555555555556, 0.5833333333333334]","[16, 14, 12, 17, 9, 18, 12]",0.75,0.9285714285714286,0.5833333333333334,0.7647058823529411,0.6666666666666666,0.5555555555555556,0.5833333333333334
oral_diseases,A5,w2,7,conflict_excluded,98,5,5,0,0,0.6903094571161797,0.6430454753438916,"[0.75, 0.9285714285714286, 0.5833333333333334, 0.7647058823529411, 0.6666666666666666, 0.5555555555555556, 0.5833333333333334]","[16, 14, 12, 17, 9, 18, 12]",0.75,0.9285714285714286,0.5833333333333334,0.7647058823529411,0.6666666666666666,0.5555555555555556,0.5833333333333334
oral_diseases,A5,w2,7,leaked_only,5,98,5,0,0,1.0,1.0,"[null, 1.0, null, 1.0, 1.0, 1.0, null]","[0, 1, 0, 1, 2, 1, 0]",,1.0,,1.0,1.0,1.0,
oral_diseases,A5,w2,8,full,103,0,9,0,0,0.6894882894882893,0.636435997367455,"[0.8, 1.0, 0.46153846153846156, 0.6666666666666666, 0.7272727272727273, 0.5555555555555556, 0.6153846153846154]","[15, 15, 13, 18, 11, 18, 13]",0.8,1.0,0.46153846153846156,0.6666666666666666,0.7272727272727273,0.5555555555555556,0.6153846153846154
oral_diseases,A5,w2,8,leakfree,94,9,9,0,0,0.6663011358389509,0.6005087979260367,"[0.7857142857142857, 1.0, 0.46153846153846156, 0.6470588235294118, 0.625, 0.5294117647058824, 0.6153846153846154]","[14, 12, 13, 17, 8, 17, 13]",0.7857142857142857,1.0,0.46153846153846156,0.6470588235294118,0.625,0.5294117647058824,0.6153846153846154
oral_diseases,A5,w2,8,conflict_excluded,94,9,9,0,0,0.6663011358389509,0.6005087979260367,"[0.7857142857142857, 1.0, 0.46153846153846156, 0.6470588235294118, 0.625, 0.5294117647058824, 0.6153846153846154]","[14, 12, 13, 17, 8, 17, 13]",0.7857142857142857,1.0,0.46153846153846156,0.6470588235294118,0.625,0.5294117647058824,0.6153846153846154
oral_diseases,A5,w2,8,leaked_only,9,94,9,0,0,1.0,1.0,"[1.0, 1.0, null, 1.0, 1.0, 1.0, null]","[1, 3, 0, 1, 3, 1, 0]",1.0,1.0,,1.0,1.0,1.0,
oral_diseases,A5,w2,9,full,103,0,5,0,0,0.6989500996079945,0.6589870724568174,"[0.6875, 0.9333333333333333, 0.75, 0.7222222222222222, 0.5, 0.6842105263157895, 0.6153846153846154]","[16, 15, 12, 18, 10, 19, 13]",0.6875,0.9333333333333333,0.75,0.7222222222222222,0.5,0.6842105263157895,0.6153846153846154
oral_diseases,A5,w2,9,leakfree,98,5,5,0,0,0.6653233155610422,0.6398010214524489,"[0.6875, 0.9285714285714286, 0.75, 0.7058823529411765, 0.2857142857142857, 0.6842105263157895, 0.6153846153846154]","[16, 14, 12, 17, 7, 19, 13]",0.6875,0.9285714285714286,0.75,0.7058823529411765,0.2857142857142857,0.6842105263157895,0.6153846153846154
oral_diseases,A5,w2,9,conflict_excluded,98,5,5,0,0,0.6653233155610422,0.6398010214524489,"[0.6875, 0.9285714285714286, 0.75, 0.7058823529411765, 0.2857142857142857, 0.6842105263157895, 0.6153846153846154]","[16, 14, 12, 17, 7, 19, 13]",0.6875,0.9285714285714286,0.75,0.7058823529411765,0.2857142857142857,0.6842105263157895,0.6153846153846154
oral_diseases,A5,w2,9,leaked_only,5,98,5,0,0,1.0,1.0,"[null, 1.0, null, 1.0, 1.0, null, null]","[0, 1, 0, 1, 3, 0, 0]",,1.0,,1.0,1.0,,
oral_diseases,A5,w2,10,full,104,0,5,0,0,0.7666226317542106,0.7198958728784453,"[0.8125, 1.0, 0.6666666666666666, 0.5, 0.7272727272727273, 0.7368421052631579, 0.9230769230769231]","[16, 15, 12, 18, 11, 19, 13]",0.8125,1.0,0.6666666666666666,0.5,0.7272727272727273,0.7368421052631579,0.9230769230769231
oral_diseases,A5,w2,10,leakfree,99,5,5,0,0,0.75465057817999,0.705959809594394,"[0.8, 1.0, 0.6666666666666666, 0.47058823529411764, 0.7, 0.7222222222222222, 0.9230769230769231]","[15, 14, 12, 17, 10, 18, 13]",0.8,1.0,0.6666666666666666,0.47058823529411764,0.7,0.7222222222222222,0.9230769230769231
oral_diseases,A5,w2,10,conflict_excluded,99,5,5,0,0,0.75465057817999,0.705959809594394,"[0.8, 1.0, 0.6666666666666666, 0.47058823529411764, 0.7, 0.7222222222222222, 0.9230769230769231]","[15, 14, 12, 17, 10, 18, 13]",0.8,1.0,0.6666666666666666,0.47058823529411764,0.7,0.7222222222222222,0.9230769230769231
oral_diseases,A5,w2,10,leaked_only,5,99,5,0,0,1.0,1.0,"[1.0, 1.0, null, 1.0, 1.0, 1.0, null]","[1, 1, 0, 1, 1, 1, 0]",1.0,1.0,,1.0,1.0,1.0,
oral_diseases,A5,w2,11,full,103,0,5,0,0,0.6826944254575834,0.6381516172036775,"[0.9375, 0.9333333333333333, 0.75, 0.7222222222222222, 0.5454545454545454, 0.47368421052631576, 0.4166666666666667]","[16, 15, 12, 18, 11, 19, 12]",0.9375,0.9333333333333333,0.75,0.7222222222222222,0.5454545454545454,0.47368421052631576,0.4166666666666667
oral_diseases,A5,w2,11,leakfree,98,5,5,0,0,0.662623821458408,0.6196194307629334,"[0.9375, 0.9285714285714286, 0.75, 0.6875, 0.4444444444444444, 0.47368421052631576, 0.4166666666666667]","[16, 14, 12, 16, 9, 19, 12]",0.9375,0.9285714285714286,0.75,0.6875,0.4444444444444444,0.47368421052631576,0.4166666666666667
oral_diseases,A5,w2,11,conflict_excluded,98,5,5,0,0,0.662623821458408,0.6196194307629334,"[0.9375, 0.9285714285714286, 0.75, 0.6875, 0.4444444444444444, 0.47368421052631576, 0.4166666666666667]","[16, 14, 12, 16, 9, 19, 12]",0.9375,0.9285714285714286,0.75,0.6875,0.4444444444444444,0.47368421052631576,0.4166666666666667
oral_diseases,A5,w2,11,leaked_only,5,98,5,0,0,1.0,1.0,"[null, 1.0, null, 1.0, 1.0, null, null]","[0, 1, 0, 2, 2, 0, 0]",,1.0,,1.0,1.0,,
oral_diseases,A5,w2,12,full,103,0,3,0,0,0.7204687856003645,0.6725459412691386,"[0.8125, 0.9333333333333333, 0.6666666666666666, 0.5, 0.7272727272727273, 0.7368421052631579, 0.6666666666666666]","[16, 15, 12, 18, 11, 19, 12]",0.8125,0.9333333333333333,0.6666666666666666,0.5,0.7272727272727273,0.7368421052631579,0.6666666666666666
oral_diseases,A5,w2,12,leakfree,100,3,3,0,0,0.7141066953097027,0.6624208444724508,"[0.8, 0.9285714285714286, 0.6666666666666666, 0.5, 0.7, 0.7368421052631579, 0.6666666666666666]","[15, 14, 12, 18, 10, 19, 12]",0.8,0.9285714285714286,0.6666666666666666,0.5,0.7,0.7368421052631579,0.6666666666666666
oral_diseases,A5,w2,12,conflict_excluded,100,3,3,0,0,0.7141066953097027,0.6624208444724508,"[0.8, 0.9285714285714286, 0.6666666666666666, 0.5, 0.7, 0.7368421052631579, 0.6666666666666666]","[15, 14, 12, 18, 10, 19, 12]",0.8,0.9285714285714286,0.6666666666666666,0.5,0.7,0.7368421052631579,0.6666666666666666
oral_diseases,A5,w2,12,leaked_only,3,100,3,0,0,1.0,1.0,"[1.0, 1.0, null, null, 1.0, null, null]","[1, 1, 0, 0, 1, 0, 0]",1.0,1.0,,,1.0,,
oral_diseases,A5,w2,13,full,103,0,6,0,0,0.6897213897213899,0.6480596036970003,"[0.7333333333333333, 0.8666666666666667, 0.7692307692307693, 0.7222222222222222, 0.45454545454545453, 0.6666666666666666, 0.6153846153846154]","[15, 15, 13, 18, 11, 18, 13]",0.7333333333333333,0.8666666666666667,0.7692307692307693,0.7222222222222222,0.45454545454545453,0.6666666666666666,0.6153846153846154
oral_diseases,A5,w2,13,leakfree,97,6,6,0,0,0.6540046787945949,0.6254632842175218,"[0.7333333333333333, 0.8571428571428571, 0.7692307692307693, 0.7058823529411765, 0.25, 0.6470588235294118, 0.6153846153846154]","[15, 14, 13, 17, 8, 17, 13]",0.7333333333333333,0.8571428571428571,0.7692307692307693,0.7058823529411765,0.25,0.6470588235294118,0.6153846153846154
oral_diseases,A5,w2,13,conflict_excluded,97,6,6,0,0,0.6540046787945949,0.6254632842175218,"[0.7333333333333333, 0.8571428571428571, 0.7692307692307693, 0.7058823529411765, 0.25, 0.6470588235294118, 0.6153846153846154]","[15, 14, 13, 17, 8, 17, 13]",0.7333333333333333,0.8571428571428571,0.7692307692307693,0.7058823529411765,0.25,0.6470588235294118,0.6153846153846154
oral_diseases,A5,w2,13,leaked_only,6,97,6,0,0,1.0,1.0,"[null, 1.0, null, 1.0, 1.0, 1.0, null]","[0, 1, 0, 1, 3, 1, 0]",,1.0,,1.0,1.0,1.0,
oral_diseases,A5,w2,14,full,103,0,3,0,0,0.7738866396761133,0.70939890993066,"[0.75, 1.0, 0.8333333333333334, 0.6666666666666666, 0.9, 0.42105263157894735, 0.8461538461538461]","[16, 15, 12, 18, 10, 19, 13]",0.75,1.0,0.8333333333333334,0.6666666666666666,0.9,0.42105263157894735,0.8461538461538461
oral_diseases,A5,w2,14,leakfree,100,3,3,0,0,0.7677641906965215,0.6998950486053013,"[0.75, 1.0, 0.8333333333333334, 0.6666666666666666, 0.8571428571428571, 0.42105263157894735, 0.8461538461538461]","[16, 15, 12, 18, 7, 19, 13]",0.75,1.0,0.8333333333333334,0.6666666666666666,0.8571428571428571,0.42105263157894735,0.8461538461538461
oral_diseases,A5,w2,14,conflict_excluded,100,3,3,0,0,0.7677641906965215,0.6998950486053013,"[0.75, 1.0, 0.8333333333333334, 0.6666666666666666, 0.8571428571428571, 0.42105263157894735, 0.8461538461538461]","[16, 15, 12, 18, 7, 19, 13]",0.75,1.0,0.8333333333333334,0.6666666666666666,0.8571428571428571,0.42105263157894735,0.8461538461538461
oral_diseases,A5,w2,14,leaked_only,3,100,3,0,0,1.0,0.0,"[null, null, null, null, 1.0, null, null]","[0, 0, 0, 0, 3, 0, 0]",,,,,1.0,,
oral_diseases,A5s,w2,0,full,104,0,4,0,0,0.6248464985307091,0.5738193277806205,"[0.75, 0.8666666666666667, 0.4166666666666667, 0.6111111111111112, 0.6363636363636364, 0.631578947368421, 0.46153846153846156]","[16, 15, 12, 18, 11, 19, 13]",0.75,0.8666666666666667,0.4166666666666667,0.6111111111111112,0.6363636363636364,0.631578947368421,0.46153846153846156
oral_diseases,A5s,w2,0,leakfree,100,4,4,0,0,0.6134533165492918,0.5565060467258086,"[0.75, 0.8461538461538461, 0.4166666666666667, 0.5882352941176471, 0.6, 0.631578947368421, 0.46153846153846156]","[16, 13, 12, 17, 10, 19, 13]",0.75,0.8461538461538461,0.4166666666666667,0.5882352941176471,0.6,0.631578947368421,0.46153846153846156
oral_diseases,A5s,w2,0,conflict_excluded,100,4,4,0,0,0.6134533165492918,0.5565060467258086,"[0.75, 0.8461538461538461, 0.4166666666666667, 0.5882352941176471, 0.6, 0.631578947368421, 0.46153846153846156]","[16, 13, 12, 17, 10, 19, 13]",0.75,0.8461538461538461,0.4166666666666667,0.5882352941176471,0.6,0.631578947368421,0.46153846153846156
oral_diseases,A5s,w2,0,leaked_only,4,100,4,0,0,1.0,1.0,"[null, 1.0, null, 1.0, 1.0, null, null]","[0, 2, 0, 1, 1, 0, 0]",,1.0,,1.0,1.0,,
oral_diseases,A5s,w2,1,full,103,0,6,0,0,0.7758221310852891,0.7206400741347726,"[1.0, 1.0, 0.6666666666666666, 0.5555555555555556, 0.8181818181818182, 0.47368421052631576, 0.9166666666666666]","[16, 15, 12, 18, 11, 19, 12]",1.0,1.0,0.6666666666666666,0.5555555555555556,0.8181818181818182,0.47368421052631576,0.9166666666666666
oral_diseases,A5s,w2,1,leakfree,97,6,6,0,0,0.7581453634085212,0.7030218543230052,"[1.0, 1.0, 0.6666666666666666, 0.5, 0.75, 0.47368421052631576, 0.9166666666666666]","[16, 14, 12, 16, 8, 19, 12]",1.0,1.0,0.6666666666666666,0.5,0.75,0.47368421052631576,0.9166666666666666
oral_diseases,A5s,w2,1,conflict_excluded,97,6,6,0,0,0.7581453634085212,0.7030218543230052,"[1.0, 1.0, 0.6666666666666666, 0.5, 0.75, 0.47368421052631576, 0.9166666666666666]","[16, 14, 12, 16, 8, 19, 12]",1.0,1.0,0.6666666666666666,0.5,0.75,0.47368421052631576,0.9166666666666666
oral_diseases,A5s,w2,1,leaked_only,6,97,6,0,0,1.0,1.0,"[null, 1.0, null, 1.0, 1.0, null, null]","[0, 1, 0, 2, 3, 0, 0]",,1.0,,1.0,1.0,,
oral_diseases,A5s,w2,2,full,103,0,8,0,0,0.6986310473152579,0.6585142056880589,"[0.875, 1.0, 0.75, 0.6111111111111112, 0.2727272727272727, 0.631578947368421, 0.75]","[16, 15, 12, 18, 11, 19, 12]",0.875,1.0,0.75,0.6111111111111112,0.2727272727272727,0.631578947368421,0.75
oral_diseases,A5s,w2,2,leakfree,95,8,8,0,0,0.6681605975723623,0.6289834126438626,"[0.8666666666666667, 1.0, 0.75, 0.5882352941176471, 0.1111111111111111, 0.6111111111111112, 0.75]","[15, 12, 12, 17, 9, 18, 12]",0.8666666666666667,1.0,0.75,0.5882352941176471,0.1111111111111111,0.6111111111111112,0.75
oral_diseases,A5s,w2,2,conflict_excluded,95,8,8,0,0,0.6681605975723623,0.6289834126438626,"[0.8666666666666667, 1.0, 0.75, 0.5882352941176471, 0.1111111111111111, 0.6111111111111112, 0.75]","[15, 12, 12, 17, 9, 18, 12]",0.8666666666666667,1.0,0.75,0.5882352941176471,0.1111111111111111,0.6111111111111112,0.75
oral_diseases,A5s,w2,2,leaked_only,8,95,8,0,0,1.0,1.0,"[1.0, 1.0, null, 1.0, 1.0, 1.0, null]","[1, 3, 0, 1, 2, 1, 0]",1.0,1.0,,1.0,1.0,1.0,
oral_diseases,A5s,w2,3,full,103,0,3,0,0,0.7503718503718504,0.7052259461892006,"[0.8666666666666667, 0.9333333333333333, 0.6153846153846154, 0.6666666666666666, 0.6363636363636364, 0.6111111111111112, 0.9230769230769231]","[15, 15, 13, 18, 11, 18, 13]",0.8666666666666667,0.9333333333333333,0.6153846153846154,0.6666666666666666,0.6363636363636364,0.6111111111111112,0.9230769230769231
oral_diseases,A5s,w2,3,leakfree,100,3,3,0,0,0.7410153805111789,0.6962233360682264,"[0.8571428571428571, 0.9333333333333333, 0.6153846153846154, 0.6470588235294118, 0.6, 0.6111111111111112, 0.9230769230769231]","[14, 15, 13, 17, 10, 18, 13]",0.8571428571428571,0.9333333333333333,0.6153846153846154,0.6470588235294118,0.6,0.6111111111111112,0.9230769230769231
oral_diseases,A5s,w2,3,conflict_excluded,100,3,3,0,0,0.7410153805111789,0.6962233360682264,"[0.8571428571428571, 0.9333333333333333, 0.6153846153846154, 0.6470588235294118, 0.6, 0.6111111111111112, 0.9230769230769231]","[14, 15, 13, 17, 10, 18, 13]",0.8571428571428571,0.9333333333333333,0.6153846153846154,0.6470588235294118,0.6,0.6111111111111112,0.9230769230769231
oral_diseases,A5s,w2,3,leaked_only,3,100,3,0,0,1.0,1.0,"[1.0, null, null, 1.0, 1.0, null, null]","[1, 0, 0, 1, 1, 0, 0]",1.0,,,1.0,1.0,,
oral_diseases,A5s,w2,4,full,103,0,3,0,0,0.7520580296896086,0.7060064953447613,"[0.625, 1.0, 0.6666666666666666, 0.6666666666666666, 0.8, 0.7368421052631579, 0.7692307692307693]","[16, 15, 12, 18, 10, 19, 13]",0.625,1.0,0.6666666666666666,0.6666666666666666,0.8,0.7368421052631579,0.7692307692307693
oral_diseases,A5s,w2,4,leakfree,100,3,3,0,0,0.7439937513466924,0.6973615146355088,"[0.625, 1.0, 0.6666666666666666, 0.6470588235294118, 0.7777777777777778, 0.7222222222222222, 0.7692307692307693]","[16, 15, 12, 17, 9, 18, 13]",0.625,1.0,0.6666666666666666,0.6470588235294118,0.7777777777777778,0.7222222222222222,0.7692307692307693
oral_diseases,A5s,w2,4,conflict_excluded,100,3,3,0,0,0.7439937513466924,0.6973615146355088,"[0.625, 1.0, 0.6666666666666666, 0.6470588235294118, 0.7777777777777778, 0.7222222222222222, 0.7692307692307693]","[16, 15, 12, 17, 9, 18, 13]",0.625,1.0,0.6666666666666666,0.6470588235294118,0.7777777777777778,0.7222222222222222,0.7692307692307693
oral_diseases,A5s,w2,4,leaked_only,3,100,3,0,0,1.0,1.0,"[null, null, null, 1.0, 1.0, 1.0, null]","[0, 0, 0, 1, 1, 1, 0]",,,,1.0,1.0,1.0,
oral_diseases,A5s,w2,5,full,104,0,7,0,0,0.7525672426988216,0.7080577984865171,"[0.9375, 1.0, 0.6666666666666666, 0.4444444444444444, 0.6363636363636364, 0.7368421052631579, 0.8461538461538461]","[16, 15, 12, 18, 11, 19, 13]",0.9375,1.0,0.6666666666666666,0.4444444444444444,0.6363636363636364,0.7368421052631579,0.8461538461538461
oral_diseases,A5s,w2,5,leakfree,97,7,7,0,0,0.7305073581389371,0.6866810760296587,"[0.9333333333333333, 1.0, 0.6666666666666666, 0.375, 0.5555555555555556, 0.7368421052631579, 0.8461538461538461]","[15, 13, 12, 16, 9, 19, 13]",0.9333333333333333,1.0,0.6666666666666666,0.375,0.5555555555555556,0.7368421052631579,0.8461538461538461
oral_diseases,A5s,w2,5,conflict_excluded,97,7,7,0,0,0.7305073581389371,0.6866810760296587,"[0.9333333333333333, 1.0, 0.6666666666666666, 0.375, 0.5555555555555556, 0.7368421052631579, 0.8461538461538461]","[15, 13, 12, 16, 9, 19, 13]",0.9333333333333333,1.0,0.6666666666666666,0.375,0.5555555555555556,0.7368421052631579,0.8461538461538461
