dataset,family,frontier_base,axis,recall_level,n_folds_valid,n_folds,bacc_mean,bacc_ci_lo,bacc_ci_hi,bacc_min,bacc_max,exploratory
oral_diseases,panderm,A0,union,0.91,15,15,0.6034523420049738,0.4999642025772032,0.7069404814327443,0.45987345987345984,0.7251041356304514,탐색적/exploratory
oral_diseases,panderm,A0,union,0.92,15,15,0.6034523420049738,0.4999642025772032,0.7069404814327443,0.45987345987345984,0.7251041356304514,탐색적/exploratory
oral_diseases,panderm,A0,union,0.93,15,15,0.6034523420049738,0.4999642025772032,0.7069404814327443,0.45987345987345984,0.7251041356304514,탐색적/exploratory
oral_diseases,panderm,A0,union,0.94,15,15,0.6034523420049738,0.4999642025772032,0.7069404814327443,0.45987345987345984,0.7251041356304514,탐색적/exploratory
oral_diseases,panderm,A0,union,0.95,15,15,0.5136077811077812,0.4435867643347422,0.5836287978808201,0.4319444444444444,0.6248126873126872,탐색적/exploratory
oral_diseases,panderm,A0,union,0.96,15,15,0.5136077811077812,0.4435867643347422,0.5836287978808201,0.4319444444444444,0.6248126873126872,탐색적/exploratory
oral_diseases,panderm,A0,union,0.97,15,15,0.5136077811077812,0.4435867643347422,0.5836287978808201,0.4319444444444444,0.6248126873126872,탐색적/exploratory
oral_diseases,panderm,A0,union,0.98,15,15,0.5136077811077812,0.4435867643347422,0.5836287978808201,0.4319444444444444,0.6248126873126872,탐색적/exploratory
oral_diseases,panderm,A0,union,0.99,15,15,0.5136077811077812,0.4435867643347422,0.5836287978808201,0.4319444444444444,0.6248126873126872,탐색적/exploratory
oral_diseases,panderm,A0,union,1.0,15,15,0.5136077811077812,0.4435867643347422,0.5836287978808201,0.4319444444444444,0.6248126873126872,탐색적/exploratory
oral_diseases,dinov2,A0d,tau,0.0,15,15,0.7098225410067515,0.6741367280806727,0.7455083539328302,0.6663372446267184,0.7739986621565569,탐색적/exploratory
