axis,param,bacc,recall_target,fold,frontier_base,family,pareto_union,marked_tau,dataset,exploratory
tau,0.1,0.7454878454878455,0.6666666666666666,3,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,0.15,0.7454878454878455,0.6666666666666666,3,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,0.2,0.7454878454878455,0.6666666666666666,3,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,0.25,0.7454878454878455,0.6666666666666666,3,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,0.3,0.7454878454878455,0.6666666666666666,3,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,0.35,0.7454878454878455,0.6666666666666666,3,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,0.4,0.7454878454878455,0.6666666666666666,3,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,0.45,0.7454878454878455,0.6666666666666666,3,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,0.5,0.7454878454878455,0.6666666666666666,3,A0,panderm,False,True,oral_diseases,탐색적/exploratory
tau,0.55,0.7454878454878455,0.6666666666666666,3,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,0.6,0.7454878454878455,0.6666666666666666,3,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,0.65,0.7454878454878455,0.6666666666666666,3,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,0.7,0.7454878454878455,0.6666666666666666,3,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,0.75,0.7454878454878455,0.6666666666666666,3,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,0.8,0.7454878454878455,0.6666666666666666,3,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,0.85,0.7454878454878455,0.6666666666666666,3,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,0.9,0.7454878454878455,0.6666666666666666,3,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,0.95,0.7454878454878455,0.6666666666666666,3,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,1.0,0.7454878454878455,0.6666666666666666,3,A0,panderm,False,True,oral_diseases,탐색적/exploratory
tau,1.05,0.7454878454878455,0.6666666666666666,3,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,1.1,0.7454878454878455,0.6666666666666666,3,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,1.15,0.7584748584748586,0.6666666666666666,3,A0,panderm,True,False,oral_diseases,탐색적/exploratory
tau,1.2,0.7584748584748586,0.6666666666666666,3,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,1.25,0.7584748584748586,0.6666666666666666,3,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,1.3,0.7584748584748586,0.6666666666666666,3,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,1.35,0.7584748584748586,0.6666666666666666,3,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,1.4,0.7584748584748586,0.6666666666666666,3,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,1.45,0.7584748584748586,0.6666666666666666,3,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,1.5,0.7584748584748586,0.6666666666666666,3,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,1.55,0.7584748584748586,0.6666666666666666,3,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,1.6,0.7584748584748586,0.6666666666666666,3,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,1.65,0.7584748584748586,0.6666666666666666,3,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,1.7,0.7584748584748586,0.6666666666666666,3,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,1.75,0.7584748584748586,0.6666666666666666,3,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,1.8,0.7584748584748586,0.6666666666666666,3,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,1.85,0.7584748584748586,0.6666666666666666,3,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,1.9,0.7584748584748586,0.6666666666666666,3,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,1.95,0.7584748584748586,0.6666666666666666,3,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,2.0,0.7584748584748586,0.6666666666666666,3,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,2.05,0.7584748584748586,0.6666666666666666,3,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,2.1,0.7584748584748586,0.6666666666666666,3,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,2.15,0.7584748584748586,0.6666666666666666,3,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,2.2,0.7584748584748586,0.6666666666666666,3,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,2.25,0.7584748584748586,0.6666666666666666,3,A0,panderm,False,False,oral_diseases,탐색적/exploratory
tau,2.3,0.7584748584748586,0.6666666666666666,3,A0,panderm,False,False,oral_diseases,탐색적/exploratory
