dataset,arm,scaling,metric,n_repeats,mean,lo,hi,range,exploratory
oral_diseases,A2d,temp,n_classes,3,7.0,7.0,7.0,0.0,탐색적/exploratory
oral_diseases,A2d,temp,argmax_pred_agree,3,1.0,1.0,1.0,0.0,탐색적/exploratory
oral_diseases,A2d,temp,ece_top_ew,3,0.058167468285581614,0.045762604717264156,0.07233509470759532,0.026572489990331162,탐색적/exploratory
oral_diseases,A2d,temp,ece_top_em,3,0.0636885487779688,0.05194684508379452,0.08076263283007575,0.028815787746281227,탐색적/exploratory
oral_diseases,A2d,temp,ece_top_db,3,0.05282814395853964,0.029509555227492344,0.09277762030105138,0.06326806507355903,탐색적/exploratory
oral_diseases,A2d,temp,ece_top_rms_em,3,0.08825580392393827,0.07476683751302567,0.11351805023567392,0.038751212722648254,탐색적/exploratory
oral_diseases,A2d,temp,ece_top_bias_corr,3,0.03542765996539862,0.020740429934622537,0.04525728228553332,0.024516852350910785,탐색적/exploratory
oral_diseases,A2d,temp,ece_dep_em,3,0.0636885487779688,0.05194684508379452,0.08076263283007575,0.028815787746281227,탐색적/exploratory
oral_diseases,A2d,temp,cwece_ew,3,0.032315651157329796,0.030710732790393713,0.03338543863020155,0.002674705839807834,탐색적/exploratory
oral_diseases,A2d,temp,cwece_em,3,0.026034454461364816,0.02290678277766886,0.028444276121597684,0.005537493343928824,탐색적/exploratory
oral_diseases,A2d,temp,cwece_db,3,0.008334300712932901,0.0,0.013124734646544567,0.013124734646544567,탐색적/exploratory
oral_diseases,A2d,temp,cwece_rms_em,3,0.03880445250172091,0.03446176472507709,0.0426857375569024,0.008223972831825313,탐색적/exploratory
oral_diseases,A2d,temp,brier_multiclass,3,0.4122213166347408,0.4053855838651487,0.42539361094973804,0.02000802708458932,탐색적/exploratory
oral_diseases,A2d,temp,brier_balanced,3,0.4154085876444511,0.40756614467560304,0.4305839922300467,0.023017847554443638,탐색적/exploratory
oral_diseases,A2d,temp,brier_ovr_mean,3,0.058888759519248685,0.05791222626644982,0.06077051584996258,0.002858289583512759,탐색적/exploratory
oral_diseases,A2d,temp,nll,3,0.8620808389395922,0.8451065862151633,0.8938367327258105,0.04873014651064722,탐색적/exploratory
oral_diseases,A2d,temp,acc,3,0.6996124031007752,0.6957364341085271,0.7054263565891473,0.009689922480620172,탐색적/exploratory
oral_diseases,A2d,temp,bacc,3,0.6953920847921188,0.688506611336292,0.7034101992489985,0.014903587912706517,탐색적/exploratory
oral_diseases,A2d,temp,mean_conf,3,0.6892694625824692,0.6742735341912717,0.7072451749985086,0.03297164080723691,탐색적/exploratory
oral_diseases,A2d,temp,n_bins_eff_em,3,15.0,15.0,15.0,0.0,탐색적/exploratory
oral_diseases,A3,none,n,3,516.0,516.0,516.0,0.0,탐색적/exploratory
oral_diseases,A3,none,n_classes,3,7.0,7.0,7.0,0.0,탐색적/exploratory
oral_diseases,A3,none,argmax_pred_agree,3,1.0,1.0,1.0,0.0,탐색적/exploratory
oral_diseases,A3,none,ece_top_ew,3,0.14856722147586102,0.12696746162414477,0.16623209006339573,0.039264628439250965,탐색적/exploratory
oral_diseases,A3,none,ece_top_em,3,0.15008485255619983,0.13335766170175503,0.16623210484467182,0.03287444314291679,탐색적/exploratory
oral_diseases,A3,none,ece_top_db,3,0.16543268802953237,0.15435407666533904,0.18353906513111254,0.029184988465773498,탐색적/exploratory
oral_diseases,A3,none,ece_top_rms_em,3,0.178807066455259,0.16877683970782892,0.19593545887110664,0.02715861916327772,탐색적/exploratory
oral_diseases,A3,none,ece_top_bias_corr,3,0.01337437842572665,0.0123963937399941,0.014422763042489878,0.0020263693024957785,탐색적/exploratory
oral_diseases,A3,none,ece_dep_em,3,0.15008485255619983,0.13335766170175503,0.16623210484467182,0.03287444314291679,탐색적/exploratory
oral_diseases,A3,none,cwece_ew,3,0.051608191994728776,0.047934579013893704,0.0552911803241817,0.007356601310287994,탐색적/exploratory
oral_diseases,A3,none,cwece_em,3,0.04569988498142428,0.041890140090686215,0.04977910649488171,0.007888966404195494,탐색적/exploratory
oral_diseases,A3,none,cwece_db,3,0.0665553942939081,0.06150597238024568,0.07580793209286817,0.014301959712622485,탐색적/exploratory
oral_diseases,A3,none,cwece_rms_em,3,0.07847830598929788,0.07457373245473413,0.08584692517411283,0.011273192719378697,탐색적/exploratory
oral_diseases,A3,none,brier_multiclass,3,0.41649348471631803,0.39142930371406226,0.4370880160974303,0.04565871238336805,탐색적/exploratory
oral_diseases,A3,none,brier_balanced,3,0.41784699902384387,0.3926626890573231,0.44175078883265556,0.04908809977533246,탐색적/exploratory
oral_diseases,A3,none,brier_ovr_mean,3,0.05949906924518828,0.05591847195915175,0.062441145156775756,0.006522673197624007,탐색적/exploratory
oral_diseases,A3,none,nll,3,1.0973932142025473,0.9876427657254238,1.1533479090834842,0.1657051433580604,탐색적/exploratory
oral_diseases,A3,none,acc,3,0.733204134366925,0.7228682170542635,0.751937984496124,0.029069767441860517,탐색적/exploratory
oral_diseases,A3,none,bacc,3,0.7334024112247302,0.7214568409538294,0.7522108426551265,0.03075400170129705,탐색적/exploratory
oral_diseases,A3,none,mean_conf,3,0.8796789214397794,0.87446547325576,0.889100307117659,0.01463483386189901,탐색적/exploratory
oral_diseases,A3,none,n_bins_eff_em,3,15.0,15.0,15.0,0.0,탐색적/exploratory
oral_diseases,A3,temp,n,3,516.0,516.0,516.0,0.0,탐색적/exploratory
oral_diseases,A3,temp,n_classes,3,7.0,7.0,7.0,0.0,탐색적/exploratory
oral_diseases,A3,temp,argmax_pred_agree,3,1.0,1.0,1.0,0.0,탐색적/exploratory
oral_diseases,A3,temp,ece_top_ew,3,0.0673554858726176,0.05052607340233583,0.07986867190240736,0.02934259850007153,탐색적/exploratory
oral_diseases,A3,temp,ece_top_em,3,0.06878033622389905,0.058541695011526215,0.0814875220194891,0.022945827007962882,탐색적/exploratory
oral_diseases,A3,temp,ece_top_db,3,0.060867606502741534,0.0423975499297146,0.0828047539118886,0.040407203982174004,탐색적/exploratory
oral_diseases,A3,temp,ece_top_rms_em,3,0.09246038481091247,0.08060751691215555,0.10684382895426996,0.026236312042114407,탐색적/exploratory
oral_diseases,A3,temp,ece_top_bias_corr,3,0.03159277830817093,0.024039075042381355,0.03820996698244095,0.014170891940059598,탐색적/exploratory
oral_diseases,A3,temp,ece_dep_em,3,0.06878033622389905,0.058541695011526215,0.0814875220194891,0.022945827007962882,탐색적/exploratory
oral_diseases,A3,temp,cwece_ew,3,0.033659025896873196,0.03149604651855437,0.03703274887202226,0.005536702353467884,탐색적/exploratory
oral_diseases,A3,temp,cwece_em,3,0.031236570820402276,0.029894582561926293,0.0320054503732818,0.002110867811355506,탐색적/exploratory
oral_diseases,A3,temp,cwece_db,3,0.02901005499172456,0.025146611675555236,0.036352381286139816,0.01120576961058458,탐색적/exploratory
oral_diseases,A3,temp,cwece_rms_em,3,0.05151172156582164,0.04925279073103174,0.055603298946233046,0.006350508215201306,탐색적/exploratory
oral_diseases,A3,temp,brier_multiclass,3,0.38989737599659385,0.3758004324620448,0.40119333436768967,0.02539290190564486,탐색적/exploratory
oral_diseases,A3,temp,brier_balanced,3,0.3906684300505088,0.3760046979814238,0.4056904203990958,0.029685722417672034,탐색적/exploratory
oral_diseases,A3,temp,brier_ovr_mean,3,0.055699625142370555,0.0536857760660064,0.05731333348109852,0.003627557415092124,탐색적/exploratory
oral_diseases,A3,temp,nll,3,0.7923401907910321,0.7653972737812451,0.8106636314387387,0.04526635765749354,탐색적/exploratory
oral_diseases,A3,temp,acc,3,0.733204134366925,0.7228682170542635,0.751937984496124,0.029069767441860517,탐색적/exploratory
oral_diseases,A3,temp,bacc,3,0.7334024112247302,0.7214568409538294,0.7522108426551265,0.03075400170129705,탐색적/exploratory
oral_diseases,A3,temp,mean_conf,3,0.6776956220521403,0.6654154466499528,0.6932583414928215,0.027842894842868726,탐색적/exploratory
oral_diseases,A3,temp,n_bins_eff_em,3,15.0,15.0,15.0,0.0,탐색적/exploratory
oral_diseases,A4,none,n,3,516.0,516.0,516.0,0.0,탐색적/exploratory
oral_diseases,A4,none,n_classes,3,7.0,7.0,7.0,0.0,탐색적/exploratory
oral_diseases,A4,none,argmax_pred_agree,3,1.0,1.0,1.0,0.0,탐색적/exploratory
oral_diseases,A4,none,ece_top_ew,3,0.19886627786751618,0.18382467090254817,0.2118393713162459,0.02801470041369772,탐색적/exploratory
oral_diseases,A4,none,ece_top_em,3,0.19669034219521644,0.18382467107051179,0.20815323575749414,0.024328564686982357,탐색적/exploratory
oral_diseases,A4,none,ece_top_db,3,0.24165949612711113,0.21110018538189793,0.2584808460959873,0.04738066071408939,탐색적/exploratory
oral_diseases,A4,none,ece_top_rms_em,3,0.25033492178411776,0.22121631602600023,0.2666093633275056,0.045393047301505396,탐색적/exploratory
oral_diseases,A4,none,ece_top_bias_corr,3,0.008675425657006639,0.007781629095399312,0.0101161306441023,0.0023345015487029885,탐색적/exploratory
oral_diseases,A4,none,ece_dep_em,3,0.19669034219521644,0.18382467107051179,0.20815323575749414,0.024328564686982357,탐색적/exploratory
oral_diseases,A4,none,cwece_ew,3,0.06241204343537434,0.06029514192097214,0.06488896152973436,0.00459381960876222,탐색적/exploratory
oral_diseases,A4,none,cwece_em,3,0.055081348592323935,0.05202041657258839,0.060447750952467245,0.008427334379878852,탐색적/exploratory
oral_diseases,A4,none,cwece_db,3,0.08779801652380244,0.08056202664789645,0.09647352729849008,0.01591150065059363,탐색적/exploratory
oral_diseases,A4,none,cwece_rms_em,3,0.0969776184185757,0.09070460893016126,0.10414744352919922,0.013442834599037959,탐색적/exploratory
oral_diseases,A4,none,brier_multiclass,3,0.4436246639695493,0.4281313158027515,0.4628547755750137,0.03472345977226221,탐색적/exploratory
oral_diseases,A4,none,brier_balanced,3,0.44415963583011103,0.42592360694719245,0.46416382060071903,0.03824021365352659,탐색적/exploratory
oral_diseases,A4,none,brier_ovr_mean,3,0.0633749519956499,0.06116161654325021,0.06612211079643053,0.00496049425318032,탐색적/exploratory
oral_diseases,A4,none,nll,3,1.5106339417484274,1.4334093646166268,1.5936090172226547,0.16019965260602786,탐색적/exploratory
oral_diseases,A4,none,acc,3,0.735142118863049,0.7267441860465116,0.7441860465116279,0.01744186046511631,탐색적/exploratory
oral_diseases,A4,none,bacc,3,0.7347866220568352,0.7292570174789682,0.7435017883633325,0.014244770884364266,탐색적/exploratory
oral_diseases,A4,none,mean_conf,3,0.9318324530136862,0.9280107174141762,0.9348974062184474,0.006886688804271235,탐색적/exploratory
oral_diseases,A4,none,n_bins_eff_em,3,15.0,15.0,15.0,0.0,탐색적/exploratory
oral_diseases,A4,temp,n,3,516.0,516.0,516.0,0.0,탐색적/exploratory
oral_diseases,A4,temp,n_classes,3,7.0,7.0,7.0,0.0,탐색적/exploratory
oral_diseases,A4,temp,argmax_pred_agree,3,1.0,1.0,1.0,0.0,탐색적/exploratory
oral_diseases,A4,temp,ece_top_ew,3,0.04326722537022987,0.028838118811689902,0.05293779991588997,0.024099681104200067,탐색적/exploratory
oral_diseases,A4,temp,ece_top_em,3,0.052918698078694336,0.04598652983371281,0.05816844786775653,0.01218191803404372,탐색적/exploratory
oral_diseases,A4,temp,ece_top_db,3,0.02276118129026748,0.0,0.03457857379483002,0.03457857379483002,탐색적/exploratory
oral_diseases,A4,temp,ece_top_rms_em,3,0.0687846277567478,0.05713161276778634,0.07487601629432686,0.01774440352654052,탐색적/exploratory
oral_diseases,A4,temp,ece_top_bias_corr,3,0.04602344646648032,0.03976768041330017,0.05713161276778634,0.017363932354486168,탐색적/exploratory
oral_diseases,A4,temp,ece_dep_em,3,0.052918698078694336,0.04598652983371281,0.05816844786775653,0.01218191803404372,탐색적/exploratory
oral_diseases,A4,temp,cwece_ew,3,0.03396178425283981,0.03240175028140384,0.0349157072786937,0.0025139569972898596,탐색적/exploratory
oral_diseases,A4,temp,cwece_em,3,0.027618706505424046,0.02347846706506748,0.030697059118415804,0.007218592053348325,탐색적/exploratory
oral_diseases,A4,temp,cwece_db,3,0.016553601198406903,0.010042306657328042,0.025108993370114397,0.015066686712786355,탐색적/exploratory
oral_diseases,A4,temp,cwece_rms_em,3,0.04206793173744617,0.03477625726120742,0.04853963836768125,0.013763381106473828,탐색적/exploratory
oral_diseases,A4,temp,brier_multiclass,3,0.36873195622015675,0.3625310011203074,0.37466178108652753,0.01213077996622014,탐색적/exploratory
oral_diseases,A4,temp,brier_balanced,3,0.36796190062249856,0.3590524997551397,0.3751831397057006,0.01613063995056091,탐색적/exploratory
oral_diseases,A4,temp,brier_ovr_mean,3,0.05267599374573668,0.05179014301718677,0.05352311158378965,0.0017329685666028771,탐색적/exploratory
oral_diseases,A4,temp,nll,3,0.762562371850776,0.7458735418656683,0.7722942610733504,0.026420719207682075,탐색적/exploratory
oral_diseases,A4,temp,acc,3,0.735142118863049,0.7267441860465116,0.7441860465116279,0.01744186046511631,탐색적/exploratory
oral_diseases,A4,temp,bacc,3,0.7347866220568352,0.7292570174789682,0.7435017883633325,0.014244770884364266,탐색적/exploratory
oral_diseases,A4,temp,mean_conf,3,0.7165124091399662,0.7034417842611654,0.7394102640594652,0.03596847979829976,탐색적/exploratory
oral_diseases,A4,temp,n_bins_eff_em,3,15.0,15.0,15.0,0.0,탐색적/exploratory
oral_diseases,A5,none,n,3,516.0,516.0,516.0,0.0,탐색적/exploratory
oral_diseases,A5,none,n_classes,3,7.0,7.0,7.0,0.0,탐색적/exploratory
oral_diseases,A5,none,argmax_pred_agree,3,1.0,1.0,1.0,0.0,탐색적/exploratory
oral_diseases,A5,none,ece_top_ew,3,0.10150434455407294,0.09230599684789093,0.11653750413132918,0.02423150728343826,탐색적/exploratory
oral_diseases,A5,none,ece_top_em,3,0.10040297871248478,0.0897590245247681,0.11726653979671674,0.02750751527194864,탐색적/exploratory
oral_diseases,A5,none,ece_top_db,3,0.09822530874669648,0.08142310930392573,0.12288548218663335,0.04146237288270763,탐색적/exploratory
oral_diseases,A5,none,ece_top_rms_em,3,0.11939041288126127,0.10507965638445023,0.13986512358053968,0.03478546719608945,탐색적/exploratory
oral_diseases,A5,none,ece_top_bias_corr,3,0.021165104134564794,0.016979641393906328,0.023656547080524504,0.006676905686618176,탐색적/exploratory
oral_diseases,A5,none,ece_dep_em,3,0.10040297871248478,0.0897590245247681,0.11726653979671674,0.02750751527194864,탐색적/exploratory
oral_diseases,A5,none,cwece_ew,3,0.044887363371233314,0.04191674593316498,0.046574433388979805,0.004657687455814824,탐색적/exploratory
oral_diseases,A5,none,cwece_em,3,0.03980191336828371,0.0363809337101504,0.04274983126018637,0.0063688975500359665,탐색적/exploratory
oral_diseases,A5,none,cwece_db,3,0.047234101679455305,0.03734904361638248,0.05734736983816755,0.019998326221785073,탐색적/exploratory
oral_diseases,A5,none,cwece_rms_em,3,0.06364118515833855,0.05598520996257473,0.07111505370535917,0.015129843742784442,탐색적/exploratory
oral_diseases,A5,none,brier_multiclass,3,0.41415862677360393,0.39852966069454415,0.43188188406028516,0.03335222336574101,탐색적/exploratory
oral_diseases,A5,none,brier_balanced,3,0.4179944406397496,0.39437659726799296,0.4383621832607298,0.04398558599273683,탐색적/exploratory
oral_diseases,A5,none,brier_ovr_mean,3,0.05916551811051485,0.05693280867064916,0.06169741200861217,0.004764603337963004,탐색적/exploratory
oral_diseases,A5,none,nll,3,0.934043608617683,0.9059780853189963,0.9681475744906484,0.062169489171652104,탐색적/exploratory
oral_diseases,A5,none,acc,3,0.7099483204134366,0.686046511627907,0.7228682170542635,0.036821705426356544,탐색적/exploratory
oral_diseases,A5,none,bacc,3,0.7071567762040063,0.6799203397932214,0.7268832475718466,0.04696290777862522,탐색적/exploratory
oral_diseases,A5,none,mean_conf,3,0.8091306104395599,0.8025840157592363,0.8126272415790315,0.01004322581979522,탐색적/exploratory
oral_diseases,A5,none,n_bins_eff_em,3,15.0,15.0,15.0,0.0,탐색적/exploratory
oral_diseases,A5,temp,n,3,516.0,516.0,516.0,0.0,탐색적/exploratory
oral_diseases,A5,temp,n_classes,3,7.0,7.0,7.0,0.0,탐색적/exploratory
oral_diseases,A5,temp,argmax_pred_agree,3,1.0,1.0,1.0,0.0,탐색적/exploratory
oral_diseases,A5,temp,ece_top_ew,3,0.051514920755162515,0.03327243851231574,0.06133416610218073,0.028061727589864992,탐색적/exploratory
oral_diseases,A5,temp,ece_top_em,3,0.060666079263250745,0.05207818675957452,0.07259108681538617,0.020512900055811654,탐색적/exploratory
oral_diseases,A5,temp,ece_top_db,3,0.040434147452878356,0.02254956241911301,0.06373469854064145,0.041185136121528444,탐색적/exploratory
oral_diseases,A5,temp,ece_top_rms_em,3,0.0802314709319682,0.07165078766393447,0.09284848712819488,0.02119769946426041,탐색적/exploratory
oral_diseases,A5,temp,ece_top_bias_corr,3,0.03979732347908985,0.029113788587553424,0.04910122524482146,0.019987436657268036,탐색적/exploratory
oral_diseases,A5,temp,ece_dep_em,3,0.060666079263250745,0.05207818675957452,0.07259108681538617,0.020512900055811654,탐색적/exploratory
oral_diseases,A5,temp,cwece_ew,3,0.03855615928919865,0.0355618963615081,0.04081797028793338,0.005256073926425284,탐색적/exploratory
oral_diseases,A5,temp,cwece_em,3,0.03522396155089803,0.034044210043743986,0.03619551089990861,0.002151300856164627,탐색적/exploratory
oral_diseases,A5,temp,cwece_db,3,0.02920744960164652,0.02112904488100533,0.03972359459765591,0.01859454971665058,탐색적/exploratory
oral_diseases,A5,temp,cwece_rms_em,3,0.052993316429059606,0.05004896396985354,0.05615691733025657,0.006107953360403033,탐색적/exploratory
oral_diseases,A5,temp,brier_multiclass,3,0.40602154421941394,0.3971448784285879,0.420111736653729,0.02296685822514105,탐색적/exploratory
oral_diseases,A5,temp,brier_balanced,3,0.40950754356970953,0.3945668096094609,0.4253826316363461,0.03081582202688521,탐색적/exploratory
oral_diseases,A5,temp,brier_ovr_mean,3,0.058003077745630564,0.05673498263265542,0.060015962379104136,0.0032809797464487186,탐색적/exploratory
oral_diseases,A5,temp,nll,3,0.8780675856834376,0.8614339928641588,0.902406820451285,0.04097282758712617,탐색적/exploratory
oral_diseases,A5,temp,acc,3,0.7099483204134366,0.686046511627907,0.7228682170542635,0.036821705426356544,탐색적/exploratory
oral_diseases,A5,temp,bacc,3,0.7071567762040063,0.6799203397932214,0.7268832475718466,0.04696290777862522,탐색적/exploratory
oral_diseases,A5,temp,mean_conf,3,0.69361544015338,0.6682495366664952,0.7389995535838345,0.07075001691733929,탐색적/exploratory
oral_diseases,A5,temp,n_bins_eff_em,3,15.0,15.0,15.0,0.0,탐색적/exploratory
oral_diseases,A5s,none,n,3,516.0,516.0,516.0,0.0,탐색적/exploratory
oral_diseases,A5s,none,n_classes,3,7.0,7.0,7.0,0.0,탐색적/exploratory
oral_diseases,A5s,none,argmax_pred_agree,3,1.0,1.0,1.0,0.0,탐색적/exploratory
oral_diseases,A5s,none,ece_top_ew,3,0.12904342785683487,0.10715199260643901,0.14262267350829097,0.03547068090185196,탐색적/exploratory
oral_diseases,A5s,none,ece_top_em,3,0.12514385675211034,0.10024472235420705,0.1377541740329261,0.037509451678719066,탐색적/exploratory
oral_diseases,A5s,none,ece_top_db,3,0.14561842517923115,0.11218663109194286,0.16442324491690044,0.052236613824957576,탐색적/exploratory
oral_diseases,A5s,none,ece_top_rms_em,3,0.1598635258621167,0.13007700143181197,0.1769263367420493,0.04684933531023733,탐색적/exploratory
oral_diseases,A5s,none,ece_top_bias_corr,3,0.014245100682885523,0.0123418398836386,0.017890370339869108,0.005548530456230508,탐색적/exploratory
oral_diseases,A5s,none,ece_dep_em,3,0.12514385675211034,0.10024472235420705,0.1377541740329261,0.037509451678719066,탐색적/exploratory
oral_diseases,A5s,none,cwece_ew,3,0.04696906729368951,0.043727847374100064,0.050541517333553575,0.006813669959453511,탐색적/exploratory
oral_diseases,A5s,none,cwece_em,3,0.03817708488935458,0.03354619619027911,0.04230505566886429,0.00875885947858518,탐색적/exploratory
oral_diseases,A5s,none,cwece_db,3,0.051094127395267495,0.044305414080135476,0.05832255094848828,0.014017136868352806,탐색적/exploratory
oral_diseases,A5s,none,cwece_rms_em,3,0.0653022885169362,0.058855238704344566,0.07174212696901001,0.012886888264665448,탐색적/exploratory
oral_diseases,A5s,none,brier_multiclass,3,0.39350530512206583,0.37400191106687336,0.41644235186885364,0.042440440801980284,탐색적/exploratory
oral_diseases,A5s,none,brier_balanced,3,0.39297226389534545,0.37491915171738055,0.4178158289618588,0.042896677244478265,탐색적/exploratory
oral_diseases,A5s,none,brier_ovr_mean,3,0.05621504358886655,0.05342884443812477,0.05949176455269338,0.006062920114568611,탐색적/exploratory
oral_diseases,A5s,none,nll,3,0.910171643107636,0.8734735184558692,0.9656858514535603,0.09221233299769116,탐색적/exploratory
oral_diseases,A5s,none,acc,3,0.7364341085271318,0.7189922480620154,0.7596899224806202,0.04069767441860472,탐색적/exploratory
oral_diseases,A5s,none,bacc,3,0.7383573570029202,0.7195019314501531,0.7611874434046422,0.04168551195448911,탐색적/exploratory
oral_diseases,A5s,none,mean_conf,3,0.8612191502002359,0.8563978219957941,0.8679757724945343,0.01157795049874022,탐색적/exploratory
oral_diseases,A5s,none,n_bins_eff_em,3,15.0,15.0,15.0,0.0,탐색적/exploratory
oral_diseases,A5s,temp,n,3,516.0,516.0,516.0,0.0,탐색적/exploratory
oral_diseases,A5s,temp,n_classes,3,7.0,7.0,7.0,0.0,탐색적/exploratory
oral_diseases,A5s,temp,argmax_pred_agree,3,1.0,1.0,1.0,0.0,탐색적/exploratory
oral_diseases,A5s,temp,ece_top_ew,3,0.0486232624234752,0.03619701630789545,0.07234427276965463,0.03614725646175918,탐색적/exploratory
oral_diseases,A5s,temp,ece_top_em,3,0.05681940080124306,0.0343067529365296,0.06889584343377016,0.03458909049724056,탐색적/exploratory
oral_diseases,A5s,temp,ece_top_db,3,0.038763777321750965,0.0,0.07054360996072752,0.07054360996072752,탐색적/exploratory
oral_diseases,A5s,temp,ece_top_rms_em,3,0.07469526299460365,0.04718158296114838,0.0970131827785773,0.04983159981742892,탐색적/exploratory
oral_diseases,A5s,temp,ece_top_bias_corr,3,0.03593148567285268,0.026469572817849785,0.04718158296114838,0.020712010143298598,탐색적/exploratory
oral_diseases,A5s,temp,ece_dep_em,3,0.05681940080124306,0.0343067529365296,0.06889584343377016,0.03458909049724056,탐색적/exploratory
oral_diseases,A5s,temp,cwece_ew,3,0.03732028928654804,0.03364466001748669,0.039366468927456,0.00572180890996931,탐색적/exploratory
oral_diseases,A5s,temp,cwece_em,3,0.03155569980708267,0.028128358431382592,0.0361960881230927,0.008067729691710105,탐색적/exploratory
oral_diseases,A5s,temp,cwece_db,3,0.02289901447278044,0.013668446534009183,0.034809343322353886,0.0211408967883447,탐색적/exploratory
oral_diseases,A5s,temp,cwece_rms_em,3,0.04713431666331599,0.04300700092088449,0.05336604902694174,0.010359048106057249,탐색적/exploratory
oral_diseases,A5s,temp,brier_multiclass,3,0.37249124563941266,0.3569015788091092,0.3909709658498976,0.03406938704078838,탐색적/exploratory
oral_diseases,A5s,temp,brier_balanced,3,0.3729022700575322,0.35779580477501766,0.3927124877803436,0.034916683005325966,탐색적/exploratory
oral_diseases,A5s,temp,brier_ovr_mean,3,0.05321303509134465,0.05098593982987275,0.055852995121413944,0.004867055291541196,탐색적/exploratory
oral_diseases,A5s,temp,nll,3,0.7897917393656287,0.7558394106989234,0.8289575921852432,0.07311818148631988,탐색적/exploratory
oral_diseases,A5s,temp,acc,3,0.7364341085271318,0.7189922480620154,0.7596899224806202,0.04069767441860472,탐색적/exploratory
oral_diseases,A5s,temp,bacc,3,0.7383573570029202,0.7195019314501531,0.7611874434046422,0.04168551195448911,탐색적/exploratory
oral_diseases,A5s,temp,mean_conf,3,0.7169980715250154,0.6986048232793377,0.7499034380065752,0.05129861472723751,탐색적/exploratory
oral_diseases,A5s,temp,n_bins_eff_em,3,15.0,15.0,15.0,0.0,탐색적/exploratory
