dataset,loss,wd,fold,bacc,bacc_leakex,train_acc,wnorm,exploratory
oral_diseases,wstrength,0.25,10,0.7929143225195857,,1.0,7.660196781158447,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wstrength,0.5,10,0.7929143225195857,,1.0,7.669711112976074,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wstrength,0.75,10,0.8059013355065987,,1.0,7.661826133728027,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wstrength,1.0,10,0.8059013355065987,,1.0,7.659908771514893,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wstrength,1.25,10,0.8059013355065987,,1.0,7.651682376861572,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wstrength_effnum,0.99,10,0.8059013355065987,,1.0,7.659796237945557,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wstrength_effnum,0.999,10,0.8059013355065987,,1.0,7.663777828216553,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wstrength_effnum,0.9999,10,0.8059013355065987,,1.0,7.659862041473389,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,ce,0.0001,11,0.6732579554947976,,1.0,7.546839237213135,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,ce,0.01,11,0.6732579554947976,,1.0,7.447310924530029,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,ce,0.1,11,0.6732579554947976,,1.0,6.661051273345947,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,ce,0.3,11,0.6643293840662262,,1.0,5.537073612213135,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,ce,1.0,11,0.6743402065770487,,1.0,4.325465202331543,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wce,0.0001,11,0.6992319814688236,,1.0,7.543603897094727,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wce,0.01,11,0.6992319814688236,,1.0,7.443408012390137,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wce,0.1,11,0.6992319814688236,,1.0,6.651134490966797,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wce,0.3,11,0.6903034100402522,,1.0,5.515540599822998,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wce,1.0,11,0.6873272195640617,,1.0,4.301474094390869,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wstrength,0.0,11,0.6732579554947976,,1.0,7.546839237213135,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wstrength,0.25,11,0.6732579554947976,,1.0,7.55185604095459,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wstrength,0.5,11,0.6862449684818106,,1.0,7.550964832305908,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wstrength,0.75,11,0.6992319814688236,,1.0,7.54767370223999,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wstrength,1.0,11,0.6992319814688236,,1.0,7.543603897094727,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wstrength,1.25,11,0.6917131844763423,,1.0,7.536734580993652,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wstrength_effnum,0.99,11,0.6992319814688236,,1.0,7.547441005706787,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wstrength_effnum,0.999,11,0.6992319814688236,,1.0,7.5443878173828125,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wstrength_effnum,0.9999,11,0.6992319814688236,,1.0,7.5438737869262695,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,ce,0.0001,12,0.743724842409053,,1.0,7.639991283416748,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,ce,0.01,12,0.743724842409053,,1.0,7.540189743041992,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,ce,0.1,12,0.743724842409053,,1.0,6.750483512878418,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,ce,0.3,12,0.7318200805042911,,1.0,5.61585807800293,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,ce,1.0,12,0.7512436394015342,,1.0,4.3836212158203125,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wce,0.0001,12,0.7805213792055898,,1.0,7.6452107429504395,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wce,0.01,12,0.7805213792055898,,1.0,7.5446882247924805,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wce,0.1,12,0.7675343662185768,,1.0,6.749026775360107,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wce,0.3,12,0.7675343662185768,,1.0,5.605626583099365,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wce,1.0,12,0.7631484013062961,,1.0,4.3703155517578125,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wstrength,0.0,12,0.743724842409053,,1.0,7.639991283416748,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wstrength,0.25,12,0.743724842409053,,1.0,7.654079914093018,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wstrength,0.5,12,0.7686166173008279,,1.0,7.6611833572387695,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wstrength,0.75,12,0.7805213792055898,,1.0,7.659847259521484,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wstrength,1.0,12,0.7805213792055898,,1.0,7.6452107429504395,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wstrength,1.25,12,0.7805213792055898,,1.0,7.642680644989014,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wstrength_effnum,0.99,12,0.7805213792055898,,1.0,7.658011436462402,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wstrength_effnum,0.999,12,0.7805213792055898,,1.0,7.647515773773193,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wstrength_effnum,0.9999,12,0.7805213792055898,,1.0,7.645412921905518,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,ce,0.0001,13,0.7233433233433233,,1.0,7.525911331176758,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,ce,0.01,13,0.7233433233433233,,1.0,7.426981449127197,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,ce,0.1,13,0.7154068154068154,,1.0,6.645915508270264,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,ce,0.3,13,0.7233433233433233,,1.0,5.534221172332764,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,ce,1.0,13,0.7233433233433233,,1.0,4.340972900390625,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wce,0.0001,13,0.7233433233433233,,1.0,7.513062477111816,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wce,0.01,13,0.7233433233433233,,1.0,7.41388463973999,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wce,0.1,13,0.7154068154068154,,1.0,6.630478858947754,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wce,0.3,13,0.7154068154068154,,1.0,5.514750003814697,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wce,1.0,13,0.7154068154068154,,1.0,4.323244571685791,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wstrength,0.0,13,0.7233433233433233,,1.0,7.525911331176758,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wstrength,0.25,13,0.7233433233433233,,1.0,7.530072212219238,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wstrength,0.5,13,0.7233433233433233,,1.0,7.531989574432373,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wstrength,0.75,13,0.7233433233433233,,1.0,7.523190021514893,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wstrength,1.0,13,0.7233433233433233,,1.0,7.513062477111816,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wstrength,1.25,13,0.7233433233433233,,1.0,7.512929439544678,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wstrength_effnum,0.99,13,0.7233433233433233,,1.0,7.52569580078125,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wstrength_effnum,0.999,13,0.7233433233433233,,1.0,7.515500545501709,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wstrength_effnum,0.9999,13,0.7233433233433233,,1.0,7.513095855712891,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,ce,0.0001,14,0.7780918642760748,,1.0,7.563022613525391,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,ce,0.01,14,0.7671028532870638,,1.0,7.463990688323975,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,ce,0.1,14,0.7595840562945826,,1.0,6.682305812835693,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,ce,0.3,14,0.768512627723154,,1.0,5.566615581512451,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,ce,1.0,14,0.7689303386671807,,1.0,4.364551544189453,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wce,0.0001,14,0.7705730672835935,,1.0,7.581035614013672,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wce,0.01,14,0.7705730672835935,,1.0,7.481057167053223,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wce,0.1,14,0.7595840562945826,,1.0,6.691568374633789,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wce,0.3,14,0.768512627723154,,1.0,5.5648722648620605,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wce,1.0,14,0.7609938307306728,,1.0,4.363301753997803,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wstrength,0.0,14,0.7780918642760748,,1.0,7.563022613525391,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wstrength,0.25,14,0.7705730672835935,,1.0,7.566476821899414,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wstrength,0.5,14,0.7705730672835935,,1.0,7.573920726776123,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wstrength,0.75,14,0.7705730672835935,,1.0,7.587279319763184,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wstrength,1.0,14,0.7705730672835935,,1.0,7.581035614013672,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wstrength,1.25,14,0.7705730672835935,,1.0,7.580958843231201,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wstrength_effnum,0.99,14,0.7705730672835935,,1.0,7.585748195648193,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wstrength_effnum,0.999,14,0.7705730672835935,,1.0,7.583431720733643,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
oral_diseases,wstrength_effnum,0.9999,14,0.7705730672835935,,1.0,7.581149101257324,탐색적/exploratory (w13 · 판정 아님 / not a verdict)
