dataset,arm,source,family,frontier_base,axis,fold,recall_target,bacc,frontier_bacc,gap,exploratory
aptos2019,S1_la__ldam,w10_decouple,dinov2,B0d,offset,0,0.41025641025641024,0.6594957744332363,0.6719047747614347,-0.012409000328198472,탐색적/exploratory
aptos2019,S1_la__ldam,w10_decouple,dinov2,B0d,union,0,0.41025641025641024,0.6594957744332363,0.6799240112815399,-0.020428236848303638,탐색적/exploratory
aptos2019,S1_la__la,w10_decouple,panderm,B0,tau,0,0.48717948717948717,0.6978451921242662,0.689295628583905,0.008549563540361182,탐색적/exploratory
aptos2019,S1_la__la,w10_decouple,panderm,B0,offset,0,0.48717948717948717,0.6978451921242662,0.6726635554680535,0.025181636656212758,탐색적/exploratory
aptos2019,S1_la__la,w10_decouple,panderm,B0,union,0,0.48717948717948717,0.6978451921242662,0.689295628583905,0.008549563540361182,탐색적/exploratory
aptos2019,S1_la__la,w10_decouple,dinov2,B0d,tau,0,0.48717948717948717,0.6978451921242662,0.6799240112815399,0.017921180842726314,탐색적/exploratory
aptos2019,S1_la__la,w10_decouple,dinov2,B0d,offset,0,0.48717948717948717,0.6978451921242662,0.6719047747614347,0.02594041736283148,탐색적/exploratory
aptos2019,S1_la__la,w10_decouple,dinov2,B0d,union,0,0.48717948717948717,0.6978451921242662,0.6799240112815399,0.017921180842726314,탐색적/exploratory
aptos2019,S1_ce_e2e,w10_decouple,panderm,B0,tau,1,0.358974358974359,0.6734453857766219,0.6612491072479334,0.012196278528688542,탐색적/exploratory
aptos2019,S1_ce_e2e,w10_decouple,panderm,B0,offset,1,0.358974358974359,0.6734453857766219,0.666965204525982,0.0064801812506399825,탐색적/exploratory
aptos2019,S1_ce_e2e,w10_decouple,panderm,B0,union,1,0.358974358974359,0.6734453857766219,0.666965204525982,0.0064801812506399825,탐색적/exploratory
aptos2019,S1_ce_e2e,w10_decouple,dinov2,B0d,tau,1,0.358974358974359,0.6734453857766219,0.6646625466654575,0.008782839111164398,탐색적/exploratory
aptos2019,S1_ce_e2e,w10_decouple,dinov2,B0d,offset,1,0.358974358974359,0.6734453857766219,0.6381963246983672,0.03524906107825476,탐색적/exploratory
aptos2019,S1_ce_e2e,w10_decouple,dinov2,B0d,union,1,0.358974358974359,0.6734453857766219,0.6646625466654575,0.008782839111164398,탐색적/exploratory
aptos2019,S1_ce__B0,w10_decouple,panderm,B0,tau,1,0.358974358974359,0.6698237641550004,0.6612491072479334,0.008574656907067046,탐색적/exploratory
aptos2019,S1_ce__B0,w10_decouple,panderm,B0,offset,1,0.358974358974359,0.6698237641550004,0.666965204525982,0.0028585596290184867,탐색적/exploratory
aptos2019,S1_ce__B0,w10_decouple,panderm,B0,union,1,0.358974358974359,0.6698237641550004,0.666965204525982,0.0028585596290184867,탐색적/exploratory
aptos2019,S1_ce__B0,w10_decouple,dinov2,B0d,tau,1,0.358974358974359,0.6698237641550004,0.6646625466654575,0.005161217489542902,탐색적/exploratory
aptos2019,S1_ce__B0,w10_decouple,dinov2,B0d,offset,1,0.358974358974359,0.6698237641550004,0.6381963246983672,0.031627439456633266,탐색적/exploratory
aptos2019,S1_ce__B0,w10_decouple,dinov2,B0d,union,1,0.358974358974359,0.6698237641550004,0.6646625466654575,0.005161217489542902,탐색적/exploratory
aptos2019,S1_ce__B1,w10_decouple,panderm,B0,tau,1,0.46153846153846156,0.6880392873705236,0.6576679849590314,0.030371302411492107,탐색적/exploratory
aptos2019,S1_ce__B1,w10_decouple,panderm,B0,offset,1,0.46153846153846156,0.6880392873705236,0.666965204525982,0.021074082844541597,탐색적/exploratory
aptos2019,S1_ce__B1,w10_decouple,panderm,B0,union,1,0.46153846153846156,0.6880392873705236,0.666965204525982,0.021074082844541597,탐색적/exploratory
aptos2019,S1_ce__B1,w10_decouple,dinov2,B0d,tau,1,0.46153846153846156,0.6880392873705236,0.6646625466654575,0.023376740705066013,탐색적/exploratory
aptos2019,S1_ce__B1,w10_decouple,dinov2,B0d,offset,1,0.46153846153846156,0.6880392873705236,0.6381963246983672,0.04984296267215638,탐색적/exploratory
aptos2019,S1_ce__B1,w10_decouple,dinov2,B0d,union,1,0.46153846153846156,0.6880392873705236,0.6646625466654575,0.023376740705066013,탐색적/exploratory
aptos2019,S1_ce__B3,w10_decouple,panderm,B0,tau,1,0.4358974358974359,0.6773469458725104,0.6612491072479334,0.016097838624577032,탐색적/exploratory
aptos2019,S1_ce__B3,w10_decouple,panderm,B0,offset,1,0.4358974358974359,0.6773469458725104,0.666965204525982,0.010381741346528472,탐색적/exploratory
aptos2019,S1_ce__B3,w10_decouple,panderm,B0,union,1,0.4358974358974359,0.6773469458725104,0.666965204525982,0.010381741346528472,탐색적/exploratory
aptos2019,S1_ce__B3,w10_decouple,dinov2,B0d,tau,1,0.4358974358974359,0.6773469458725104,0.6646625466654575,0.012684399207052888,탐색적/exploratory
aptos2019,S1_ce__B3,w10_decouple,dinov2,B0d,offset,1,0.4358974358974359,0.6773469458725104,0.6381963246983672,0.03915062117414325,탐색적/exploratory
aptos2019,S1_ce__B3,w10_decouple,dinov2,B0d,union,1,0.4358974358974359,0.6773469458725104,0.6646625466654575,0.012684399207052888,탐색적/exploratory
aptos2019,S1_ce__B4,w10_decouple,panderm,B0,tau,1,0.41025641025641024,0.6854658072859398,0.6612491072479334,0.024216700038006356,탐색적/exploratory
aptos2019,S1_ce__B4,w10_decouple,panderm,B0,offset,1,0.41025641025641024,0.6854658072859398,0.666965204525982,0.018500602759957796,탐색적/exploratory
aptos2019,S1_ce__B4,w10_decouple,panderm,B0,union,1,0.41025641025641024,0.6854658072859398,0.666965204525982,0.018500602759957796,탐색적/exploratory
aptos2019,S1_ce__B4,w10_decouple,dinov2,B0d,tau,1,0.41025641025641024,0.6854658072859398,0.6646625466654575,0.02080326062048221,탐색적/exploratory
aptos2019,S1_ce__B4,w10_decouple,dinov2,B0d,offset,1,0.41025641025641024,0.6854658072859398,0.6381963246983672,0.047269482587572575,탐색적/exploratory
aptos2019,S1_ce__B4,w10_decouple,dinov2,B0d,union,1,0.41025641025641024,0.6854658072859398,0.6646625466654575,0.02080326062048221,탐색적/exploratory
aptos2019,S1_ce__ldam,w10_decouple,panderm,B0,tau,1,0.38461538461538464,0.662726324886755,0.6612491072479334,0.0014772176388215819,탐색적/exploratory
aptos2019,S1_ce__ldam,w10_decouple,panderm,B0,offset,1,0.38461538461538464,0.662726324886755,0.666965204525982,-0.004238879639226978,탐색적/exploratory
aptos2019,S1_ce__ldam,w10_decouple,panderm,B0,union,1,0.38461538461538464,0.662726324886755,0.666965204525982,-0.004238879639226978,탐색적/exploratory
aptos2019,S1_ce__ldam,w10_decouple,dinov2,B0d,tau,1,0.38461538461538464,0.662726324886755,0.6646625466654575,-0.0019362217787025626,탐색적/exploratory
aptos2019,S1_ce__ldam,w10_decouple,dinov2,B0d,offset,1,0.38461538461538464,0.662726324886755,0.6381963246983672,0.0245300001883878,탐색적/exploratory
aptos2019,S1_ce__ldam,w10_decouple,dinov2,B0d,union,1,0.38461538461538464,0.662726324886755,0.6646625466654575,-0.0019362217787025626,탐색적/exploratory
aptos2019,S1_ce__la,w10_decouple,panderm,B0,tau,1,0.46153846153846156,0.6938500981813344,0.6576679849590314,0.036182113222302914,탐색적/exploratory
aptos2019,S1_ce__la,w10_decouple,panderm,B0,offset,1,0.46153846153846156,0.6938500981813344,0.666965204525982,0.026884893655352404,탐색적/exploratory
aptos2019,S1_ce__la,w10_decouple,panderm,B0,union,1,0.46153846153846156,0.6938500981813344,0.666965204525982,0.026884893655352404,탐색적/exploratory
aptos2019,S1_ce__la,w10_decouple,dinov2,B0d,tau,1,0.46153846153846156,0.6938500981813344,0.6646625466654575,0.02918755151587682,탐색적/exploratory
aptos2019,S1_ce__la,w10_decouple,dinov2,B0d,offset,1,0.46153846153846156,0.6938500981813344,0.6381963246983672,0.055653773482967184,탐색적/exploratory
aptos2019,S1_ce__la,w10_decouple,dinov2,B0d,union,1,0.46153846153846156,0.6938500981813344,0.6646625466654575,0.02918755151587682,탐색적/exploratory
aptos2019,S1_la_e2e,w10_decouple,panderm,B0,tau,1,0.358974358974359,0.6822080468836654,0.6612491072479334,0.020958939635732032,탐색적/exploratory
aptos2019,S1_la_e2e,w10_decouple,panderm,B0,offset,1,0.358974358974359,0.6822080468836654,0.666965204525982,0.015242842357683473,탐색적/exploratory
aptos2019,S1_la_e2e,w10_decouple,panderm,B0,union,1,0.358974358974359,0.6822080468836654,0.666965204525982,0.015242842357683473,탐색적/exploratory
aptos2019,S1_la_e2e,w10_decouple,dinov2,B0d,tau,1,0.358974358974359,0.6822080468836654,0.6646625466654575,0.017545500218207888,탐색적/exploratory
aptos2019,S1_la_e2e,w10_decouple,dinov2,B0d,offset,1,0.358974358974359,0.6822080468836654,0.6381963246983672,0.04401172218529825,탐색적/exploratory
aptos2019,S1_la_e2e,w10_decouple,dinov2,B0d,union,1,0.358974358974359,0.6822080468836654,0.6646625466654575,0.017545500218207888,탐색적/exploratory
aptos2019,S1_la__B0,w10_decouple,panderm,B0,tau,1,0.3333333333333333,0.6581415424062966,0.6612491072479334,-0.0031075648416367674,탐색적/exploratory
aptos2019,S1_la__B0,w10_decouple,panderm,B0,offset,1,0.3333333333333333,0.6581415424062966,0.666965204525982,-0.008823662119685327,탐색적/exploratory
aptos2019,S1_la__B0,w10_decouple,panderm,B0,union,1,0.3333333333333333,0.6581415424062966,0.666965204525982,-0.008823662119685327,탐색적/exploratory
aptos2019,S1_la__B0,w10_decouple,dinov2,B0d,tau,1,0.3333333333333333,0.6581415424062966,0.6646625466654575,-0.006521004259160912,탐색적/exploratory
aptos2019,S1_la__B0,w10_decouple,dinov2,B0d,offset,1,0.3333333333333333,0.6581415424062966,0.6381963246983672,0.019945217707929452,탐색적/exploratory
aptos2019,S1_la__B0,w10_decouple,dinov2,B0d,union,1,0.3333333333333333,0.6581415424062966,0.6646625466654575,-0.006521004259160912,탐색적/exploratory
aptos2019,S1_la__B1,w10_decouple,panderm,B0,tau,1,0.41025641025641024,0.6664545048900653,0.6612491072479334,0.005205397642131904,탐색적/exploratory
aptos2019,S1_la__B1,w10_decouple,panderm,B0,offset,1,0.41025641025641024,0.6664545048900653,0.666965204525982,-0.000510699635916656,탐색적/exploratory
aptos2019,S1_la__B1,w10_decouple,panderm,B0,union,1,0.41025641025641024,0.6664545048900653,0.666965204525982,-0.000510699635916656,탐색적/exploratory
aptos2019,S1_la__B1,w10_decouple,dinov2,B0d,tau,1,0.41025641025641024,0.6664545048900653,0.6646625466654575,0.0017919582246077592,탐색적/exploratory
aptos2019,S1_la__B1,w10_decouple,dinov2,B0d,offset,1,0.41025641025641024,0.6664545048900653,0.6381963246983672,0.028258180191698123,탐색적/exploratory
aptos2019,S1_la__B1,w10_decouple,dinov2,B0d,union,1,0.41025641025641024,0.6664545048900653,0.6646625466654575,0.0017919582246077592,탐색적/exploratory
aptos2019,S1_la__B3,w10_decouple,panderm,B0,tau,1,0.48717948717948717,0.6776905839266985,0.6576679849590314,0.020022598967667005,탐색적/exploratory
