dataset,n_train,n_test,draw,bacc,mcc
aptos2019,2562,138,108,0.6370391218688433,0.6940003982089753
aptos2019,2562,138,109,0.6226247436773752,0.7030701361568599
aptos2019,2562,138,110,0.6682159945317839,0.7365504222513812
aptos2019,2562,138,111,0.6125768967874231,0.7455379513603677
aptos2019,2562,138,112,0.6434703067830003,0.7574881179137612
aptos2019,2562,138,113,0.5887197941377509,0.7145701202781453
aptos2019,2562,138,114,0.6822182461501348,0.7224233426495243
aptos2019,2562,138,115,0.6066945438462465,0.7117680070687514
aptos2019,2562,138,116,0.7151059466848941,0.7804628349679799
aptos2019,2562,138,117,0.5563889670700817,0.6869707032234397
aptos2019,2562,138,118,0.6632885690161232,0.6919023739248138
aptos2019,2562,138,119,0.6587813115676893,0.726316148738859
aptos2019,2562,138,120,0.59480117405814,0.6805113466848492
aptos2019,2562,138,121,0.725083430501387,0.7704632076632415
aptos2019,2562,138,122,0.5902235535362471,0.7348627064693757
aptos2019,2562,138,123,0.730346588396124,0.7920697858842188
aptos2019,2562,138,124,0.6656185919343813,0.7461129790872221
aptos2019,2562,138,125,0.6950745848578664,0.7688194306055709
aptos2019,2562,138,126,0.6021872863978127,0.7221327136862592
aptos2019,2562,138,127,0.6319890635680109,0.746076379874536
aptos2019,2562,138,128,0.6884443729644968,0.7607588403133678
aptos2019,2562,138,129,0.666848940533151,0.7356395946075789
aptos2019,2562,138,130,0.7210506212054201,0.7495730928940505
aptos2019,2562,138,131,0.744831329661051,0.7526736182598998
aptos2019,2562,138,132,0.7004081058260626,0.7483969868336443
aptos2019,2562,138,133,0.6977423505287284,0.7372371556142552
aptos2019,2562,138,134,0.5751155964778255,0.654025342101803
aptos2019,2562,138,135,0.6146857786176672,0.6983352446121391
aptos2019,2562,138,136,0.6831812150697599,0.7356579737829485
aptos2019,2562,138,137,0.7138755980861244,0.7802453629899643
aptos2019,2562,138,138,0.651262514575208,0.757252963544048
aptos2019,2562,138,139,0.5215250693578867,0.5948974918603609
aptos2019,2562,138,140,0.6177033492822966,0.7235410988067809
aptos2019,2562,138,141,0.5589863696674842,0.6910216005155488
aptos2019,2562,138,142,0.6772385509227614,0.7287323145832486
aptos2019,2562,138,143,0.6408065618591934,0.7143303843940739
aptos2019,2562,138,144,0.5911121386353584,0.6944892737313589
aptos2019,2562,138,145,0.6319207108680793,0.7343334864305134
aptos2019,2562,138,146,0.6390957339873748,0.7093646892767093
aptos2019,2562,138,147,0.5647259860882151,0.6506895667680328
aptos2019,2562,138,148,0.5436029914358088,0.6427043867812662
aptos2019,2562,138,149,0.6760082023239917,0.7585150612062257
aptos2019,2562,138,150,0.6662297454867114,0.7278642869706168
aptos2019,2562,138,151,0.5915242652084757,0.6801852771993308
aptos2019,2562,138,152,0.6382071488882634,0.7374453939559423
aptos2019,2562,138,153,0.6068352699931647,0.6738557605546593
aptos2019,2562,138,154,0.5857122753407583,0.6408508279566283
aptos2019,2562,138,155,0.6589180169675526,0.7590641615717174
aptos2019,2562,138,156,0.6419665473845041,0.7385682554974392
aptos2019,2562,138,157,0.7243978931285432,0.7437500040280424
aptos2019,2562,138,158,0.6276808330987897,0.7123836280911562
aptos2019,2562,138,159,0.6066945438462465,0.7142367880521223
aptos2019,2562,138,160,0.7042298259016524,0.7126144035338027
aptos2019,2562,138,161,0.6280165654778658,0.6967140869230757
aptos2019,2562,138,162,0.5773752563226248,0.6996491265732709
aptos2019,2562,138,163,0.6053978529210726,0.6632798429050469
aptos2019,2562,138,164,0.7410096095854609,0.8349584557377993
aptos2019,2562,138,165,0.5780567729484138,0.647304787111442
aptos2019,2562,138,166,0.6898817900365888,0.726804414726507
aptos2019,2562,138,167,0.6041011619958988,0.6661728825222676
aptos2019,2562,138,168,0.5578183426480641,0.6527273997436966
aptos2019,2562,138,169,0.7198202726066503,0.7608782973363122
aptos2019,2562,138,170,0.703345261549596,0.6851282226388129
aptos2019,2562,138,171,0.7107977162156728,0.7589895390835744
aptos2019,2562,138,172,0.7209802581319609,0.7835417372496727
aptos2019,2562,138,173,0.6978127136021872,0.7257511387835099
aptos2019,2562,138,174,0.5615857826384142,0.6697297594737014
aptos2019,2562,138,175,0.661449077238551,0.7090736129822297
aptos2019,2562,138,176,0.5324574805998955,0.6027184841890388
aptos2019,2562,138,177,0.6580997949419002,0.7778985009948356
aptos2019,2562,138,178,0.5886534518113465,0.6524696083845544
aptos2019,2562,138,179,0.5758714969241285,0.6729178336626078
aptos2019,2562,138,180,0.6106610108158096,0.6851090582260124
aptos2019,2562,138,181,0.5698524385830888,0.6573479932563862
aptos2019,2562,138,182,0.7031422138233283,0.7698607837172818
aptos2019,2562,138,183,0.5231695549033011,0.5832950383834494
aptos2019,2562,138,184,0.684688995215311,0.7190946566191523
aptos2019,2562,138,185,0.6578263841421736,0.7246381558452492
aptos2019,2562,138,186,0.6654818865345181,0.7292526514989135
aptos2019,2562,138,187,0.5612420087652285,0.6751678566794823
aptos2019,2562,138,188,0.6563889670700815,0.7464518710116997
aptos2019,2562,138,189,0.6091572514173133,0.6515081416944585
aptos2019,2562,138,190,0.5625407100639299,0.6582880242324323
aptos2019,2562,138,191,0.5859153230670258,0.7026280211867169
aptos2019,2562,138,192,0.6388203128141209,0.7049442891349534
aptos2019,2562,138,193,0.6633589320895823,0.7003565526149207
aptos2019,2562,138,194,0.7737525632262474,0.8244945873922597
aptos2019,2562,138,195,0.5818825137710587,0.6824503725507113
aptos2019,2562,138,196,0.6397812713602187,0.7445052366245903
aptos2019,2562,138,197,0.5844115636685296,0.6721091626470758
aptos2019,2562,138,198,0.7528366370471633,0.813461859706233
aptos2019,2562,138,199,0.5367033894897673,0.6678697414923098
aptos2019,2562,277,0,0.5756484794874888,0.6605432173887593
aptos2019,2562,277,1,0.5987929717341482,0.6720291463779475
aptos2019,2562,277,2,0.5827948882902444,0.6445572728138105
aptos2019,2562,277,3,0.5725660407703752,0.6837691487067031
aptos2019,2562,277,4,0.6200461045662284,0.7096108275858968
aptos2019,2562,277,5,0.6984955034645437,0.7545358156170844
aptos2019,2562,277,6,0.6797336925200702,0.7307315428308713
aptos2019,2562,277,7,0.6503293661962393,0.7392787729632511
aptos2019,2562,277,8,0.6293033385603045,0.7009387700596555
aptos2019,2562,277,9,0.6446540817283852,0.7082264178147584
aptos2019,2562,277,10,0.5974529907656843,0.6574162879974961
aptos2019,2562,277,11,0.5921250318309143,0.6785128740703457
aptos2019,2562,277,12,0.689015989170788,0.7393453985413154
aptos2019,2562,277,13,0.6061051693404635,0.6941703311369836
aptos2019,2562,277,14,0.6037017007760042,0.6854605677256249
aptos2019,2562,277,15,0.6738176323160844,0.7473998771210411
aptos2019,2562,277,16,0.6609285915323067,0.7229770465532077
aptos2019,2562,277,17,0.5772990631659362,0.6796478842347058
aptos2019,2562,277,18,0.7168778228994948,0.7629319786317433
aptos2019,2562,277,19,0.607369694289199,0.6867089780172495
aptos2019,2562,277,20,0.6685137308511921,0.735096414500059
aptos2019,2562,277,21,0.6313966735019367,0.6984368988393523
aptos2019,2562,277,22,0.6792129387640223,0.7504952919762032
aptos2019,2562,277,23,0.6008420114457267,0.6834252687927621
aptos2019,2562,277,24,0.6395628107702411,0.6959166455433876
aptos2019,2562,277,25,0.5988532159275193,0.6772865930566572
aptos2019,2562,277,26,0.6143039416723627,0.6983573733131279
aptos2019,2562,277,27,0.6780922225349469,0.7071797187555319
aptos2019,2562,277,28,0.6887914304477771,0.7257794120395613
aptos2019,2562,277,29,0.7033072654899281,0.7641442482023209
aptos2019,2562,277,30,0.6765783442563628,0.7147013120228061
aptos2019,2562,277,31,0.6636285231796067,0.7319543926974152
aptos2019,2562,277,32,0.6541994022489378,0.6716666870620248
aptos2019,2562,277,33,0.6826285633870772,0.7240510982847775
aptos2019,2562,277,34,0.6460950504603755,0.7380085946417665
aptos2019,2562,277,35,0.6270216316191548,0.6777387223379175
aptos2019,2562,277,36,0.6229465374666613,0.7158220039863367
aptos2019,2562,277,37,0.6784942302279764,0.7542541094884596
aptos2019,2562,277,38,0.6395276292335116,0.7070694511688821
aptos2019,2562,277,39,0.6641401632423304,0.736682833528752
aptos2019,2562,277,40,0.5729169179633576,0.6408124298818687
aptos2019,2562,277,41,0.67633455295994,0.7293837189674414
aptos2019,2562,277,42,0.5941766180156274,0.6709486904238819
aptos2019,2562,277,43,0.6476008202323992,0.732363014510759
aptos2019,2562,277,44,0.6402172543658612,0.6759209933098648
aptos2019,2562,277,45,0.6279393001219626,0.7202564785080087
aptos2019,2562,277,46,0.6168752764263601,0.6981144773035227
aptos2019,2562,277,47,0.5905243054159464,0.6553799787315086
aptos2019,2562,277,48,0.5978631069652741,0.6976501414853248
aptos2019,2562,277,49,0.6105405224290673,0.6995566648767652
aptos2019,2562,277,50,0.6271388363958024,0.6836914266856913
aptos2019,2562,277,51,0.6373575650355836,0.6757717824923531
aptos2019,2562,277,52,0.7100812861029578,0.7568726364736812
aptos2019,2562,277,53,0.6021989465642716,0.7210832090306808
aptos2019,2562,277,54,0.6422718561108655,0.6995930383727436
aptos2019,2562,277,55,0.6610744106254942,0.725774292805235
aptos2019,2562,277,56,0.606374023293528,0.6934134408315148
aptos2019,2562,277,57,0.6416189538016164,0.7254573289713374
aptos2019,2562,277,58,0.6076069183654323,0.6779052525303594
aptos2019,2562,277,59,0.6663570691434468,0.7386819299490294
aptos2019,2562,277,60,0.643041226059802,0.7376612263137801
aptos2019,2562,277,61,0.5849766126546312,0.6567482175056626
aptos2019,2562,277,62,0.6016657955048048,0.6745966065850587
aptos2019,2562,277,63,0.6540194068057845,0.7281674205200227
aptos2019,2562,277,64,0.7129199335236487,0.7503509116632749
aptos2019,2562,277,65,0.6699215284199804,0.7479939698746598
aptos2019,2562,277,66,0.6595539651267205,0.7229835909204174
aptos2019,2562,277,67,0.6467031214399636,0.719191216094849
aptos2019,2562,277,68,0.6397744360902256,0.7217635499603199
aptos2019,2562,277,69,0.629476230683661,0.6969884546486117
aptos2019,2562,277,70,0.7027012048838674,0.759917073754012
aptos2019,2562,277,71,0.6159423960971948,0.6956397549062178
aptos2019,2562,277,72,0.6804081058260625,0.7436621159989334
aptos2019,2562,277,73,0.689017530457159,0.7456588127632314
aptos2019,2562,277,74,0.6070168067226891,0.6950076121559684
aptos2019,2562,277,75,0.6271557905458834,0.7002100717866324
aptos2019,2562,277,76,0.6003595217991503,0.6817014095933909
aptos2019,2562,277,77,0.6069345154329675,0.7041908209431791
aptos2019,2562,277,78,0.6647956120247142,0.6986844018207923
aptos2019,2562,277,79,0.6027257984533527,0.6696456824033427
aptos2019,2562,277,80,0.6459547934006139,0.746873338268023
aptos2019,2562,277,81,0.6230852532400519,0.7009422634432293
aptos2019,2562,277,82,0.6412741747416669,0.7320891262911191
aptos2019,2562,277,83,0.6574823422191843,0.7192521753262312
aptos2019,2562,277,84,0.6178960100786727,0.709137847921354
aptos2019,2562,277,85,0.6379666412019354,0.7099114636081155
aptos2019,2562,277,86,0.6641427097154652,0.7238559410443851
aptos2019,2562,277,87,0.5915359253749347,0.6713447000867402
aptos2019,2562,277,88,0.6375443957487301,0.7157549007412698
aptos2019,2562,277,89,0.6723103212576896,0.7472585881100153
aptos2019,2562,277,90,0.6125680511439026,0.6721103363342608
aptos2019,2562,277,91,0.6828075536434669,0.7430516286950793
aptos2019,2562,277,92,0.6138816962191574,0.7055513132520025
aptos2019,2562,277,93,0.6611040301287979,0.7012729960455707
aptos2019,2562,277,94,0.6585172825110905,0.6937104570699227
aptos2019,2562,277,95,0.6042449707155589,0.6985421330006598
aptos2019,2562,277,96,0.6158388618605336,0.6998388317745398
aptos2019,2562,277,97,0.6334110677763929,0.725740377720854
aptos2019,2562,277,98,0.6228470239770549,0.7308994988585036
aptos2019,2562,277,99,0.5675155133823864,0.6770712788082888
aptos2019,2562,277,100,0.6724199536273839,0.7056367866021851
aptos2019,2562,277,101,0.6139591626124133,0.7047421682319137
aptos2019,2562,277,102,0.577318563789152,0.6826626884386766
aptos2019,2562,277,103,0.7038621955959418,0.7599374586268962
aptos2019,2562,277,104,0.667405143875732,0.7174686737817898
aptos2019,2562,277,105,0.6533006982697385,0.7320969939292175
aptos2019,2562,277,106,0.6767125031830915,0.7406208611846102
aptos2019,2562,277,107,0.5817328749681691,0.6797923776188888
aptos2019,2562,277,108,0.6711875946550869,0.7500317196969575
aptos2019,2562,277,109,0.647778805302025,0.6936115652813273
aptos2019,2562,277,110,0.6672104727058288,0.7713273623810579
aptos2019,2562,277,111,0.6739523273424203,0.7234823639544986
aptos2019,2562,277,112,0.6167580716497125,0.6897809427993756
aptos2019,2562,277,113,0.6301346950263358,0.6847741239303426
aptos2019,2562,277,114,0.6522060498840685,0.701865919612718
aptos2019,2562,277,115,0.64,0.7314879441708277
aptos2019,2562,277,116,0.6558684813638374,0.6948019489030557
aptos2019,2562,277,117,0.5485190248348143,0.66380183668446
aptos2019,2562,277,118,0.587202632249072,0.6544091883140783
aptos2019,2562,277,119,0.6718584563011808,0.7190766009664558
aptos2019,2562,277,120,0.5972091994692614,0.7333821668627813
aptos2019,2562,277,121,0.6458456971305269,0.7376115769340009
aptos2019,2562,277,122,0.6371704662726334,0.7148598280454833
aptos2019,2562,277,123,0.6260983340704703,0.6951624315914545
aptos2019,2562,277,124,0.6711804913352901,0.729164717563878
aptos2019,2562,277,125,0.6035731038827015,0.6747340995606484
aptos2019,2562,277,126,0.619266615737204,0.6997847563448072
aptos2019,2562,277,127,0.6936047337595326,0.7403289301077196
aptos2019,2562,277,128,0.6313891010949834,0.7056883783298542
aptos2019,2562,277,129,0.6379203355983541,0.6919484996082439
aptos2019,2562,277,130,0.6434052376931634,0.6991327115828062
aptos2019,2562,277,131,0.6284636055379089,0.6855507398701959
aptos2019,2562,277,132,0.6240492943588919,0.6837728149489898
aptos2019,2562,277,133,0.6703572433758191,0.6866366576692532
aptos2019,2562,277,134,0.581187594655087,0.6928772611534948
aptos2019,2562,277,135,0.5965995872033024,0.6809298604711976
aptos2019,2562,277,136,0.5580355300014743,0.6341106303298412
aptos2019,2562,277,137,0.610098240253039,0.6940705932924772
aptos2019,2562,277,138,0.6796210445900848,0.7426900426539677
aptos2019,2562,277,139,0.6270562770562771,0.7138048803887224
aptos2019,2562,277,140,0.6429553831101819,0.7042600179634966
aptos2019,2562,277,141,0.6433880825057295,0.6896261966322211
aptos2019,2562,277,142,0.6350138045648881,0.7227125756268036
aptos2019,2562,277,143,0.6506164475359522,0.7086636376089251
aptos2019,2562,277,144,0.5500392692962353,0.6541370710773472
aptos2019,2562,277,145,0.7389296771340115,0.7791886618148861
aptos2019,2562,277,146,0.6484246042914774,0.7261603313142777
aptos2019,2562,277,147,0.6890683929074022,0.7231663959774598
aptos2019,2562,277,148,0.5930467880932278,0.6514141429804566
aptos2019,2562,277,149,0.6692073767305965,0.7124575864721745
aptos2019,2562,277,150,0.6109708763888331,0.6930310985616411
aptos2019,2562,277,151,0.672851580823717,0.7298937791505704
aptos2019,2562,277,152,0.638164126894777,0.6751672403824284
aptos2019,2562,277,153,0.6241778912521946,0.696504876814514
aptos2019,2562,277,154,0.7220791953144895,0.7596371361564244
aptos2019,2562,277,155,0.5986527146743865,0.6828576365883926
aptos2019,2562,277,156,0.6199038371329394,0.6843892378215789
aptos2019,2562,277,157,0.6178332194121668,0.7192261820118434
aptos2019,2562,277,158,0.669890903729913,0.7191053570475936
aptos2019,2562,277,159,0.6475821237585944,0.7122143758522748
aptos2019,2562,277,160,0.5811840429951884,0.6526651502029106
aptos2019,2562,277,161,0.7041034404192299,0.759328026402673
aptos2019,2562,277,162,0.5893883773605135,0.6711060519678379
aptos2019,2562,277,163,0.6132480264833207,0.6971805778063362
aptos2019,2562,277,164,0.6478038679586666,0.7107055986358262
aptos2019,2562,277,165,0.6065786123061665,0.6808444518074933
aptos2019,2562,277,166,0.6052497554045543,0.6891521917819593
aptos2019,2562,277,167,0.6092142120005898,0.6936002390690773
aptos2019,2562,277,168,0.5515506011016847,0.6646890529112959
aptos2019,2562,277,169,0.6501610309195448,0.7019772022360469
aptos2019,2562,277,170,0.6570917266428102,0.731742723298638
aptos2019,2562,277,171,0.7246776030986558,0.7524154148120583
aptos2019,2562,277,172,0.5997086298634287,0.682208016806173
aptos2019,2562,277,173,0.6802086097596934,0.7430440985644979
aptos2019,2562,277,174,0.5905050728425341,0.686605799948545
aptos2019,2562,277,175,0.6367694637663678,0.6621185439818165
aptos2019,2562,277,176,0.6513933898918419,0.7369787311202789
aptos2019,2562,277,177,0.6424622384839103,0.7225747365228756
aptos2019,2562,277,178,0.6015938911449747,0.6929244305775295
aptos2019,2562,277,179,0.6378641121520379,0.6948499057661546
aptos2019,2562,277,180,0.5857601222307105,0.6765646454482875
aptos2019,2562,277,181,0.6469641349362711,0.6956353393170132
aptos2019,2562,277,182,0.6176833795719244,0.7056602432724801
aptos2019,2562,277,183,0.6659449425703295,0.7161487202206459
aptos2019,2562,277,184,0.6471861471861472,0.7276404775219574
aptos2019,2562,277,185,0.582806012357096,0.6747274101896457
aptos2019,2562,277,186,0.6912751799284307,0.7502309836969232
aptos2019,2562,277,187,0.6201903823730449,0.7099930728085008
aptos2019,2562,277,188,0.6623389355742296,0.7211602342012576
aptos2019,2562,277,189,0.6427141382868937,0.7047524128000543
aptos2019,2562,277,190,0.6347117794486216,0.705392805625533
aptos2019,2562,277,191,0.586886936592819,0.6822040433693971
aptos2019,2562,277,192,0.6369618565129401,0.7213488114913824
aptos2019,2562,277,193,0.6608250572956456,0.727177923787995
aptos2019,2562,277,194,0.679238001420664,0.7659200705133427
aptos2019,2562,277,195,0.6212774583517617,0.6900959179992141
aptos2019,2562,277,196,0.6604435554125957,0.7379149634021589
aptos2019,2562,277,197,0.7049955771782398,0.761178426455214
aptos2019,2562,277,198,0.6218518890809912,0.6872715076106278
aptos2019,2562,277,199,0.6374132523822926,0.7214989544564692
aptos2019,2562,554,0,0.6204842082633817,0.7013369180748216
aptos2019,2562,554,1,0.6375466923525841,0.7286130440138971
aptos2019,2562,554,2,0.6458840603713862,0.709377200572279
aptos2019,2562,554,3,0.6510713344659451,0.7208094506586002
aptos2019,2562,554,4,0.6354311578655036,0.7003162862655976
aptos2019,2562,554,5,0.6726945759829979,0.7265026209928597
aptos2019,2562,554,6,0.6544455806810227,0.7136678329451314
aptos2019,2562,554,7,0.5957244602597423,0.7089717570471789
aptos2019,2562,554,8,0.6485624599703156,0.709505009483825
aptos2019,2562,554,9,0.6702230216308773,0.73304547669485
aptos2019,2562,554,10,0.6352094104925801,0.71255627081093
aptos2019,2562,554,11,0.59625280050948,0.6907361890097808
aptos2019,2562,554,12,0.6668570580925,0.7347409025096688
aptos2019,2562,554,13,0.624550673502489,0.7236036537565047
aptos2019,2562,554,14,0.6552825841282109,0.7330903991642683
aptos2019,2562,554,15,0.6036026966867342,0.6642784883028225
aptos2019,2562,554,16,0.6636075832010977,0.7291320225399895
aptos2019,2562,554,17,0.6307440146821284,0.6846610401890192
aptos2019,2562,554,18,0.6684928302774843,0.7378904327952012
aptos2019,2562,554,19,0.6761313389105122,0.7280792546709728
aptos2019,2562,554,20,0.6652862493625225,0.7291572970742617
aptos2019,2562,554,21,0.6839414122960595,0.7322470070300501
aptos2019,2562,554,22,0.6841385807108575,0.7331310288856348
aptos2019,2562,554,23,0.6532316199443399,0.7150800712719688
aptos2019,2562,554,24,0.6236255427098085,0.7071113665970251
aptos2019,2562,554,25,0.6534365565925284,0.7276309345505704
aptos2019,2562,554,26,0.5979991152690399,0.6946896185337627
aptos2019,2562,554,27,0.6988034954819609,0.7537961257009328
aptos2019,2562,554,28,0.6551417103106987,0.7116617916548958
aptos2019,2562,554,29,0.6080056482808253,0.6846408301491657
aptos2019,2562,554,30,0.7117566203556156,0.7630176049184214
aptos2019,2562,554,31,0.6664726532253364,0.7273232868548566
aptos2019,2562,554,32,0.663314100960824,0.7488011192100417
aptos2019,2562,554,33,0.6461031156304049,0.7233746529089967
aptos2019,2562,554,34,0.6060986362093921,0.6869222937685512
aptos2019,2562,554,35,0.6424418825446458,0.705566497501641
aptos2019,2562,554,36,0.6384466753717725,0.7121965984898794
aptos2019,2562,554,37,0.6570873502433219,0.7345050674919246
aptos2019,2562,554,38,0.608212224455659,0.6989747952092377
aptos2019,2562,554,39,0.6466938861549504,0.7403451019297234
aptos2019,2562,554,40,0.6361501474598071,0.7190763446435969
aptos2019,2562,554,41,0.6382868340712597,0.6964667329082438
aptos2019,2562,554,42,0.6377491655283389,0.7113348050729671
aptos2019,2562,554,43,0.7122214847140629,0.7395575093577291
aptos2019,2562,554,44,0.6519713174851334,0.706418925482752
aptos2019,2562,554,45,0.6081121910238148,0.6750171152739349
aptos2019,2562,554,46,0.5936315236360908,0.6716444089761665
aptos2019,2562,554,47,0.6111611389802757,0.7122543506518983
aptos2019,2562,554,48,0.6527701893904224,0.7430146328746355
aptos2019,2562,554,49,0.6926618732818779,0.74911148691396
aptos2019,2562,554,50,0.6322613310669946,0.705076351653988
aptos2019,2562,554,51,0.6395297221364817,0.7024502386142016
aptos2019,2562,554,52,0.68437120946598,0.7156227444967787
aptos2019,2562,554,53,0.643338520985244,0.7297268168897693
aptos2019,2562,554,54,0.6676372943237524,0.7404975925179614
aptos2019,2562,554,55,0.636283522115904,0.7253115863422274
aptos2019,2562,554,56,0.6411857695221477,0.7370203927493687
aptos2019,2562,554,57,0.6684806342068275,0.7411580647451707
aptos2019,2562,554,58,0.6400668901776461,0.7143367777824808
aptos2019,2562,554,59,0.6919681527525784,0.7223471450835585
aptos2019,2562,554,60,0.5506446504448332,0.6388272162630729
aptos2019,2562,554,61,0.6045580694964114,0.6905838233473068
aptos2019,2562,554,62,0.6295431882826265,0.704674790905651
aptos2019,2562,554,63,0.6309886596618727,0.7122844770058039
aptos2019,2562,554,64,0.6615310320848116,0.7322137162312269
aptos2019,2562,554,65,0.6405116201450982,0.7303802343016758
aptos2019,2562,554,66,0.6121221720605141,0.6878818086371021
aptos2019,2562,554,67,0.6115251375961585,0.6917668596460208
aptos2019,2562,554,68,0.6311899282874391,0.7118739433933264
aptos2019,2562,554,69,0.6267929436780773,0.6916921182789038
aptos2019,2562,554,70,0.6688902356429189,0.7361897743591332
aptos2019,2562,554,71,0.6485313828542877,0.7290614193973352
aptos2019,2562,554,72,0.5862646034283394,0.684268756808892
aptos2019,2562,554,73,0.6655023127642445,0.7218628861727483
aptos2019,2562,554,74,0.6099293051725114,0.6828668681889382
aptos2019,2562,554,75,0.6435110351575298,0.7065523757668891
aptos2019,2562,554,76,0.6110276918281029,0.7044180276000795
aptos2019,2562,554,77,0.571569163626711,0.646939651499237
aptos2019,2562,554,78,0.6209027448408586,0.6781795254269887
aptos2019,2562,554,79,0.6678045176766346,0.7451105808516713
aptos2019,2562,554,80,0.6467293464952748,0.720585814907096
aptos2019,2562,554,81,0.6136414318978832,0.6882495232493308
aptos2019,2562,554,82,0.6311293578158159,0.7138570003607096
aptos2019,2562,554,83,0.6292001033905578,0.731288837556746
aptos2019,2562,554,84,0.6586091948446369,0.7226251648655211
aptos2019,2562,554,85,0.6182372830032113,0.7005081446345502
aptos2019,2562,554,86,0.6764105059640569,0.7144701907802076
aptos2019,2562,554,87,0.6852413366491923,0.746160928268741
aptos2019,2562,554,88,0.6328600287586357,0.7109541465266791
aptos2019,2562,554,89,0.6017549710698831,0.6657819485257432
aptos2019,2562,554,90,0.6463053057926317,0.6999947269852431
aptos2019,2562,554,91,0.5787086761909781,0.6956483295948926
aptos2019,2562,554,92,0.6058443311275007,0.6926886524433017
aptos2019,2562,554,93,0.6089463127519761,0.6898412355608161
aptos2019,2562,554,94,0.6023534721856257,0.6785866203842986
aptos2019,2562,554,95,0.6792143669935404,0.7402352633921633
aptos2019,2562,554,96,0.6296276852476899,0.7048982910741609
aptos2019,2562,554,97,0.6768567025828959,0.7435108743787534
aptos2019,2562,554,98,0.6028857397708733,0.6720606135613039
aptos2019,2562,554,99,0.677345406997154,0.7135552399435341
aptos2019,2562,554,100,0.6729535333611606,0.7161638292395177
aptos2019,2562,554,101,0.6254336324911798,0.693109019282309
aptos2019,2562,554,102,0.6118571821723227,0.6973491841043918
aptos2019,2562,554,103,0.6772037873065504,0.7289124711482903
aptos2019,2562,554,104,0.6585600717822686,0.7278349657535313
aptos2019,2562,554,105,0.6315922926633134,0.7214267288996242
aptos2019,2562,554,106,0.6923322754482837,0.732293916072518
aptos2019,2562,554,107,0.6795753249566905,0.7426834655264506
aptos2019,2562,554,108,0.6407811758919317,0.7085370278575653
aptos2019,2562,554,109,0.6693500057578614,0.7329394670245845
aptos2019,2562,554,110,0.6485695380968274,0.7182206552302427
aptos2019,2562,554,111,0.669137303664593,0.741271448272212
aptos2019,2562,554,112,0.6135649345959919,0.6787900799725911
aptos2019,2562,554,113,0.6614816260089154,0.7353114738810315
aptos2019,2562,554,114,0.641459062999369,0.6983667781090033
aptos2019,2562,554,115,0.6354502354867735,0.7154567078179629
aptos2019,2562,554,116,0.6373621619556765,0.7068060895345418
aptos2019,2562,554,117,0.661929200053201,0.7351482548214727
aptos2019,2562,554,118,0.6611803239515046,0.714854035620444
aptos2019,2562,554,119,0.6519292725492771,0.721759322673468
aptos2019,2562,554,120,0.6735484277971147,0.7380582619865347
aptos2019,2562,554,121,0.6725573255751378,0.7361289649469164
aptos2019,2562,554,122,0.6736518058075491,0.7193513100041223
aptos2019,2562,554,123,0.6813219087882253,0.7430439326895677
aptos2019,2562,554,124,0.6055082211944509,0.6751193476576738
aptos2019,2562,554,125,0.6490838461733643,0.7111930655337209
aptos2019,2562,554,126,0.6925511341314037,0.7517552862462673
aptos2019,2562,554,127,0.6303477929545525,0.695620444108949
aptos2019,2562,554,128,0.6277441200802698,0.7098436585025955
aptos2019,2562,554,129,0.662810781616445,0.7344478186357749
aptos2019,2562,554,130,0.6253757708633251,0.7144242545530789
aptos2019,2562,554,131,0.6730392516062761,0.7428223419917266
aptos2019,2562,554,132,0.6773778057724165,0.7401157782002868
aptos2019,2562,554,133,0.6452001407539203,0.7178552478584914
aptos2019,2562,554,134,0.6480243327502976,0.6989761354403689
aptos2019,2562,554,135,0.6587486884483915,0.7407710109167319
aptos2019,2562,554,136,0.6361815215309163,0.7126661321185711
aptos2019,2562,554,137,0.6353892718633526,0.6954277336533802
aptos2019,2562,554,138,0.6916104696602527,0.7459989406866339
aptos2019,2562,554,139,0.6693120470912205,0.73871253165624
aptos2019,2562,554,140,0.6265234743688729,0.6885253413976836
aptos2019,2562,554,141,0.6833100495454916,0.7387970053656965
aptos2019,2562,554,142,0.581642140686443,0.6594537849246557
aptos2019,2562,554,143,0.6612735622703652,0.7334590403484197
aptos2019,2562,554,144,0.6184373331370362,0.7046797185742393
aptos2019,2562,554,145,0.6657785771864329,0.731842301112383
aptos2019,2562,554,146,0.642615776930689,0.6857434957946978
aptos2019,2562,554,147,0.6780573561071391,0.7380788675626179
aptos2019,2562,554,148,0.6289476413819871,0.69822375171856
aptos2019,2562,554,149,0.6895570099383754,0.7488040649575972
aptos2019,2562,554,150,0.6381666076938971,0.7197861319580489
aptos2019,2562,554,151,0.6131164390150461,0.6990132788232598
aptos2019,2562,554,152,0.6477612891029196,0.7220615457942976
aptos2019,2562,554,153,0.5845942199436147,0.6785536726612789
aptos2019,2562,554,154,0.6210761108420393,0.7011889946745433
aptos2019,2562,554,155,0.6426122566885297,0.7083660210645112
aptos2019,2562,554,156,0.6194361659502102,0.7026631789256021
aptos2019,2562,554,157,0.610480084351973,0.6798782336704484
aptos2019,2562,554,158,0.6553870077551284,0.7227512544035752
aptos2019,2562,554,159,0.6411294651657748,0.6804522044508622
aptos2019,2562,554,160,0.6445963111765807,0.7158096966175344
aptos2019,2562,554,161,0.5916791053203477,0.6873206390848208
