epoch,train_loss,train_acc,bacc,per_class_recall,arm,dataset,fold,n_train,n_test
75,0.006530845537781715,1.0,0.7503274503274504,"[0.9333333333333333, 1.0, 0.7692307692307693, 0.7222222222222222, 0.5454545454545454, 0.6666666666666666, 0.6153846153846154]",A0,oral_diseases,13,413,103
100,0.00518877524882555,1.0,0.7503274503274504,"[0.9333333333333333, 1.0, 0.7692307692307693, 0.7222222222222222, 0.5454545454545454, 0.6666666666666666, 0.6153846153846154]",A0,oral_diseases,13,413,103
125,0.004307469353079796,1.0,0.7233433233433233,"[0.8666666666666667, 0.9333333333333333, 0.7692307692307693, 0.6666666666666666, 0.5454545454545454, 0.6666666666666666, 0.6153846153846154]",A0,oral_diseases,13,413,103
150,0.003647509729489684,1.0,0.7233433233433233,"[0.8666666666666667, 0.9333333333333333, 0.7692307692307693, 0.6666666666666666, 0.5454545454545454, 0.6666666666666666, 0.6153846153846154]",A0,oral_diseases,13,413,103
175,0.0031335281673818827,1.0,0.7233433233433233,"[0.8666666666666667, 0.9333333333333333, 0.7692307692307693, 0.6666666666666666, 0.5454545454545454, 0.6666666666666666, 0.6153846153846154]",A0,oral_diseases,13,413,103
200,0.002724218415096402,1.0,0.7233433233433233,"[0.8666666666666667, 0.9333333333333333, 0.7692307692307693, 0.6666666666666666, 0.5454545454545454, 0.6666666666666666, 0.6153846153846154]",A0,oral_diseases,13,413,103
25,0.03540864586830139,0.9975786924939467,0.7617457104299209,"[0.875, 1.0, 0.6666666666666666, 0.6666666666666666, 0.8, 0.631578947368421, 0.6923076923076923]",A0,oral_diseases,14,413,103
50,0.008913225494325161,1.0,0.7747951609793714,"[0.8125, 1.0, 0.6666666666666666, 0.6666666666666666, 0.8, 0.631578947368421, 0.8461538461538461]",A0,oral_diseases,14,413,103
75,0.005950476974248886,1.0,0.7747951609793714,"[0.8125, 1.0, 0.6666666666666666, 0.6666666666666666, 0.8, 0.631578947368421, 0.8461538461538461]",A0,oral_diseases,14,413,103
100,0.004775366745889187,1.0,0.7780918642760748,"[0.8125, 1.0, 0.6666666666666666, 0.6666666666666666, 0.9, 0.631578947368421, 0.7692307692307693]",A0,oral_diseases,14,413,103
125,0.003985729068517685,1.0,0.7780918642760748,"[0.8125, 1.0, 0.6666666666666666, 0.6666666666666666, 0.9, 0.631578947368421, 0.7692307692307693]",A0,oral_diseases,14,413,103
150,0.0033883927389979362,1.0,0.7780918642760748,"[0.8125, 1.0, 0.6666666666666666, 0.6666666666666666, 0.9, 0.631578947368421, 0.7692307692307693]",A0,oral_diseases,14,413,103
175,0.002920376369729638,1.0,0.7780918642760748,"[0.8125, 1.0, 0.6666666666666666, 0.6666666666666666, 0.9, 0.631578947368421, 0.7692307692307693]",A0,oral_diseases,14,413,103
200,0.002546112984418869,1.0,0.7780918642760748,"[0.8125, 1.0, 0.6666666666666666, 0.6666666666666666, 0.9, 0.631578947368421, 0.7692307692307693]",A0,oral_diseases,14,413,103
25,0.03203988075256348,1.0,0.6642998814051445,"[0.875, 1.0, 0.5, 0.5555555555555556, 0.5454545454545454, 0.7894736842105263, 0.38461538461538464]",A2,oral_diseases,0,412,104
50,0.006048213224858046,1.0,0.6996727687517161,"[0.9375, 1.0, 0.5, 0.6111111111111112, 0.5454545454545454, 0.8421052631578947, 0.46153846153846156]",A2,oral_diseases,0,412,104
75,0.0037077395245432854,1.0,0.7005885196674672,"[0.9375, 1.0, 0.5833333333333334, 0.6111111111111112, 0.5454545454545454, 0.8421052631578947, 0.38461538461538464]",A2,oral_diseases,0,412,104
100,0.002876024693250656,1.0,0.7005885196674672,"[0.9375, 1.0, 0.5833333333333334, 0.6111111111111112, 0.5454545454545454, 0.8421052631578947, 0.38461538461538464]",A2,oral_diseases,0,412,104
125,0.0023627891205251217,1.0,0.6886837577627052,"[0.9375, 1.0, 0.5, 0.6111111111111112, 0.5454545454545454, 0.8421052631578947, 0.38461538461538464]",A2,oral_diseases,0,412,104
150,0.0019896358717232943,1.0,0.6886837577627052,"[0.9375, 1.0, 0.5, 0.6111111111111112, 0.5454545454545454, 0.8421052631578947, 0.38461538461538464]",A2,oral_diseases,0,412,104
175,0.0017043296247720718,1.0,0.6886837577627052,"[0.9375, 1.0, 0.5, 0.6111111111111112, 0.5454545454545454, 0.8421052631578947, 0.38461538461538464]",A2,oral_diseases,0,412,104
200,0.0014800862409174442,1.0,0.6886837577627052,"[0.9375, 1.0, 0.5, 0.6111111111111112, 0.5454545454545454, 0.8421052631578947, 0.38461538461538464]",A2,oral_diseases,0,412,104
25,0.03293069824576378,0.9951573849878934,0.7468747626642364,"[1.0, 0.9333333333333333, 0.75, 0.5555555555555556, 0.8181818181818182, 0.42105263157894735, 0.75]",A2,oral_diseases,1,413,103
50,0.008862007409334183,1.0,0.7728487886382622,"[1.0, 0.9333333333333333, 0.75, 0.5555555555555556, 1.0, 0.42105263157894735, 0.75]",A2,oral_diseases,1,413,103
75,0.00546830240637064,1.0,0.7598617756512495,"[1.0, 0.9333333333333333, 0.75, 0.5555555555555556, 0.9090909090909091, 0.42105263157894735, 0.75]",A2,oral_diseases,1,413,103
100,0.004109516739845276,1.0,0.7717665375560113,"[1.0, 0.9333333333333333, 0.75, 0.5555555555555556, 0.9090909090909091, 0.42105263157894735, 0.8333333333333334]",A2,oral_diseases,1,413,103
125,0.0032907656859606504,1.0,0.7717665375560113,"[1.0, 0.9333333333333333, 0.75, 0.5555555555555556, 0.9090909090909091, 0.42105263157894735, 0.8333333333333334]",A2,oral_diseases,1,413,103
150,0.0027198810130357742,1.0,0.8041771094402673,"[1.0, 0.9333333333333333, 0.8333333333333334, 0.5555555555555556, 1.0, 0.47368421052631576, 0.8333333333333334]",A2,oral_diseases,1,413,103
175,0.0022978789638727903,1.0,0.8041771094402673,"[1.0, 0.9333333333333333, 0.8333333333333334, 0.5555555555555556, 1.0, 0.47368421052631576, 0.8333333333333334]",A2,oral_diseases,1,413,103
200,0.0019744124729186296,1.0,0.8041771094402673,"[1.0, 0.9333333333333333, 0.8333333333333334, 0.5555555555555556, 1.0, 0.47368421052631576, 0.8333333333333334]",A2,oral_diseases,1,413,103
25,0.039400771260261536,0.9878934624697336,0.7385841497683602,"[0.9375, 1.0, 0.75, 0.7222222222222222, 0.5454545454545454, 0.631578947368421, 0.5833333333333334]",A2,oral_diseases,2,413,103
50,0.011031394824385643,0.9975786924939467,0.7166685653527759,"[0.875, 1.0, 0.6666666666666666, 0.7222222222222222, 0.45454545454545453, 0.631578947368421, 0.6666666666666666]",A2,oral_diseases,2,413,103
75,0.007170991040766239,1.0,0.7255971367813474,"[0.9375, 1.0, 0.6666666666666666, 0.7222222222222222, 0.45454545454545453, 0.631578947368421, 0.6666666666666666]",A2,oral_diseases,2,413,103
100,0.005591399967670441,1.0,0.7176606288448394,"[0.9375, 1.0, 0.6666666666666666, 0.6666666666666666, 0.45454545454545453, 0.631578947368421, 0.6666666666666666]",A2,oral_diseases,2,413,103
125,0.004583265166729689,1.0,0.7176606288448394,"[0.9375, 1.0, 0.6666666666666666, 0.6666666666666666, 0.45454545454545453, 0.631578947368421, 0.6666666666666666]",A2,oral_diseases,2,413,103
150,0.003855617018416524,1.0,0.7306476418318523,"[0.9375, 1.0, 0.6666666666666666, 0.6666666666666666, 0.5454545454545454, 0.631578947368421, 0.6666666666666666]",A2,oral_diseases,2,413,103
175,0.0033019203692674637,1.0,0.7227111338953444,"[0.9375, 1.0, 0.6666666666666666, 0.6111111111111112, 0.5454545454545454, 0.631578947368421, 0.6666666666666666]",A2,oral_diseases,2,413,103
200,0.002867224160581827,1.0,0.7227111338953444,"[0.9375, 1.0, 0.6666666666666666, 0.6111111111111112, 0.5454545454545454, 0.631578947368421, 0.6666666666666666]",A2,oral_diseases,2,413,103
25,0.04403463751077652,0.9878934624697336,0.7474858474858477,"[0.8666666666666667, 0.9333333333333333, 0.6153846153846154, 0.5, 0.7272727272727273, 0.6666666666666666, 0.9230769230769231]",A2,oral_diseases,3,413,103
50,0.011598223820328712,1.0,0.7454878454878455,"[0.8666666666666667, 0.9333333333333333, 0.6923076923076923, 0.5, 0.6363636363636364, 0.6666666666666666, 0.9230769230769231]",A2,oral_diseases,3,413,103
75,0.0073242466896772385,1.0,0.7584748584748586,"[0.8666666666666667, 0.9333333333333333, 0.6923076923076923, 0.5, 0.7272727272727273, 0.6666666666666666, 0.9230769230769231]",A2,oral_diseases,3,413,103
100,0.005624785553663969,1.0,0.7584748584748586,"[0.8666666666666667, 0.9333333333333333, 0.6923076923076923, 0.5, 0.7272727272727273, 0.6666666666666666, 0.9230769230769231]",A2,oral_diseases,3,413,103
125,0.004573868587613106,1.0,0.7584748584748586,"[0.8666666666666667, 0.9333333333333333, 0.6923076923076923, 0.5, 0.7272727272727273, 0.6666666666666666, 0.9230769230769231]",A2,oral_diseases,3,413,103
150,0.0038237683475017548,1.0,0.7584748584748586,"[0.8666666666666667, 0.9333333333333333, 0.6923076923076923, 0.5, 0.7272727272727273, 0.6666666666666666, 0.9230769230769231]",A2,oral_diseases,3,413,103
175,0.0032569398172199726,1.0,0.7584748584748586,"[0.8666666666666667, 0.9333333333333333, 0.6923076923076923, 0.5, 0.7272727272727273, 0.6666666666666666, 0.9230769230769231]",A2,oral_diseases,3,413,103
200,0.0028144177049398422,1.0,0.7454878454878455,"[0.8666666666666667, 0.9333333333333333, 0.6923076923076923, 0.5, 0.6363636363636364, 0.6666666666666666, 0.9230769230769231]",A2,oral_diseases,3,413,103
25,0.0447424091398716,0.9878934624697336,0.7311580232632865,"[0.75, 0.9333333333333333, 0.6666666666666666, 0.5555555555555556, 0.5, 0.7894736842105263, 0.9230769230769231]",A2,oral_diseases,4,413,103
50,0.012852863408625126,1.0,0.7486183407236039,"[0.75, 1.0, 0.6666666666666666, 0.6111111111111112, 0.5, 0.7894736842105263, 0.9230769230769231]",A2,oral_diseases,4,413,103
75,0.007956505753099918,1.0,0.7486183407236039,"[0.75, 1.0, 0.6666666666666666, 0.6111111111111112, 0.5, 0.7894736842105263, 0.9230769230769231]",A2,oral_diseases,4,413,103
100,0.006001779809594154,1.0,0.7486183407236039,"[0.75, 1.0, 0.6666666666666666, 0.6111111111111112, 0.5, 0.7894736842105263, 0.9230769230769231]",A2,oral_diseases,4,413,103
125,0.0048302775248885155,1.0,0.7486183407236039,"[0.75, 1.0, 0.6666666666666666, 0.6111111111111112, 0.5, 0.7894736842105263, 0.9230769230769231]",A2,oral_diseases,4,413,103
150,0.004012294113636017,1.0,0.7565548486601118,"[0.75, 1.0, 0.6666666666666666, 0.6666666666666666, 0.5, 0.7894736842105263, 0.9230769230769231]",A2,oral_diseases,4,413,103
175,0.0034032214898616076,1.0,0.7565548486601118,"[0.75, 1.0, 0.6666666666666666, 0.6666666666666666, 0.5, 0.7894736842105263, 0.9230769230769231]",A2,oral_diseases,4,413,103
200,0.0029325021896511316,1.0,0.7565548486601118,"[0.75, 1.0, 0.6666666666666666, 0.6666666666666666, 0.5, 0.7894736842105263, 0.9230769230769231]",A2,oral_diseases,4,413,103
25,0.03535021096467972,0.9951456310679612,0.7379304905620695,"[1.0, 0.9333333333333333, 0.6666666666666666, 0.5, 0.6363636363636364, 0.7368421052631579, 0.6923076923076923]",A2,oral_diseases,5,412,104
50,0.0071447426453232765,1.0,0.7533857954910587,"[1.0, 0.9333333333333333, 0.6666666666666666, 0.5555555555555556, 0.6363636363636364, 0.7894736842105263, 0.6923076923076923]",A2,oral_diseases,5,412,104
75,0.004372069612145424,1.0,0.7423967845020477,"[1.0, 0.9333333333333333, 0.6666666666666666, 0.5555555555555556, 0.6363636363636364, 0.7894736842105263, 0.6153846153846154]",A2,oral_diseases,5,412,104
100,0.0033545999322086573,1.0,0.7423967845020477,"[1.0, 0.9333333333333333, 0.6666666666666666, 0.5555555555555556, 0.6363636363636364, 0.7894736842105263, 0.6153846153846154]",A2,oral_diseases,5,412,104
125,0.0027303392998874187,1.0,0.7423967845020477,"[1.0, 0.9333333333333333, 0.6666666666666666, 0.5555555555555556, 0.6363636363636364, 0.7894736842105263, 0.6153846153846154]",A2,oral_diseases,5,412,104
150,0.0022830464877188206,1.0,0.7423967845020477,"[1.0, 0.9333333333333333, 0.6666666666666666, 0.5555555555555556, 0.6363636363636364, 0.7894736842105263, 0.6153846153846154]",A2,oral_diseases,5,412,104
175,0.0019451521802693605,1.0,0.7423967845020477,"[1.0, 0.9333333333333333, 0.6666666666666666, 0.5555555555555556, 0.6363636363636364, 0.7894736842105263, 0.6153846153846154]",A2,oral_diseases,5,412,104
200,0.001682059490121901,1.0,0.7423967845020477,"[1.0, 0.9333333333333333, 0.6666666666666666, 0.5555555555555556, 0.6363636363636364, 0.7894736842105263, 0.6153846153846154]",A2,oral_diseases,5,412,104
25,0.042218636721372604,0.9975786924939467,0.7845352016404649,"[0.875, 0.9333333333333333, 0.75, 0.6666666666666666, 0.7272727272727273, 0.7894736842105263, 0.75]",A2,oral_diseases,6,413,103
50,0.009835343807935715,1.0,0.7287328168907117,"[0.875, 0.9333333333333333, 0.75, 0.5555555555555556, 0.6363636363636364, 0.6842105263157895, 0.6666666666666666]",A2,oral_diseases,6,413,103
75,0.005841084290295839,1.0,0.7455978962557911,"[0.9375, 0.9333333333333333, 0.75, 0.6111111111111112, 0.6363636363636364, 0.6842105263157895, 0.6666666666666666]",A2,oral_diseases,6,413,103
100,0.004322637338191271,1.0,0.7286426293005241,"[0.9375, 0.9333333333333333, 0.6666666666666666, 0.6666666666666666, 0.5454545454545454, 0.6842105263157895, 0.6666666666666666]",A2,oral_diseases,6,413,103
125,0.0034305911976844072,1.0,0.7286426293005241,"[0.9375, 0.9333333333333333, 0.6666666666666666, 0.6666666666666666, 0.5454545454545454, 0.6842105263157895, 0.6666666666666666]",A2,oral_diseases,6,413,103
150,0.002818602602928877,1.0,0.7286426293005241,"[0.9375, 0.9333333333333333, 0.6666666666666666, 0.6666666666666666, 0.5454545454545454, 0.6842105263157895, 0.6666666666666666]",A2,oral_diseases,6,413,103
175,0.002371334470808506,1.0,0.7286426293005241,"[0.9375, 0.9333333333333333, 0.6666666666666666, 0.6666666666666666, 0.5454545454545454, 0.6842105263157895, 0.6666666666666666]",A2,oral_diseases,6,413,103
200,0.0020314333960413933,1.0,0.7286426293005241,"[0.9375, 0.9333333333333333, 0.6666666666666666, 0.6666666666666666, 0.5454545454545454, 0.6842105263157895, 0.6666666666666666]",A2,oral_diseases,6,413,103
25,0.041071586310863495,0.9927360774818402,0.7196779828358776,"[0.75, 1.0, 0.5, 0.6111111111111112, 0.9090909090909091, 0.6842105263157895, 0.5833333333333334]",A2,oral_diseases,7,413,103
50,0.011637221090495586,1.0,0.7340510366826155,"[0.75, 1.0, 0.5833333333333334, 0.6666666666666666, 0.8181818181818182, 0.7368421052631579, 0.5833333333333334]",A2,oral_diseases,7,413,103
75,0.007524843793362379,1.0,0.7395192526771474,"[0.75, 1.0, 0.5833333333333334, 0.6666666666666666, 0.9090909090909091, 0.6842105263157895, 0.5833333333333334]",A2,oral_diseases,7,413,103
100,0.005803162232041359,1.0,0.7395192526771474,"[0.75, 1.0, 0.5833333333333334, 0.6666666666666666, 0.9090909090909091, 0.6842105263157895, 0.5833333333333334]",A2,oral_diseases,7,413,103
125,0.0047095660120248795,1.0,0.7395192526771474,"[0.75, 1.0, 0.5833333333333334, 0.6666666666666666, 0.9090909090909091, 0.6842105263157895, 0.5833333333333334]",A2,oral_diseases,7,413,103
150,0.00392346503213048,1.0,0.7395192526771474,"[0.75, 1.0, 0.5833333333333334, 0.6666666666666666, 0.9090909090909091, 0.6842105263157895, 0.5833333333333334]",A2,oral_diseases,7,413,103
175,0.0033297790214419365,1.0,0.7395192526771474,"[0.75, 1.0, 0.5833333333333334, 0.6666666666666666, 0.9090909090909091, 0.6842105263157895, 0.5833333333333334]",A2,oral_diseases,7,413,103
200,0.002868006005883217,1.0,0.7395192526771474,"[0.75, 1.0, 0.5833333333333334, 0.6666666666666666, 0.9090909090909091, 0.6842105263157895, 0.5833333333333334]",A2,oral_diseases,7,413,103
25,0.033050697296857834,0.9951573849878934,0.7935619935619936,"[0.9333333333333333, 1.0, 0.6923076923076923, 0.6111111111111112, 0.8181818181818182, 0.5, 1.0]",A2,oral_diseases,8,413,103
50,0.008768622763454914,1.0,0.8173715173715174,"[0.9333333333333333, 1.0, 0.6923076923076923, 0.7222222222222222, 0.8181818181818182, 0.5555555555555556, 1.0]",A2,oral_diseases,8,413,103
75,0.006029481999576092,1.0,0.8173715173715174,"[0.9333333333333333, 1.0, 0.6923076923076923, 0.7222222222222222, 0.8181818181818182, 0.5555555555555556, 1.0]",A2,oral_diseases,8,413,103
100,0.004860762041062117,1.0,0.8173715173715174,"[0.9333333333333333, 1.0, 0.6923076923076923, 0.7222222222222222, 0.8181818181818182, 0.5555555555555556, 1.0]",A2,oral_diseases,8,413,103
125,0.004072905518114567,1.0,0.8094350094350095,"[0.9333333333333333, 1.0, 0.6923076923076923, 0.6666666666666666, 0.8181818181818182, 0.5555555555555556, 1.0]",A2,oral_diseases,8,413,103
150,0.0034733950160443783,1.0,0.7984459984459985,"[0.9333333333333333, 1.0, 0.6923076923076923, 0.6666666666666666, 0.8181818181818182, 0.5555555555555556, 0.9230769230769231]",A2,oral_diseases,8,413,103
175,0.0030009273905307055,1.0,0.7984459984459985,"[0.9333333333333333, 1.0, 0.6923076923076923, 0.6666666666666666, 0.8181818181818182, 0.5555555555555556, 0.9230769230769231]",A2,oral_diseases,8,413,103
200,0.002621256746351719,1.0,0.7984459984459985,"[0.9333333333333333, 1.0, 0.6923076923076923, 0.6666666666666666, 0.8181818181818182, 0.5555555555555556, 0.9230769230769231]",A2,oral_diseases,8,413,103
25,0.038832757622003555,0.9903147699757869,0.6793698991067413,"[0.875, 1.0, 0.5833333333333334, 0.5555555555555556, 0.6, 0.5263157894736842, 0.6153846153846154]",A2,oral_diseases,9,413,103
50,0.012278168462216854,0.9975786924939467,0.7067299659404923,"[0.875, 1.0, 0.6666666666666666, 0.6111111111111112, 0.6, 0.5789473684210527, 0.6153846153846154]",A2,oral_diseases,9,413,103
75,0.007920774631202221,1.0,0.6992111689480112,"[0.875, 1.0, 0.6666666666666666, 0.6111111111111112, 0.6, 0.5263157894736842, 0.6153846153846154]",A2,oral_diseases,9,413,103
100,0.006092049181461334,1.0,0.6992111689480112,"[0.875, 1.0, 0.6666666666666666, 0.6111111111111112, 0.6, 0.5263157894736842, 0.6153846153846154]",A2,oral_diseases,9,413,103
125,0.004945669323205948,1.0,0.7071476768845191,"[0.875, 1.0, 0.6666666666666666, 0.6666666666666666, 0.6, 0.5263157894736842, 0.6153846153846154]",A2,oral_diseases,9,413,103
150,0.004129679873585701,1.0,0.7071476768845191,"[0.875, 1.0, 0.6666666666666666, 0.6666666666666666, 0.6, 0.5263157894736842, 0.6153846153846154]",A2,oral_diseases,9,413,103
175,0.0035161669366061687,1.0,0.7071476768845191,"[0.875, 1.0, 0.6666666666666666, 0.6666666666666666, 0.6, 0.5263157894736842, 0.6153846153846154]",A2,oral_diseases,9,413,103
200,0.0030389318708330393,1.0,0.6992111689480112,"[0.875, 1.0, 0.6666666666666666, 0.6111111111111112, 0.6, 0.5263157894736842, 0.6153846153846154]",A2,oral_diseases,9,413,103
25,0.04056676849722862,0.9951456310679612,0.7939965736018367,"[0.9375, 1.0, 0.6666666666666666, 0.5, 0.8181818181818182, 0.7894736842105263, 0.8461538461538461]",A2,oral_diseases,10,412,104
50,0.010310215875506401,1.0,0.7983825385141173,"[0.9375, 1.0, 0.75, 0.5, 0.8181818181818182, 0.7368421052631579, 0.8461538461538461]",A2,oral_diseases,10,412,104
75,0.006117816548794508,1.0,0.8059013355065987,"[0.9375, 1.0, 0.75, 0.5, 0.8181818181818182, 0.7894736842105263, 0.8461538461538461]",A2,oral_diseases,10,412,104
100,0.004522563889622688,1.0,0.8059013355065987,"[0.9375, 1.0, 0.75, 0.5, 0.8181818181818182, 0.7894736842105263, 0.8461538461538461]",A2,oral_diseases,10,412,104
125,0.0035804533399641514,1.0,0.8059013355065987,"[0.9375, 1.0, 0.75, 0.5, 0.8181818181818182, 0.7894736842105263, 0.8461538461538461]",A2,oral_diseases,10,412,104
150,0.0029351103585213423,1.0,0.8059013355065987,"[0.9375, 1.0, 0.75, 0.5, 0.8181818181818182, 0.7894736842105263, 0.8461538461538461]",A2,oral_diseases,10,412,104
175,0.0024640457704663277,1.0,0.8059013355065987,"[0.9375, 1.0, 0.75, 0.5, 0.8181818181818182, 0.7894736842105263, 0.8461538461538461]",A2,oral_diseases,10,412,104
200,0.0021066053304821253,1.0,0.8059013355065987,"[0.9375, 1.0, 0.75, 0.5, 0.8181818181818182, 0.7894736842105263, 0.8461538461538461]",A2,oral_diseases,10,412,104
25,0.0343346931040287,0.9951573849878934,0.6928827751196173,"[0.9375, 1.0, 0.75, 0.5, 0.6363636363636364, 0.5263157894736842, 0.5]",A2,oral_diseases,11,413,103
50,0.00841820240020752,1.0,0.6912954735323157,"[0.9375, 0.9333333333333333, 0.6666666666666666, 0.5555555555555556, 0.6363636363636364, 0.5263157894736842, 0.5833333333333334]",A2,oral_diseases,11,413,103
75,0.005156481638550758,1.0,0.6917131844763423,"[0.9375, 0.9333333333333333, 0.6666666666666666, 0.6111111111111112, 0.6363636363636364, 0.47368421052631576, 0.5833333333333334]",A2,oral_diseases,11,413,103
100,0.003900589421391487,1.0,0.6992319814688236,"[0.9375, 0.9333333333333333, 0.6666666666666666, 0.6111111111111112, 0.6363636363636364, 0.5263157894736842, 0.5833333333333334]",A2,oral_diseases,11,413,103
125,0.0031350187491625547,1.0,0.6992319814688236,"[0.9375, 0.9333333333333333, 0.6666666666666666, 0.6111111111111112, 0.6363636363636364, 0.5263157894736842, 0.5833333333333334]",A2,oral_diseases,11,413,103
150,0.0025977897457778454,1.0,0.6992319814688236,"[0.9375, 0.9333333333333333, 0.6666666666666666, 0.6111111111111112, 0.6363636363636364, 0.5263157894736842, 0.5833333333333334]",A2,oral_diseases,11,413,103
175,0.0021989995148032904,1.0,0.6992319814688236,"[0.9375, 0.9333333333333333, 0.6666666666666666, 0.6111111111111112, 0.6363636363636364, 0.5263157894736842, 0.5833333333333334]",A2,oral_diseases,11,413,103
200,0.0018923560855910182,1.0,0.6992319814688236,"[0.9375, 0.9333333333333333, 0.6666666666666666, 0.6111111111111112, 0.6363636363636364, 0.5263157894736842, 0.5833333333333334]",A2,oral_diseases,11,413,103
25,0.042670272290706635,0.9903147699757869,0.7620898838004101,"[0.9375, 1.0, 0.8333333333333334, 0.5, 0.8181818181818182, 0.5789473684210527, 0.6666666666666666]",A2,oral_diseases,12,413,103
50,0.011515133082866669,1.0,0.743724842409053,"[0.875, 1.0, 0.75, 0.5555555555555556, 0.7272727272727273, 0.631578947368421, 0.6666666666666666]",A2,oral_diseases,12,413,103
75,0.0074046398513019085,1.0,0.763148401306296,"[0.875, 1.0, 0.75, 0.5555555555555556, 0.7272727272727273, 0.6842105263157895, 0.75]",A2,oral_diseases,12,413,103
100,0.005757753737270832,1.0,0.7556296043138149,"[0.875, 1.0, 0.75, 0.5555555555555556, 0.7272727272727273, 0.631578947368421, 0.75]",A2,oral_diseases,12,413,103
125,0.004711532965302467,1.0,0.7805213792055898,"[0.875, 1.0, 0.8333333333333334, 0.5555555555555556, 0.8181818181818182, 0.631578947368421, 0.75]",A2,oral_diseases,12,413,103
150,0.003954288084059954,1.0,0.7805213792055898,"[0.875, 1.0, 0.8333333333333334, 0.5555555555555556, 0.8181818181818182, 0.631578947368421, 0.75]",A2,oral_diseases,12,413,103
175,0.0033780448138713837,1.0,0.7805213792055898,"[0.875, 1.0, 0.8333333333333334, 0.5555555555555556, 0.8181818181818182, 0.631578947368421, 0.75]",A2,oral_diseases,12,413,103
200,0.002926239278167486,1.0,0.7805213792055898,"[0.875, 1.0, 0.8333333333333334, 0.5555555555555556, 0.8181818181818182, 0.631578947368421, 0.75]",A2,oral_diseases,12,413,103
25,0.039838410913944244,0.9878934624697336,0.7503274503274504,"[0.9333333333333333, 1.0, 0.7692307692307693, 0.6666666666666666, 0.5454545454545454, 0.7222222222222222, 0.6153846153846154]",A2,oral_diseases,13,413,103
50,0.009714670479297638,1.0,0.7423909423909425,"[0.9333333333333333, 1.0, 0.7692307692307693, 0.7222222222222222, 0.5454545454545454, 0.6111111111111112, 0.6153846153846154]",A2,oral_diseases,13,413,103
75,0.006323245819658041,1.0,0.7503274503274504,"[0.9333333333333333, 1.0, 0.7692307692307693, 0.7222222222222222, 0.5454545454545454, 0.6666666666666666, 0.6153846153846154]",A2,oral_diseases,13,413,103
100,0.0050205327570438385,1.0,0.7503274503274504,"[0.9333333333333333, 1.0, 0.7692307692307693, 0.7222222222222222, 0.5454545454545454, 0.6666666666666666, 0.6153846153846154]",A2,oral_diseases,13,413,103
125,0.004174298141151667,1.0,0.7328671328671328,"[0.9333333333333333, 0.9333333333333333, 0.7692307692307693, 0.6666666666666666, 0.5454545454545454, 0.6666666666666666, 0.6153846153846154]",A2,oral_diseases,13,413,103
150,0.003540036268532276,1.0,0.7233433233433233,"[0.8666666666666667, 0.9333333333333333, 0.7692307692307693, 0.6666666666666666, 0.5454545454545454, 0.6666666666666666, 0.6153846153846154]",A2,oral_diseases,13,413,103
175,0.0030446189921349287,1.0,0.7233433233433233,"[0.8666666666666667, 0.9333333333333333, 0.7692307692307693, 0.6666666666666666, 0.5454545454545454, 0.6666666666666666, 0.6153846153846154]",A2,oral_diseases,13,413,103
200,0.0026490415912121534,1.0,0.7233433233433233,"[0.8666666666666667, 0.9333333333333333, 0.7692307692307693, 0.6666666666666666, 0.5454545454545454, 0.6666666666666666, 0.6153846153846154]",A2,oral_diseases,13,413,103
25,0.03490084409713745,0.9975786924939467,0.773650472334683,"[0.875, 1.0, 0.75, 0.6666666666666666, 0.8, 0.631578947368421, 0.6923076923076923]",A2,oral_diseases,14,413,103
50,0.008564495481550694,1.0,0.7837237324079428,"[0.875, 1.0, 0.6666666666666666, 0.6666666666666666, 0.8, 0.631578947368421, 0.8461538461538461]",A2,oral_diseases,14,413,103
75,0.005719243083149195,1.0,0.7747951609793714,"[0.8125, 1.0, 0.6666666666666666, 0.6666666666666666, 0.8, 0.631578947368421, 0.8461538461538461]",A2,oral_diseases,14,413,103
100,0.004584751557558775,1.0,0.7780918642760748,"[0.8125, 1.0, 0.6666666666666666, 0.6666666666666666, 0.9, 0.631578947368421, 0.7692307692307693]",A2,oral_diseases,14,413,103
125,0.0038249376229941845,1.0,0.7780918642760748,"[0.8125, 1.0, 0.6666666666666666, 0.6666666666666666, 0.9, 0.631578947368421, 0.7692307692307693]",A2,oral_diseases,14,413,103
150,0.003251129761338234,1.0,0.7780918642760748,"[0.8125, 1.0, 0.6666666666666666, 0.6666666666666666, 0.9, 0.631578947368421, 0.7692307692307693]",A2,oral_diseases,14,413,103
175,0.0028019389137625694,1.0,0.7705730672835935,"[0.8125, 1.0, 0.6666666666666666, 0.6666666666666666, 0.9, 0.5789473684210527, 0.7692307692307693]",A2,oral_diseases,14,413,103
200,0.0024429638870060444,1.0,0.7705730672835935,"[0.8125, 1.0, 0.6666666666666666, 0.6666666666666666, 0.9, 0.5789473684210527, 0.7692307692307693]",A2,oral_diseases,14,413,103
25,0.1624455749988556,0.9975728155339806,0.6646302527881476,"[0.875, 0.9333333333333333, 0.5833333333333334, 0.5555555555555556, 0.6363636363636364, 0.6842105263157895, 0.38461538461538464]",A3n,oral_diseases,0,412,104
50,7.93127401266247e-05,1.0,0.6637046433099065,"[0.9375, 0.9333333333333333, 0.5, 0.5555555555555556, 0.5454545454545454, 0.7894736842105263, 0.38461538461538464]",A3n,oral_diseases,0,412,104
