dataset,task,task_label,mapping_assumed,arm,base,fold,repeat,n,tp,fp,fn,tn,prevalence,sens,spec,ppv,npv,tp_rate,fp_rate,exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B3d,B0d,12,2,732,273,26,24,409,0.4057377049180328,0.9191919191919192,0.9402298850574713,0.9130434782608695,0.9445727482678984,0.3729508196721312,0.03551912568306011,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B3d,B0d,13,2,732,269,18,28,417,0.4057377049180328,0.9057239057239057,0.9586206896551724,0.9372822299651568,0.9370786516853933,0.3674863387978142,0.02459016393442623,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B3d,B0d,14,2,732,272,29,25,406,0.4057377049180328,0.9158249158249159,0.9333333333333333,0.9036544850498339,0.9419953596287703,0.37158469945355194,0.03961748633879782,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B4,B0,0,0,733,277,19,21,416,0.40654843110504774,0.9295302013422819,0.9563218390804598,0.9358108108108109,0.9519450800915332,0.37789904502046384,0.02592087312414734,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B4,B0,1,0,733,260,17,38,418,0.40654843110504774,0.87248322147651,0.960919540229885,0.9386281588447654,0.9166666666666666,0.35470668485675305,0.023192360163710776,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B4,B0,2,0,732,263,18,34,417,0.4057377049180328,0.8855218855218855,0.9586206896551724,0.9359430604982206,0.9246119733924612,0.3592896174863388,0.02459016393442623,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B4,B0,3,0,732,261,17,36,418,0.4057377049180328,0.8787878787878788,0.960919540229885,0.9388489208633094,0.920704845814978,0.35655737704918034,0.023224043715846996,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B4,B0,4,0,732,265,24,32,411,0.4057377049180328,0.8922558922558923,0.9448275862068966,0.916955017301038,0.927765237020316,0.3620218579234973,0.03278688524590164,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B4,B0,5,1,733,268,22,30,413,0.40654843110504774,0.8993288590604027,0.9494252873563218,0.9241379310344827,0.9322799097065463,0.3656207366984993,0.030013642564802184,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B4,B0,6,1,733,276,17,22,418,0.40654843110504774,0.9261744966442953,0.960919540229885,0.9419795221843004,0.95,0.3765347885402456,0.023192360163710776,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B4,B0,7,1,732,261,15,36,420,0.4057377049180328,0.8787878787878788,0.9655172413793104,0.9456521739130435,0.9210526315789473,0.35655737704918034,0.020491803278688523,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B4,B0,8,1,732,262,19,35,416,0.4057377049180328,0.8821548821548821,0.9563218390804598,0.9323843416370107,0.9223946784922394,0.35792349726775957,0.025956284153005466,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B4,B0,9,1,732,271,27,26,408,0.4057377049180328,0.9124579124579124,0.9379310344827586,0.9093959731543624,0.9400921658986175,0.3702185792349727,0.036885245901639344,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B4,B0,10,2,733,268,23,30,412,0.40654843110504774,0.8993288590604027,0.9471264367816092,0.9209621993127147,0.9321266968325792,0.3656207366984993,0.03137789904502047,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B4,B0,11,2,733,261,19,37,416,0.40654843110504774,0.8758389261744967,0.9563218390804598,0.9321428571428572,0.9183222958057395,0.35607094133697137,0.02592087312414734,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B4,B0,12,2,732,271,15,26,420,0.4057377049180328,0.9124579124579124,0.9655172413793104,0.9475524475524476,0.9417040358744395,0.3702185792349727,0.020491803278688523,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B4,B0,13,2,732,267,18,30,417,0.4057377049180328,0.898989898989899,0.9586206896551724,0.9368421052631579,0.9328859060402684,0.36475409836065575,0.02459016393442623,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B4,B0,14,2,732,268,22,29,413,0.4057377049180328,0.9023569023569024,0.9494252873563218,0.9241379310344827,0.9343891402714932,0.366120218579235,0.030054644808743168,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B4d,B0d,0,0,733,272,17,26,418,0.40654843110504774,0.912751677852349,0.960919540229885,0.9411764705882353,0.9414414414414415,0.3710777626193724,0.023192360163710776,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B4d,B0d,1,0,733,258,21,40,414,0.40654843110504774,0.8657718120805369,0.9517241379310345,0.9247311827956989,0.9118942731277533,0.3519781718963165,0.0286493860845839,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B4d,B0d,2,0,732,265,22,32,413,0.4057377049180328,0.8922558922558923,0.9494252873563218,0.9233449477351916,0.9280898876404494,0.3620218579234973,0.030054644808743168,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B4d,B0d,3,0,732,263,25,34,410,0.4057377049180328,0.8855218855218855,0.9425287356321839,0.9131944444444444,0.9234234234234234,0.3592896174863388,0.03415300546448088,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B4d,B0d,4,0,732,264,35,33,400,0.4057377049180328,0.8888888888888888,0.9195402298850575,0.882943143812709,0.9237875288683602,0.36065573770491804,0.04781420765027322,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B4d,B0d,5,1,733,263,18,35,417,0.40654843110504774,0.8825503355704698,0.9586206896551724,0.9359430604982206,0.922566371681416,0.3587994542974079,0.02455661664392906,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B4d,B0d,6,1,733,268,27,30,408,0.40654843110504774,0.8993288590604027,0.9379310344827586,0.9084745762711864,0.9315068493150684,0.3656207366984993,0.036834924965893585,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B4d,B0d,7,1,732,267,27,30,408,0.4057377049180328,0.898989898989899,0.9379310344827586,0.9081632653061225,0.9315068493150684,0.36475409836065575,0.036885245901639344,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B4d,B0d,8,1,732,260,21,37,414,0.4057377049180328,0.8754208754208754,0.9517241379310345,0.9252669039145908,0.917960088691796,0.3551912568306011,0.028688524590163935,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B4d,B0d,9,1,732,265,23,32,412,0.4057377049180328,0.8922558922558923,0.9471264367816092,0.9201388888888888,0.9279279279279279,0.3620218579234973,0.031420765027322405,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B4d,B0d,10,2,733,278,21,20,414,0.40654843110504774,0.9328859060402684,0.9517241379310345,0.9297658862876255,0.9539170506912442,0.3792633015006821,0.0286493860845839,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B4d,B0d,11,2,733,256,24,42,411,0.40654843110504774,0.8590604026845637,0.9448275862068966,0.9142857142857143,0.9072847682119205,0.34924965893587995,0.03274215552523874,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B4d,B0d,12,2,732,271,26,26,409,0.4057377049180328,0.9124579124579124,0.9402298850574713,0.9124579124579124,0.9402298850574713,0.3702185792349727,0.03551912568306011,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B4d,B0d,13,2,732,263,15,34,420,0.4057377049180328,0.8855218855218855,0.9655172413793104,0.9460431654676259,0.9251101321585903,0.3592896174863388,0.020491803278688523,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B4d,B0d,14,2,732,257,25,40,410,0.4057377049180328,0.8653198653198653,0.9425287356321839,0.9113475177304965,0.9111111111111111,0.3510928961748634,0.03415300546448088,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B5,B0,0,0,733,282,24,16,411,0.40654843110504774,0.9463087248322147,0.9448275862068966,0.9215686274509803,0.9625292740046838,0.38472032742155526,0.03274215552523874,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B5,B0,1,0,733,267,24,31,411,0.40654843110504774,0.8959731543624161,0.9448275862068966,0.9175257731958762,0.9298642533936652,0.36425648021828105,0.03274215552523874,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B5,B0,2,0,732,266,22,31,413,0.4057377049180328,0.8956228956228957,0.9494252873563218,0.9236111111111112,0.9301801801801802,0.3633879781420765,0.030054644808743168,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B5,B0,3,0,732,272,23,25,412,0.4057377049180328,0.9158249158249159,0.9471264367816092,0.9220338983050848,0.9427917620137299,0.37158469945355194,0.031420765027322405,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B5,B0,4,0,732,266,28,31,407,0.4057377049180328,0.8956228956228957,0.9356321839080459,0.9047619047619048,0.9292237442922374,0.3633879781420765,0.03825136612021858,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B5,B0,5,1,733,272,28,26,407,0.40654843110504774,0.912751677852349,0.9356321839080459,0.9066666666666666,0.9399538106235565,0.3710777626193724,0.03819918144611187,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B5,B0,6,1,733,268,25,30,410,0.40654843110504774,0.8993288590604027,0.9425287356321839,0.9146757679180887,0.9318181818181818,0.3656207366984993,0.034106412005457026,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B5,B0,7,1,732,261,19,36,416,0.4057377049180328,0.8787878787878788,0.9563218390804598,0.9321428571428572,0.9203539823008849,0.35655737704918034,0.025956284153005466,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B5,B0,8,1,732,266,20,31,415,0.4057377049180328,0.8956228956228957,0.9540229885057471,0.9300699300699301,0.9304932735426009,0.3633879781420765,0.0273224043715847,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B5,B0,9,1,732,265,29,32,406,0.4057377049180328,0.8922558922558923,0.9333333333333333,0.9013605442176871,0.9269406392694064,0.3620218579234973,0.03961748633879782,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B5,B0,10,2,733,275,26,23,409,0.40654843110504774,0.9228187919463087,0.9402298850574713,0.9136212624584718,0.9467592592592593,0.37517053206002726,0.03547066848567531,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B5,B0,11,2,733,271,26,27,409,0.40654843110504774,0.9093959731543624,0.9402298850574713,0.9124579124579124,0.9380733944954128,0.36971350613915416,0.03547066848567531,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B5,B0,12,2,732,264,24,33,411,0.4057377049180328,0.8888888888888888,0.9448275862068966,0.9166666666666666,0.9256756756756757,0.36065573770491804,0.03278688524590164,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B5,B0,13,2,732,272,21,25,414,0.4057377049180328,0.9158249158249159,0.9517241379310345,0.9283276450511946,0.9430523917995444,0.37158469945355194,0.028688524590163935,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B5,B0,14,2,732,265,23,32,412,0.4057377049180328,0.8922558922558923,0.9471264367816092,0.9201388888888888,0.9279279279279279,0.3620218579234973,0.031420765027322405,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B5s,B0,0,0,733,275,19,23,416,0.40654843110504774,0.9228187919463087,0.9563218390804598,0.935374149659864,0.9476082004555809,0.37517053206002726,0.02592087312414734,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B5s,B0,1,0,733,262,25,36,410,0.40654843110504774,0.8791946308724832,0.9425287356321839,0.9128919860627178,0.9192825112107623,0.35743519781718963,0.034106412005457026,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B5s,B0,2,0,732,266,20,31,415,0.4057377049180328,0.8956228956228957,0.9540229885057471,0.9300699300699301,0.9304932735426009,0.3633879781420765,0.0273224043715847,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B5s,B0,3,0,732,266,18,31,417,0.4057377049180328,0.8956228956228957,0.9586206896551724,0.9366197183098591,0.9308035714285714,0.3633879781420765,0.02459016393442623,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B5s,B0,4,0,732,263,29,34,406,0.4057377049180328,0.8855218855218855,0.9333333333333333,0.9006849315068494,0.9227272727272727,0.3592896174863388,0.03961748633879782,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B5s,B0,5,1,733,276,26,22,409,0.40654843110504774,0.9261744966442953,0.9402298850574713,0.9139072847682119,0.9489559164733179,0.3765347885402456,0.03547066848567531,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B5s,B0,6,1,733,270,23,28,412,0.40654843110504774,0.9060402684563759,0.9471264367816092,0.9215017064846417,0.9363636363636364,0.3683492496589359,0.03137789904502047,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B5s,B0,7,1,732,257,17,40,418,0.4057377049180328,0.8653198653198653,0.960919540229885,0.9379562043795621,0.9126637554585153,0.3510928961748634,0.023224043715846996,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B5s,B0,8,1,732,257,15,40,420,0.4057377049180328,0.8653198653198653,0.9655172413793104,0.9448529411764706,0.9130434782608695,0.3510928961748634,0.020491803278688523,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B5s,B0,9,1,732,265,29,32,406,0.4057377049180328,0.8922558922558923,0.9333333333333333,0.9013605442176871,0.9269406392694064,0.3620218579234973,0.03961748633879782,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B5s,B0,10,2,733,269,23,29,412,0.40654843110504774,0.9026845637583892,0.9471264367816092,0.9212328767123288,0.9342403628117913,0.3669849931787176,0.03137789904502047,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B5s,B0,11,2,733,269,21,29,414,0.40654843110504774,0.9026845637583892,0.9517241379310345,0.9275862068965517,0.9345372460496614,0.3669849931787176,0.0286493860845839,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B5s,B0,12,2,732,264,18,33,417,0.4057377049180328,0.8888888888888888,0.9586206896551724,0.9361702127659575,0.9266666666666666,0.36065573770491804,0.02459016393442623,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B5s,B0,13,2,732,270,18,27,417,0.4057377049180328,0.9090909090909091,0.9586206896551724,0.9375,0.9391891891891891,0.36885245901639346,0.02459016393442623,탐색적/exploratory
aptos2019,fundus_referable_ge2,"referable DR (ICDR>=2, FDA mtmDR)",False,B5s,B0,14,2,732,260,21,37,414,0.4057377049180328,0.8754208754208754,0.9517241379310345,0.9252669039145908,0.917960088691796,0.3551912568306011,0.028688524590163935,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A0,,0,0,104,21,8,8,67,0.27884615384615385,0.7241379310344828,0.8933333333333333,0.7241379310344828,0.8933333333333333,0.20192307692307693,0.07692307692307693,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A0,,1,0,103,21,9,8,65,0.2815533980582524,0.7241379310344828,0.8783783783783784,0.7,0.8904109589041096,0.20388349514563106,0.08737864077669903,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A0,,2,0,103,21,5,8,69,0.2815533980582524,0.7241379310344828,0.9324324324324325,0.8076923076923077,0.8961038961038961,0.20388349514563106,0.04854368932038835,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A0,,3,0,103,21,5,8,69,0.2815533980582524,0.7241379310344828,0.9324324324324325,0.8076923076923077,0.8961038961038961,0.20388349514563106,0.04854368932038835,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A0,,4,0,103,19,6,9,69,0.27184466019417475,0.6785714285714286,0.92,0.76,0.8846153846153846,0.18446601941747573,0.05825242718446602,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A0,,5,1,104,23,4,6,71,0.27884615384615385,0.7931034482758621,0.9466666666666667,0.8518518518518519,0.922077922077922,0.22115384615384615,0.038461538461538464,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A0,,6,1,103,23,10,6,64,0.2815533980582524,0.7931034482758621,0.8648648648648649,0.696969696969697,0.9142857142857143,0.22330097087378642,0.0970873786407767,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A0,,7,1,103,25,10,4,64,0.2815533980582524,0.8620689655172413,0.8648648648648649,0.7142857142857143,0.9411764705882353,0.24271844660194175,0.0970873786407767,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A0,,8,1,103,22,4,7,70,0.2815533980582524,0.7586206896551724,0.9459459459459459,0.8461538461538461,0.9090909090909091,0.21359223300970873,0.038834951456310676,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A0,,9,1,103,20,7,8,68,0.27184466019417475,0.7142857142857143,0.9066666666666666,0.7407407407407407,0.8947368421052632,0.1941747572815534,0.06796116504854369,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A0,,10,2,104,20,5,9,70,0.27884615384615385,0.6896551724137931,0.9333333333333333,0.8,0.8860759493670886,0.19230769230769232,0.04807692307692308,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A0,,11,2,103,22,10,7,64,0.2815533980582524,0.7586206896551724,0.8648648648648649,0.6875,0.9014084507042254,0.21359223300970873,0.0970873786407767,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A0,,12,2,103,22,8,7,66,0.2815533980582524,0.7586206896551724,0.8918918918918919,0.7333333333333333,0.9041095890410958,0.21359223300970873,0.07766990291262135,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A0,,13,2,103,24,6,5,68,0.2815533980582524,0.8275862068965517,0.918918918918919,0.8,0.9315068493150684,0.23300970873786409,0.05825242718446602,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A0,,14,2,103,23,8,5,67,0.27184466019417475,0.8214285714285714,0.8933333333333333,0.7419354838709677,0.9305555555555556,0.22330097087378642,0.07766990291262135,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A0d,,0,0,104,22,9,7,66,0.27884615384615385,0.7586206896551724,0.88,0.7096774193548387,0.9041095890410958,0.21153846153846154,0.08653846153846154,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A0d,,1,0,103,15,7,14,67,0.2815533980582524,0.5172413793103449,0.9054054054054054,0.6818181818181818,0.8271604938271605,0.14563106796116504,0.06796116504854369,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A0d,,2,0,103,21,9,8,65,0.2815533980582524,0.7241379310344828,0.8783783783783784,0.7,0.8904109589041096,0.20388349514563106,0.08737864077669903,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A0d,,3,0,103,20,6,9,68,0.2815533980582524,0.6896551724137931,0.918918918918919,0.7692307692307693,0.8831168831168831,0.1941747572815534,0.05825242718446602,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A0d,,4,0,103,17,8,11,67,0.27184466019417475,0.6071428571428571,0.8933333333333333,0.68,0.8589743589743589,0.1650485436893204,0.07766990291262135,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A0d,,5,1,104,18,6,11,69,0.27884615384615385,0.6206896551724138,0.92,0.75,0.8625,0.17307692307692307,0.057692307692307696,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A0d,,6,1,103,21,8,8,66,0.2815533980582524,0.7241379310344828,0.8918918918918919,0.7241379310344828,0.8918918918918919,0.20388349514563106,0.07766990291262135,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A0d,,7,1,103,24,13,5,61,0.2815533980582524,0.8275862068965517,0.8243243243243243,0.6486486486486487,0.9242424242424242,0.23300970873786409,0.1262135922330097,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A0d,,8,1,103,21,12,8,62,0.2815533980582524,0.7241379310344828,0.8378378378378378,0.6363636363636364,0.8857142857142857,0.20388349514563106,0.11650485436893204,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A0d,,9,1,103,17,3,11,72,0.27184466019417475,0.6071428571428571,0.96,0.85,0.8674698795180723,0.1650485436893204,0.02912621359223301,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A0d,,10,2,104,18,3,11,72,0.27884615384615385,0.6206896551724138,0.96,0.8571428571428571,0.8674698795180723,0.17307692307692307,0.028846153846153848,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A0d,,11,2,103,18,8,11,66,0.2815533980582524,0.6206896551724138,0.8918918918918919,0.6923076923076923,0.8571428571428571,0.17475728155339806,0.07766990291262135,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A0d,,12,2,103,23,9,6,65,0.2815533980582524,0.7931034482758621,0.8783783783783784,0.71875,0.9154929577464789,0.22330097087378642,0.08737864077669903,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A0d,,13,2,103,22,8,7,66,0.2815533980582524,0.7586206896551724,0.8918918918918919,0.7333333333333333,0.9041095890410958,0.21359223300970873,0.07766990291262135,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A0d,,14,2,103,22,9,6,66,0.27184466019417475,0.7857142857142857,0.88,0.7096774193548387,0.9166666666666666,0.21359223300970873,0.08737864077669903,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A1,A0,0,0,104,23,5,6,70,0.27884615384615385,0.7931034482758621,0.9333333333333333,0.8214285714285714,0.9210526315789473,0.22115384615384615,0.04807692307692308,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A1,A0,1,0,103,20,9,9,65,0.2815533980582524,0.6896551724137931,0.8783783783783784,0.6896551724137931,0.8783783783783784,0.1941747572815534,0.08737864077669903,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A1,A0,2,0,103,20,5,9,69,0.2815533980582524,0.6896551724137931,0.9324324324324325,0.8,0.8846153846153846,0.1941747572815534,0.04854368932038835,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A1,A0,3,0,103,22,3,7,71,0.2815533980582524,0.7586206896551724,0.9594594594594594,0.88,0.9102564102564102,0.21359223300970873,0.02912621359223301,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A1,A0,4,0,103,20,6,8,69,0.27184466019417475,0.7142857142857143,0.92,0.7692307692307693,0.8961038961038961,0.1941747572815534,0.05825242718446602,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A1,A0,5,1,104,21,5,8,70,0.27884615384615385,0.7241379310344828,0.9333333333333333,0.8076923076923077,0.8974358974358975,0.20192307692307693,0.04807692307692308,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A1,A0,6,1,103,26,7,3,67,0.2815533980582524,0.896551724137931,0.9054054054054054,0.7878787878787878,0.9571428571428572,0.2524271844660194,0.06796116504854369,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A1,A0,7,1,103,23,10,6,64,0.2815533980582524,0.7931034482758621,0.8648648648648649,0.696969696969697,0.9142857142857143,0.22330097087378642,0.0970873786407767,탐색적/exploratory
oral_diseases,oral_cancer_suspect,"cancer-suspect (MC, OC) [ASSUMED mapping]",True,A1,A0,8,1,103,23,4,6,70,0.2815533980582524,0.7931034482758621,0.9459459459459459,0.8518518518518519,0.9210526315789473,0.22330097087378642,0.038834951456310676,탐색적/exploratory
