dataset,arm,base,role,rep,lever,loss,preregistered,side,fold,cls,class_name,cos_centred,cos_raw,relnorm_centred,relnorm_raw,scale_ratio,bias_arm,bias_base,bias_diff,bias_diff_centred,neg_log_prior,prior,margin_spearman,margin_spearman_p,recall_base,recall_arm,bias_slope,bias_r,flip_repro,n_flip,relnorm_fro_centred,margin_spearman_true,bacc_base,bacc_arm,bacc_base_offset,offset_identified,train_agree_before,flip_repro_ceiling,exploratory
oral_diseases,A3,A1,secondary,panderm,aug,ldam,True,False,13,6,OT,0.9223839044570923,0.9204068183898926,0.5118851065635681,0.5045801997184753,0.5864992737770081,0.06998155266046524,-0.009126703254878521,0.07910825312137604,0.08643452823162079,2.1114245875328868,0.12106537530266344,0.9757060564625515,2.0455057167109465e-68,0.46153846153846156,0.46153846153846156,0.6788867316068149,0.8107215628822575,0.0,8,0.5232324600219727,0.9660411964657365,0.7251748251748252,0.7031968031968032,0.7251748251748252,False,1.0,0.25,탐색적/exploratory
oral_diseases,A4,A0,primary,panderm,aug,logitadj,True,False,13,0,CaS,0.8289713263511658,0.8296101093292236,0.6080638766288757,0.6087707281112671,1.0675827264785767,0.05762959644198418,0.07164180278778076,-0.014012206345796585,-0.004483662545681,1.8645645096013608,0.1549636803874092,0.9298858338412876,1.1538667758197392e-45,0.8666666666666667,0.8666666666666667,-0.19134578643039815,-0.3949722528042628,0.0,10,0.6998326778411865,0.9552011773556723,0.7233433233433233,0.7013653013653014,0.7233433233433233,False,1.0,0.4,탐색적/exploratory
oral_diseases,A4,A0,primary,panderm,aug,logitadj,True,False,13,1,CoS,0.8398412466049194,0.8313729166984558,0.577332615852356,0.5936585068702698,1.0364277362823486,-0.18397057056427002,-0.1381227970123291,-0.04584777355194092,-0.036319226026535034,1.929103030738932,0.14527845036319612,0.9224175329346579,1.5863962615664962e-43,0.9333333333333333,0.9333333333333333,-0.19134578643039815,-0.3949722528042628,0.0,10,0.6998326778411865,0.9552011773556723,0.7233433233433233,0.7013653013653014,0.7233433233433233,False,1.0,0.4,탐색적/exploratory
oral_diseases,A4,A0,primary,panderm,aug,logitadj,True,False,13,2,Gum,0.8150737881660461,0.8155093193054199,0.6646292209625244,0.658882200717926,1.1407688856124878,-0.23633606731891632,-0.14469867944717407,-0.09163738787174225,-0.08210884034633636,2.1522465820531416,0.1162227602905569,0.9607804374447428,4.521484788167387e-58,0.7692307692307693,0.7692307692307693,-0.19134578643039815,-0.3949722528042628,0.0,10,0.6998326778411865,0.9552011773556723,0.7233433233433233,0.7013653013653014,0.7233433233433233,False,1.0,0.4,탐색적/exploratory
oral_diseases,A4,A0,primary,panderm,aug,logitadj,True,False,13,3,MC,0.8134124875068665,0.8148989081382751,0.6615343689918518,0.6520340442657471,1.1284801959991455,0.3632415533065796,0.2839505672454834,0.07929098606109619,0.08881953358650208,1.7467814739449776,0.17433414043583534,0.979791656370296,2.0700489379629775e-72,0.6666666666666666,0.7222222222222222,-0.19134578643039815,-0.3949722528042628,0.0,10,0.6998326778411865,0.9552011773556723,0.7233433233433233,0.7013653013653014,0.7233433233433233,False,1.0,0.4,탐색적/exploratory
oral_diseases,A4,A0,primary,panderm,aug,logitadj,True,False,13,4,OC,0.7567893266677856,0.7484108209609985,0.7819963097572327,0.7950867414474487,1.1860308647155762,-0.33866891264915466,-0.18563967943191528,-0.15302923321723938,-0.1435006856918335,2.2622474772674703,0.10411622276029056,0.9546959687649299,5.660331781007627e-55,0.5454545454545454,0.5454545454545454,-0.19134578643039815,-0.3949722528042628,0.0,10,0.6998326778411865,0.9552011773556723,0.7233433233433233,0.7013653013653014,0.7233433233433233,False,1.0,0.4,탐색적/exploratory
oral_diseases,A4,A0,primary,panderm,aug,logitadj,True,False,13,5,OLP,0.7887491583824158,0.7852745652198792,0.7397865653038025,0.7514839768409729,1.2003430128097534,0.09628158062696457,0.0973595604300499,-0.0010779798030853271,0.00845056027173996,1.6927142526747017,0.18401937046004843,0.9838662734825896,2.6339457635127216e-77,0.6666666666666666,0.6111111111111112,-0.19134578643039815,-0.3949722528042628,0.0,10,0.6998326778411865,0.9552011773556723,0.7233433233433233,0.7013653013653014,0.7233433233433233,False,1.0,0.4,탐색적/exploratory
oral_diseases,A4,A0,primary,panderm,aug,logitadj,True,False,13,6,OT,0.7818907499313354,0.7777506709098816,0.7655478119850159,0.7632970213890076,1.2262065410614014,0.08417005091905594,-0.07544373720884323,0.15961378812789917,0.16914233565330505,2.1114245875328868,0.12106537530266344,0.9493802957666815,1.3449948288841461e-52,0.6153846153846154,0.46153846153846156,-0.19134578643039815,-0.3949722528042628,0.0,10,0.6998326778411865,0.9552011773556723,0.7233433233433233,0.7013653013653014,0.7233433233433233,False,1.0,0.4,탐색적/exploratory
oral_diseases,A4,A1,secondary,panderm,aug,logitadj,True,False,13,0,CaS,0.9989637732505798,0.9993044137954712,0.04614085704088211,0.03932347148656845,0.9913752675056458,0.05762959644198418,0.06346751749515533,-0.005837921053171158,0.008955150842666626,1.8645645096013608,0.1549636803874092,0.9990444967957695,3.911733492266648e-139,0.8666666666666667,0.8666666666666667,-0.0016396787964141097,-0.006599037425538098,0.0,3,0.06985095888376236,0.9980450624097352,0.7251748251748252,0.7013653013653014,0.7251748251748252,False,1.0,1.0,탐색적/exploratory
oral_diseases,A4,A1,secondary,panderm,aug,logitadj,True,False,13,1,CoS,0.9985983967781067,0.9995093941688538,0.05296383425593376,0.031323641538619995,1.000575304031372,-0.18397057056427002,-0.1821141093969345,-0.0018564611673355103,0.012936607003211975,1.929103030738932,0.14527845036319612,0.998242752727852,8.83588720086853e-126,0.9333333333333333,0.9333333333333333,-0.0016396787964141097,-0.006599037425538098,0.0,3,0.06985095888376236,0.9980450624097352,0.7251748251748252,0.7013653013653014,0.7251748251748252,False,1.0,1.0,탐색적/exploratory
oral_diseases,A4,A1,secondary,panderm,aug,logitadj,True,False,13,2,Gum,0.9971283078193665,0.9968077540397644,0.07972466945648193,0.08681342005729675,1.0220519304275513,-0.23633606731891632,-0.17528243362903595,-0.06105363368988037,-0.046260565519332886,2.1522465820531416,0.1162227602905569,0.9993080838865918,3.281890434027163e-146,0.7692307692307693,0.7692307692307693,-0.0016396787964141097,-0.006599037425538098,0.0,3,0.06985095888376236,0.9980450624097352,0.7251748251748252,0.7013653013653014,0.7251748251748252,False,1.0,1.0,탐색적/exploratory
oral_diseases,A4,A1,secondary,panderm,aug,logitadj,True,False,13,3,MC,0.9986585974693298,0.9985325336456299,0.052079640328884125,0.054289426654577255,0.9930640459060669,0.3632415533065796,0.3907491862773895,-0.027507632970809937,-0.012714564800262451,1.7467814739449776,0.17433414043583534,0.9993739806592973,2.097979881932435e-148,0.7777777777777778,0.7222222222222222,-0.0016396787964141097,-0.006599037425538098,0.0,3,0.06985095888376236,0.9980450624097352,0.7251748251748252,0.7013653013653014,0.7251748251748252,False,1.0,1.0,탐색적/exploratory
oral_diseases,A4,A1,secondary,panderm,aug,logitadj,True,False,13,4,OC,0.9936638474464417,0.9925238490104675,0.11375865340232849,0.12365095317363739,1.0112354755401611,-0.33866891264915466,-0.2740710377693176,-0.06459787487983704,-0.04980480670928955,2.2622474772674703,0.10411622276029056,0.9987918925003982,5.423925887662011e-134,0.5454545454545454,0.5454545454545454,-0.0016396787964141097,-0.006599037425538098,0.0,3,0.06985095888376236,0.9980450624097352,0.7251748251748252,0.7013653013653014,0.7251748251748252,False,1.0,1.0,탐색적/exploratory
oral_diseases,A4,A1,secondary,panderm,aug,logitadj,True,False,13,5,OLP,0.9985483288764954,0.9984223246574402,0.053908128291368484,0.056248780339956284,1.000744342803955,0.09628158062696457,0.13227631151676178,-0.03599473088979721,-0.021201662719249725,1.6927142526747017,0.18401937046004843,0.9996046193637667,1.7612821891189942e-158,0.7222222222222222,0.6111111111111112,-0.0016396787964141097,-0.006599037425538098,0.0,3,0.06985095888376236,0.9980450624097352,0.7251748251748252,0.7013653013653014,0.7251748251748252,False,1.0,1.0,탐색적/exploratory
oral_diseases,A4,A1,secondary,panderm,aug,logitadj,True,False,13,6,OT,0.9985060095787048,0.9984201192855835,0.05504788085818291,0.057552702724933624,0.9918228983879089,0.08417005091905594,-0.009126703254878521,0.09329675137996674,0.10808981955051422,2.1114245875328868,0.12106537530266344,0.9991323591593768,3.0042882120184546e-141,0.46153846153846156,0.46153846153846156,-0.0016396787964141097,-0.006599037425538098,0.0,3,0.06985095888376236,0.9980450624097352,0.7251748251748252,0.7013653013653014,0.7251748251748252,False,1.0,1.0,탐색적/exploratory
oral_diseases,A2d,A0d,primary,dinov2,rebalance,ce,True,False,14,0,CaS,0.9969067573547363,0.9969404339790344,0.0789734423160553,0.07849502563476562,1.0046311616897583,0.09248298406600952,0.13186432421207428,-0.03938134014606476,-0.03947912156581879,1.8803128665695,0.15254237288135594,0.9985392962263323,7.865140484768763e-130,0.6875,0.6875,0.13111099669106924,0.7548632683754612,,0,0.09265651553869247,0.9988468128102623,0.71817122935544,0.71817122935544,0.71817122935544,False,1.0,,탐색적/exploratory
oral_diseases,A2d,A0d,primary,dinov2,rebalance,ce,True,False,14,1,CoS,0.9939879775047302,0.9952361583709717,0.10975000262260437,0.09780728816986084,1.0015435218811035,-0.12341995537281036,-0.12230159342288971,-0.0011183619499206543,-0.0012161433696746826,1.929103030738932,0.14527845036319612,0.9970236787769626,3.091405733090125e-114,0.9333333333333333,0.9333333333333333,0.13111099669106924,0.7548632683754612,,0,0.09265651553869247,0.9988468128102623,0.71817122935544,0.71817122935544,0.71817122935544,False,1.0,,탐색적/exploratory
oral_diseases,A2d,A0d,primary,dinov2,rebalance,ce,True,False,14,2,Gum,0.9969561696052551,0.996143102645874,0.07992906868457794,0.09583496302366257,0.979337751865387,0.07073672860860825,0.022500736638903618,0.04823599010705948,0.04813821241259575,2.1316272948504063,0.11864406779661017,0.9983635724640866,2.4280165756683814e-127,0.5833333333333334,0.5833333333333334,0.13111099669106924,0.7548632683754612,,0,0.09265651553869247,0.9988468128102623,0.71817122935544,0.71817122935544,0.71817122935544,False,1.0,,탐색적/exploratory
oral_diseases,A2d,A0d,primary,dinov2,rebalance,ce,True,False,14,3,MC,0.9968377351760864,0.9953078627586365,0.08871383965015411,0.12064734101295471,1.0362776517868042,0.12686394155025482,0.12282960116863251,0.0040343403816223145,0.003936558961868286,1.7467814739449776,0.17433414043583534,0.9990445020427887,3.910649359210704e-139,0.7222222222222222,0.7222222222222222,0.13111099669106924,0.7548632683754612,,0,0.09265651553869247,0.9988468128102623,0.71817122935544,0.71817122935544,0.71817122935544,False,1.0,,탐색적/exploratory
oral_diseases,A2d,A0d,primary,dinov2,rebalance,ce,True,False,14,4,OC,0.9937155246734619,0.9917396306991577,0.11195481568574905,0.12931834161281586,0.991658627986908,-0.044533684849739075,-0.06325650960206985,0.01872282475233078,0.01862504333257675,2.2392579590427717,0.10653753026634383,0.9986161753723146,5.137147207685749e-131,0.7,0.7,0.13111099669106924,0.7548632683754612,,0,0.09265651553869247,0.9988468128102623,0.71817122935544,0.71817122935544,0.71817122935544,False,1.0,,탐색적/exploratory
oral_diseases,A2d,A0d,primary,dinov2,rebalance,ce,True,False,14,5,OLP,0.9960952997207642,0.9941200613975525,0.09158407151699066,0.11558202654123306,1.0204555988311768,-0.039439454674720764,0.012742819264531136,-0.05218227207660675,-0.05228005349636078,1.7059594794247224,0.18159806295399517,0.9990884329833503,3.634406736510517e-140,0.631578947368421,0.631578947368421,0.13111099669106924,0.7548632683754612,,0,0.09265651553869247,0.9988468128102623,0.71817122935544,0.71817122935544,0.71817122935544,False,1.0,,탐색적/exploratory
oral_diseases,A2d,A0d,primary,dinov2,rebalance,ce,True,False,14,6,OT,0.995762825012207,0.9947864413261414,0.09253562241792679,0.10425667464733124,0.9854453206062317,-0.06667979061603546,-0.08905306458473206,0.022373273968696594,0.022275492548942566,2.1114245875328868,0.12106537530266344,0.9987699336642797,1.3462982185651693e-133,0.7692307692307693,0.7692307692307693,0.13111099669106924,0.7548632683754612,,0,0.09265651553869247,0.9988468128102623,0.71817122935544,0.71817122935544,0.71817122935544,False,1.0,,탐색적/exploratory
oral_diseases,A1,A0,primary,panderm,aug,ce,True,False,14,0,CaS,0.828223705291748,0.8214398622512817,0.6090973615646362,0.6246166229248047,1.066874623298645,0.06388655304908752,0.08533452451229095,-0.02144797146320343,-0.031017843633890152,1.8803128665695,0.15254237288135594,0.9377828054298644,3.36829290619047e-48,0.8125,0.875,-0.19686129287690474,-0.5230132049623515,0.09090909090909091,11,0.7159814238548279,0.9346197777094407,0.7780918642760748,0.7546446243814665,0.7671028532870638,False,1.0,0.5454545454545454,탐색적/exploratory
oral_diseases,A1,A0,primary,panderm,aug,ce,True,False,14,1,CoS,0.8432523608207703,0.8389986157417297,0.5668125152587891,0.5735956430435181,1.0231165885925293,-0.1752118021249771,-0.12625521421432495,-0.04895658791065216,-0.058526456356048584,1.929103030738932,0.14527845036319612,0.8763014541141326,8.336419519469173e-34,1.0,1.0,-0.19686129287690474,-0.5230132049623515,0.09090909090909091,11,0.7159814238548279,0.9346197777094407,0.7780918642760748,0.7546446243814665,0.7671028532870638,False,1.0,0.5454545454545454,탐색적/exploratory
oral_diseases,A1,A0,primary,panderm,aug,ce,True,False,14,2,Gum,0.8150520324707031,0.8145116567611694,0.6513621807098389,0.6464669704437256,1.112680196762085,-0.1658337563276291,-0.1264248490333557,-0.039408907294273376,-0.0489787757396698,2.1316272948504063,0.11864406779661017,0.9325550235030533,1.7378598272558902e-46,0.6666666666666666,0.6666666666666666,-0.19686129287690474,-0.5230132049623515,0.09090909090909091,11,0.7159814238548279,0.9346197777094407,0.7780918642760748,0.7546446243814665,0.7671028532870638,False,1.0,0.5454545454545454,탐색적/exploratory
oral_diseases,A1,A0,primary,panderm,aug,ce,True,False,14,3,MC,0.7920775413513184,0.7869630455970764,0.736341655254364,0.7400943636894226,1.203885793685913,0.35877153277397156,0.2589617669582367,0.09980976581573486,0.09023988246917725,1.7467814739449776,0.17433414043583534,0.9639546632693408,6.891990594760677e-60,0.6666666666666666,0.7222222222222222,-0.19686129287690474,-0.5230132049623515,0.09090909090909091,11,0.7159814238548279,0.9346197777094407,0.7780918642760748,0.7546446243814665,0.7671028532870638,False,1.0,0.5454545454545454,탐색적/exploratory
oral_diseases,A1,A0,primary,panderm,aug,ce,True,False,14,4,OC,0.7591269612312317,0.7489495277404785,0.7759844660758972,0.7956334352493286,1.181531310081482,-0.24423806369304657,-0.15886496007442474,-0.08537310361862183,-0.09494297206401825,2.2392579590427717,0.10653753026634383,0.9602534815270395,8.75658921506303e-58,0.9,0.8,-0.19686129287690474,-0.5230132049623515,0.09090909090909091,11,0.7159814238548279,0.9346197777094407,0.7780918642760748,0.7546446243814665,0.7671028532870638,False,1.0,0.5454545454545454,탐색적/exploratory
oral_diseases,A1,A0,primary,panderm,aug,ce,True,False,14,5,OLP,0.7731117010116577,0.771511435508728,0.7770987153053284,0.7785561680793762,1.222092866897583,0.1767137050628662,0.11646618694067001,0.0602475181221962,0.050677649676799774,1.7059594794247224,0.18159806295399517,0.9727188859113474,6.642115307222928e-66,0.631578947368421,0.5263157894736842,-0.19686129287690474,-0.5230132049623515,0.09090909090909091,11,0.7159814238548279,0.9346197777094407,0.7780918642760748,0.7546446243814665,0.7671028532870638,False,1.0,0.5454545454545454,탐색적/exploratory
oral_diseases,A1,A0,primary,panderm,aug,ce,True,False,14,6,OT,0.7744925618171692,0.7777184844017029,0.768481433391571,0.75571608543396,1.210843801498413,0.0013506076065823436,-0.10076778382062912,0.10211838781833649,0.09254851937294006,2.1114245875328868,0.12106537530266344,0.965096867723938,1.3943315583412402e-60,0.7692307692307693,0.6923076923076923,-0.19686129287690474,-0.5230132049623515,0.09090909090909091,11,0.7159814238548279,0.9346197777094407,0.7780918642760748,0.7546446243814665,0.7671028532870638,False,1.0,0.5454545454545454,탐색적/exploratory
oral_diseases,A2,A0,primary,panderm,rebalance,ce,True,False,14,0,CaS,0.9962325692176819,0.9960159659385681,0.0868350937962532,0.09001045674085617,1.000667691230774,0.08584018796682358,0.08533452451229095,0.0005056634545326233,0.007394291460514069,1.8803128665695,0.15254237288135594,0.9986271581074551,3.436220108785286e-131,0.8125,0.8125,0.023743357864001755,0.08923582680562704,0.0,1,0.10633423179388046,0.9986381408425954,0.7780918642760748,0.7705730672835935,0.7671028532870638,False,1.0,1.0,탐색적/exploratory
oral_diseases,A2,A0,primary,panderm,rebalance,ce,True,False,14,1,CoS,0.9947928786277771,0.9959596395492554,0.10227474570274353,0.08980552852153778,1.0033552646636963,-0.14696893095970154,-0.12625521421432495,-0.020713716745376587,-0.013825088739395142,1.929103030738932,0.14527845036319612,0.9970895751878047,9.995832982912057e-115,1.0,1.0,0.023743357864001755,0.08923582680562704,0.0,1,0.10633423179388046,0.9986381408425954,0.7780918642760748,0.7705730672835935,0.7671028532870638,False,1.0,1.0,탐색적/exploratory
oral_diseases,A2,A0,primary,panderm,rebalance,ce,True,False,14,2,Gum,0.9964152574539185,0.9962052702903748,0.08636955916881561,0.09313499927520752,0.9790039658546448,-0.10526418685913086,-0.1264248490333557,0.021160662174224854,0.0280492901802063,2.1316272948504063,0.11864406779661017,0.998901726485964,4.41591811066933e-136,0.6666666666666666,0.6666666666666666,0.023743357864001755,0.08923582680562704,0.0,1,0.10633423179388046,0.9986381408425954,0.7780918642760748,0.7705730672835935,0.7671028532870638,False,1.0,1.0,탐색적/exploratory
oral_diseases,A2,A0,primary,panderm,rebalance,ce,True,False,14,3,MC,0.9959971308708191,0.9949747920036316,0.09362410008907318,0.11051726341247559,1.0238516330718994,0.2112669050693512,0.2589617669582367,-0.0476948618888855,-0.04080623388290405,1.7467814739449776,0.17433414043583534,0.9995497078592454,1.2515208622752483e-155,0.6666666666666666,0.6666666666666666,0.023743357864001755,0.08923582680562704,0.0,1,0.10633423179388046,0.9986381408425954,0.7780918642760748,0.7705730672835935,0.7671028532870638,False,1.0,1.0,탐색적/exploratory
oral_diseases,A2,A0,primary,panderm,rebalance,ce,True,False,14,4,OC,0.9870092868804932,0.9837825298309326,0.1612759679555893,0.17978358268737793,1.0010591745376587,-0.24250560998916626,-0.15886496007442474,-0.08364064991474152,-0.07675202190876007,2.2392579590427717,0.10653753026634383,0.9989456574265255,5.625764588439327e-137,0.9,0.9,0.023743357864001755,0.08923582680562704,0.0,1,0.10633423179388046,0.9986381408425954,0.7780918642760748,0.7705730672835935,0.7671028532870638,False,1.0,1.0,탐색적/exploratory
oral_diseases,A2,A0,primary,panderm,rebalance,ce,True,False,14,5,OLP,0.9962279796600342,0.9952053427696228,0.09291186928749084,0.11041556298732758,1.0294337272644043,0.11097851395606995,0.11646618694067001,-0.005487672984600067,0.0014009550213813782,1.7059594794247224,0.18159806295399517,0.9994618459781224,1.0135124303243957e-151,0.631578947368421,0.5789473684210527,0.023743357864001755,0.08923582680562704,0.0,1,0.10633423179388046,0.9986381408425954,0.7780918642760748,0.7705730672835935,0.7671028532870638,False,1.0,1.0,탐색적/exploratory
oral_diseases,A2,A0,primary,panderm,rebalance,ce,True,False,14,6,OT,0.99579918384552,0.9953445196151733,0.09458092600107193,0.10529255867004395,0.9721004366874695,-0.013117635622620583,-0.10076778382062912,0.08765015006065369,0.09453877806663513,2.1114245875328868,0.12106537530266344,0.9995387251241049,4.22499996805505e-155,0.7692307692307693,0.7692307692307693,0.023743357864001755,0.08923582680562704,0.0,1,0.10633423179388046,0.9986381408425954,0.7780918642760748,0.7705730672835935,0.7671028532870638,False,1.0,1.0,탐색적/exploratory
oral_diseases,A5,A0,primary,panderm,mixup,mixup,True,False,14,0,CaS,0.5767887234687805,0.587608277797699,0.8351863026618958,0.832001805305481,0.750632107257843,0.01987796649336815,0.08533452451229095,-0.06545655429363251,-0.07090939581394196,1.8803128665695,0.15254237288135594,0.7172934147520098,1.5531951219184378e-17,0.8125,0.75,-0.4954656055819318,-0.8309373781237688,0.0,19,0.748964786529541,0.6441264332469359,0.7780918642760748,0.7738866396761133,0.7671028532870638,False,1.0,0.3684210526315789,탐색적/exploratory
oral_diseases,A5,A0,primary,panderm,mixup,mixup,True,False,14,1,CoS,0.5349826812744141,0.5429185032844543,0.8462602496147156,0.8415265679359436,0.5835927128791809,-0.020151864737272263,-0.12625521421432495,0.10610334575176239,0.10065051168203354,1.929103030738932,0.14527845036319612,0.6175262487369855,3.713889697502765e-12,1.0,1.0,-0.4954656055819318,-0.8309373781237688,0.0,19,0.748964786529541,0.6441264332469359,0.7780918642760748,0.7738866396761133,0.7671028532870638,False,1.0,0.3684210526315789,탐색적/exploratory
oral_diseases,A5,A0,primary,panderm,mixup,mixup,True,False,14,2,Gum,0.6477935314178467,0.6625562310218811,0.7822313904762268,0.7679088115692139,0.8253390192985535,-0.1424819678068161,-0.1264248490333557,-0.016057118773460388,-0.021509960293769836,2.1316272948504063,0.11864406779661017,0.6603808812546678,3.2300450498349826e-14,0.6666666666666666,0.8333333333333334,-0.4954656055819318,-0.8309373781237688,0.0,19,0.748964786529541,0.6441264332469359,0.7780918642760748,0.7738866396761133,0.7671028532870638,False,1.0,0.3684210526315789,탐색적/exploratory
oral_diseases,A5,A0,primary,panderm,mixup,mixup,True,False,14,3,MC,0.7348763346672058,0.7286150455474854,0.7245628237724304,0.7281053066253662,0.9898954033851624,0.3889108896255493,0.2589617669582367,0.12994912266731262,0.12449628114700317,1.7467814739449776,0.17433414043583534,0.6917805210209551,5.930101984171009e-16,0.6666666666666666,0.6666666666666666,-0.4954656055819318,-0.8309373781237688,0.0,19,0.748964786529541,0.6441264332469359,0.7780918642760748,0.7738866396761133,0.7671028532870638,False,1.0,0.3684210526315789,탐색적/exploratory
