bacc,mcc,macro_mae,per_class_recall,arm,dataset,fold,n_train,n_test
0.6140582402675927,0.662925082195011,0.30191256830601093,"[0.9667590027700831, 0.5540540540540541, 0.665, 0.34210526315789475, 0.5423728813559322]",B1d,aptos2019,3,2930,732
0.6026030654131957,0.6666207105801889,0.3005464480874317,"[0.9889196675900277, 0.43243243243243246, 0.6733668341708543, 0.358974358974359, 0.559322033898305]",B1d,aptos2019,4,2930,732
0.5968278714994054,0.6563552169027269,0.3015006821282401,"[0.9778393351800554, 0.6216216216216216, 0.645, 0.28205128205128205, 0.4576271186440678]",B1d,aptos2019,5,2929,733
0.6464898787702675,0.7014421724177262,0.252387448840382,"[0.9806094182825484, 0.5405405405405406, 0.7, 0.3333333333333333, 0.6779661016949152]",B1d,aptos2019,6,2929,733
0.6206958885266787,0.6655200575317988,0.30601092896174864,"[0.9806094182825484, 0.527027027027027, 0.64, 0.4473684210526316, 0.5084745762711864]",B1d,aptos2019,7,2930,732
0.6293915511830906,0.6908568990546227,0.2650273224043716,"[0.9806094182825484, 0.6351351351351351, 0.69, 0.3157894736842105, 0.5254237288135594]",B1d,aptos2019,8,2930,732
0.6305321094504818,0.6870184079740247,0.2937158469945355,"[0.9833795013850416, 0.5675675675675675, 0.6834170854271356, 0.358974358974359, 0.559322033898305]",B1d,aptos2019,9,2930,732
0.6253457742559109,0.6843711965909466,0.29740791268758526,"[0.9750692520775623, 0.5405405405405406, 0.685, 0.28205128205128205, 0.6440677966101694]",B1d,aptos2019,10,2929,733
0.6278163503262804,0.6760438112619107,0.2946793997271487,"[0.961218836565097, 0.581081081081081, 0.695, 0.41025641025641024, 0.4915254237288136]",B1d,aptos2019,11,2929,733
0.6391291444973308,0.6903588240696028,0.27049180327868855,"[0.9722991689750693, 0.6351351351351351, 0.685, 0.39473684210526316, 0.5084745762711864]",B1d,aptos2019,12,2930,732
0.6407021101104861,0.6828145470849757,0.2896174863387978,"[0.9778393351800554, 0.6756756756756757, 0.645, 0.4473684210526316, 0.4576271186440678]",B1d,aptos2019,13,2930,732
0.6379010308696064,0.6848107987002687,0.27595628415300544,"[0.9806094182825484, 0.527027027027027, 0.678391959798995, 0.41025641025641024, 0.5932203389830508]",B1d,aptos2019,14,2930,732
0.6533423935226836,0.6182019069593757,0.33424283765347884,"[0.9058171745152355, 0.7027027027027027, 0.5, 0.6666666666666666, 0.4915254237288136]",B3d,aptos2019,0,2929,733
0.6436925997098306,0.6399179217750738,0.30559345156889495,"[0.9279778393351801, 0.6216216216216216, 0.555, 0.4358974358974359, 0.6779661016949152]",B3d,aptos2019,1,2929,733
0.6765525103957425,0.6669465554583058,0.28005464480874315,"[0.9224376731301939, 0.6081081081081081, 0.635, 0.6578947368421053, 0.559322033898305]",B3d,aptos2019,2,2930,732
0.6342479484508219,0.6024798599191962,0.34153005464480873,"[0.8864265927977839, 0.5945945945945946, 0.535, 0.5789473684210527, 0.576271186440678]",B3d,aptos2019,3,2930,732
0.606021777685439,0.605033161825729,0.34289617486338797,"[0.9168975069252078, 0.43243243243243246, 0.5577889447236181, 0.5128205128205128, 0.6101694915254238]",B3d,aptos2019,4,2930,732
0.6494043202064705,0.6394169251263763,0.29195088676671216,"[0.9168975069252078, 0.6486486486486487, 0.575, 0.5641025641025641, 0.5423728813559322]",B3d,aptos2019,5,2929,733
0.6297206235984583,0.6062773946013161,0.32332878581173263,"[0.9002770083102493, 0.5540540540540541, 0.52, 0.5641025641025641, 0.6101694915254238]",B3d,aptos2019,6,2929,733
0.6313526075960931,0.6084966614801266,0.3401639344262295,"[0.889196675900277, 0.581081081081081, 0.55, 0.5263157894736842, 0.6101694915254238]",B3d,aptos2019,7,2930,732
