dataset,arm,fold,repeat,target_prior,target_prior_source,target_assumed,n_test,exploratory,method,source_prior,bacc,bacc_weighted,bacc_sklearn,acc,acc_weighted,em_prior_l1_err,em_iters,em_min_prior,em_degenerate,changed_vs_raw,changed_vs_argmax_p,rec_0,recw_0,rec_1,recw_1,rec_2,recw_2,rec_3,recw_3,rec_4,recw_4,class_names,em_pi_0,em_pi_1,em_pi_2,em_pi_3,em_pi_4,rec_5,recw_5,rec_6,recw_6,em_pi_5,em_pi_6
oral_diseases,A0,7,1,uniform,정의상 균등,False,103,탐색적/exploratory,argmax_p,none,0.7395192526771474,0.7395192526771474,0.7395192526771474,0.7378640776699029,0.7395192526771474,,,,,0.0,0.0,0.75,0.75,1.0,1.0,0.5833333333333334,0.5833333333333333,0.6666666666666666,0.6666666666666666,0.9090909090909091,0.9090909090909091,CaS|CoS|Gum|MC|OC|OLP|OT,,,,,,0.6842105263157895,0.6842105263157896,0.5833333333333334,0.5833333333333333,,
oral_diseases,A0,7,1,uniform,정의상 균등,False,103,탐색적/exploratory,oracle,train,0.7320004556846662,0.7320004556846661,0.7320004556846662,0.7281553398058253,0.7320004556846662,,,,,0.009708737864077669,0.009708737864077669,0.75,0.75,1.0,1.0,0.5833333333333334,0.5833333333333333,0.6666666666666666,0.6666666666666666,0.9090909090909091,0.9090909090909091,CaS|CoS|Gum|MC|OC|OLP|OT,,,,,,0.631578947368421,0.6315789473684211,0.5833333333333334,0.5833333333333333,,
oral_diseases,A0,7,1,uniform,정의상 균등,False,103,탐색적/exploratory,oracle,uniform,0.7395192526771474,0.7395192526771474,0.7395192526771474,0.7378640776699029,0.7395192526771474,,,,,0.0,0.0,0.75,0.75,1.0,1.0,0.5833333333333334,0.5833333333333333,0.6666666666666666,0.6666666666666666,0.9090909090909091,0.9090909090909091,CaS|CoS|Gum|MC|OC|OLP|OT,,,,,,0.6842105263157895,0.6842105263157896,0.5833333333333334,0.5833333333333333,,
oral_diseases,A0,7,1,uniform,정의상 균등,False,103,탐색적/exploratory,em,train,0.724481658692185,0.724481658692185,0.724481658692185,0.7184466019417476,0.724481658692185,0.2368313392955798,14.0,0.0901634815816954,0.0,0.019417475728155338,0.019417475728155338,0.75,0.75,1.0,1.0,0.5833333333333334,0.5833333333333333,0.6666666666666666,0.6666666666666666,0.9090909090909091,0.9090909090909091,CaS|CoS|Gum|MC|OC|OLP|OT,0.11203909026813991,0.16624392974507698,0.10795318707380332,0.1991191015446064,0.17743457614756625,0.5789473684210527,0.5789473684210528,0.5833333333333334,0.5833333333333333,0.14704663363911163,0.0901634815816954
oral_diseases,A0,7,1,uniform,정의상 균등,False,103,탐색적/exploratory,em,uniform,0.7081909318751424,0.7081909318751424,0.7081909318751424,0.7087378640776699,0.7081909318751424,0.24852282153716243,14.0,0.08905575936145263,0.0,0.02912621359223301,0.02912621359223301,0.75,0.75,1.0,1.0,0.4166666666666667,0.41666666666666663,0.6666666666666666,0.6666666666666666,0.9090909090909091,0.9090909090909091,CaS|CoS|Gum|MC|OC|OLP|OT,0.11216234853632644,0.1665790950743617,0.10309190990506828,0.20728220449167695,0.16740106039135552,0.631578947368421,0.6315789473684211,0.5833333333333334,0.5833333333333333,0.15442762223975848,0.08905575936145263
oral_diseases,A0,7,1,cancer_enriched,가정 · 구성된 스트레스 시나리오 (pool 에서 MC·OC ×3),True,103,탐색적/exploratory,raw,none,0.7395192526771474,0.7395192526771474,0.7395192526771474,0.7378640776699029,0.7439948384076429,,,,,0.0,0.0,0.75,0.75,1.0,1.0,0.5833333333333334,0.5833333333333333,0.6666666666666666,0.6666666666666666,0.9090909090909091,0.9090909090909092,CaS|CoS|Gum|MC|OC|OLP|OT,,,,,,0.6842105263157895,0.6842105263157896,0.5833333333333334,0.5833333333333333,,
oral_diseases,A0,7,1,cancer_enriched,가정 · 구성된 스트레스 시나리오 (pool 에서 MC·OC ×3),True,103,탐색적/exploratory,argmax_p,none,0.7395192526771474,0.7395192526771474,0.7395192526771474,0.7378640776699029,0.7439948384076429,,,,,0.0,0.0,0.75,0.75,1.0,1.0,0.5833333333333334,0.5833333333333333,0.6666666666666666,0.6666666666666666,0.9090909090909091,0.9090909090909092,CaS|CoS|Gum|MC|OC|OLP|OT,,,,,,0.6842105263157895,0.6842105263157896,0.5833333333333334,0.5833333333333333,,
oral_diseases,A0,7,1,cancer_enriched,가정 · 구성된 스트레스 시나리오 (pool 에서 MC·OC ×3),True,103,탐색적/exploratory,oracle,train,0.7086086428191691,0.7086086428191691,0.7086086428191691,0.7087378640776699,0.7376995604116577,,,,,0.04854368932038835,0.04854368932038835,0.75,0.75,1.0,1.0,0.4166666666666667,0.41666666666666663,0.7222222222222222,0.7222222222222222,0.9090909090909091,0.9090909090909092,CaS|CoS|Gum|MC|OC|OLP|OT,,,,,,0.5789473684210527,0.5789473684210527,0.5833333333333334,0.5833333333333333,,
oral_diseases,A0,7,1,cancer_enriched,가정 · 구성된 스트레스 시나리오 (pool 에서 MC·OC ×3),True,103,탐색적/exploratory,oracle,uniform,0.7086086428191691,0.7086086428191691,0.7086086428191691,0.7087378640776699,0.7376995604116577,,,,,0.04854368932038835,0.04854368932038835,0.75,0.75,1.0,1.0,0.4166666666666667,0.41666666666666663,0.7222222222222222,0.7222222222222222,0.9090909090909091,0.9090909090909092,CaS|CoS|Gum|MC|OC|OLP|OT,,,,,,0.5789473684210527,0.5789473684210527,0.5833333333333334,0.5833333333333333,,
oral_diseases,A0,7,1,cancer_enriched,가정 · 구성된 스트레스 시나리오 (pool 에서 MC·OC ×3),True,103,탐색적/exploratory,em,train,0.7086086428191691,0.7086086428191691,0.7086086428191691,0.7087378640776699,0.7376995604116577,0.14629518055449509,17.0,0.05598906898169816,0.0,0.06796116504854369,0.06796116504854369,0.75,0.75,1.0,1.0,0.4166666666666667,0.41666666666666663,0.7222222222222222,0.7222222222222222,0.9090909090909091,0.9090909090909092,CaS|CoS|Gum|MC|OC|OLP|OT,0.07656277986004689,0.10594831475381343,0.07088538800484818,0.31172363058760194,0.25917462217052945,0.5789473684210527,0.5789473684210527,0.5833333333333334,0.5833333333333333,0.11971619564146181,0.05598906898169816
oral_diseases,A0,7,1,cancer_enriched,가정 · 구성된 스트레스 시나리오 (pool 에서 MC·OC ×3),True,103,탐색적/exploratory,em,uniform,0.7006721348826612,0.7006721348826612,0.7006721348826612,0.6990291262135923,0.7190428439937473,0.1437606335001863,16.0,0.05363994798895998,0.0,0.04854368932038835,0.04854368932038835,0.75,0.75,1.0,1.0,0.4166666666666667,0.41666666666666663,0.6666666666666666,0.6666666666666666,0.9090909090909091,0.9090909090909092,CaS|CoS|Gum|MC|OC|OLP|OT,0.07681074667187793,0.10609382460485581,0.06657362435448828,0.3194038219460234,0.2460867072946267,0.5789473684210527,0.5789473684210527,0.5833333333333334,0.5833333333333333,0.13139132713916782,0.05363994798895998
oral_diseases,A0,7,1,benign_heavy,가정 · 구성된 스트레스 시나리오 (pool 에서 MC·OC ×0.333333),True,103,탐색적/exploratory,raw,none,0.7395192526771474,0.7395192526771472,0.7395192526771474,0.7378640776699029,0.7315779980253664,,,,,0.0,0.0,0.75,0.75,1.0,1.0,0.5833333333333334,0.5833333333333333,0.6666666666666666,0.6666666666666666,0.9090909090909091,0.9090909090909093,CaS|CoS|Gum|MC|OC|OLP|OT,,,,,,0.6842105263157895,0.6842105263157893,0.5833333333333334,0.5833333333333334,,
oral_diseases,A0,7,1,benign_heavy,가정 · 구성된 스트레스 시나리오 (pool 에서 MC·OC ×0.333333),True,103,탐색적/exploratory,argmax_p,none,0.7395192526771474,0.7395192526771472,0.7395192526771474,0.7378640776699029,0.7315779980253664,,,,,0.0,0.0,0.75,0.75,1.0,1.0,0.5833333333333334,0.5833333333333333,0.6666666666666666,0.6666666666666666,0.9090909090909091,0.9090909090909093,CaS|CoS|Gum|MC|OC|OLP|OT,,,,,,0.6842105263157895,0.6842105263157893,0.5833333333333334,0.5833333333333334,,
oral_diseases,A0,7,1,benign_heavy,가정 · 구성된 스트레스 시나리오 (pool 에서 MC·OC ×0.333333),True,103,탐색적/exploratory,oracle,train,0.7315827447406394,0.7315827447406393,0.7315827447406394,0.7281553398058253,0.7276097440571123,,,,,0.009708737864077669,0.009708737864077669,0.75,0.75,1.0,1.0,0.5833333333333334,0.5833333333333333,0.6111111111111112,0.611111111111111,0.9090909090909091,0.9090909090909093,CaS|CoS|Gum|MC|OC|OLP|OT,,,,,,0.6842105263157895,0.6842105263157893,0.5833333333333334,0.5833333333333334,,
oral_diseases,A0,7,1,benign_heavy,가정 · 구성된 스트레스 시나리오 (pool 에서 MC·OC ×0.333333),True,103,탐색적/exploratory,oracle,uniform,0.7391015417331206,0.7391015417331206,0.7391015417331206,0.7378640776699029,0.7393891926786663,,,,,0.019417475728155338,0.019417475728155338,0.75,0.75,1.0,1.0,0.5833333333333334,0.5833333333333333,0.6111111111111112,0.611111111111111,0.9090909090909091,0.9090909090909093,CaS|CoS|Gum|MC|OC|OLP|OT,,,,,,0.7368421052631579,0.7368421052631577,0.5833333333333334,0.5833333333333334,,
oral_diseases,A0,7,1,benign_heavy,가정 · 구성된 스트레스 시나리오 (pool 에서 MC·OC ×0.333333),True,103,탐색적/exploratory,em,train,0.7395192526771474,0.7395192526771472,0.7395192526771474,0.7378640776699029,0.7315779980253664,0.2755984795835906,14.0,0.07473299626947495,0.0,0.0,0.0,0.75,0.75,1.0,1.0,0.5833333333333334,0.5833333333333333,0.6666666666666666,0.6666666666666666,0.9090909090909091,0.9090909090909093,CaS|CoS|Gum|MC|OC|OLP|OT,0.1503622544464601,0.20253634290634032,0.11761393489099502,0.15338704347312287,0.07473299626947495,0.6842105263157895,0.6842105263157893,0.5833333333333334,0.5833333333333334,0.20949315748981684,0.09187427052378991
oral_diseases,A0,7,1,benign_heavy,가정 · 구성된 스트레스 시나리오 (pool 에서 MC·OC ×0.333333),True,103,탐색적/exploratory,em,uniform,0.7276144907723855,0.7276144907723854,0.7276144907723855,0.7281553398058253,0.7194748234221917,0.2727963723148909,14.0,0.0671409702235908,0.0,0.019417475728155338,0.019417475728155338,0.75,0.75,1.0,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.9090909090909091,0.9090909090909093,CaS|CoS|Gum|MC|OC|OLP|OT,0.15006445357005843,0.20276240536322662,0.11299943968040405,0.15935195342777092,0.0671409702235908,0.6842105263157895,0.6842105263157893,0.5833333333333334,0.5833333333333334,0.2166371997462457,0.09104357798870359
oral_diseases,A0,8,1,oral_pool,관측 · 이 프로젝트 pool 분포,False,103,탐색적/exploratory,raw,none,0.7984459984459985,0.7984459984459985,0.7984459984459985,0.7864077669902912,0.785895327755793,,,,,0.0,0.0,0.9333333333333333,0.9333333333333333,1.0,1.0,0.6923076923076923,0.6923076923076922,0.6666666666666666,0.6666666666666667,0.8181818181818182,0.8181818181818182,CaS|CoS|Gum|MC|OC|OLP|OT,,,,,,0.5555555555555556,0.5555555555555556,0.9230769230769231,0.923076923076923,,
oral_diseases,A0,8,1,oral_pool,관측 · 이 프로젝트 pool 분포,False,103,탐색적/exploratory,argmax_p,none,0.7984459984459985,0.7984459984459985,0.7984459984459985,0.7864077669902912,0.785895327755793,,,,,0.0,0.0,0.9333333333333333,0.9333333333333333,1.0,1.0,0.6923076923076923,0.6923076923076922,0.6666666666666666,0.6666666666666667,0.8181818181818182,0.8181818181818182,CaS|CoS|Gum|MC|OC|OLP|OT,,,,,,0.5555555555555556,0.5555555555555556,0.9230769230769231,0.923076923076923,,
oral_diseases,A0,8,1,oral_pool,관측 · 이 프로젝트 pool 분포,False,103,탐색적/exploratory,oracle,train,0.7984459984459985,0.7984459984459985,0.7984459984459985,0.7864077669902912,0.785895327755793,,,,,0.0,0.0,0.9333333333333333,0.9333333333333333,1.0,1.0,0.6923076923076923,0.6923076923076922,0.6666666666666666,0.6666666666666667,0.8181818181818182,0.8181818181818182,CaS|CoS|Gum|MC|OC|OLP|OT,,,,,,0.5555555555555556,0.5555555555555556,0.9230769230769231,0.923076923076923,,
oral_diseases,A0,8,1,oral_pool,관측 · 이 프로젝트 pool 분포,False,103,탐색적/exploratory,oracle,uniform,0.8063825063825065,0.8063825063825065,0.8063825063825065,0.7961165048543689,0.7960159134577741,,,,,0.019417475728155338,0.019417475728155338,0.9333333333333333,0.9333333333333333,1.0,1.0,0.6923076923076923,0.6923076923076922,0.6666666666666666,0.6666666666666667,0.8181818181818182,0.8181818181818182,CaS|CoS|Gum|MC|OC|OLP|OT,,,,,,0.6111111111111112,0.6111111111111112,0.9230769230769231,0.923076923076923,,
oral_diseases,A0,8,1,oral_pool,관측 · 이 프로젝트 pool 분포,False,103,탐색적/exploratory,em,train,0.7984459984459985,0.7984459984459985,0.7984459984459985,0.7864077669902912,0.785895327755793,0.19363515329235303,12.0,0.09206487321826527,0.0,0.0,0.0,0.9333333333333333,0.9333333333333333,1.0,1.0,0.6923076923076923,0.6923076923076922,0.6666666666666666,0.6666666666666667,0.8181818181818182,0.8181818181818182,CaS|CoS|Gum|MC|OC|OLP|OT,0.1663564265290463,0.15871212689159891,0.09206487321826527,0.13862149557296746,0.12148977003230682,0.5555555555555556,0.5555555555555556,0.9230769230769231,0.923076923076923,0.14730225611297834,0.17545305164283687
oral_diseases,A0,8,1,oral_pool,관측 · 이 프로젝트 pool 분포,False,103,탐색적/exploratory,em,uniform,0.7984459984459985,0.7984459984459985,0.7984459984459985,0.7864077669902912,0.785895327755793,0.17979330532681215,11.0,0.08978163500893475,0.0,0.0,0.0,0.9333333333333333,0.9333333333333333,1.0,1.0,0.6923076923076923,0.6923076923076922,0.6666666666666666,0.6666666666666667,0.8181818181818182,0.8181818181818182,CaS|CoS|Gum|MC|OC|OLP|OT,0.16766882272999273,0.1588661363752964,0.08978163500893475,0.13980063099231982,0.11762293034371024,0.5555555555555556,0.5555555555555556,0.9230769230769231,0.923076923076923,0.15532728288572695,0.1709325616640191
oral_diseases,A0,8,1,uniform,정의상 균등,False,103,탐색적/exploratory,raw,none,0.7984459984459985,0.7984459984459985,0.7984459984459985,0.7864077669902912,0.7984459984459985,,,,,0.0,0.0,0.9333333333333333,0.9333333333333333,1.0,1.0,0.6923076923076923,0.6923076923076924,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.8181818181818181,CaS|CoS|Gum|MC|OC|OLP|OT,,,,,,0.5555555555555556,0.5555555555555556,0.9230769230769231,0.9230769230769231,,
oral_diseases,A0,8,1,uniform,정의상 균등,False,103,탐색적/exploratory,argmax_p,none,0.7984459984459985,0.7984459984459985,0.7984459984459985,0.7864077669902912,0.7984459984459985,,,,,0.0,0.0,0.9333333333333333,0.9333333333333333,1.0,1.0,0.6923076923076923,0.6923076923076924,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.8181818181818181,CaS|CoS|Gum|MC|OC|OLP|OT,,,,,,0.5555555555555556,0.5555555555555556,0.9230769230769231,0.9230769230769231,,
oral_diseases,A0,8,1,uniform,정의상 균등,False,103,탐색적/exploratory,oracle,train,0.7984459984459985,0.7984459984459985,0.7984459984459985,0.7864077669902912,0.7984459984459985,,,,,0.009708737864077669,0.009708737864077669,0.9333333333333333,0.9333333333333333,1.0,1.0,0.6923076923076923,0.6923076923076924,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.8181818181818181,CaS|CoS|Gum|MC|OC|OLP|OT,,,,,,0.5555555555555556,0.5555555555555556,0.9230769230769231,0.9230769230769231,,
oral_diseases,A0,8,1,uniform,정의상 균등,False,103,탐색적/exploratory,oracle,uniform,0.7984459984459985,0.7984459984459985,0.7984459984459985,0.7864077669902912,0.7984459984459985,,,,,0.0,0.0,0.9333333333333333,0.9333333333333333,1.0,1.0,0.6923076923076923,0.6923076923076924,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.8181818181818181,CaS|CoS|Gum|MC|OC|OLP|OT,,,,,,0.5555555555555556,0.5555555555555556,0.9230769230769231,0.9230769230769231,,
oral_diseases,A0,8,1,uniform,정의상 균등,False,103,탐색적/exploratory,em,train,0.7984459984459985,0.7984459984459985,0.7984459984459985,0.7864077669902912,0.7984459984459985,0.15609389038805896,13.0,0.10805074614925866,0.0,0.0,0.0,0.9333333333333333,0.9333333333333333,1.0,1.0,0.6923076923076923,0.6923076923076924,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.8181818181818181,CaS|CoS|Gum|MC|OC|OLP|OT,0.155266334924785,0.15345334286053497,0.10805074614925866,0.117985472488263,0.1469865518713965,0.5555555555555556,0.5555555555555556,0.9230769230769231,0.9230769230769231,0.12448826473987742,0.1937692869658844
oral_diseases,A0,8,1,uniform,정의상 균등,False,103,탐색적/exploratory,em,uniform,0.7984459984459985,0.7984459984459985,0.7984459984459985,0.7864077669902912,0.7984459984459985,0.14341565590515315,12.0,0.10576605947314623,0.0,0.0,0.0,0.9333333333333333,0.9333333333333333,1.0,1.0,0.6923076923076923,0.6923076923076924,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.8181818181818181,CaS|CoS|Gum|MC|OC|OLP|OT,0.15646142336667396,0.15364683407720953,0.10576605947314623,0.11917587723549716,0.14349621880715546,0.5555555555555556,0.5555555555555556,0.9230769230769231,0.9230769230769231,0.1319216639102086,0.18953192313010903
oral_diseases,A0,8,1,cancer_enriched,가정 · 구성된 스트레스 시나리오 (pool 에서 MC·OC ×3),True,103,탐색적/exploratory,raw,none,0.7984459984459985,0.7984459984459985,0.7984459984459985,0.7864077669902912,0.7635393351811263,,,,,0.0,0.0,0.9333333333333333,0.9333333333333335,1.0,1.0,0.6923076923076923,0.6923076923076923,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.8181818181818182,CaS|CoS|Gum|MC|OC|OLP|OT,,,,,,0.5555555555555556,0.5555555555555556,0.9230769230769231,0.923076923076923,,
oral_diseases,A0,8,1,cancer_enriched,가정 · 구성된 스트레스 시나리오 (pool 에서 MC·OC ×3),True,103,탐색적/exploratory,argmax_p,none,0.7984459984459985,0.7984459984459985,0.7984459984459985,0.7864077669902912,0.7635393351811263,,,,,0.0,0.0,0.9333333333333333,0.9333333333333335,1.0,1.0,0.6923076923076923,0.6923076923076923,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.8181818181818182,CaS|CoS|Gum|MC|OC|OLP|OT,,,,,,0.5555555555555556,0.5555555555555556,0.9230769230769231,0.923076923076923,,
oral_diseases,A0,8,1,cancer_enriched,가정 · 구성된 스트레스 시나리오 (pool 에서 MC·OC ×3),True,103,탐색적/exploratory,oracle,train,0.8063825063825064,0.8063825063825065,0.8063825063825064,0.7961165048543689,0.7821960515990367,,,,,0.019417475728155338,0.019417475728155338,0.9333333333333333,0.9333333333333335,1.0,1.0,0.6923076923076923,0.6923076923076923,0.7222222222222222,0.7222222222222222,0.8181818181818182,0.8181818181818182,CaS|CoS|Gum|MC|OC|OLP|OT,,,,,,0.5555555555555556,0.5555555555555556,0.9230769230769231,0.923076923076923,,
oral_diseases,A0,8,1,cancer_enriched,가정 · 구성된 스트레스 시나리오 (pool 에서 MC·OC ×3),True,103,탐색적/exploratory,oracle,uniform,0.8063825063825064,0.8063825063825065,0.8063825063825064,0.7961165048543689,0.7821960515990367,,,,,0.02912621359223301,0.02912621359223301,0.9333333333333333,0.9333333333333335,1.0,1.0,0.6923076923076923,0.6923076923076923,0.7222222222222222,0.7222222222222222,0.8181818181818182,0.8181818181818182,CaS|CoS|Gum|MC|OC|OLP|OT,,,,,,0.5555555555555556,0.5555555555555556,0.9230769230769231,0.923076923076923,,
oral_diseases,A0,8,1,cancer_enriched,가정 · 구성된 스트레스 시나리오 (pool 에서 MC·OC ×3),True,103,탐색적/exploratory,em,train,0.8063825063825064,0.8063825063825065,0.8063825063825064,0.7961165048543689,0.7821960515990367,0.17586150570131348,14.0,0.0714341621374324,0.0,0.019417475728155338,0.019417475728155338,0.9333333333333333,0.9333333333333335,1.0,1.0,0.6923076923076923,0.6923076923076923,0.7222222222222222,0.7222222222222222,0.8181818181818182,0.8181818181818182,CaS|CoS|Gum|MC|OC|OLP|OT,0.11863902629416588,0.11101450277406841,0.0714341621374324,0.2610730998802666,0.19274606473363437,0.5555555555555556,0.5555555555555556,0.9230769230769231,0.923076923076923,0.1260474914035425,0.11904565277688994
oral_diseases,A0,8,1,cancer_enriched,가정 · 구성된 스트레스 시나리오 (pool 에서 MC·OC ×3),True,103,탐색적/exploratory,em,uniform,0.8063825063825064,0.8063825063825065,0.8063825063825064,0.7961165048543689,0.7821960515990367,0.18400166405993434,12.0,0.06947083070163977,0.0,0.02912621359223301,0.02912621359223301,0.9333333333333333,0.9333333333333335,1.0,1.0,0.6923076923076923,0.6923076923076923,0.7222222222222222,0.7222222222222222,0.8181818181818182,0.8181818181818182,CaS|CoS|Gum|MC|OC|OLP|OT,0.11936980645083374,0.11124644159057619,0.06947083070163977,0.26266084496689224,0.18905157190349084,0.5555555555555556,0.5555555555555556,0.9230769230769231,0.923076923076923,0.1344528772020891,0.11374762718447806
oral_diseases,A0,8,1,benign_heavy,가정 · 구성된 스트레스 시나리오 (pool 에서 MC·OC ×0.333333),True,103,탐색적/exploratory,raw,none,0.7984459984459985,0.7984459984459985,0.7984459984459985,0.7864077669902912,0.8001605801605802,,,,,0.0,0.0,0.9333333333333333,0.9333333333333333,1.0,1.0,0.6923076923076923,0.6923076923076924,0.6666666666666666,0.6666666666666667,0.8181818181818182,0.8181818181818181,CaS|CoS|Gum|MC|OC|OLP|OT,,,,,,0.5555555555555556,0.5555555555555555,0.9230769230769231,0.923076923076923,,
oral_diseases,A0,8,1,benign_heavy,가정 · 구성된 스트레스 시나리오 (pool 에서 MC·OC ×0.333333),True,103,탐색적/exploratory,argmax_p,none,0.7984459984459985,0.7984459984459985,0.7984459984459985,0.7864077669902912,0.8001605801605802,,,,,0.0,0.0,0.9333333333333333,0.9333333333333333,1.0,1.0,0.6923076923076923,0.6923076923076924,0.6666666666666666,0.6666666666666667,0.8181818181818182,0.8181818181818181,CaS|CoS|Gum|MC|OC|OLP|OT,,,,,,0.5555555555555556,0.5555555555555555,0.9230769230769231,0.923076923076923,,
oral_diseases,A0,8,1,benign_heavy,가정 · 구성된 스트레스 시나리오 (pool 에서 MC·OC ×0.333333),True,103,탐색적/exploratory,oracle,train,0.7984459984459985,0.7984459984459985,0.7984459984459985,0.7864077669902912,0.8001605801605802,,,,,0.0,0.0,0.9333333333333333,0.9333333333333333,1.0,1.0,0.6923076923076923,0.6923076923076924,0.6666666666666666,0.6666666666666667,0.8181818181818182,0.8181818181818181,CaS|CoS|Gum|MC|OC|OLP|OT,,,,,,0.5555555555555556,0.5555555555555555,0.9230769230769231,0.923076923076923,,
oral_diseases,A0,8,1,benign_heavy,가정 · 구성된 스트레스 시나리오 (pool 에서 MC·OC ×0.333333),True,103,탐색적/exploratory,oracle,uniform,0.8063825063825065,0.8063825063825064,0.8063825063825065,0.7961165048543689,0.8125944425944426,,,,,0.019417475728155338,0.019417475728155338,0.9333333333333333,0.9333333333333333,1.0,1.0,0.6923076923076923,0.6923076923076924,0.6666666666666666,0.6666666666666667,0.8181818181818182,0.8181818181818181,CaS|CoS|Gum|MC|OC|OLP|OT,,,,,,0.6111111111111112,0.611111111111111,0.9230769230769231,0.923076923076923,,
oral_diseases,A0,8,1,benign_heavy,가정 · 구성된 스트레스 시나리오 (pool 에서 MC·OC ×0.333333),True,103,탐색적/exploratory,em,train,0.7984459984459985,0.7984459984459985,0.7984459984459985,0.7864077669902912,0.8001605801605802,0.22369526885786126,11.0,0.06318581991743157,0.0,0.0,0.0,0.9333333333333333,0.9333333333333333,1.0,1.0,0.6923076923076923,0.6923076923076924,0.6666666666666666,0.6666666666666667,0.8181818181818182,0.8181818181818181,CaS|CoS|Gum|MC|OC|OLP|OT,0.197170472540349,0.1889789309037764,0.10484051975442685,0.06318581991743157,0.07342478621927767,0.5555555555555556,0.5555555555555555,0.9230769230769231,0.923076923076923,0.16060221637540145,0.21179725428933716
oral_diseases,A0,8,1,benign_heavy,가정 · 구성된 스트레스 시나리오 (pool 에서 MC·OC ×0.333333),True,103,탐색적/exploratory,em,uniform,0.7984459984459985,0.7984459984459985,0.7984459984459985,0.7864077669902912,0.8001605801605802,0.21154415022112683,12.0,0.06391227697222152,0.0,0.0,0.0,0.9333333333333333,0.9333333333333333,1.0,1.0,0.6923076923076923,0.6923076923076924,0.6666666666666666,0.6666666666666667,0.8181818181818182,0.8181818181818181,CaS|CoS|Gum|MC|OC|OLP|OT,0.19894926032226457,0.18895395280531183,0.10251705459415826,0.06391227697222152,0.0697804620647386,0.5555555555555556,0.5555555555555555,0.9230769230769231,0.923076923076923,0.16827478379924726,0.20761220944205797
oral_diseases,A0,9,1,oral_pool,관측 · 이 프로젝트 pool 분포,False,103,탐색적/exploratory,raw,none,0.7071476768845191,0.707147676884519,0.7071476768845191,0.7087378640776699,0.7082065535783407,,,,,0.0,0.0,0.875,0.8749999999999999,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6,0.6,CaS|CoS|Gum|MC|OC|OLP|OT,,,,,,0.5263157894736842,0.5263157894736843,0.6153846153846154,0.6153846153846152,,
oral_diseases,A0,9,1,oral_pool,관측 · 이 프로젝트 pool 분포,False,103,탐색적/exploratory,argmax_p,none,0.7071476768845191,0.707147676884519,0.7071476768845191,0.7087378640776699,0.7082065535783407,,,,,0.0,0.0,0.875,0.8749999999999999,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6,0.6,CaS|CoS|Gum|MC|OC|OLP|OT,,,,,,0.5263157894736842,0.5263157894736843,0.6153846153846154,0.6153846153846152,,
oral_diseases,A0,9,1,oral_pool,관측 · 이 프로젝트 pool 분포,False,103,탐색적/exploratory,oracle,train,0.7071476768845191,0.707147676884519,0.7071476768845191,0.7087378640776699,0.7082065535783407,,,,,0.0,0.0,0.875,0.8749999999999999,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6,0.6,CaS|CoS|Gum|MC|OC|OLP|OT,,,,,,0.5263157894736842,0.5263157894736843,0.6153846153846154,0.6153846153846152,,
oral_diseases,A0,9,1,oral_pool,관측 · 이 프로젝트 pool 분포,False,103,탐색적/exploratory,oracle,uniform,0.7142487629329735,0.7142487629329735,0.7142487629329735,0.7184466019417476,0.7176924776909477,,,,,0.038834951456310676,0.038834951456310676,0.875,0.8749999999999999,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6111111111111112,0.6111111111111112,0.6,0.6,CaS|CoS|Gum|MC|OC|OLP|OT,,,,,,0.631578947368421,0.6315789473684212,0.6153846153846154,0.6153846153846152,,
oral_diseases,A0,9,1,oral_pool,관측 · 이 프로젝트 pool 분포,False,103,탐색적/exploratory,em,train,0.6992111689480112,0.699211168948011,0.6992111689480112,0.6990291262135923,0.6985166310977206,0.12112674782206287,17.0,0.10576006911997447,0.0,0.019417475728155338,0.019417475728155338,0.875,0.8749999999999999,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6111111111111112,0.6111111111111112,0.6,0.6,CaS|CoS|Gum|MC|OC|OLP|OT,0.1505238233634167,0.1692572220051223,0.10576006911997447,0.13539263167343896,0.12056620899229344,0.5263157894736842,0.5263157894736843,0.6153846153846154,0.6153846153846152,0.20291048554927466,0.11558955929647957
