dataset,arm,source,family,frontier_base,axis,fold,recall_target,bacc,frontier_bacc,gap,exploratory
oral_diseases,A2,w11_preds_panderm,panderm,A0,tau,6,0.6842105263157895,0.7286426293005241,0.7455978962557911,-0.016955266955266945,탐색적/exploratory
oral_diseases,A2,w11_preds_panderm,panderm,A0,offset,6,0.6842105263157895,0.7286426293005241,0.753534404192299,-0.024891774891774854,탐색적/exploratory
oral_diseases,A2,w11_preds_panderm,panderm,A0,union,6,0.6842105263157895,0.7286426293005241,0.753534404192299,-0.024891774891774854,탐색적/exploratory
oral_diseases,A2,w11_preds_panderm,dinov2,A0d,tau,6,0.6842105263157895,0.7286426293005241,,,탐색적/exploratory
oral_diseases,A2,w11_preds_panderm,dinov2,A0d,offset,6,0.6842105263157895,0.7286426293005241,0.6968728639781271,0.03176976532239706,탐색적/exploratory
oral_diseases,A2,w11_preds_panderm,dinov2,A0d,union,6,0.6842105263157895,0.7286426293005241,0.6968728639781271,0.03176976532239706,탐색적/exploratory
oral_diseases,A2,w11_preds_panderm,panderm,A0,tau,7,0.6842105263157895,0.7395192526771474,0.7395192526771474,0.0,탐색적/exploratory
oral_diseases,A2,w11_preds_panderm,panderm,A0,offset,7,0.6842105263157895,0.7395192526771474,0.762075643654591,-0.022556390977443663,탐색적/exploratory
oral_diseases,A2,w11_preds_panderm,panderm,A0,union,7,0.6842105263157895,0.7395192526771474,0.762075643654591,-0.022556390977443663,탐색적/exploratory
oral_diseases,A2,w11_preds_panderm,dinov2,A0d,tau,7,0.6842105263157895,0.7395192526771474,,,탐색적/exploratory
oral_diseases,A2,w11_preds_panderm,dinov2,A0d,offset,7,0.6842105263157895,0.7395192526771474,0.6960611756664389,0.043458077010708474,탐색적/exploratory
oral_diseases,A2,w11_preds_panderm,dinov2,A0d,union,7,0.6842105263157895,0.7395192526771474,0.6960611756664389,0.043458077010708474,탐색적/exploratory
oral_diseases,A2,w11_preds_panderm,panderm,A0,tau,8,0.5555555555555556,0.7984459984459985,0.8094350094350095,-0.01098901098901095,탐색적/exploratory
oral_diseases,A2,w11_preds_panderm,panderm,A0,offset,8,0.5555555555555556,0.7984459984459985,0.8173715173715174,-0.01892551892551886,탐색적/exploratory
oral_diseases,A2,w11_preds_panderm,panderm,A0,union,8,0.5555555555555556,0.7984459984459985,0.8173715173715174,-0.01892551892551886,탐색적/exploratory
oral_diseases,A2,w11_preds_panderm,dinov2,A0d,tau,8,0.5555555555555556,0.7984459984459985,,,탐색적/exploratory
oral_diseases,A2,w11_preds_panderm,dinov2,A0d,offset,8,0.5555555555555556,0.7984459984459985,0.7103563103563103,0.0880896880896882,탐색적/exploratory
oral_diseases,A2,w11_preds_panderm,dinov2,A0d,union,8,0.5555555555555556,0.7984459984459985,0.7103563103563103,0.0880896880896882,탐색적/exploratory
oral_diseases,A2,w11_preds_panderm,panderm,A0,tau,9,0.5263157894736842,0.6992111689480112,0.7219065291433713,-0.022695360195360115,탐색적/exploratory
oral_diseases,A2,w11_preds_panderm,panderm,A0,offset,9,0.5263157894736842,0.6992111689480112,0.7467081164449585,-0.04749694749694733,탐색적/exploratory
oral_diseases,A2,w11_preds_panderm,panderm,A0,union,9,0.5263157894736842,0.6992111689480112,0.7467081164449585,-0.04749694749694733,탐색적/exploratory
oral_diseases,A2,w11_preds_panderm,dinov2,A0d,tau,9,0.5263157894736842,0.6992111689480112,0.756545209176788,-0.05733404022877686,탐색적/exploratory
oral_diseases,A2,w11_preds_panderm,dinov2,A0d,offset,9,0.5263157894736842,0.6992111689480112,0.756545209176788,-0.05733404022877686,탐색적/exploratory
oral_diseases,A2,w11_preds_panderm,dinov2,A0d,union,9,0.5263157894736842,0.6992111689480112,0.756545209176788,-0.05733404022877686,탐색적/exploratory
oral_diseases,A2,w11_preds_panderm,panderm,A0,tau,10,0.7894736842105263,0.8059013355065987,0.8059013355065987,0.0,탐색적/exploratory
oral_diseases,A2,w11_preds_panderm,panderm,A0,offset,10,0.7894736842105263,0.8059013355065987,0.8059013355065987,0.0,탐색적/exploratory
oral_diseases,A2,w11_preds_panderm,panderm,A0,union,10,0.7894736842105263,0.8059013355065987,0.8059013355065987,0.0,탐색적/exploratory
oral_diseases,A2,w11_preds_panderm,dinov2,A0d,tau,10,0.7894736842105263,0.8059013355065987,,,탐색적/exploratory
oral_diseases,A2,w11_preds_panderm,dinov2,A0d,offset,10,0.7894736842105263,0.8059013355065987,0.7497378352641509,0.05616350024244776,탐색적/exploratory
oral_diseases,A2,w11_preds_panderm,dinov2,A0d,union,10,0.7894736842105263,0.8059013355065987,0.7497378352641509,0.05616350024244776,탐색적/exploratory
oral_diseases,A2,w11_preds_panderm,panderm,A0,tau,11,0.5263157894736842,0.6992319814688236,0.6981497303865726,0.0010822510822510178,탐색적/exploratory
oral_diseases,A2,w11_preds_panderm,panderm,A0,offset,11,0.5263157894736842,0.6992319814688236,0.6851627173995596,0.01406926406926401,탐색적/exploratory
oral_diseases,A2,w11_preds_panderm,panderm,A0,union,11,0.5263157894736842,0.6992319814688236,0.6981497303865726,0.0010822510822510178,탐색적/exploratory
oral_diseases,A2,w11_preds_panderm,dinov2,A0d,tau,11,0.5263157894736842,0.6992319814688236,0.645660552897395,0.0535714285714286,탐색적/exploratory
oral_diseases,A2,w11_preds_panderm,dinov2,A0d,offset,11,0.5263157894736842,0.6992319814688236,0.645660552897395,0.0535714285714286,탐색적/exploratory
oral_diseases,A2,w11_preds_panderm,dinov2,A0d,union,11,0.5263157894736842,0.6992319814688236,0.645660552897395,0.0535714285714286,탐색적/exploratory
oral_diseases,A2,w11_preds_panderm,panderm,A0,tau,12,0.631578947368421,0.7805213792055898,0.7686166173008279,0.011904761904761973,탐색적/exploratory
oral_diseases,A2,w11_preds_panderm,panderm,A0,offset,12,0.631578947368421,0.7805213792055898,0.7587624363940153,0.021758942811574533,탐색적/exploratory
oral_diseases,A2,w11_preds_panderm,panderm,A0,union,12,0.631578947368421,0.7805213792055898,0.7686166173008279,0.011904761904761973,탐색적/exploratory
oral_diseases,A2,w11_preds_panderm,dinov2,A0d,tau,12,0.631578947368421,0.7805213792055898,0.6886534518113466,0.09186792739424321,탐색적/exploratory
oral_diseases,A2,w11_preds_panderm,dinov2,A0d,offset,12,0.631578947368421,0.7805213792055898,0.6982228298017772,0.08229854940381265,탐색적/exploratory
oral_diseases,A2,w11_preds_panderm,dinov2,A0d,union,12,0.631578947368421,0.7805213792055898,0.6982228298017772,0.08229854940381265,탐색적/exploratory
oral_diseases,A2,w11_preds_panderm,panderm,A0,tau,13,0.6666666666666666,0.7233433233433233,0.7233433233433233,0.0,탐색적/exploratory
oral_diseases,A2,w11_preds_panderm,panderm,A0,offset,13,0.6666666666666666,0.7233433233433233,0.7392163392163393,-0.01587301587301604,탐색적/exploratory
oral_diseases,A2,w11_preds_panderm,panderm,A0,union,13,0.6666666666666666,0.7233433233433233,0.7392163392163393,-0.01587301587301604,탐색적/exploratory
oral_diseases,A2,w11_preds_panderm,dinov2,A0d,tau,13,0.6666666666666666,0.7233433233433233,0.6658674658674659,0.05747585747585737,탐색적/exploratory
oral_diseases,A2,w11_preds_panderm,dinov2,A0d,offset,13,0.6666666666666666,0.7233433233433233,0.6786879786879787,0.0446553446553446,탐색적/exploratory
oral_diseases,A2,w11_preds_panderm,dinov2,A0d,union,13,0.6666666666666666,0.7233433233433233,0.6786879786879787,0.0446553446553446,탐색적/exploratory
oral_diseases,A2,w11_preds_panderm,panderm,A0,tau,14,0.5789473684210527,0.7705730672835935,0.7899966261808367,-0.01942355889724312,탐색적/exploratory
oral_diseases,A2,w11_preds_panderm,panderm,A0,offset,14,0.5789473684210527,0.7705730672835935,0.7780918642760748,-0.007518796992481258,탐색적/exploratory
oral_diseases,A2,w11_preds_panderm,panderm,A0,union,14,0.5789473684210527,0.7705730672835935,0.7899966261808367,-0.01942355889724312,탐색적/exploratory
oral_diseases,A2,w11_preds_panderm,dinov2,A0d,tau,14,0.5789473684210527,0.7705730672835935,0.7249381466486728,0.045634920634920695,탐색적/exploratory
oral_diseases,A2,w11_preds_panderm,dinov2,A0d,offset,14,0.5789473684210527,0.7705730672835935,0.7332088233404023,0.037364243943191267,탐색적/exploratory
oral_diseases,A2,w11_preds_panderm,dinov2,A0d,union,14,0.5789473684210527,0.7705730672835935,0.7332088233404023,0.037364243943191267,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,panderm,A0,tau,0,0.6842105263157895,0.6869912251491199,0.6886837577627052,-0.0016925326135852625,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,panderm,A0,offset,0,0.6842105263157895,0.6869912251491199,0.6886837577627052,-0.0016925326135852625,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,panderm,A0,union,0,0.6842105263157895,0.6869912251491199,0.6886837577627052,-0.0016925326135852625,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,dinov2,A0d,tau,0,0.6842105263157895,0.6869912251491199,0.7054436061015009,-0.018452380952380998,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,dinov2,A0d,offset,0,0.6842105263157895,0.6869912251491199,0.7343036349615298,-0.04731240981240992,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,dinov2,A0d,union,0,0.6842105263157895,0.6869912251491199,0.7343036349615298,-0.04731240981240992,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,panderm,A0,tau,1,0.5263157894736842,0.6660068732437152,,,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,panderm,A0,offset,1,0.5263157894736842,0.6660068732437152,0.7617414748993695,-0.09573460165565428,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,panderm,A0,union,1,0.5263157894736842,0.6660068732437152,0.7617414748993695,-0.09573460165565428,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,dinov2,A0d,tau,1,0.5263157894736842,0.6660068732437152,0.6779116351484772,-0.011904761904761973,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,dinov2,A0d,offset,1,0.5263157894736842,0.6660068732437152,0.6810444672286777,-0.015037593984962516,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,dinov2,A0d,union,1,0.5263157894736842,0.6660068732437152,0.6810444672286777,-0.015037593984962516,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,panderm,A0,tau,2,0.631578947368421,0.7075415812257917,0.7217190704032809,-0.014177489177489178,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,panderm,A0,offset,2,0.631578947368421,0.7075415812257917,0.7217190704032809,-0.014177489177489178,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,panderm,A0,union,2,0.631578947368421,0.7075415812257917,0.7217190704032809,-0.014177489177489178,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,dinov2,A0d,tau,2,0.631578947368421,0.7075415812257917,0.7359838991417939,-0.028442317916002158,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,dinov2,A0d,offset,2,0.631578947368421,0.7075415812257917,0.7359838991417939,-0.028442317916002158,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,dinov2,A0d,union,2,0.631578947368421,0.7075415812257917,0.7359838991417939,-0.028442317916002158,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,panderm,A0,tau,3,0.8333333333333334,0.6976134976134977,,,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,panderm,A0,offset,3,0.8333333333333334,0.6976134976134977,0.7503718503718504,-0.05275835275835272,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,panderm,A0,union,3,0.8333333333333334,0.6976134976134977,0.7503718503718504,-0.05275835275835272,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,dinov2,A0d,tau,3,0.8333333333333334,0.6976134976134977,,,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,dinov2,A0d,offset,3,0.8333333333333334,0.6976134976134977,0.7055500055500056,-0.007936507936507908,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,dinov2,A0d,union,3,0.8333333333333334,0.6976134976134977,0.7055500055500056,-0.007936507936507908,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,panderm,A0,tau,4,0.6842105263157895,0.6864043120622069,0.770840562945826,-0.08443625088361917,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,panderm,A0,offset,4,0.6842105263157895,0.6864043120622069,0.770840562945826,-0.08443625088361917,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,panderm,A0,union,4,0.6842105263157895,0.6864043120622069,0.770840562945826,-0.08443625088361917,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,dinov2,A0d,tau,4,0.6842105263157895,0.6864043120622069,0.711679037336932,-0.025274725274725185,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,dinov2,A0d,offset,4,0.6842105263157895,0.6864043120622069,0.711679037336932,-0.025274725274725185,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,dinov2,A0d,union,4,0.6842105263157895,0.6864043120622069,0.711679037336932,-0.025274725274725185,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,panderm,A0,tau,5,0.7368421052631579,0.6981577632893422,0.7727290253606043,-0.07457126207126208,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,panderm,A0,offset,5,0.7368421052631579,0.6981577632893422,0.7762795683848315,-0.07812180509548927,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,panderm,A0,union,5,0.7368421052631579,0.6981577632893422,0.7762795683848315,-0.07812180509548927,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,dinov2,A0d,tau,5,0.7368421052631579,0.6981577632893422,0.7111447762763552,-0.012987012987012991,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,dinov2,A0d,offset,5,0.7368421052631579,0.6981577632893422,0.7111447762763552,-0.012987012987012991,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,dinov2,A0d,union,5,0.7368421052631579,0.6981577632893422,0.7111447762763552,-0.012987012987012991,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,panderm,A0,tau,6,0.631578947368421,0.7111130097972203,0.7455978962557911,-0.03448488645857084,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,panderm,A0,offset,6,0.631578947368421,0.7111130097972203,0.753534404192299,-0.04242139439507875,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,panderm,A0,union,6,0.631578947368421,0.7111130097972203,0.753534404192299,-0.04242139439507875,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,dinov2,A0d,tau,6,0.631578947368421,0.7111130097972203,0.7241000227842332,-0.012987012987012991,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,dinov2,A0d,offset,6,0.631578947368421,0.7111130097972203,0.7241000227842332,-0.012987012987012991,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,dinov2,A0d,union,6,0.631578947368421,0.7111130097972203,0.7241000227842332,-0.012987012987012991,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,panderm,A0,tau,7,0.5789473684210527,0.658049479760006,0.7395192526771474,-0.0814697729171413,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,panderm,A0,offset,7,0.5789473684210527,0.658049479760006,0.762075643654591,-0.10402616389458497,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,panderm,A0,union,7,0.5789473684210527,0.658049479760006,0.762075643654591,-0.10402616389458497,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,dinov2,A0d,tau,7,0.5789473684210527,0.658049479760006,0.6778907496012759,-0.019841269841269882,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,dinov2,A0d,offset,7,0.5789473684210527,0.658049479760006,0.6960611756664389,-0.03801169590643283,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,dinov2,A0d,union,7,0.5789473684210527,0.658049479760006,0.6960611756664389,-0.03801169590643283,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,panderm,A0,tau,8,0.4444444444444444,0.7025863025863026,0.8094350094350095,-0.10684870684870684,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,panderm,A0,offset,8,0.4444444444444444,0.7025863025863026,0.8173715173715174,-0.11478521478521475,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,panderm,A0,union,8,0.4444444444444444,0.7025863025863026,0.8173715173715174,-0.11478521478521475,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,dinov2,A0d,tau,8,0.4444444444444444,0.7025863025863026,0.7025863025863026,0.0,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,dinov2,A0d,offset,8,0.4444444444444444,0.7025863025863026,0.7103563103563103,-0.007770007770007692,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,dinov2,A0d,union,8,0.4444444444444444,0.7025863025863026,0.7103563103563103,-0.007770007770007692,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,panderm,A0,tau,9,0.7368421052631579,0.7476166377482166,,,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,panderm,A0,offset,9,0.7368421052631579,0.7476166377482166,0.7178796349848982,0.029737002763318476,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,panderm,A0,union,9,0.7368421052631579,0.7476166377482166,0.7178796349848982,0.029737002763318476,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,dinov2,A0d,tau,9,0.7368421052631579,0.7476166377482166,0.756545209176788,-0.008928571428571397,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,dinov2,A0d,offset,9,0.7368421052631579,0.7476166377482166,0.756545209176788,-0.008928571428571397,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,dinov2,A0d,union,9,0.7368421052631579,0.7476166377482166,0.756545209176788,-0.008928571428571397,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,panderm,A0,tau,10,0.6842105263157895,0.7630096511675459,0.8212763114078904,-0.05826666024034444,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,panderm,A0,offset,10,0.6842105263157895,0.7630096511675459,0.8059013355065987,-0.04289168433905277,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,panderm,A0,union,10,0.6842105263157895,0.7630096511675459,0.8212763114078904,-0.05826666024034444,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,dinov2,A0d,tau,10,0.6842105263157895,0.7630096511675459,0.7739986621565569,-0.01098901098901095,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,dinov2,A0d,offset,10,0.6842105263157895,0.7630096511675459,0.7497378352641509,0.01327181590339499,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,dinov2,A0d,union,10,0.6842105263157895,0.7630096511675459,0.7739986621565569,-0.01098901098901095,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,panderm,A0,tau,11,0.5263157894736842,0.645660552897395,0.6981497303865726,-0.052489177489177585,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,panderm,A0,offset,11,0.5263157894736842,0.645660552897395,0.6851627173995596,-0.039502164502164594,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,panderm,A0,union,11,0.5263157894736842,0.645660552897395,0.6981497303865726,-0.052489177489177585,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,dinov2,A0d,tau,11,0.5263157894736842,0.645660552897395,0.645660552897395,0.0,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,dinov2,A0d,offset,11,0.5263157894736842,0.645660552897395,0.645660552897395,0.0,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,dinov2,A0d,union,11,0.5263157894736842,0.645660552897395,0.645660552897395,0.0,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,panderm,A0,tau,12,0.631578947368421,0.6811346548188653,0.7686166173008279,-0.0874819624819626,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,panderm,A0,offset,12,0.631578947368421,0.6811346548188653,0.7587624363940153,-0.07762778157515005,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,panderm,A0,union,12,0.631578947368421,0.6811346548188653,0.7686166173008279,-0.0874819624819626,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,dinov2,A0d,tau,12,0.631578947368421,0.6811346548188653,0.6886534518113466,-0.007518796992481369,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,dinov2,A0d,offset,12,0.631578947368421,0.6811346548188653,0.6982228298017772,-0.01708817498291193,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,dinov2,A0d,union,12,0.631578947368421,0.6811346548188653,0.6982228298017772,-0.01708817498291193,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,panderm,A0,tau,13,0.6666666666666666,0.6628149628149629,0.7233433233433233,-0.060528360528360414,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,panderm,A0,offset,13,0.6666666666666666,0.6628149628149629,0.7392163392163393,-0.07640137640137645,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,panderm,A0,union,13,0.6666666666666666,0.6628149628149629,0.7392163392163393,-0.07640137640137645,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,dinov2,A0d,tau,13,0.6666666666666666,0.6628149628149629,0.6658674658674659,-0.0030525030525030417,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,dinov2,A0d,offset,13,0.6666666666666666,0.6628149628149629,0.6786879786879787,-0.015873015873015817,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,dinov2,A0d,union,13,0.6666666666666666,0.6628149628149629,0.6786879786879787,-0.015873015873015817,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,panderm,A0,tau,14,0.631578947368421,0.71817122935544,0.7899966261808367,-0.07182539682539668,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,panderm,A0,offset,14,0.631578947368421,0.71817122935544,0.7780918642760748,-0.05992063492063482,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,panderm,A0,union,14,0.631578947368421,0.71817122935544,0.7899966261808367,-0.07182539682539668,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,dinov2,A0d,tau,14,0.631578947368421,0.71817122935544,0.71817122935544,0.0,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,dinov2,A0d,offset,14,0.631578947368421,0.71817122935544,0.7332088233404023,-0.015037593984962294,탐색적/exploratory
oral_diseases,A2d,w11_preds_dinov2,dinov2,A0d,union,14,0.631578947368421,0.71817122935544,0.7332088233404023,-0.015037593984962294,탐색적/exploratory
oral_diseases,A3,w11_preds_panderm,panderm,A0,tau,0,0.7894736842105263,0.6517998814051447,0.6886837577627052,-0.03688387635756052,탐색적/exploratory
oral_diseases,A3,w11_preds_panderm,panderm,A0,offset,0,0.7894736842105263,0.6517998814051447,0.6886837577627052,-0.03688387635756052,탐색적/exploratory
oral_diseases,A3,w11_preds_panderm,panderm,A0,union,0,0.7894736842105263,0.6517998814051447,0.6886837577627052,-0.03688387635756052,탐색적/exploratory
oral_diseases,A3,w11_preds_panderm,dinov2,A0d,tau,0,0.7894736842105263,0.6517998814051447,,,탐색적/exploratory
oral_diseases,A3,w11_preds_panderm,dinov2,A0d,offset,0,0.7894736842105263,0.6517998814051447,0.6707254003306635,-0.01892551892551886,탐색적/exploratory
oral_diseases,A3,w11_preds_panderm,dinov2,A0d,union,0,0.7894736842105263,0.6517998814051447,0.6707254003306635,-0.01892551892551886,탐색적/exploratory
oral_diseases,A3,w11_preds_panderm,panderm,A0,tau,1,0.47368421052631576,0.7922723475355055,0.8041771094402673,-0.011904761904761862,탐색적/exploratory
oral_diseases,A3,w11_preds_panderm,panderm,A0,offset,1,0.47368421052631576,0.7922723475355055,0.7911900964532543,0.0010822510822511289,탐색적/exploratory
oral_diseases,A3,w11_preds_panderm,panderm,A0,union,1,0.47368421052631576,0.7922723475355055,0.8041771094402673,-0.011904761904761862,탐색적/exploratory
oral_diseases,A3,w11_preds_panderm,dinov2,A0d,tau,1,0.47368421052631576,0.7922723475355055,0.6833798511430089,0.10889249639249654,탐색적/exploratory
oral_diseases,A3,w11_preds_panderm,dinov2,A0d,offset,1,0.47368421052631576,0.7922723475355055,0.6810444672286777,0.11122788030682773,탐색적/exploratory
oral_diseases,A3,w11_preds_panderm,dinov2,A0d,union,1,0.47368421052631576,0.7922723475355055,0.6833798511430089,0.10889249639249654,탐색적/exploratory
oral_diseases,A3,w11_preds_panderm,panderm,A0,tau,2,0.5789473684210527,0.6802897395002657,0.7217190704032809,-0.04142933090301515,탐색적/exploratory
oral_diseases,A3,w11_preds_panderm,panderm,A0,offset,2,0.5789473684210527,0.6802897395002657,0.7340415432520696,-0.053751803751803884,탐색적/exploratory
oral_diseases,A3,w11_preds_panderm,panderm,A0,union,2,0.5789473684210527,0.6802897395002657,0.7340415432520696,-0.053751803751803884,탐색적/exploratory
oral_diseases,A3,w11_preds_panderm,dinov2,A0d,tau,2,0.5789473684210527,0.6802897395002657,0.7359838991417939,-0.05569415964152813,탐색적/exploratory
oral_diseases,A3,w11_preds_panderm,dinov2,A0d,offset,2,0.5789473684210527,0.6802897395002657,0.7359838991417939,-0.05569415964152813,탐색적/exploratory
oral_diseases,A3,w11_preds_panderm,dinov2,A0d,union,2,0.5789473684210527,0.6802897395002657,0.7359838991417939,-0.05569415964152813,탐색적/exploratory
oral_diseases,A3,w11_preds_panderm,panderm,A0,tau,3,0.6666666666666666,0.7543678543678544,0.7584748584748586,-0.004107004107004264,탐색적/exploratory
oral_diseases,A3,w11_preds_panderm,panderm,A0,offset,3,0.6666666666666666,0.7543678543678544,0.7503718503718504,0.003996003996003972,탐색적/exploratory
oral_diseases,A3,w11_preds_panderm,panderm,A0,union,3,0.6666666666666666,0.7543678543678544,0.7584748584748586,-0.004107004107004264,탐색적/exploratory
oral_diseases,A3,w11_preds_panderm,dinov2,A0d,tau,3,0.6666666666666666,0.7543678543678544,0.6898434898434899,0.0645243645243645,탐색적/exploratory
oral_diseases,A3,w11_preds_panderm,dinov2,A0d,offset,3,0.6666666666666666,0.7543678543678544,0.7057165057165057,0.04865134865134868,탐색적/exploratory
oral_diseases,A3,w11_preds_panderm,dinov2,A0d,union,3,0.6666666666666666,0.7543678543678544,0.7057165057165057,0.04865134865134868,탐색적/exploratory
oral_diseases,A3,w11_preds_panderm,panderm,A0,tau,4,0.7368421052631579,0.728050093181672,0.770840562945826,-0.042790469764154015,탐색적/exploratory
oral_diseases,A3,w11_preds_panderm,panderm,A0,offset,4,0.7368421052631579,0.728050093181672,0.770840562945826,-0.042790469764154015,탐색적/exploratory
oral_diseases,A3,w11_preds_panderm,panderm,A0,union,4,0.7368421052631579,0.728050093181672,0.770840562945826,-0.042790469764154015,탐색적/exploratory
oral_diseases,A3,w11_preds_panderm,dinov2,A0d,tau,4,0.7368421052631579,0.728050093181672,,,탐색적/exploratory
oral_diseases,A3,w11_preds_panderm,dinov2,A0d,offset,4,0.7368421052631579,0.728050093181672,0.6660690187005976,0.06198107448107437,탐색적/exploratory
oral_diseases,A3,w11_preds_panderm,dinov2,A0d,union,4,0.7368421052631579,0.728050093181672,0.6660690187005976,0.06198107448107437,탐색적/exploratory
oral_diseases,A3,w11_preds_panderm,panderm,A0,tau,5,0.6842105263157895,0.7195614327193275,0.7727290253606043,-0.053167592641276795,탐색적/exploratory
oral_diseases,A3,w11_preds_panderm,panderm,A0,offset,5,0.6842105263157895,0.7195614327193275,0.7872160003738952,-0.06765456765456768,탐색적/exploratory
oral_diseases,A3,w11_preds_panderm,panderm,A0,union,5,0.6842105263157895,0.7195614327193275,0.7872160003738952,-0.06765456765456768,탐색적/exploratory
